t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
1.6e-05,0.000181,1.8,0.0,0,0.016
0.965959,4.641552,1.8,0.0,1,965.943
1.030557,5.372136,1.8,0.0,0,64.598
1.112542,0.016183,1.8,0.0,1,81.985
1.198746,0.991132,1.8,0.0,0,86.204
1.259109,1.673814,1.8,0.0,0,60.362
1.318183,2.341932,1.8,0.0,0,59.075
1.380131,3.042544,1.8,0.0,0,61.948
1.449058,3.822092,1.8,0.0,0,68.927
1.529196,4.728423,1.8,0.0,0,80.137
1.612052,5.665507,1.8,0.0,0,82.856
1.671387,0.05339,1.8,0.0,1,59.335
1.759806,1.053169,1.8,-0.05339,0,88.419
1.822659,1.763633,1.8,-0.053177,0,62.853
1.885701,2.476105,1.8,-0.052793,0,63.042
1.959323,3.308123,1.8,-0.052275,0,73.622
2.04131,4.234677,1.8,-0.051651,0,81.988
2.12354,5.163907,1.8,-0.050946,0,82.23
2.183068,5.836335,1.8,-0.050178,0,59.528
2.270213,0.540222,1.800637,0.534032,1,87.145
2.33379,1.263079,1.801781,0.595896,0,63.576
2.398816,2.004725,1.803326,0.656651,0,65.027
2.491238,3.059269,1.805185,0.741696,0,92.421
2.565901,3.915236,1.807289,0.806604,0,74.664
2.640001,4.767442,1.809579,0.868232,0,74.1
2.712712,5.606467,1.81201,0.925836,0,72.711
2.77789,0.078159,1.814565,0.739156,1,65.179
2.837582,0.772097,1.817209,0.782575,0,59.692
2.901582,1.516846,1.819912,0.828418,0,63.999
2.974832,2.369181,1.822654,0.880937,0,73.25
3.056486,3.319838,1.825414,0.938963,0,81.654
3.137698,4.267705,1.828179,0.994378,0,81.212
3.21078,5.124475,1.830935,1.040551,0,73.082
3.278101,5.917639,1.833696,1.217429,0,67.32
3.338171,0.346521,1.836449,1.25008,1,60.071
3.405802,1.14801,1.839184,1.286763,0,67.631
3.48426,2.076875,1.841895,1.330013,0,78.458
3.567723,3.066069,1.844575,1.374851,0,83.464
3.649623,4.039555,1.84722,1.415997,0,81.9
3.722316,4.911905,1.849884,2.306263,0,72.693
3.7889,5.718082,1.852553,2.333869,0,66.584
3.850247,0.184177,1.855216,2.352414,1,61.346
3.917407,1.004702,1.857862,2.371693,0,67.161
3.995288,1.953534,1.860486,2.395929,0,77.88
4.078001,2.96188,1.86308,2.420591,0,82.713
4.159198,3.955302,1.86564,2.44101,0,81.197
4.232524,4.858691,1.868105,2.375851,0,73.327
4.298684,5.679822,1.870483,2.374264,0,66.16
4.360758,0.171298,1.872783,2.368411,1,62.074
4.428298,1.011611,1.875011,2.364433,0,67.54
4.506672,1.980845,1.877172,2.365526,0,78.374
4.59057,3.016591,1.879271,2.368419,0,83.898
4.652216,3.790893,1.881312,2.357264,0,61.647
4.709719,4.517094,1.883299,2.342827,0,57.502
4.777315,5.361355,1.885215,1.800731,0,67.596
4.838213,6.125359,1.887066,1.786814,0,60.898
4.90515,0.677077,1.888858,1.776872,1,66.938
4.982729,1.637857,1.890596,1.772682,0,77.578
5.065949,2.66558,1.892283,1.771434,0,83.221
5.147477,3.673306,1.893923,1.769461,0,81.528
5.221891,4.600153,1.895597,2.652159,0,74.414
5.288355,5.435418,1.897291,2.647896,0,66.464
5.349134,6.205431,1.898994,2.637489,0,60.778
5.415982,0.76675,1.900698,2.627868,1,66.848
5.493321,1.738368,1.902396,2.621628,0,77.339
5.577006,2.787526,1.904082,2.616721,0,83.685
5.657681,3.80223,1.905752,2.608543,0,80.676
5.731146,4.731588,1.90739,2.515804,0,73.464
5.797827,5.580471,1.908996,2.497064,0,66.682
5.859967,0.092313,1.91057,2.475538,1,62.139
5.926897,0.945346,1.912111,2.45557,0,66.93
6.005222,1.935781,1.913621,2.44002,0,78.326
6.089149,2.994123,1.9151,2.426262,0,83.926
6.169121,4.005451,1.916547,2.410259,0,79.972
6.241339,4.923528,1.917886,2.29829,0,72.219
6.306439,5.755814,1.919133,2.26785,0,65.1
6.369081,0.275174,1.920302,2.236854,1,62.642
6.441733,1.198358,1.921403,2.208625,0,72.652
6.522352,2.217639,1.922445,2.182523,0,80.619
6.605853,3.271684,1.923437,2.157193,0,83.501
6.664429,4.024441,1.924384,2.125899,0,58.576
6.749478,5.097777,1.925291,2.278763,0,85.048
6.810041,5.875393,1.926163,2.247681,0,60.563
6.870931,0.373977,1.927004,2.216347,1,60.89
6.938727,1.239469,1.927816,2.186335,0,67.797
7.017686,2.240214,1.928601,2.15859,0,78.958
7.101276,3.297132,1.929362,2.131714,0,83.59
7.159746,4.049533,1.930102,2.099651,0,58.47
7.246075,5.140352,1.930836,2.25302,0,86.329
7.307318,5.927344,1.931563,2.222589,0,61.243
7.367944,0.423904,1.932281,2.191633,1,60.626
7.435805,1.291616,1.93299,2.161961,0,67.861
7.514771,2.294282,1.933689,2.134422,0,78.966
7.597335,3.340718,1.934376,2.10749,0,82.564
7.657052,4.109472,1.935052,2.075977,0,59.717
7.745667,5.230043,1.935791,2.201332,0,88.615
7.808505,6.037582,1.936577,2.177462,0,62.838
7.872256,0.573314,1.937399,2.153479,1,63.751
7.944346,1.493961,1.938245,2.131678,0,72.09
8.025533,2.525606,1.939108,2.112261,0,81.187
8.108976,3.584964,1.93998,2.093219,0,83.443
8.168772,4.356277,1.940857,2.067293,0,59.796
8.256494,5.467739,1.941658,1.940662,0,87.722
8.319629,6.278975,1.942395,1.908529,0,63.135
8.382513,0.803563,1.943079,1.876775,1,62.884
8.454918,1.727175,1.943717,1.846805,0,72.405
8.536269,2.759677,1.944315,1.818461,0,81.351
8.618976,3.808417,1.94488,1.790648,0,82.707
8.678181,4.569623,1.945416,1.760084,0,59.205
8.766339,5.684279,1.945921,1.724227,0,88.157
8.829674,0.211903,1.946401,1.694616,1,63.335
8.893397,1.027023,1.946857,1.665494,0,63.723
8.966486,1.956284,1.947294,1.637863,0,73.089
9.048439,2.993596,1.947713,1.611609,0,81.952
