K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
3.5,0,-0.111023193,-0.96123977,0.033,0.682804157,0,0,0,1.464548787,2.0,0.5,1.101266777,3.255062356,2.951395319,0.303667037,0.303667037,0,0.03324,frequency_step_gt_0.5hz,-1.850128543
3.5,0,-0.11386792,-0.985869441,0.033,0.689261097,0,0,0,1.450829018,1.464548787,0.5,1.515957007,3.555884666,3.255062356,0.30082231,0.30082231,0,0.066704,,-1.739105349
3.5,0,-0.115328881,-0.998518449,0.033,0.692624868,0,0,0,1.443782986,1.450829018,0.5,1.930647237,3.855246015,3.555884666,0.299361349,0.299361349,0,0.100228,,-1.625237429
3.5,0,-0.115285968,-0.998146912,0.033,0.692525597,0,0,0,1.443989948,1.443782986,0.5,2.345337467,4.154650277,3.855246015,0.299404262,0.299404262,0,0.133767,,-1.509908548
3.5,0,-0.113712233,-0.984521502,0.033,0.688904562,0,0,0,1.451579877,1.443989948,0.5,2.760027698,4.455628274,4.154650277,0.300977997,0.300977997,0,0.167384,,-1.39462258
3.5,0,-0.110680933,-0.958276473,0.033,0.68203544,0,0,0,1.466199468,1.451579877,0.5,3.174717928,4.759637572,4.455628274,0.304009298,0.304009298,0,0.200878,,-1.280910346
3.5,0,-0.106357029,-0.92084008,0.033,0.672470932,0,0,0,1.487053123,1.466199468,0.5,3.589408158,5.067970773,4.759637572,0.308333201,0.308333201,0,0.234426,,-1.170229414
3.5,0,-0.100974955,-0.874242038,0.033,0.660934075,0,0,0,1.513010204,1.487053123,0.5,4.004098389,5.381686048,5.067970773,0.313715275,0.313715275,0,0.267979,,-1.063872384
3.5,0,-0.094808159,-0.820849861,0.033,0.648192361,0,0,0,1.542751905,1.513010204,0.5,4.418788619,5.701568119,5.381686048,0.319882071,0.319882071,0,0.301078,,-0.962897429
3.5,0,-0.088137525,-0.763095453,0.033,0.634951454,0,0,0,1.574923553,1.542751905,0.5,4.833478849,6.028120825,5.701568119,0.326552705,0.326552705,0,0.334267,,-0.86808927
3.5,0,-0.081224811,-0.703245113,0.033,0.621788956,1,1,1,1.608262724,1.574923553,0.5,5.248169079,0.078400937,6.028120825,0.33346542,0.33346542,0,0.367749,,-0.779951745
3.5,0,-0.074294621,-0.643243471,0.033,0.609129817,1,0,0,1.641686177,1.608262724,0.5,5.66285931,0.418796546,0.078400937,0.340395609,0.340395609,0,0.401291,,-0.698726935
3.5,0,-0.067525551,-0.584636806,0.033,0.597252911,1,0,0,1.674332568,1.641686177,0.5,6.07754954,0.765961226,0.418796546,0.347164679,0.347164679,0,0.434865,,-0.624432314
3.5,0,-0.061049015,-0.5285629,0.033,0.586314904,1,0,0,1.705568106,1.674332568,0.5,0.209054463,1.119602441,0.765961226,0.353641215,0.353641215,0,0.468406,,-0.556906763
3.5,0,-0.054953314,-0.475786268,0.033,0.576379865,1,0,0,1.734966923,1.705568106,0.5,0.623744693,1.479339357,1.119602441,0.359736916,0.359736916,0,0.50173,,-0.495857748
3.5,0,-0.0492905,-0.426757579,0.033,0.567447368,1,0,0,1.762277976,1.734966923,0.5,1.038434924,1.844739087,1.479339357,0.36539973,0.36539973,0,0.534873,,-0.440904434
3.5,0,-0.044084116,-0.381680661,0.033,0.5594757,1,0,0,1.787387726,1.762277976,0.5,1.453125154,2.215345201,1.844739087,0.370606114,0.370606114,0,0.568429,,-0.391613933
3.5,0,-0.039336567,-0.340576341,0.033,0.552399339,1,0,0,1.810284571,1.787387726,0.5,1.867815384,2.590698864,2.215345201,0.375353663,0.375353663,0,0.601974,,-0.347529817
3.5,0,-0.035035482,-0.30333751,0.033,0.546141241,1,0,0,1.831028175,1.810284571,0.5,2.282505614,2.970353612,2.590698864,0.379654748,0.379654748,0,0.635503,,-0.30819325
3.5,0,-0.031158835,-0.269773466,0.033,0.540620971,1,0,0,1.849724768,1.831028175,0.5,2.697195845,3.353885007,2.970353612,0.383531395,0.383531395,0,0.669127,,-0.273157767
3.5,0,-0.027678858,-0.239643789,0.033,0.535759747,1,0,0,1.866508273,1.849724768,0.5,3.111886075,3.74089638,3.353885007,0.387011373,0.387011373,0,0.702567,,-0.241998932
3.5,0,0.021201944,0.183566611,0.033,0.47567983,1,0,0,2.102254367,1.866508273,0.5,0.41469023,4.176788553,3.74089638,0.435892174,0.435892174,1,0.736154,,2.956979158
3.5,0,0.02360421,0.204365457,0.033,0.473072656,1,0,0,2.113840204,2.102254367,0.5,0.829380461,4.615082994,4.176788553,0.438294441,0.438294441,0,0.769736,,2.935777214
3.5,0,0.026266134,0.227412417,0.033,0.470216856,1,0,0,2.126678336,2.113840204,0.5,1.244070691,5.056039358,4.615082994,0.440956364,0.440956364,0,0.80333,,2.912173004
3.5,0,0.029210985,0.252908957,0.033,0.467097427,1,0,0,2.140880987,2.126678336,0.5,1.658760921,5.499940573,5.056039358,0.443901215,0.443901215,0,0.836826,,2.88590687
3.5,0,0.032462243,0.281058382,0.033,0.463701148,1,0,0,2.156561408,2.140880987,0.5,2.073451151,5.947093047,5.499940573,0.447152473,0.447152473,0,0.870343,,2.856695885
3.5,0,0.036042762,0.312058547,0.033,0.460017613,2,1,1,2.173829811,2.156561408,0.5,2.488141382,0.114640732,5.947093047,0.450732992,0.450732992,0,0.903728,,2.824233642
3.5,0,0.039973551,0.34609135,0.033,0.456040537,2,0,0,2.192787522,2.173829811,0.5,2.902831612,0.569304513,0.114640732,0.454663781,0.454663781,0,0.937362,,2.78819088
3.5,0,0.044272087,0.383308112,0.033,0.451769366,2,0,0,2.213518832,2.192787522,0.5,3.317521842,1.02826683,0.569304513,0.458962317,0.458962317,0,0.970798,,2.748217329
3.5,0,0.04895003,0.42380978,0.033,0.447211196,2,0,0,2.236079975,2.213518832,0.5,3.732212072,1.49190709,1.02826683,0.46364026,0.46364026,0,1.004318,,2.703945242
3.5,0,0.054010223,0.46762098,0.033,0.442383005,2,0,0,2.260484667,2.236079975,0.5,4.146902303,1.960607544,1.49190709,0.468700453,0.468700453,0,1.037739,,2.654995213
3.5,0,0.059442895,0.514657095,0.033,0.43731413,2,0,0,2.286685773,2.260484667,0.5,4.561592533,2.434740668,1.960607544,0.474133125,0.474133125,0,1.071276,,2.60098499
3.5,0,0.065221025,0.5646842,0.033,0.432048869,2,0,0,2.314552986,2.286685773,0.5,4.976282763,2.914651924,2.434740668,0.479911255,0.479911255,0,1.104504,,2.541542095
3.5,0,0.071295011,0.617272824,0.033,0.426648996,2,0,0,2.343847074,2.314552986,0.5,5.390972994,3.400637165,2.914651924,0.485985241,0.485985241,0,1.137621,,2.47632107
3.5,0,0.07758695,0.671748481,0.033,0.42119587,2,0,0,2.374192319,2.343847074,0.5,5.805663224,3.892914345,3.400637165,0.49227718,0.49227718,0,1.171153,,2.405026059
3.5,0,0.083985222,0.727144781,0.033,0.415791702,2,0,0,2.405050402,2.374192319,0.5,6.220353454,4.391589797,3.892914345,0.498675452,0.498675452,0,1.204694,,2.327439109
3.5,0,0.090340472,0.782168592,0.033,0.410559425,2,0,0,2.435700992,2.405050402,0.5,0.351858377,4.8966205,4.391589797,0.505030703,0.505030703,0,1.238126,phase_jump_gt_0.5rad,2.243453887
3.5,0,0.096464513,0.835190586,0.033,0.405640597,2,0,0,2.465236486,2.435700992,0.5,0.766548607,5.407775243,4.8966205,0.511154743,0.511154743,0,1.271621,phase_jump_gt_0.5rad,2.153113415
3.5,0,0.102134011,0.88427715,0.033,0.40119077,2,0,0,2.492579778,2.465236486,0.5,1.181238838,5.924599484,5.407775243,0.516824241,0.516824241,0,1.305154,phase_jump_gt_0.5rad,2.056648902
3.5,0,0.107100716,0.927278926,0.033,0.397372006,3,1,1,2.516533587,2.492579778,0.5,1.595929068,0.163205123,5.924599484,0.521790946,0.521790946,0,1.338312,phase_jump_gt_0.5rad,1.954514891
3.5,0,0.111109223,0.961984617,0.033,0.394342584,3,0,0,2.535866124,2.516533587,0.5,2.010619298,0.689004577,0.163205123,0.525799453,0.525799453,0,1.371831,phase_jump_gt_0.5rad,1.847414175
3.5,0,0.113921656,0.986334685,0.033,0.392244519,3,0,0,2.549430142,2.535866124,0.5,2.425309529,1.217616463,0.689004577,0.528611886,0.528611886,0,1.405182,phase_jump_gt_0.5rad,1.736304952
3.5,0,0.115346349,0.998669687,0.033,0.391190199,3,0,0,2.55630126,2.549430142,0.5,2.839999759,1.747653042,1.217616463,0.530036579,0.530036579,0,1.438787,phase_jump_gt_0.5rad,1.622383296
3.5,0,0.115265311,0.997968059,0.033,0.391250018,3,0,0,2.555910424,2.55630126,0.5,3.254689989,2.277608583,1.747653042,0.529955541,0.529955541,0,1.471915,phase_jump_gt_0.5rad,1.507036947
3.5,0,0.11365406,0.984017834,0.033,0.392443183,3,0,0,2.548139558,2.555910424,0.5,3.669380219,2.805952873,2.277608583,0.52834429,0.52834429,0,1.505455,phase_jump_gt_0.5rad,1.391771636
3.5,0,0.110588298,0.957474444,0.033,0.394733658,3,0,0,2.533353767,2.548139558,0.5,4.08407045,3.331231402,2.805952873,0.525278529,0.525278529,0,1.539054,phase_jump_gt_0.5rad,1.278117576
3.5,0,0.106235033,0.919783832,0.033,0.398032366,3,0,0,2.512358502,2.533353767,0.5,4.49876068,3.852156665,3.331231402,0.520925263,0.520925263,0,1.572535,phase_jump_gt_0.5rad,1.167529278
3.5,0,0.100830053,0.872987472,0.033,0.402205542,3,0,0,2.48629095,2.512358502,0.5,4.91345091,4.367676948,3.852156665,0.515520283,0.515520283,0,1.605888,phase_jump_gt_0.5rad,1.061294245
3.5,0,0.096896832,0.838933615,0.033,0.405297808,3,0,0,2.467321511,2.48629095,0.898517941,0.230763467,4.879264011,4.367676948,0.511587063,0.511587063,1,1.639486,phase_jump_gt_0.5rad,2.146271826
3.5,0,0.11052233,0.95690329,0.033,0.394783238,3,0,0,2.53303561,2.467321511,0.898517941,0.461526934,5.404476571,4.879264011,0.52521256,0.52521256,0,1.67261,phase_jump_gt_0.5rad,1.86544823
3.5,0,0.115499998,0.999999979,0.033,0.391076833,3,0,0,2.557042289,2.53303561,0.898517941,0.692290401,5.934666799,5.404476571,0.530190228,0.530190228,0,1.705779,phase_jump_gt_0.5rad,1.570999137
3.5,0,0.11036782,0.95556554,0.033,0.394899412,4,1,1,2.532290427,2.557042289,0.898517941,0.923053868,0.176539542,5.934666799,0.52505805,0.52505805,0,1.739297,phase_jump_gt_0.5rad,1.271572376
