brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
157.0,338.453,0.0,0,0.074044,0
162.0,41.797,0.0,0,0.422013,0
161.0,33.545,0.0,0,0.532639,0
134.0,52.278,0.0,0,0.566223,0
132.0,60.577,0.0,0,0.618544,0
139.0,25.291,0.0,0,0.679164,0
137.0,23.674,0.0,0,0.704491,0
139.0,24.648,0.0,0,0.728199,0
139.0,24.474,0.0,0,0.752881,0
142.0,43.813,0.3004,0,0.77739,0
140.0,43.416,0.2222,0,0.821236,0
144.0,38.685,0.3688,0,0.864685,0
171.0,18.889,1.0,1,0.903403,1
166.0,19.32,1.0,1,0.922375,0
170.0,32.542,1.0,1,0.941772,0
168.0,42.757,0.9701,1,1.042941,0
148.0,44.608,0.3697,1,1.085775,0
138.0,43.333,0.0585,0,1.184083,0
142.0,49.165,0.175,0,1.227495,0
141.0,22.468,0.1365,0,1.276738,0
139.0,22.231,0.0645,0,1.299273,0
148.0,20.013,0.355,0,1.321572,0
165.0,20.528,0.9145,1,1.341652,1
169.0,36.125,1.0,1,1.362286,0
169.0,35.786,1.0,1,1.398479,0
168.0,40.505,0.9683,1,1.43433,0
167.0,43.128,0.9363,1,1.474901,0
167.0,45.767,0.9361,1,1.518094,0
168.0,49.524,0.9679,1,1.563928,0
148.0,51.462,0.3248,0,1.613516,0
133.0,20.614,0.0,0,1.743985,0
137.0,50.013,0.0,0,1.764667,0
142.0,25.132,0.1572,0,1.814748,0
139.0,24.73,0.0631,0,1.839948,0
148.0,20.704,0.3481,0,1.864744,0
164.0,21.743,0.8571,1,1.885516,1
168.0,38.689,0.9873,1,1.907366,0
168.0,39.071,0.9904,1,1.946121,0
168.0,41.21,0.9936,1,1.985262,0
169.0,44.745,1.0,1,2.026537,0
170.0,47.368,1.0,1,2.071349,0
168.0,49.9,0.9687,1,2.118785,0
143.0,40.8,0.1824,0,2.178248,0
135.0,49.91,0.0,0,2.219115,0
133.0,50.505,0.0,0,2.269093,0
143.0,25.701,0.2121,0,2.391636,0
166.0,20.989,0.9085,1,2.417404,1
166.0,21.899,0.908,1,2.438501,0
170.0,37.788,1.0,1,2.460468,0
170.0,39.303,1.0,1,2.498324,0
170.0,41.296,1.0,1,2.537694,0
170.0,44.895,1.0,1,2.579057,0
145.0,48.293,0.2424,0,2.624019,0
139.0,49.216,0.0606,0,2.672381,0
136.0,50.68,0.0,0,2.721661,0
144.0,25.499,0.2239,0,2.772409,0
141.0,24.241,0.1317,0,2.797973,0
141.0,21.556,0.1291,0,2.82228,0
141.0,22.271,0.1265,0,2.843903,0
154.0,43.581,0.5166,0,2.936127,0
172.0,18.438,1.0,1,2.979775,1
171.0,51.894,1.0,1,2.998315,0
170.0,34.719,1.0,1,3.050276,0
170.0,39.233,1.0,1,3.085061,0
170.0,42.435,1.0,1,3.124361,0
145.0,36.802,0.2424,0,3.176565,0
141.0,49.699,0.1212,0,3.213433,0
136.0,49.848,0.0,0,3.263199,0
144.0,25.79,0.2169,0,3.313113,0
140.0,24.484,0.0937,0,3.338969,0
141.0,21.588,0.1212,0,3.363518,0
153.0,21.858,0.4848,0,3.385173,0
170.0,37.742,1.0,1,3.407096,1
170.0,38.816,1.0,1,3.444944,0
170.0,62.336,1.0,1,3.552285,0
169.0,50.112,0.9697,1,3.614686,0
