t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,0.36724,1.5,0
0.01,0,kuramoto,0.458816,1.5,0
0.02,0,kuramoto,0.549986,1.5,0
0.03,0,kuramoto,0.640786,1.5,0
0.04,0,kuramoto,0.731266,1.5,0
0.05,0,kuramoto,0.821482,1.5,0
0.06,0,kuramoto,0.911502,1.5,0
0.07,0,kuramoto,1.001401,1.5,0
0.08,0,kuramoto,1.091265,1.5,0
0.09,0,kuramoto,1.181185,1.5,0
0.1,0,kuramoto,1.271261,1.5,0
0.11,0,kuramoto,1.361595,1.5,0
0.12,0,kuramoto,1.452293,1.5,0
0.13,0,kuramoto,1.543458,1.5,0
0.14,0,kuramoto,1.635195,1.5,0
0.15,0,kuramoto,1.7276,1.5,0
0.16,0,kuramoto,1.820766,1.5,0
0.17,0,kuramoto,1.914774,1.5,0
0.18,0,kuramoto,2.009696,1.5,0
0.19,0,kuramoto,2.105591,1.5,0
0.2,0,kuramoto,2.202507,1.5,0
0.21,0,kuramoto,2.300477,1.5,0
0.22,0,kuramoto,2.399524,1.5,0
0.23,0,kuramoto,2.499657,1.5,0
0.24,0,kuramoto,2.600874,1.5,0
0.25,0,kuramoto,2.703162,1.5,0
0.26,0,kuramoto,2.806503,1.5,0
0.27,0,kuramoto,2.910867,1.5,0
0.28,0,kuramoto,3.016221,1.5,0
0.29,0,kuramoto,3.122527,1.5,0
0.3,0,kuramoto,3.229742,1.5,0
0.31,0,kuramoto,3.337824,1.5,0
0.32,0,kuramoto,3.446728,1.5,0
0.33,0,kuramoto,3.556407,1.5,0
0.34,0,kuramoto,3.666817,1.5,0
0.35,0,kuramoto,3.777915,1.5,0
0.36,0,kuramoto,3.889658,1.5,0
0.37,0,kuramoto,4.002004,1.5,0
0.38,0,kuramoto,4.114915,1.5,0
0.39,0,kuramoto,4.228353,1.5,0
0.4,0,kuramoto,4.342284,1.5,0
0.41,0,kuramoto,4.456676,1.5,0
0.42,0,kuramoto,4.571496,1.5,0
0.43,0,kuramoto,4.686718,1.5,0
0.44,0,kuramoto,4.802314,1.5,0
0.45,0,kuramoto,4.918259,1.5,0
0.46,0,kuramoto,5.034531,1.5,0
0.47,0,kuramoto,5.151109,1.5,0
0.48,0,kuramoto,5.267972,1.5,0
0.49,0,kuramoto,5.385103,1.5,0
0.5,0,kuramoto,5.502486,1.5,0
0.51,0,kuramoto,5.620104,1.5,0
0.52,0,kuramoto,5.737943,1.5,0
0.53,0,kuramoto,5.85599,1.5,0
0.54,0,kuramoto,5.974234,1.5,0
0.55,0,kuramoto,6.092662,1.5,0
0.56,0,kuramoto,6.211264,1.5,0
0.57,0,kuramoto,0.046846,1.5,1
0.58,0,kuramoto,0.165768,1.5,0
0.59,0,kuramoto,0.284839,1.5,0
0.6,0,kuramoto,0.404049,1.5,0
0.61,0,kuramoto,0.523391,1.5,0
0.62,0,kuramoto,0.64286,1.5,0
0.63,0,kuramoto,0.762449,1.5,0
0.64,0,kuramoto,0.882151,1.5,0
0.65,0,kuramoto,1.001963,1.5,0
0.66,0,kuramoto,1.121878,1.5,0
0.67,0,kuramoto,1.241892,1.5,0
0.68,0,kuramoto,1.362002,1.5,0
0.69,0,kuramoto,1.482201,1.5,0
0.7,0,kuramoto,1.602488,1.5,0
0.71,0,kuramoto,1.722858,1.5,0
