attempt,elapsed_ms,endpoint,ok,status,t_monotonic
1,11.315,POST /api/mode,1,ok,12723.375862
1,8.791,POST /api/pause,1,ok,12723.387186
1,6.204,POST /api/reset,1,ok,12723.395985
1,8.722,POST /api/agents/0,1,ok,12723.402198
1,5.263,POST /api/feedback,1,ok,12723.410928
1,8.012,POST /api/start,1,ok,12723.416197
1,6.983,GET /api/agents,1,ok,12723.424215
1,13.109,GET /api/agents,1,ok,12723.768896
1,9.446,POST /api/pi_flash,1,ok,12724.192125
1,67.606,GET /api/agents,1,ok,12724.55886
1,13.243,POST /api/pi_flash,1,ok,12724.721676
1,7.444,POST /api/pi_flash,1,ok,12725.208
1,19.96,POST /api/pi_flash,1,ok,12725.570126
1,10.302,GET /api/agents,1,ok,12725.61423
1,10.088,POST /api/pi_flash,1,ok,12726.043078
1,9.878,POST /api/pi_flash,1,ok,12726.622495
1,7.094,GET /api/agents,1,ok,12726.662646
1,7.259,POST /api/pi_flash,1,ok,12727.088366
1,121.589,POST /api/pi_flash,1,ok,12727.514239
1,13.84,GET /api/agents,1,ok,12727.667004
1,10.946,POST /api/pi_flash,1,ok,12728.149248
1,18.483,POST /api/pi_flash,1,ok,12728.600582
1,6.691,GET /api/agents,1,ok,12728.690257
1,19.738,POST /api/pi_flash,1,ok,12729.193527
1,11.528,POST /api/pi_flash,1,ok,12729.658195
1,54.263,GET /api/agents,1,ok,12729.698034
1,20.435,POST /api/pi_flash,1,ok,12730.118997
1,158.305,POST /api/pi_flash,1,ok,12730.672922
1,19.307,GET /api/agents,1,ok,12730.854571
1,8.035,POST /api/pi_flash,1,ok,12731.296091
1,9.411,POST /api/pi_flash,1,ok,12731.727935
1,19.702,GET /api/agents,1,ok,12731.949289
1,10.764,POST /api/pi_flash,1,ok,12732.224069
1,8.073,POST /api/pi_flash,1,ok,12732.661828
1,12.314,GET /api/agents,1,ok,12732.966755
1,21.227,POST /api/pi_flash,1,ok,12733.081664
1,126.369,POST /api/pi_flash,1,ok,12733.547572
1,23.207,GET /api/agents,1,ok,12733.967198
1,101.777,POST /api/pi_flash,1,ok,12734.05069
1,69.357,POST /api/pi_flash,1,ok,12734.593997
1,26.096,GET /api/agents,1,ok,12734.999282
1,9.888,POST /api/pi_flash,1,ok,12735.141915
1,9.439,POST /api/pi_flash,1,ok,12735.605292
1,8.689,GET /api/agents,1,ok,12736.008672
1,14.094,POST /api/pi_flash,1,ok,12736.153655
1,10.07,POST /api/pi_flash,1,ok,12736.704326
1,82.575,GET /api/agents,1,ok,12737.032883
1,17.653,POST /api/pi_flash,1,ok,12737.17562
1,26.137,POST /api/pi_flash,1,ok,12737.581925
1,8.542,POST /api/pi_flash,1,ok,12738.06227
1,7.487,GET /api/agents,1,ok,12738.091493
1,9.427,POST /api/pi_flash,1,ok,12738.561959
1,10.45,POST /api/pi_flash,1,ok,12739.009423
1,7.808,GET /api/agents,1,ok,12739.174389
1,12.946,POST /api/pi_flash,1,ok,12739.485504
1,7.606,POST /api/pi_flash,1,ok,12739.997789
1,11.959,GET /api/agents,1,ok,12740.239429
1,10.721,POST /api/pi_flash,1,ok,12740.500078
1,13.491,POST /api/pi_flash,1,ok,12740.877242
1,18.1,GET /api/agents,1,ok,12741.299893
1,12.207,POST /api/pi_flash,1,ok,12741.410384
1,18.004,POST /api/pi_flash,1,ok,12741.918826
1,7.828,GET /api/agents,1,ok,12742.29326
1,8.783,POST /api/pi_flash,1,ok,12742.361252
1,10.254,POST /api/pi_flash,1,ok,12742.859535
1,23.969,POST /api/pi_flash,1,ok,12743.32572
1,12.059,GET /api/agents,1,ok,12743.370556
1,14.379,POST /api/pi_flash,1,ok,12743.763222
1,9.928,POST /api/pi_flash,1,ok,12744.283697
1,10.386,GET /api/agents,1,ok,12744.409826
1,13.558,POST /api/pi_flash,1,ok,12744.872024
1,10.214,POST /api/pi_flash,1,ok,12745.327176
1,11.535,GET /api/agents,1,ok,12745.436409
1,11.578,POST /api/pi_flash,1,ok,12745.747131
1,11.343,POST /api/pi_flash,1,ok,12746.281795
1,11.229,GET /api/agents,1,ok,12746.473047
1,10.99,POST /api/pi_flash,1,ok,12746.836035
1,7.951,POST /api/pi_flash,1,ok,12747.332046
1,7.939,GET /api/agents,1,ok,12747.538762
1,9.61,POST /api/pi_flash,1,ok,12747.818501
1,10.035,POST /api/pi_flash,1,ok,12748.286678
1,16.949,GET /api/agents,1,ok,12748.576714
1,12.197,POST /api/pi_flash,1,ok,12748.802861
1,10.288,POST /api/pi_flash,1,ok,12749.246306
1,27.5,GET /api/agents,1,ok,12749.580909
1,14.916,POST /api/pi_flash,1,ok,12749.729886
1,15.115,POST /api/pi_flash,1,ok,12750.221194
1,12.405,GET /api/agents,1,ok,12750.598492
1,6.413,POST /api/pi_flash,1,ok,12750.67107
1,117.209,POST /api/pi_flash,1,ok,12751.255341
1,349.916,GET /api/agents,1,ok,12751.592971
1,65.891,POST /api/pi_flash,1,ok,12752.143903
1,161.001,GET /api/agents,1,ok,12752.629194
1,9.047,POST /api/pi_flash,1,ok,12752.905385
1,297.361,POST /api/pi_flash,1,ok,12753.300793
1,53.681,GET /api/agents,1,ok,12753.598166
1,75.568,POST /api/pause,1,ok,12753.651863
