coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
-0.469463,0,0.0,0.27671752148138173,2.163772,0.001,kuramoto,-0.488682,0.488699,0.078183,2.4404895214813815
-0.469478,0,0.0,0.2767285214813815,2.163761,328.032,kuramoto,-0.488699,1.84823,0.406215,2.4404895214813815
-0.961761,0,0.0,0.6293005214813816,1.811189,37.839,kuramoto,-1.84823,2.27884,0.444054,2.4404895214813815
-0.759635,0,0.0,0.48453852148138155,1.955951,49.902,kuramoto,-2.27884,2.892114,0.493956,2.4404895214813815
-0.246898,0,0.0,0.11731752148138153,2.323172,31.523,kuramoto,-2.892114,3.352252,0.525479,2.4404895214813815
0.209105,0,0.0,0.20927047851861857,2.64976,46.097,kuramoto,2.930933,4.119722,0.571576,2.4404895214813815
0.829454,0,0.0,0.6535634785186186,3.094053,50.508,kuramoto,2.163463,5.101621,0.622084,2.4404895214813815
0.925201,1,0.0,0.7221364785186184,3.162626,67.115,kuramoto,1.181564,0.152103,0.689199,2.4404895214813815
-0.151517,0,0.0,0.049005521481381376,2.391484,136.549,kuramoto,-0.152103,1.654717,0.825748,2.4404895214813815
-0.996481,0,0.0,0.6541665214813814,1.786323,47.058,kuramoto,-1.654717,2.182891,0.872806,2.4404895214813815
-0.999809,0,0.0,0.6565495214813815,1.78394,50.266,kuramoto,-1.551236,2.746308,0.923072,2.4404895214813815
-0.999649,0,0.0,0.6564355214813815,1.784054,45.387,kuramoto,-1.544307,3.255073,0.968459,2.4404895214813815
-0.988438,0,0.0,0.6484065214813814,1.792083,50.491,kuramoto,-1.418583,3.8236,1.01895,2.4404895214813815
-0.975591,0,0.0,0.6392055214813814,1.801284,50.748,kuramoto,-1.349397,4.397953,1.069697,2.4404895214813815
-0.948672,0,0.0,0.6697755441269218,1.820564,53.694,kuramoto,-1.249009,5.012156,1.123391,2.490339544126922
-0.260627,1,0.0,0.17699954412692165,2.31334,127.287,kuramoto,-0.263672,0.182485,1.250679,2.490339544126922
-0.347363,0,0.0,0.23912054412692196,2.251219,108.419,kuramoto,-0.354758,1.596968,1.359097,2.490339544126922
-0.788802,0,0.0,0.5552775441269218,1.935062,68.467,kuramoto,-0.908857,2.429416,1.427565,2.490339544126922
-0.653483,0,0.0,0.4583625441269219,2.031977,50.339,kuramoto,-2.429416,3.072106,1.477903,2.490339544126922
-0.562161,0,0.0,0.39295754412692174,2.097382,50.801,kuramoto,-2.544596,3.74158,1.528705,2.490339544126922
-0.366812,0,0.0,0.25304954412692204,2.23729,43.15,kuramoto,-2.766013,4.348149,1.571855,2.490339544126922
-0.282845,0,0.0,0.19291254412692194,2.297427,49.861,kuramoto,-2.854834,5.067906,1.621716,2.490339544126922
-0.088642,0,0.0,0.053824544126921836,2.436515,50.247,kuramoto,-3.052835,5.837144,1.671963,2.490339544126922
0.161074,1,0.0,0.12502145587307822,2.615361,49.953,kuramoto,2.979814,0.374828,1.721916,2.490339544126922
-0.237268,0,0.0,0.16027054412692188,2.330069,117.703,kuramoto,-2.90204,1.838854,1.839619,2.490339544126922
0.780441,0,0.0,0.568610455873078,3.05895,31.694,kuramoto,2.246221,2.44801,1.871313,2.490339544126922
0.830331,0,0.0,0.6043414558730782,3.094681,50.543,kuramoto,2.161891,3.430787,1.921856,2.490339544126922
0.99209,0,0.0,0.7201924558730783,3.210532,49.842,kuramoto,1.696659,4.436214,1.971698,2.490339544126922
0.938169,0,0.0,0.6815744558730783,3.171914,50.663,kuramoto,1.217303,5.445912,2.022361,2.490339544126922
0.686412,1,0.0,0.5012674558730783,2.991607,52.865,kuramoto,0.756544,0.156421,2.075226,2.490339544126922
0.934403,0,0.0,0.584719003238944,3.169217,139.037,kuramoto,1.206578,2.147699,2.214263,2.584497996761056
-0.838156,0,0.0,0.6847829967610561,1.899715,34.482,kuramoto,-2.147699,2.559279,2.248744,2.584497996761056
-0.732833,0,0.0,0.6093509967610562,1.975147,26.296,kuramoto,-2.319116,2.885622,2.275041,2.584497996761056
-0.814054,0,0.0,0.6675209967610563,1.916977,49.816,kuramoto,-2.190494,3.485639,2.324857,2.584497996761056
-0.725518,0,0.0,0.6041119967610562,1.980386,50.444,kuramoto,-2.329806,4.113324,2.375301,2.584497996761056
-0.599011,0,0.0,0.5135079967610561,2.07099,50.166,kuramoto,-2.499328,4.766105,2.425467,2.584497996761056
-0.47305,0,0.0,0.4232949967610562,2.161203,55.104,kuramoto,-2.648843,5.51438,2.480571,2.584497996761056
-0.301851,1,0.0,0.30068299676105603,2.283815,61.553,kuramoto,-2.834959,0.114456,2.542124,2.584497996761056
-0.611782,0,0.0,0.5226549967610561,2.061843,135.218,kuramoto,-2.483281,1.40995,2.677342,2.584497996761056
-0.987092,0,0.0,0.7914509967610561,1.793047,30.923,kuramoto,-1.40995,1.758327,2.708265,2.584497996761056
-0.97562,0,0.0,0.7832339967610562,1.801264,39.369,kuramoto,-1.349528,2.203893,2.747634,2.584497996761056
-0.990834,0,0.0,0.7941309967610561,1.790367,34.65,kuramoto,-1.435298,2.593676,2.782284,2.584497996761056
-0.963598,0,0.0,0.7746249967610561,1.809873,50.553,kuramoto,-1.300151,3.168553,2.832837,2.584497996761056
-0.976165,0,0.0,0.7836249967610562,1.800873,50.367,kuramoto,-1.352026,3.738469,2.883204,2.584497996761056
-0.986012,0,0.0,0.7906769967610561,1.793821,49.943,kuramoto,-1.403341,4.301377,2.933147,2.584497996761056
-0.986805,0,0.0,0.7912449967610562,1.793253,53.746,kuramoto,-1.408164,4.906951,2.986893,2.584497996761056
-0.997284,0,0.0,0.7987499967610563,1.785748,49.757,kuramoto,-1.497077,5.46523,3.03665,2.584497996761056
-0.999436,0,0.0,0.8002909967610561,1.784207,49.899,kuramoto,-1.537216,6.024623,3.086549,2.584497996761056
-0.999978,1,0.0,0.8006799967610563,1.783818,50.005,kuramoto,-1.57737,0.301895,3.136554,2.584497996761056
-0.778219,0,0.0,0.5364109322015869,1.942641,119.995,kuramoto,-0.891825,1.522493,3.256549,1.4062300677984132
-0.988282,0,0.0,0.3859649322015868,1.792195,37.403,kuramoto,-1.724037,1.943679,3.293952,1.4062300677984132
-0.996404,0,0.0,0.3801479322015868,1.786378,47.151,kuramoto,-1.655623,2.472903,3.341103,1.4062300677984132
-0.999995,0,0.0,0.3775759322015868,1.783806,58.836,kuramoto,-1.573906,3.132338,3.399939,1.4062300677984132
-0.999791,0,0.0,0.3777229322015867,1.783953,65.776,kuramoto,-1.550342,3.869611,3.465715,1.4062300677984132
0.665392,0,0.0,1.5703219322015867,2.976552,56.852,kuramoto,2.413574,4.932878,3.522567,1.4062300677984132
0.987996,0,0.0,1.8013699322015866,3.2076,41.125,kuramoto,1.725897,5.761702,3.563692,1.4062300677984132
0.94759,1,0.0,1.7724309322015868,3.178661,38.162,kuramoto,1.245605,0.240693,3.601854,1.4062300677984132
0.999948,0,0.0,1.8099299322015867,3.21616,117.948,kuramoto,1.56064,2.261466,3.719802,1.4062300677984132
-0.061046,0,0.0,1.0500489322015867,2.456279,43.693,kuramoto,-0.061084,2.935797,3.763495,1.4062300677984132
-0.147427,0,0.0,0.9881829322015869,2.394413,64.322,kuramoto,-0.147967,3.903488,3.827817,1.4062300677984132
-0.483639,0,0.0,0.7473889322015868,2.153619,66.884,kuramoto,-0.504808,4.808538,3.894701,1.4062300677984132
-0.718735,0,0.0,0.5790139322015868,1.985244,66.559,kuramoto,-0.801981,5.638768,3.96126,1.4062300677984132
-0.849188,1,0.0,0.4855839322015869,1.891814,67.641,kuramoto,-1.014445,0.159611,4.028901,1.4062300677984132
0.288046,0,0.0,1.031282893463861,2.706298,231.104,kuramoto,0.292185,1.860028,4.260005,1.675015106536139
-0.839729,0,0.0,0.22357389346386114,1.898589,45.051,kuramoto,-0.996784,2.397448,4.305056,1.675015106536139
-0.871603,0,0.0,0.20074489346386115,1.87576,52.091,kuramoto,-1.058463,3.011376,4.357146,1.675015106536139
-0.873471,0,0.0,0.199407893463861,1.874423,66.803,kuramoto,-1.062286,3.798133,4.423949,1.675015106536139
-0.956304,0,0.0,0.14008189346386102,1.815097,62.954,kuramoto,-1.274089,4.516096,4.486903,1.675015106536139
-0.999997,0,0.0,0.10878989346386114,1.783805,45.848,kuramoto,-1.573329,5.029954,4.53275,1.675015106536139
-0.991328,0,0.0,0.11499789346386113,1.790013,42.112,kuramoto,-1.702585,5.503582,4.574862,1.675015106536139
0.702998,0,0.0,1.328469893463861,3.003485,38.568,kuramoto,0.779604,6.231418,4.61343,1.675015106536139
0.444338,1,0.0,1.143218893463861,2.818234,50.137,kuramoto,0.460435,0.836027,4.663567,1.675015106536139
0.528905,0,0.0,1.203784893463861,2.8788,120.802,kuramoto,0.55731,2.64483,4.784369,1.675015106536139
-0.851529,0,0.0,0.215121893463861,1.890137,28.536,kuramoto,-1.018895,2.983725,4.812905,1.675015106536139
-0.776704,0,0.0,0.2687108934638611,1.943726,57.462,kuramoto,-0.889417,3.685491,4.870366,1.675015106536139
-0.885897,0,0.0,0.1905078934638611,1.865523,61.68,kuramoto,-1.088424,4.408468,4.932046,1.675015106536139
-0.965626,0,0.0,0.1334058934638611,1.808421,61.778,kuramoto,-1.307843,5.110431,4.993824,1.675015106536139
-0.996422,0,0.0,0.11134989346386104,1.786365,43.478,kuramoto,-1.655413,5.598431,5.037302,1.675015106536139
-0.970924,0,0.0,0.12961189346386104,1.804627,40.594,kuramoto,-1.812531,6.058714,5.077896,1.675015106536139
-0.919722,1,0.0,0.16628289346386116,1.841298,36.632,kuramoto,-1.974222,0.199336,5.114528,1.675015106536139
-0.975477,0,0.0,0.12635089346386108,1.801366,128.713,kuramoto,-1.348876,1.331168,5.243242,1.675015106536139
-0.971426,0,0.0,0.3407129791450296,1.804267,21.128,kuramoto,-1.331168,1.570691,5.26437,2.1449799791450297
-0.876244,0,0.0,0.2725429791450298,1.872437,56.874,kuramoto,-1.068011,2.239806,5.321244,2.1449799791450297
-0.976073,0,0.0,0.3440409791450296,1.800939,43.619,kuramoto,-1.351602,2.733382,5.364863,2.1449799791450297
-0.97844,0,0.0,0.3457359791450296,1.799244,54.58,kuramoto,-1.36277,3.350413,5.419443,2.1449799791450297
-0.993213,0,0.0,0.35631597914502966,1.788664,59.465,kuramoto,-1.454219,4.018714,5.478909,2.1449799791450297
-0.998661,0,0.0,0.36021897914502965,1.784761,56.568,kuramoto,-1.622542,4.653071,5.535477,2.1449799791450297
-0.971133,0,0.0,0.3405029791450296,1.804477,50.375,kuramoto,-1.811658,5.22422,5.585852,2.1449799791450297
-0.884779,0,0.0,0.2786559791450296,1.866324,37.024,kuramoto,-2.055573,5.658378,5.622876,2.1449799791450297
-0.818512,0,0.0,0.23119597914502976,1.913784,34.729,kuramoto,-2.182776,6.075987,5.657606,2.1449799791450297
-0.833417,1,0.0,0.24187097914502975,1.903109,50.241,kuramoto,-2.156331,0.393565,5.707847,2.1449799791450297
-0.999165,0,0.0,0.3605789791450298,1.784401,129.595,kuramoto,-1.611671,1.514737,5.837442,2.1449799791450297
-0.685107,0,0.0,0.1356519791450297,2.009328,39.147,kuramoto,-2.386842,2.008969,5.876589,2.1449799791450297
-0.749326,0,0.0,0.18164497914502964,1.963335,66.36,kuramoto,-2.29455,2.827591,5.94295,2.1449799791450297
-0.526642,0,0.0,0.022158979145029623,2.122821,59.538,kuramoto,-2.586947,3.621713,6.002487,2.1449799791450297
-0.145251,0,0.0,0.2509920208549703,2.395972,43.587,kuramoto,-2.995826,4.277887,6.046075,2.1449799791450297
0.155008,0,0.0,0.4660360208549701,2.611016,40.14,kuramoto,2.985957,4.936397,6.086214,2.1449799791450297
0.975015,0,0.0,1.0533230208549704,3.198303,35.764,kuramoto,1.346788,5.655094,6.121978,2.1449799791450297
0.860436,1,0.0,0.9712620208549705,3.116242,50.059,kuramoto,1.036124,0.352055,6.172037,2.1449799791450297
0.867068,0,0.0,0.7879801242070497,3.120992,121.862,kuramoto,1.049287,2.313032,6.293899,2.3330118757929506
-0.236073,0,0.0,0.0020868757929504156,2.330925,82.611,kuramoto,-0.238323,3.522919,6.37651,2.3330118757929506
-0.828462,0,0.0,0.4263538757929506,1.906658,57.889,kuramoto,-0.976355,4.216419,6.434399,2.3330118757929506
-0.910255,0,0.0,0.48493387579295044,1.848078,64.526,kuramoto,-1.143899,4.965683,6.498925,2.3330118757929506
-0.958894,0,0.0,0.5197688757929506,1.813243,74.847,kuramoto,-1.283079,5.81841,6.573772,2.3330118757929506
-0.999699,1,0.0,0.5489938757929504,1.784018,66.309,kuramoto,-1.595317,0.278503,6.640081,2.3330118757929506
-0.274917,0,0.0,0.029905875792950454,2.303106,123.527,kuramoto,-0.278503,1.725587,6.763608,2.3330118757929506
-0.946255,0,0.0,0.5107168757929506,1.822295,54.776,kuramoto,-1.241452,2.35276,6.818384,2.3330118757929506
-0.979277,0,0.0,0.5343668757929505,1.798645,56.771,kuramoto,-1.366859,2.994338,6.875155,2.3330118757929506
-0.994497,0,0.0,0.5452678757929506,1.787744,61.39,kuramoto,-1.465839,3.683921,6.936545,2.3330118757929506
-0.999998,0,0.0,0.5492078757929506,1.783804,66.389,kuramoto,-1.568641,4.428011,7.002934,2.3330118757929506
-0.980349,0,0.0,0.5351348757929506,1.797877,61.477,kuramoto,-1.769372,5.122477,7.064411,2.3330118757929506
-0.875764,0,0.0,0.4602308757929505,1.872781,44.042,kuramoto,-2.074577,5.640715,7.108453,2.3330118757929506
-0.78839,0,0.0,0.39765387579295064,1.935358,40.664,kuramoto,-2.233406,6.135199,7.149117,2.3330118757929506
-0.677145,1,0.0,0.3179818757929507,2.01503,37.357,kuramoto,-2.397716,0.324978,7.186473,2.3330118757929506
-0.473925,0,0.0,0.37348742511886446,2.160576,268.931,kuramoto,-0.493743,1.682508,7.455404,1.7870885748811354
-0.995318,0,0.0,6.742511886459468e-05,1.787156,42.687,kuramoto,-1.473989,2.161837,7.498091,1.7870885748811354
-0.991411,0,0.0,0.002865425118864673,1.789954,28.44,kuramoto,-1.701952,2.48169,7.526531,1.7870885748811354
-0.998053,0,0.0,0.0018915748811354494,1.785197,43.967,kuramoto,-1.6332,2.974861,7.570498,1.7870885748811354
-0.979245,0,0.0,0.011578425118864644,1.798667,39.767,kuramoto,-1.77489,3.424285,7.610265,1.7870885748811354
0.278942,0,0.0,0.9126894251188644,2.699778,49.564,kuramoto,2.8589,4.265048,7.659829,1.7870885748811354
0.658491,0,0.0,1.1845204251188646,2.971609,49.643,kuramoto,2.422781,5.191941,7.709472,1.7870885748811354
0.945085,0,0.0,1.3897794251188644,3.176868,50.036,kuramoto,1.903737,6.190705,7.759509,1.7870885748811354
0.967361,1,0.0,1.4057324251188645,3.192821,50.254,kuramoto,1.314599,0.915675,7.809763,1.7870885748811354
0.955888,0,0.0,1.3975154251188648,3.184604,118.54,kuramoto,1.272669,2.916621,7.928302,1.7870885748811354
-0.329955,0,0.0,0.47659842511886463,2.263687,48.094,kuramoto,-0.336255,3.600677,7.976397,1.7870885748811354
-0.536502,0,0.0,0.3286704251188648,2.115759,55.701,kuramoto,-0.566286,4.341152,8.032098,1.7870885748811354
-0.831822,0,0.0,0.11716342511886468,1.904252,39.796,kuramoto,-0.982381,4.817301,8.071894,1.7870885748811354
-0.915196,0,0.0,0.057450425118864556,1.844539,37.116,kuramoto,-1.155995,5.247461,8.10901,1.7870885748811354
-0.968136,0,0.0,0.019535425118864636,1.806624,32.938,kuramoto,-1.317678,5.621347,8.141948,1.7870885748811354
-0.95956,0,0.0,0.025677425118864727,1.812766,49.825,kuramoto,-1.285435,6.188854,8.191773,1.7870885748811354
-0.991724,1,0.0,0.002641425118864671,1.78973,50.409,kuramoto,-1.442053,0.472528,8.242182,1.7870885748811354
-0.455139,0,0.0,0.38694242511886445,2.174031,119.341,kuramoto,-0.472528,1.838512,8.361522,1.7870885748811354
-0.999973,0,0.0,0.0032665748811353534,1.783822,30.51,kuramoto,-1.578145,2.18047,8.392032,1.7870885748811354
-0.992579,0,0.0,0.002029425118864614,1.789118,55.216,kuramoto,-1.448895,2.801178,8.447249,1.7870885748811354
-0.999619,0,0.0,0.46175357588581223,1.784075,61.684,kuramoto,-1.543199,3.492638,8.508933,2.2458285758858123
-0.998472,0,0.0,0.46093157588581235,1.784897,84.272,kuramoto,-1.515499,4.43773,8.593205,2.2458285758858123
-0.88428,0,0.0,0.37914757588581227,1.866681,47.335,kuramoto,-2.056643,4.992906,8.640539,2.2458285758858123
-0.868555,0,0.0,0.3678855758858124,1.877943,61.228,kuramoto,-2.089313,5.715359,8.701767,2.2458285758858123
-0.65646,1,0.0,0.2159835758858124,2.029845,45.266,kuramoto,-2.425476,0.009487,8.747033,2.2458285758858123
-0.888655,0,0.0,0.3822805758858123,1.863548,111.978,kuramoto,-2.047189,1.180388,8.859011,2.2458285758858123
-0.467675,0,0.0,0.08077657588581211,2.165052,65.991,kuramoto,-2.654934,2.078091,8.925001,2.2458285758858123
-0.028115,0,0.0,0.23403542411418776,2.479864,51.461,kuramoto,-3.113474,2.879933,8.976463,2.2458285758858123
0.342809,0,0.0,0.4996904241141875,2.745519,49.663,kuramoto,2.791687,3.736653,9.026126,2.2458285758858123
0.704834,0,0.0,0.7589724241141877,3.004801,49.736,kuramoto,2.359403,4.675648,9.075862,2.2458285758858123
0.960837,0,0.0,0.9423204241141878,3.188149,50.526,kuramoto,1.851585,5.687762,9.126387,2.2458285758858123
0.954187,1,0.0,0.9375574241141877,3.183386,50.09,kuramoto,1.26693,0.406463,9.176477,2.2458285758858123
0.954692,0,0.0,0.9379194241141877,3.183748,117.6,kuramoto,1.268624,2.406871,9.294077,2.2458285758858123
