t_s,agent_id,event_type,model
0.22,2,agent_flash,eapf
0.47,1,agent_flash,eapf
0.52,0,agent_flash,eapf
0.6,2,agent_flash,eapf
0.99,1,agent_flash,eapf
1.02,2,agent_flash,eapf
1.18,0,agent_flash,eapf
1.44,2,agent_flash,eapf
1.56,1,agent_flash,eapf
1.85,0,agent_flash,eapf
1.91,2,agent_flash,eapf
2.0,1,agent_flash,eapf
2.37,2,agent_flash,eapf
2.5,1,agent_flash,eapf
2.52,0,agent_flash,eapf
2.85,2,agent_flash,eapf
3.01,1,agent_flash,eapf
3.18,0,agent_flash,eapf
3.35,2,agent_flash,eapf
3.58,1,agent_flash,eapf
3.73,2,agent_flash,eapf
3.85,0,agent_flash,eapf
4.01,1,agent_flash,eapf
4.12,2,agent_flash,eapf
4.51,1,agent_flash,eapf
4.52,0,agent_flash,eapf
4.54,2,agent_flash,eapf
4.97,2,agent_flash,eapf
5.02,1,agent_flash,eapf
5.18,0,agent_flash,eapf
5.42,2,agent_flash,eapf
5.58,1,agent_flash,eapf
5.85,0,agent_flash,eapf
5.91,2,agent_flash,eapf
6.01,1,agent_flash,eapf
6.38,2,agent_flash,eapf
6.51,1,agent_flash,eapf
6.52,0,agent_flash,eapf
6.87,2,agent_flash,eapf
7.01,1,agent_flash,eapf
7.18,0,agent_flash,eapf
7.37,2,agent_flash,eapf
7.57,1,agent_flash,eapf
7.85,0,agent_flash,eapf
7.9,2,agent_flash,eapf
8.01,1,agent_flash,eapf
8.4,2,agent_flash,eapf
8.5,1,agent_flash,eapf
8.52,0,agent_flash,eapf
8.91,2,agent_flash,eapf
9.01,1,agent_flash,eapf
9.18,0,agent_flash,eapf
9.42,2,agent_flash,eapf
9.56,1,agent_flash,eapf
9.85,0,agent_flash,eapf
9.95,2,agent_flash,eapf
10.0,1,agent_flash,eapf
10.46,2,agent_flash,eapf
10.5,1,agent_flash,eapf
10.52,0,agent_flash,eapf
10.97,2,agent_flash,eapf
11.0,1,agent_flash,eapf
11.18,0,agent_flash,eapf
11.47,2,agent_flash,eapf
11.56,1,agent_flash,eapf
11.85,0,agent_flash,eapf
12.0,1,agent_flash,eapf
12.0,2,agent_flash,eapf
12.5,1,agent_flash,eapf
12.5,2,agent_flash,eapf
12.52,0,agent_flash,eapf
13.0,1,agent_flash,eapf
13.0,2,agent_flash,eapf
13.18,0,agent_flash,eapf
13.51,2,agent_flash,eapf
13.56,1,agent_flash,eapf
13.85,0,agent_flash,eapf
14.0,1,agent_flash,eapf
14.02,2,agent_flash,eapf
14.5,1,agent_flash,eapf
14.52,0,agent_flash,eapf
14.52,2,agent_flash,eapf
15.0,1,agent_flash,eapf
15.01,2,agent_flash,eapf
15.18,0,agent_flash,eapf
15.52,2,agent_flash,eapf
15.56,1,agent_flash,eapf
15.85,0,agent_flash,eapf
16.0,1,agent_flash,eapf
16.03,2,agent_flash,eapf
16.5,1,agent_flash,eapf
16.52,0,agent_flash,eapf
16.52,2,agent_flash,eapf
17.0,1,agent_flash,eapf
17.02,2,agent_flash,eapf
17.18,0,agent_flash,eapf
17.52,2,agent_flash,eapf
17.56,1,agent_flash,eapf
17.85,0,agent_flash,eapf
18.0,1,agent_flash,eapf
18.02,2,agent_flash,eapf
18.5,1,agent_flash,eapf
18.52,0,agent_flash,eapf
18.52,2,agent_flash,eapf
19.0,1,agent_flash,eapf
19.02,2,agent_flash,eapf
19.18,0,agent_flash,eapf
19.51,2,agent_flash,eapf
19.56,1,agent_flash,eapf
19.85,0,agent_flash,eapf
20.0,1,agent_flash,eapf
20.02,2,agent_flash,eapf
20.5,1,agent_flash,eapf
20.52,0,agent_flash,eapf
20.52,2,agent_flash,eapf
21.0,1,agent_flash,eapf
21.01,2,agent_flash,eapf
21.18,0,agent_flash,eapf
21.51,2,agent_flash,eapf
21.56,1,agent_flash,eapf
21.85,0,agent_flash,eapf
22.0,1,agent_flash,eapf
22.02,2,agent_flash,eapf
22.5,1,agent_flash,eapf
22.52,0,agent_flash,eapf
22.52,2,agent_flash,eapf
23.0,1,agent_flash,eapf
23.01,2,agent_flash,eapf
23.18,0,agent_flash,eapf
23.51,2,agent_flash,eapf
23.56,1,agent_flash,eapf
23.85,0,agent_flash,eapf
24.0,1,agent_flash,eapf
