K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.0,0,-0.095599093,-0.72423555,0.033,0.649799041,0,0,0,1.538937329,2.0,0.5,2.974142477,4.103158745,3.784067607,0.319091138,0.319091138,0,0.033163,,-0.809925131
4.0,0,-0.086474304,-0.655108364,0.033,0.631733863,0,0,0,1.582945063,1.538937329,0.5,3.388832707,4.431374671,4.103158745,0.328215926,0.328215926,0,0.066727,,-0.714326038
4.0,0,-0.077537796,-0.587407542,0.033,0.614989227,0,0,0,1.626044744,1.582945063,0.5,3.803522937,4.768527106,4.431374671,0.337152435,0.337152435,0,0.099922,,-0.627851734
4.0,0,-0.069030039,-0.522954843,0.033,0.599852458,0,0,0,1.667076607,1.626044744,0.5,4.218213167,5.114187297,4.768527106,0.345660191,0.345660191,0,0.133101,,-0.550313938
4.0,0,-0.061105124,-0.462917607,0.033,0.586407944,0,0,0,1.705297499,1.667076607,0.5,4.632903398,5.467772403,5.114187297,0.353585106,0.353585106,0,0.166675,,-0.481283899
4.0,0,-0.053845926,-0.407923684,0.033,0.574611024,0,0,0,1.740307717,1.705297499,0.5,5.047593628,5.828616707,5.467772403,0.360844304,0.360844304,0,0.199831,,-0.420178775
4.0,0,-0.047281611,-0.358194023,0.033,0.564344722,0,0,0,1.771966603,1.740307717,0.5,5.462283858,6.196025326,5.828616707,0.367408619,0.367408619,0,0.233357,,-0.366332849
4.0,0,-0.041403888,-0.31366582,0.033,0.555458617,1,1,1,1.800314137,1.771966603,0.5,5.876974089,0.286126361,6.196025326,0.373286342,0.373286342,0,0.267076,,-0.319051238
4.0,0,-0.036180389,-0.274093858,0.033,0.547793195,1,0,0,1.82550643,1.800314137,0.5,0.008479012,0.664636202,0.286126361,0.378509841,0.378509841,0,0.300581,,-0.277647349
4.0,0,-0.031564802,-0.239127284,0.033,0.541193822,1,0,0,1.847766843,1.82550643,0.5,0.423169242,1.047761631,0.664636202,0.383125429,0.383125429,0,0.333947,,-0.24146696
4.0,0,-0.027504075,-0.208364207,0.033,0.535517896,1,0,0,1.867351226,1.847766843,0.5,0.837859472,1.434947786,1.047761631,0.387186155,0.387186155,0,0.367366,,-0.209902159
4.0,0,-0.023943268,-0.181388396,0.033,0.530637817,1,0,0,1.884524561,1.867351226,0.5,1.252549702,1.825694748,1.434947786,0.390746962,0.390746962,0,0.400942,,-0.182398083
4.0,0,-0.020828619,-0.157792568,0.033,0.526441545,1,0,0,1.899546131,1.884524561,0.5,1.667239933,2.219556359,1.825694748,0.393861611,0.393861611,0,0.434097,,-0.158454815
4.0,0,-0.018109363,-0.137192145,0.033,0.522831867,1,0,0,1.912660768,1.899546131,0.5,2.081930163,2.616137226,2.219556359,0.396580867,0.396580867,0,0.467636,,-0.137626196
4.0,0,-0.01573869,-0.119232501,0.033,0.519725065,1,0,0,1.924094232,1.912660768,0.5,2.496620393,3.015088766,2.616137226,0.39895154,0.39895154,0,0.500846,,-0.119516833
4.0,0,-0.013674139,-0.103591963,0.033,0.517049365,1,0,0,1.934051308,1.924094232,0.5,2.911310624,3.416104858,3.015088766,0.401016091,0.401016091,0,0.534365,,-0.103778143
4.0,0,-0.011877641,-0.089982131,0.033,0.514743384,1,0,0,1.942715596,1.934051308,0.5,3.326000854,3.818917446,3.416104858,0.402812589,0.402812589,0,0.567895,,-0.090104004
4.0,0,-0.010315352,-0.078146604,0.033,0.512754689,1,0,0,1.950250327,1.942715596,0.5,3.740691084,4.223292325,3.818917446,0.404374879,0.404374879,0,0.601435,,-0.078226362
4.0,0,-0.008957365,-0.067858823,0.033,0.5110385,1,0,0,1.956799732,1.950250327,0.5,4.155381314,4.629025191,4.223292325,0.405732866,0.405732866,0,0.634978,,-0.067911011
4.0,0,-0.007777374,-0.058919503,0.033,0.50955656,1,0,0,1.96249068,1.956799732,0.5,4.570071545,5.035938047,4.629025191,0.406912856,0.406912856,0,0.668505,,-0.058953646
4.0,0,-0.00675232,-0.051153936,0.033,0.508276161,1,0,0,1.967434393,1.96249068,0.5,4.984761775,5.443875957,5.035938047,0.407937911,0.407937911,0,0.701736,,-0.051176272
4.0,0,0.12543144,0.950238183,0.033,0.38388594,1,0,0,2.604940416,1.967434393,0.5,0.41469023,5.983997628,5.443875957,0.54012167,0.54012167,1,0.735269,frequency_step_gt_0.5hz;phase_jump_gt_0.5rad,1.25399958
4.0,0,0.119301646,0.903800345,0.033,0.38829264,2,1,1,2.57537717,2.604940416,0.5,0.829380461,0.234804196,5.983997628,0.533991876,0.533991876,0,0.768797,phase_jump_gt_0.5rad,1.12856814
4.0,0,0.111730277,0.846441494,0.033,0.393877351,2,0,0,2.538861391,2.57537717,0.5,1.244070691,0.761224704,0.234804196,0.526420507,0.526420507,0,0.802484,phase_jump_gt_0.5rad,1.009266494
4.0,0,0.103196679,0.781793022,0.033,0.400367554,2,0,0,2.497704896,2.538861391,0.5,1.658760921,1.279111613,0.761224704,0.517886909,0.517886909,0,0.835898,phase_jump_gt_0.5rad,0.897536217
4.0,0,0.094168924,0.713400938,0.033,0.407470542,2,0,0,2.454165143,2.497704896,0.5,2.073451151,1.787970767,1.279111613,0.508859154,0.508859154,0,0.869509,phase_jump_gt_0.5rad,0.794339538
4.0,0,0.085053959,0.644348171,0.033,0.414902504,2,0,0,2.410204786,2.454165143,0.5,2.488141382,2.287714956,1.787970767,0.499744189,0.499744189,0,0.902733,,0.700170615
4.0,0,0.076171102,0.5770538,0.033,0.422410774,2,0,0,2.367363859,2.410204786,0.5,2.902831612,2.778576288,2.287714956,0.490861332,0.490861332,0,0.935988,,0.615116656
4.0,0,0.067746531,0.513231299,0.033,0.429787138,2,0,0,2.326733193,2.367363859,0.5,3.317521842,3.26101305,2.778576288,0.482436762,0.482436762,0,0.969573,,0.538945554
4.0,0,0.059922056,0.45395497,0.033,0.436872624,2,0,0,2.28899671,2.326733193,0.5,3.732212072,3.735625336,3.26101305,0.474612286,0.474612286,0,1.002854,,0.471199023
4.0,0,0.052770978,0.399780136,0.033,0.443555768,2,0,0,2.254507939,2.28899671,0.5,4.146902303,4.203086544,3.735625336,0.467461208,0.467461208,0,1.036326,,0.411276967
4.0,0,0.046315579,0.3508756,0.033,0.449766816,2,0,0,2.223374345,2.254507939,0.5,4.561592533,4.664092354,4.203086544,0.46100581,0.46100581,0,1.06988,,0.358505989
4.0,0,0.040542995,0.307143904,0.033,0.455470083,2,0,0,2.195533882,2.223374345,0.5,4.976282763,5.119325579,4.664092354,0.455233226,0.455233226,0,1.103474,,0.31219041
4.0,0,0.130953473,0.992071763,0.033,0.380000931,2,0,0,2.6315725,2.195533882,0.389057246,0.532942433,5.664969282,5.119325579,0.545643703,0.545643703,1,1.136937,phase_jump_gt_0.5rad,1.696802161
4.0,0,0.131153603,0.993587902,0.033,0.379861606,2,0,0,2.632537704,2.6315725,0.389057246,1.065884865,6.210813116,5.664969282,0.545843833,0.545843833,0,1.170411,phase_jump_gt_0.5rad,1.68410089
4.0,0,0.131335226,0.994963835,0.033,0.379735253,3,1,1,2.63341365,2.632537704,0.389057246,1.598827298,0.473653265,6.210813116,0.546025457,0.546025457,0,1.203593,phase_jump_gt_0.5rad,1.67119949
4.0,0,0.131497082,0.996190018,0.033,0.379622723,3,0,0,2.634194263,2.63341365,0.389057246,2.131769731,1.019840578,0.473653265,0.546187313,0.546187313,0,1.237076,phase_jump_gt_0.5rad,1.658116466
4.0,0,0.131638014,0.997257682,0.033,0.379524795,3,0,0,2.634873959,2.634194263,0.389057246,2.664712163,1.566168822,1.019840578,0.546328244,0.546328244,0,1.270657,phase_jump_gt_0.5rad,1.644871586
4.0,0,0.131756983,0.998158961,0.033,0.379442168,3,0,0,2.63544773,2.634873959,0.389057246,3.197654596,2.112616035,1.566168822,0.546447213,0.546447213,0,1.303807,phase_jump_gt_0.5rad,1.631485774
4.0,0,0.131853085,0.99888701,0.033,0.379375448,3,0,0,2.635911221,2.63544773,0.389057246,3.730597029,2.659159351,2.112616035,0.546543316,0.546543316,0,1.33728,phase_jump_gt_0.5rad,1.617980994
4.0,0,0.131925568,0.999436118,0.033,0.379325142,3,0,0,2.636260794,2.635911221,0.389057246,4.263539461,3.205775148,2.659159351,0.546615798,0.546615798,0,1.37081,phase_jump_gt_0.5rad,1.604380111
4.0,0,0.131973837,0.999801794,0.033,0.379291648,3,0,0,2.636493591,2.636260794,0.389057246,4.796481894,3.752439216,3.205775148,0.546664067,0.546664067,0,1.404359,phase_jump_gt_0.5rad,1.590706746
4.0,0,0.131997472,0.99998085,0.033,0.37927525,3,0,0,2.636607581,2.636493591,0.389057246,5.329424327,4.299126918,3.752439216,0.546687702,0.546687702,0,1.437548,phase_jump_gt_0.5rad,1.576985111
4.0,0,0.131996231,0.99997145,0.033,0.379276111,3,0,0,2.636601597,2.636607581,0.389057246,5.86236676,4.84581338,4.299126918,0.546686462,0.546686462,0,1.471085,phase_jump_gt_0.5rad,1.563239842
4.0,0,0.131970056,0.999773153,0.033,0.379294272,3,0,0,2.636475357,2.636601597,0.389057246,0.112123885,5.392473666,4.84581338,0.546660286,0.546660286,0,1.504232,phase_jump_gt_0.5rad,1.549495813
4.0,0,0.131919073,0.99938692,0.033,0.379329649,3,0,0,2.636229473,2.636475357,0.389057246,0.645066318,5.93908297,5.392473666,0.546609304,0.546609304,0,1.537338,phase_jump_gt_0.5rad,1.535777959
4.0,0,0.131843594,0.998815108,0.033,0.379382036,4,1,1,2.635865447,2.636229473,0.389057246,1.17800875,0.202431487,5.93908297,0.546533825,0.546533825,0,1.570919,phase_jump_gt_0.5rad,1.522111088
