t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,3.962056,1.5,0
0.01,0,eapf,4.056304,1.5,0
0.02,0,eapf,4.150551,1.5,0
0.03,0,eapf,4.244799,1.5,0
0.04,0,eapf,4.339047,1.5,0
0.05,0,eapf,4.433295,1.5,0
0.06,0,eapf,4.527542,1.5,0
0.07,0,eapf,4.62179,1.5,0
0.08,0,eapf,4.716038,1.5,0
0.09,0,eapf,4.810286,1.5,0
0.1,0,eapf,4.904534,1.5,0
0.11,0,eapf,4.998781,1.5,0
0.12,0,eapf,5.093029,1.5,0
0.13,0,eapf,5.187277,1.5,0
0.14,0,eapf,5.281525,1.5,0
0.15,0,eapf,5.375772,1.5,0
0.16,0,eapf,5.47002,1.5,0
0.17,0,eapf,5.564268,1.5,0
0.18,0,eapf,5.658516,1.5,0
0.19,0,eapf,5.752764,1.5,0
0.2,0,eapf,5.847011,1.5,0
0.21,0,eapf,5.941259,1.5,0
0.22,0,eapf,6.035507,1.5,0
0.23,0,eapf,6.129755,1.5,0
0.24,0,eapf,6.224002,1.5,0
0.25,0,eapf,0.035065,1.5,1
0.26,0,eapf,0.129313,1.5,0
0.27,0,eapf,0.223561,1.5,0
0.28,0,eapf,0.317808,1.5,0
0.29,0,eapf,0.412056,1.5,0
0.3,0,eapf,0.506304,1.5,0
0.31,0,eapf,0.600552,1.5,0
0.32,0,eapf,0.694799,1.5,0
0.33,0,eapf,0.789047,1.5,0
0.34,0,eapf,0.883295,1.5,0
0.35,0,eapf,0.977543,1.5,0
0.36,0,eapf,1.071791,1.5,0
0.37,0,eapf,1.166038,1.5,0
0.38,0,eapf,1.260286,1.5,0
0.39,0,eapf,1.354534,1.5,0
0.4,0,eapf,1.448782,1.5,0
0.41,0,eapf,1.543029,1.5,0
0.42,0,eapf,1.637277,1.5,0
0.43,0,eapf,1.731525,1.5,0
0.44,0,eapf,1.825773,1.5,0
0.45,0,eapf,1.920021,1.5,0
0.46,0,eapf,2.014268,1.5,0
0.47,0,eapf,2.108516,1.5,0
0.48,0,eapf,2.202764,1.5,0
0.49,0,eapf,2.297012,1.5,0
0.5,0,eapf,2.391259,1.5,0
0.51,0,eapf,2.485507,1.5,0
0.52,0,eapf,2.579755,1.5,0
0.53,0,eapf,2.674003,1.5,0
0.54,0,eapf,2.768251,1.5,0
0.55,0,eapf,2.862498,1.5,0
0.56,0,eapf,2.956746,1.5,0
0.57,0,eapf,3.050994,1.5,0
0.58,0,eapf,3.145242,1.5,0
0.59,0,eapf,3.239489,1.5,0
0.6,0,eapf,3.333737,1.5,0
0.61,0,eapf,3.427985,1.5,0
0.62,0,eapf,3.522233,1.5,0
0.63,0,eapf,3.616481,1.5,0
0.64,0,eapf,3.710728,1.5,0
0.65,0,eapf,3.804976,1.5,0
0.66,0,eapf,3.899224,1.5,0
0.67,0,eapf,3.993472,1.5,0
0.68,0,eapf,4.087719,1.5,0
0.69,0,eapf,4.181967,1.5,0
0.7,0,eapf,4.276215,1.5,0
0.71,0,eapf,4.370463,1.5,0
0.72,0,eapf,4.464711,1.5,0
0.73,0,eapf,4.558958,1.5,0
0.74,0,eapf,4.653206,1.5,0
0.75,0,eapf,4.747454,1.5,0
0.76,0,eapf,4.841702,1.5,0
0.77,0,eapf,4.935949,1.5,0
0.78,0,eapf,5.030197,1.5,0
0.79,0,eapf,5.124445,1.5,0
0.8,0,eapf,5.218693,1.5,0
0.81,0,eapf,5.312941,1.5,0
0.82,0,eapf,5.407188,1.5,0
0.83,0,eapf,5.501436,1.5,0
0.84,0,eapf,5.595684,1.5,0
0.85,0,eapf,5.689932,1.5,0
0.86,0,eapf,5.78418,1.5,0
0.87,0,eapf,5.878427,1.5,0
0.88,0,eapf,5.972675,1.5,0
0.89,0,eapf,6.066923,1.5,0
0.9,0,eapf,6.161171,1.5,0
0.91,0,eapf,6.255418,1.5,0
0.92,0,eapf,0.066481,1.5,1
0.93,0,eapf,0.160729,1.5,0
0.94,0,eapf,0.254976,1.5,0
0.95,0,eapf,0.349224,1.5,0
0.96,0,eapf,0.443472,1.5,0
0.97,0,eapf,0.53772,1.5,0
0.98,0,eapf,0.631968,1.5,0
0.99,0,eapf,0.726215,1.5,0
1.0,0,eapf,0.820463,1.5,0
1.01,0,eapf,0.914711,1.5,0
1.02,0,eapf,1.008959,1.5,0
1.03,0,eapf,1.103206,1.5,0
1.04,0,eapf,1.197454,1.5,0
1.05,0,eapf,1.291702,1.5,0
1.06,0,eapf,1.38595,1.5,0
1.07,0,eapf,1.480198,1.5,0
1.08,0,eapf,1.574445,1.5,0
1.09,0,eapf,1.668693,1.5,0
1.1,0,eapf,1.762941,1.5,0
1.11,0,eapf,1.857189,1.5,0
1.12,0,eapf,1.951436,1.5,0
1.13,0,eapf,2.045684,1.5,0
1.14,0,eapf,2.139932,1.5,0
1.15,0,eapf,2.23418,1.5,0
1.16,0,eapf,2.328428,1.5,0
1.17,0,eapf,2.422675,1.5,0
1.18,0,eapf,2.516923,1.5,0
1.19,0,eapf,2.611171,1.5,0
1.2,0,eapf,2.705419,1.5,0
1.21,0,eapf,2.799666,1.5,0
1.22,0,eapf,2.893914,1.5,0
1.23,0,eapf,2.988162,1.5,0
1.24,0,eapf,3.08241,1.5,0
1.25,0,eapf,3.176658,1.5,0
1.26,0,eapf,3.270905,1.5,0
1.27,0,eapf,3.365153,1.5,0
1.28,0,eapf,3.459401,1.5,0
1.29,0,eapf,3.553649,1.5,0
1.3,0,eapf,3.647896,1.5,0
1.31,0,eapf,3.742144,1.5,0
1.32,0,eapf,3.836392,1.5,0
1.33,0,eapf,3.93064,1.5,0
1.34,0,eapf,4.024888,1.5,0
1.35,0,eapf,4.119135,1.5,0
1.36,0,eapf,4.213383,1.5,0
1.37,0,eapf,4.307631,1.5,0
1.38,0,eapf,4.401879,1.5,0
1.39,0,eapf,4.496127,1.5,0
1.4,0,eapf,4.590374,1.5,0
1.41,0,eapf,4.684622,1.5,0
1.42,0,eapf,4.77887,1.5,0
1.43,0,eapf,4.873118,1.5,0
1.44,0,eapf,4.967365,1.5,0
1.45,0,eapf,5.061613,1.5,0
1.46,0,eapf,5.155861,1.5,0
1.47,0,eapf,5.250109,1.5,0
1.48,0,eapf,5.344357,1.5,0
1.49,0,eapf,5.438604,1.5,0
1.5,0,eapf,5.532852,1.5,0
1.51,0,eapf,5.6271,1.5,0
1.52,0,eapf,5.721348,1.5,0
1.53,0,eapf,5.815595,1.5,0
1.54,0,eapf,5.909843,1.5,0
1.55,0,eapf,6.004091,1.5,0
1.56,0,eapf,6.098339,1.5,0
1.57,0,eapf,6.192587,1.5,0
