K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.0,0,-0.054316446,-0.411488224,0.033,0.575361261,0,0,0,1.738038461,2.0,0.5,3.117084115,6.19496422,5.834590436,0.360373785,0.360373785,0,0.0334,,-2.717506321
4.0,0,-0.060767765,-0.46036186,0.033,0.58584898,1,1,1,1.706924538,1.738038461,0.5,3.531774345,0.265701378,6.19496422,0.353922465,0.353922465,0,0.066978,,-2.663189875
4.0,0,-0.067772019,-0.513424383,0.033,0.597677228,1,0,0,1.673143886,1.706924538,0.5,3.946464575,0.61261959,0.265701378,0.346918212,0.346918212,0,0.10049,,-2.60242211
4.0,0,-0.075287357,-0.570358764,0.033,0.61091149,1,0,0,1.636898334,1.673143886,0.5,4.361154806,0.952022463,0.61261959,0.339402873,0.339402873,0,0.133984,,-2.534650091
4.0,0,-0.083229351,-0.630525384,0.033,0.625549282,1,0,0,1.598595074,1.636898334,0.5,4.775845036,1.283483343,0.952022463,0.33146088,0.33146088,0,0.167558,,-2.459362734
4.0,0,-0.091458607,-0.692868235,0.033,0.641475339,1,0,0,1.558906382,1.598595074,0.5,5.190535266,1.606714966,1.283483343,0.323231623,0.323231623,0,0.201066,,-2.376133384
4.0,0,-0.099769306,-0.755828074,0.033,0.658403742,1,0,0,1.518824904,1.558906382,0.5,5.605225497,1.921635891,1.606714966,0.314920925,0.314920925,0,0.234647,,-2.284674777
4.0,0,-0.107881898,-0.817287109,0.033,0.675813182,1,0,0,1.479698866,1.518824904,0.5,6.019915727,2.228444223,1.921635891,0.306808332,0.306808332,0,0.268289,,-2.184905471
4.0,0,-0.115444569,-0.874580065,0.033,0.692892635,1,0,0,1.443225038,1.479698866,0.5,0.15142065,2.527689884,2.228444223,0.299245662,0.299245662,0,0.30165,,-2.077023573
4.0,0,-0.12204868,-0.924611212,0.033,0.708529308,1,0,0,1.411374221,1.443225038,0.5,0.56611088,2.820331435,2.527689884,0.29264155,0.29264155,0,0.335233,,-1.961579004
4.0,0,-0.12726223,-0.964107807,0.033,0.72138106,1,0,0,1.386229908,1.411374221,0.5,0.98080111,3.107759434,2.820331435,0.287428,0.287428,0,0.368727,,-1.839530324
4.0,0,-0.13068126,-0.990009549,0.033,0.730065375,1,0,0,1.369740346,1.386229908,0.5,1.395491341,3.391768404,3.107759434,0.28400897,0.28400897,0,0.402146,,-1.712268094
4.0,0,-0.131992315,-0.999941783,0.033,0.733451165,1,0,0,1.36341729,1.369740346,0.5,1.810181571,3.674466319,3.391768404,0.282697915,0.282697915,0,0.435757,,-1.581586833
4.0,0,-0.131031654,-0.992664048,0.033,0.7309672,1,0,0,1.36805044,1.36341729,0.5,2.224871801,3.958124895,3.674466319,0.283658576,0.283658576,0,0.469295,,-1.449594518
4.0,0,-0.127823182,-0.968357438,0.033,0.722791677,1,0,0,1.383524508,1.36805044,0.5,2.639562032,4.244991944,3.958124895,0.286867048,0.286867048,0,0.502999,,-1.318562864
4.0,0,-0.122580958,-0.928643623,0.033,0.709820382,1,0,0,1.408807108,1.383524508,0.5,3.054252262,4.537101216,4.244991944,0.292109272,0.292109272,0,0.536374,,-1.190739682
4.0,0,0.109685786,0.830952922,0.033,0.395413041,1,0,0,2.52900106,1.408807108,0.5,0.41469023,5.061477232,4.537101216,0.524376016,0.524376016,1,0.569856,frequency_step_gt_0.5hz;phase_jump_gt_0.5rad,2.160774322
4.0,0,0.117065513,0.886859949,0.033,0.389925483,1,0,0,2.564592579,2.52900106,0.5,0.829380461,5.593232975,5.061477232,0.531755744,0.531755744,0,0.602995,phase_jump_gt_0.5rad,2.051088536
4.0,0,0.123387696,0.934755272,0.033,0.385344027,1,0,0,2.595083688,2.564592579,0.5,1.244070691,6.131310901,5.593232975,0.538077926,0.538077926,0,0.636446,phase_jump_gt_0.5rad,1.934023023
4.0,0,0.128221663,0.971376232,0.033,0.38191301,2,1,1,2.618397316,2.595083688,0.5,1.658760921,0.391037487,6.131310901,0.542911893,0.542911893,0,0.669973,phase_jump_gt_0.5rad,1.810635327
4.0,0,0.131178597,0.993777249,0.033,0.379844213,2,0,0,2.632658246,2.618397316,0.5,2.073451151,0.936906314,0.391037487,0.545868827,0.545868827,0,0.703548,phase_jump_gt_0.5rad,1.682413664
