t_s,agent_id,event_type,model
0.08,2,agent_flash,eapf
0.1,1,agent_flash,eapf
0.43,0,agent_flash,eapf
0.52,2,agent_flash,eapf
0.55,1,agent_flash,eapf
0.97,2,agent_flash,eapf
1.04,1,agent_flash,eapf
1.09,0,agent_flash,eapf
1.43,2,agent_flash,eapf
1.55,1,agent_flash,eapf
1.76,0,agent_flash,eapf
1.91,2,agent_flash,eapf
2.12,1,agent_flash,eapf
2.43,0,agent_flash,eapf
2.43,2,agent_flash,eapf
2.56,1,agent_flash,eapf
2.93,2,agent_flash,eapf
3.06,1,agent_flash,eapf
3.09,0,agent_flash,eapf
3.44,2,agent_flash,eapf
3.57,1,agent_flash,eapf
3.76,0,agent_flash,eapf
3.95,2,agent_flash,eapf
4.13,1,agent_flash,eapf
4.43,0,agent_flash,eapf
4.49,2,agent_flash,eapf
4.58,1,agent_flash,eapf
5.0,2,agent_flash,eapf
5.07,1,agent_flash,eapf
5.09,0,agent_flash,eapf
5.52,2,agent_flash,eapf
5.58,1,agent_flash,eapf
5.76,0,agent_flash,eapf
6.03,2,agent_flash,eapf
6.14,1,agent_flash,eapf
6.43,0,agent_flash,eapf
6.57,2,agent_flash,eapf
6.58,1,agent_flash,eapf
7.07,2,agent_flash,eapf
7.08,1,agent_flash,eapf
7.09,0,agent_flash,eapf
7.58,1,agent_flash,eapf
7.58,2,agent_flash,eapf
7.76,0,agent_flash,eapf
8.08,2,agent_flash,eapf
8.14,1,agent_flash,eapf
8.43,0,agent_flash,eapf
8.58,1,agent_flash,eapf
8.6,2,agent_flash,eapf
9.08,1,agent_flash,eapf
9.09,0,agent_flash,eapf
9.1,2,agent_flash,eapf
9.58,1,agent_flash,eapf
9.6,2,agent_flash,eapf
9.76,0,agent_flash,eapf
10.1,2,agent_flash,eapf
10.14,1,agent_flash,eapf
10.43,0,agent_flash,eapf
10.58,1,agent_flash,eapf
10.61,2,agent_flash,eapf
11.08,1,agent_flash,eapf
11.09,0,agent_flash,eapf
11.1,2,agent_flash,eapf
11.58,1,agent_flash,eapf
11.6,2,agent_flash,eapf
11.76,0,agent_flash,eapf
12.1,2,agent_flash,eapf
12.14,1,agent_flash,eapf
12.43,0,agent_flash,eapf
12.58,1,agent_flash,eapf
12.61,2,agent_flash,eapf
13.08,1,agent_flash,eapf
13.09,0,agent_flash,eapf
13.1,2,agent_flash,eapf
13.58,1,agent_flash,eapf
13.6,2,agent_flash,eapf
13.76,0,agent_flash,eapf
14.1,2,agent_flash,eapf
14.14,1,agent_flash,eapf
14.43,0,agent_flash,eapf
14.58,1,agent_flash,eapf
14.6,2,agent_flash,eapf
15.08,1,agent_flash,eapf
15.09,0,agent_flash,eapf
15.1,2,agent_flash,eapf
15.58,1,agent_flash,eapf
15.59,2,agent_flash,eapf
15.76,0,agent_flash,eapf
16.09,2,agent_flash,eapf
16.14,1,agent_flash,eapf
16.43,0,agent_flash,eapf
16.58,1,agent_flash,eapf
16.6,2,agent_flash,eapf
17.08,1,agent_flash,eapf
17.09,0,agent_flash,eapf
17.1,2,agent_flash,eapf
17.58,1,agent_flash,eapf
17.59,2,agent_flash,eapf
17.76,0,agent_flash,eapf
18.09,2,agent_flash,eapf
18.14,1,agent_flash,eapf
18.43,0,agent_flash,eapf
18.58,1,agent_flash,eapf
18.6,2,agent_flash,eapf
19.08,1,agent_flash,eapf
19.09,0,agent_flash,eapf
19.1,2,agent_flash,eapf
19.58,1,agent_flash,eapf
19.59,2,agent_flash,eapf
19.76,0,agent_flash,eapf
20.09,2,agent_flash,eapf
20.14,1,agent_flash,eapf
20.43,0,agent_flash,eapf
20.58,1,agent_flash,eapf
20.6,2,agent_flash,eapf
21.08,1,agent_flash,eapf
21.09,0,agent_flash,eapf
21.1,2,agent_flash,eapf
21.58,1,agent_flash,eapf
21.59,2,agent_flash,eapf
21.76,0,agent_flash,eapf
22.09,2,agent_flash,eapf
22.14,1,agent_flash,eapf
22.43,0,agent_flash,eapf
22.58,1,agent_flash,eapf
22.6,2,agent_flash,eapf
23.08,1,agent_flash,eapf
23.09,0,agent_flash,eapf
23.1,2,agent_flash,eapf
23.58,1,agent_flash,eapf
23.59,2,agent_flash,eapf
23.76,0,agent_flash,eapf
24.09,2,agent_flash,eapf
24.14,1,agent_flash,eapf
24.43,0,agent_flash,eapf
24.58,1,agent_flash,eapf
24.6,2,agent_flash,eapf
25.08,1,agent_flash,eapf
25.09,0,agent_flash,eapf
25.1,2,agent_flash,eapf
25.58,1,agent_flash,eapf
25.59,2,agent_flash,eapf
25.76,0,agent_flash,eapf
26.09,2,agent_flash,eapf
26.14,1,agent_flash,eapf
26.43,0,agent_flash,eapf
26.58,1,agent_flash,eapf
26.6,2,agent_flash,eapf
27.08,1,agent_flash,eapf
27.09,0,agent_flash,eapf
27.1,2,agent_flash,eapf
27.58,1,agent_flash,eapf
27.59,2,agent_flash,eapf
27.76,0,agent_flash,eapf
28.09,2,agent_flash,eapf
28.14,1,agent_flash,eapf
28.43,0,agent_flash,eapf
28.58,1,agent_flash,eapf
28.6,2,agent_flash,eapf
29.08,1,agent_flash,eapf
29.09,0,agent_flash,eapf
29.1,2,agent_flash,eapf
29.58,1,agent_flash,eapf
29.59,2,agent_flash,eapf
29.76,0,agent_flash,eapf
30.09,2,agent_flash,eapf
30.14,1,agent_flash,eapf
30.43,0,agent_flash,eapf
30.58,1,agent_flash,eapf
30.6,2,agent_flash,eapf
31.08,1,agent_flash,eapf
31.09,0,agent_flash,eapf
31.1,2,agent_flash,eapf
31.58,1,agent_flash,eapf
31.59,2,agent_flash,eapf
31.76,0,agent_flash,eapf
32.09,2,agent_flash,eapf
32.14,1,agent_flash,eapf
32.43,0,agent_flash,eapf
32.58,1,agent_flash,eapf
32.6,2,agent_flash,eapf
33.08,1,agent_flash,eapf
33.09,0,agent_flash,eapf
33.1,2,agent_flash,eapf
33.58,1,agent_flash,eapf
33.59,2,agent_flash,eapf
33.76,0,agent_flash,eapf
34.09,2,agent_flash,eapf
34.14,1,agent_flash,eapf
34.43,0,agent_flash,eapf
34.58,1,agent_flash,eapf
34.6,2,agent_flash,eapf
35.08,1,agent_flash,eapf
35.09,0,agent_flash,eapf
35.1,2,agent_flash,eapf
35.58,1,agent_flash,eapf
35.59,2,agent_flash,eapf
35.76,0,agent_flash,eapf
36.09,2,agent_flash,eapf
36.14,1,agent_flash,eapf
36.43,0,agent_flash,eapf
36.58,1,agent_flash,eapf
36.6,2,agent_flash,eapf
37.08,1,agent_flash,eapf
37.09,0,agent_flash,eapf
37.1,2,agent_flash,eapf
37.58,1,agent_flash,eapf
37.59,2,agent_flash,eapf
37.76,0,agent_flash,eapf
38.09,2,agent_flash,eapf
38.14,1,agent_flash,eapf
38.43,0,agent_flash,eapf
38.58,1,agent_flash,eapf
38.6,2,agent_flash,eapf
39.08,1,agent_flash,eapf
39.09,0,agent_flash,eapf
39.1,2,agent_flash,eapf
39.58,1,agent_flash,eapf
39.59,2,agent_flash,eapf
39.76,0,agent_flash,eapf
40.09,2,agent_flash,eapf
40.14,1,agent_flash,eapf
40.43,0,agent_flash,eapf
40.58,1,agent_flash,eapf
40.6,2,agent_flash,eapf
41.08,1,agent_flash,eapf
41.09,0,agent_flash,eapf
41.1,2,agent_flash,eapf
41.58,1,agent_flash,eapf
41.59,2,agent_flash,eapf
41.76,0,agent_flash,eapf
42.09,2,agent_flash,eapf
42.14,1,agent_flash,eapf
42.43,0,agent_flash,eapf
42.58,1,agent_flash,eapf
42.6,2,agent_flash,eapf
43.08,1,agent_flash,eapf
43.09,0,agent_flash,eapf
43.1,2,agent_flash,eapf
43.58,1,agent_flash,eapf
43.59,2,agent_flash,eapf
43.76,0,agent_flash,eapf
44.09,2,agent_flash,eapf
44.14,1,agent_flash,eapf
44.43,0,agent_flash,eapf
44.58,1,agent_flash,eapf
44.6,2,agent_flash,eapf
45.08,1,agent_flash,eapf
45.09,0,agent_flash,eapf
45.1,2,agent_flash,eapf
45.58,1,agent_flash,eapf
45.59,2,agent_flash,eapf
45.76,0,agent_flash,eapf
46.09,2,agent_flash,eapf
46.14,1,agent_flash,eapf
46.43,0,agent_flash,eapf
46.58,1,agent_flash,eapf
46.6,2,agent_flash,eapf
47.08,1,agent_flash,eapf
47.09,0,agent_flash,eapf
47.1,2,agent_flash,eapf
47.58,1,agent_flash,eapf
47.59,2,agent_flash,eapf
47.76,0,agent_flash,eapf
48.09,2,agent_flash,eapf
48.14,1,agent_flash,eapf
48.43,0,agent_flash,eapf
48.58,1,agent_flash,eapf
48.6,2,agent_flash,eapf
49.08,1,agent_flash,eapf
49.09,0,agent_flash,eapf
49.1,2,agent_flash,eapf
49.58,1,agent_flash,eapf
49.59,2,agent_flash,eapf
49.76,0,agent_flash,eapf
50.09,2,agent_flash,eapf
50.14,1,agent_flash,eapf
50.43,0,agent_flash,eapf
50.58,1,agent_flash,eapf
50.6,2,agent_flash,eapf
51.08,1,agent_flash,eapf
51.09,0,agent_flash,eapf
51.1,2,agent_flash,eapf
51.58,1,agent_flash,eapf
51.59,2,agent_flash,eapf
51.76,0,agent_flash,eapf
52.09,2,agent_flash,eapf
52.14,1,agent_flash,eapf
52.43,0,agent_flash,eapf
52.58,1,agent_flash,eapf
52.6,2,agent_flash,eapf
53.08,1,agent_flash,eapf
53.09,0,agent_flash,eapf
53.1,2,agent_flash,eapf
53.58,1,agent_flash,eapf
53.59,2,agent_flash,eapf
53.76,0,agent_flash,eapf
54.09,2,agent_flash,eapf
54.14,1,agent_flash,eapf
54.43,0,agent_flash,eapf
54.58,1,agent_flash,eapf
54.6,2,agent_flash,eapf
55.08,1,agent_flash,eapf
55.09,0,agent_flash,eapf
55.1,2,agent_flash,eapf
55.58,1,agent_flash,eapf
55.59,2,agent_flash,eapf
55.76,0,agent_flash,eapf
56.09,2,agent_flash,eapf
56.14,1,agent_flash,eapf
56.43,0,agent_flash,eapf
56.58,1,agent_flash,eapf
56.6,2,agent_flash,eapf
57.08,1,agent_flash,eapf
57.09,0,agent_flash,eapf
57.1,2,agent_flash,eapf
57.58,1,agent_flash,eapf
57.59,2,agent_flash,eapf
57.76,0,agent_flash,eapf
58.09,2,agent_flash,eapf
58.14,1,agent_flash,eapf
58.43,0,agent_flash,eapf
58.58,1,agent_flash,eapf
58.6,2,agent_flash,eapf
59.08,1,agent_flash,eapf
59.09,0,agent_flash,eapf
59.1,2,agent_flash,eapf
59.58,1,agent_flash,eapf
59.59,2,agent_flash,eapf
59.76,0,agent_flash,eapf
