t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
5.535061,1,0,120.67,0.9836,82.4
5.617647,0,0,102.67,0.088,94.52
5.712352,0,0,100.33,0.0,99.51
5.812059,0,0,103.33,0.1308,69.68
5.881932,0,0,106.0,0.2622,64.42
5.946539,1,1,121.0,1.0,75.37
6.022138,1,0,120.33,0.9669,82.17
6.104497,0,0,105.67,0.2335,94.69
6.199402,0,0,100.33,0.0,99.68
6.299303,0,0,103.0,0.1117,71.86
6.371385,0,0,101.67,0.0461,64.86
6.436437,1,1,121.67,1.0,75.72
6.512394,1,0,121.0,1.0,75.45
6.588042,1,0,121.67,1.0,87.54
6.675775,0,0,101.0,0.013,98.0
6.773972,0,0,103.67,0.1448,75.4
6.849582,0,0,102.67,0.0954,67.0
6.91678,1,1,122.33,1.0,77.46
6.994487,1,0,121.33,1.0,76.39
7.071078,1,0,122.33,1.0,87.46
7.158747,0,0,101.67,0.0454,98.4
7.25735,0,0,105.0,0.2071,98.64
7.35619,0,0,103.33,0.126,65.61
7.422012,1,1,121.67,1.0,58.99
7.481254,1,0,121.67,1.0,78.9
7.560419,1,0,123.0,1.0,100.9
7.661524,0,0,102.33,0.0643,83.57
7.745303,0,0,105.67,0.2259,98.21
7.843725,0,0,103.67,0.1292,66.31
7.910256,1,1,119.0,0.8708,57.9
7.968413,1,0,119.67,0.9032,73.18
8.041814,1,0,122.33,1.0,78.99
8.121019,0,0,105.0,0.1935,90.67
8.211911,0,0,101.67,0.0324,98.67
8.310797,0,0,105.67,0.2235,70.37
8.381386,0,0,106.67,0.272,64.27
8.445882,1,1,122.33,1.0,75.58
8.521734,1,0,122.33,1.0,82.33
8.604283,0,0,106.33,0.2523,95.68
8.700184,0,0,101.67,0.0289,100.68
8.801081,0,0,105.0,0.1765,72.86
8.874163,0,0,103.67,0.1119,64.79
8.939182,1,1,122.67,1.0,77.16
9.016625,1,0,121.67,0.97,77.99
9.094846,1,0,116.0,0.7003,89.25
9.184328,0,0,101.67,0.0,99.39
9.283947,0,0,104.67,0.1457,74.92
9.3591,0,0,103.67,0.0974,66.25
9.425587,1,1,123.0,1.0,78.08
9.503956,1,0,121.67,0.9681,76.64
9.580837,1,0,123.0,1.0,88.53
9.669608,0,0,101.33,0.0,99.74
9.769598,0,0,105.33,0.1772,98.51
9.868346,0,0,102.67,0.0484,65.96
9.934546,1,1,122.33,1.0,58.37
9.993208,1,0,123.0,1.0,78.9
10.072311,1,0,123.67,1.0,90.55
10.163107,0,0,102.0,0.016,99.59
10.262935,0,0,105.0,0.1612,98.75
10.361932,0,0,104.0,0.1128,66.48
10.428659,1,1,123.0,1.0,59.38
10.488339,1,0,123.0,1.0,79.02
10.567563,1,0,123.67,1.0,89.58
10.6574,0,0,102.33,0.0309,99.6
10.757249,0,0,105.33,0.1716,99.19
10.856693,0,0,104.33,0.1247,67.54
10.924485,1,1,123.33,1.0,59.71
10.984507,1,0,123.33,1.0,79.73
11.064498,1,0,124.0,1.0,90.01
11.154765,0,0,102.0,0.0155,99.66
11.254683,0,0,105.33,0.1703,99.61
11.354555,0,0,104.67,0.1393,68.83
11.423658,1,1,124.0,1.0,59.07
11.483043,1,0,123.0,1.0,78.5
11.561761,1,0,124.33,1.0,90.06
11.652089,0,0,102.33,0.0155,99.95
11.752307,0,0,104.67,0.124,99.27
11.851843,0,0,103.67,0.0783,67.86
11.919971,1,1,123.67,1.0,60.41
11.9807,1,0,124.0,1.0,77.85
12.058828,1,0,123.67,1.0,84.9
12.144004,0,0,102.67,0.0294,98.02
12.242302,0,0,105.33,0.1406,99.59
12.34216,0,0,103.67,0.0628,66.89
12.409317,1,1,121.0,0.8749,59.55
12.469186,1,0,123.67,1.0,76.06
12.545481,1,0,123.67,1.0,82.3
12.628068,0,0,102.67,0.0159,97.33
12.725679,0,0,101.67,0.0,100.02
12.825979,0,0,103.67,0.0757,71.34
12.8976,0,0,110.67,0.3992,62.44
12.960329,1,1,124.33,1.0,77.69
13.038373,1,0,124.0,1.0,84.39
13.123051,0,0,103.33,0.0614,97.62
13.220962,0,0,101.67,0.0,100.23
13.321485,0,0,103.33,0.0614,71.48
13.393249,0,0,109.0,0.323,62.39
13.455934,1,1,124.67,1.0,78.19
13.534463,1,0,124.33,1.0,82.81
13.617573,0,0,104.33,0.1059,96.77
13.714638,0,0,101.67,0.0,99.95
13.814883,0,0,105.0,0.1364,72.55
13.887728,1,1,116.67,0.6668,65.14
13.953207,1,0,124.67,1.0,77.06
14.030566,1,0,124.0,1.0,83.95
14.114816,0,0,104.67,0.1214,98.62
14.213744,0,0,101.33,0.0,99.28
14.313326,0,0,105.0,0.1364,73.39
14.387015,0,0,114.0,0.5455,65.36
14.452693,1,1,124.33,1.0,76.93
14.529978,1,0,124.33,1.0,83.5
14.613793,0,0,105.0,0.1343,97.81
14.711919,0,0,101.67,0.0,100.12
14.812352,0,0,105.0,0.1343,72.91
14.885573,0,0,113.67,0.5226,65.83
14.951723,1,1,124.67,1.0,76.63
15.028721,1,0,124.67,1.0,84.07
15.113109,0,0,105.33,0.1491,98.61
15.212041,0,0,102.33,0.0,100.16
15.312523,0,0,105.33,0.1364,72.53
15.385373,0,0,114.67,0.5609,65.4
15.451103,1,1,125.0,1.0,77.22
15.528697,1,0,125.0,1.0,84.75
15.613773,0,0,105.67,0.1518,98.37
15.712474,0,0,102.67,0.0155,99.73
15.812549,0,0,106.33,0.1818,73.22
15.886097,1,1,117.0,0.6668,65.45
15.951923,1,0,125.67,1.0,77.91
16.030172,1,0,125.0,1.0,84.84
16.115369,0,0,105.33,0.1343,98.54
16.214248,0,0,103.0,0.03,100.68
16.315281,0,0,106.67,0.1943,72.77
16.38838,1,1,120.33,0.8057,64.96
16.453723,1,0,125.33,1.0,77.58
16.531652,1,0,125.0,1.0,85.29
16.617278,0,0,105.0,0.1195,98.55
16.716176,0,0,102.33,0.0,100.7
16.817214,0,0,106.67,0.1943,72.37
16.88992,1,1,121.0,0.8357,65.24
16.955574,1,0,125.67,1.0,77.83
17.033747,1,0,125.0,1.0,85.58
17.119679,0,0,104.67,0.1032,98.84
17.218867,0,0,102.67,0.015,99.87
17.319096,0,0,106.33,0.1764,72.03
17.391515,1,1,121.67,0.8531,65.44
17.45735,1,0,125.67,1.0,78.49
17.536192,1,0,125.0,1.0,84.81
17.621359,0,0,104.33,0.0882,99.4
17.721111,0,0,102.67,0.015,99.78
17.821247,0,0,105.0,0.1043,73.14
17.894747,0,0,111.33,0.3878,62.64
17.957757,1,1,126.33,1.0,78.68
18.036848,1,0,125.67,1.0,83.98
18.121193,0,0,104.67,0.0896,98.77
18.22033,0,0,103.0,0.0148,100.27
18.32096,0,0,106.33,0.1639,72.51
18.393834,1,1,122.0,0.8644,64.95
18.459198,1,0,125.67,1.0,78.35
18.537923,1,0,125.33,0.9985,85.52
18.62381,0,0,104.0,0.0586,98.31
18.722486,0,0,102.67,0.0,100.61
18.823502,0,0,104.67,0.0881,72.34
18.896222,0,0,111.67,0.3966,64.24
18.960862,1,1,126.0,1.0,78.17
19.039476,1,0,125.67,1.0,85.52
19.125367,0,0,104.0,0.0578,99.12
19.224869,0,0,102.33,0.0,100.06
19.325305,0,0,104.67,0.087,72.86
19.398551,0,0,112.67,0.4348,63.19
19.462133,1,1,126.33,1.0,79.36
19.541925,1,0,125.67,1.0,86.1
19.628406,0,0,103.67,0.0435,99.3
19.728094,0,0,103.0,0.0143,100.48
19.828964,0,0,104.67,0.087,72.34
19.901698,0,0,114.33,0.507,63.18
19.965275,1,1,127.0,1.0,79.98
20.045699,1,0,126.33,1.0,90.4
20.136488,0,0,103.33,0.0287,100.56
20.237446,0,0,103.67,0.031,100.06
20.337902,0,0,105.0,0.0895,71.23
20.409529,1,1,124.67,0.956,62.59
20.472569,1,0,126.33,1.0,78.45
20.551458,1,0,126.67,1.0,86.29
20.638149,0,0,104.33,0.0591,99.17
20.737721,0,0,103.33,0.0143,100.08
20.838202,0,0,105.33,0.1012,71.47
20.910073,1,1,124.67,0.9408,62.56
20.973086,1,0,127.0,1.0,78.88
21.052374,1,0,126.33,1.0,86.31
21.139091,0,0,104.67,0.0716,98.62
21.238117,0,0,104.0,0.0429,100.09
21.338619,0,0,106.0,0.1286,71.27
21.410299,1,1,125.0,0.943,61.63
21.472378,1,0,127.0,1.0,78.46
21.551281,1,0,127.0,1.0,86.0
21.637698,0,0,105.33,0.0999,99.41
21.737527,0,0,103.33,0.0014,99.58
21.837516,0,0,106.33,0.1317,72.39
21.91032,1,1,125.0,0.9423,62.2
21.972989,1,0,127.33,1.0,78.79
22.052197,1,0,127.0,1.0,86.36
22.138984,0,0,104.67,0.0587,99.57
22.238979,0,0,104.67,0.0573,99.64
22.339043,0,0,106.33,0.1284,70.76
22.410223,1,1,125.0,0.9271,62.38
22.473073,1,0,127.0,1.0,78.78
22.552286,1,0,127.33,1.0,85.48
22.6382,0,0,105.0,0.0706,99.22
22.737856,0,0,104.33,0.0422,99.76
22.838044,0,0,106.0,0.1128,72.17
22.910647,1,1,125.67,0.9438,61.34
22.972461,1,0,127.33,1.0,79.01
23.051921,1,0,127.33,1.0,86.01
23.138375,0,0,105.0,0.0706,99.1
23.237919,0,0,104.33,0.0297,100.59
23.338958,0,0,106.67,0.1299,70.89
23.410287,1,1,126.33,0.9713,62.23
23.473011,1,0,127.67,1.0,78.71
23.552163,1,0,127.33,1.0,86.39
23.639001,0,0,105.33,0.0724,99.39
23.738841,0,0,104.67,0.0428,99.63
23.838912,0,0,106.33,0.1139,71.94
23.911318,1,1,126.0,0.9558,61.69
23.973503,1,0,127.67,1.0,78.58
24.052534,1,0,127.0,0.9861,86.19
24.139176,0,0,104.67,0.0423,99.41
24.239038,0,0,105.0,0.0442,100.07
24.33959,0,0,106.0,0.087,71.43
24.411503,1,1,126.0,0.9431,61.77
24.473768,1,0,127.67,1.0,78.39
24.552611,1,0,127.33,1.0,85.71
24.638781,0,0,104.67,0.0162,99.84
24.739082,0,0,104.67,0.0148,99.6
24.839149,0,0,106.0,0.0726,71.6
24.911204,1,1,126.33,0.9565,61.66
24.973377,1,0,128.0,1.0,78.59
25.052433,1,0,127.33,1.0,86.29
25.139191,0,0,104.67,0.0148,99.81
25.239495,0,0,105.33,0.0306,99.43
25.339417,0,0,106.0,0.0601,71.71
25.411621,1,1,127.0,0.9855,62.17
25.474305,1,0,125.67,0.9269,77.41
25.552187,1,0,127.67,1.0,84.49
25.637146,0,0,106.33,0.0733,96.78
25.734399,0,0,103.67,0.0,99.43
25.834295,0,0,106.0,0.0587,72.6
25.907393,1,1,121.67,0.7502,62.86
25.970779,1,0,127.67,1.0,79.56
26.050819,1,0,127.67,1.0,85.76
26.137058,0,0,105.0,0.0143,100.86
26.238395,0,0,104.33,0.0,99.36
26.338235,0,0,106.0,0.0578,71.93
26.410649,1,1,126.67,0.9565,62.81
26.473984,1,0,128.0,1.0,79.36
26.553832,1,0,127.67,1.0,86.69
26.641004,0,0,104.67,0.0,100.33
26.741818,0,0,106.0,0.0578,99.76
26.842058,0,0,107.67,0.1304,90.22
26.932761,1,1,128.33,1.0,81.54
27.014848,1,0,127.0,0.9709,80.63
27.09597,1,0,117.33,0.5504,93.64
27.190101,0,0,103.33,0.0,100.14
27.290733,0,0,108.0,0.1448,75.07
27.36629,0,0,105.67,0.0435,68.54
27.435367,1,1,128.33,1.0,80.41
27.516323,1,0,127.67,1.0,77.6
27.594427,1,0,120.67,0.6957,90.24
27.685168,0,0,104.0,0.0,99.81
27.785472,0,0,108.67,0.1739,98.49
27.884457,1,1,123.33,0.8113,85.65
27.970655,1,0,128.0,1.0,79.95
28.051115,1,0,128.0,1.0,85.87
28.137486,0,0,105.67,0.0434,100.0
28.238001,0,0,104.0,0.0,99.94
28.338442,0,0,107.33,0.1155,71.94
28.410892,1,1,127.33,0.9824,63.66
28.475113,1,0,128.67,1.0,79.7
28.555351,1,0,128.33,1.0,87.27
28.643138,0,0,105.33,0.0283,100.35
28.744001,0,0,107.67,0.1286,99.42
28.843937,0,0,108.0,0.1427,90.84
28.935327,1,1,129.0,1.0,80.26
29.016156,1,0,128.0,1.0,80.88
29.09756,1,0,116.67,0.5144,93.59
29.191687,0,0,104.0,0.0,100.37
29.292576,0,0,108.67,0.1739,97.22
29.39032,0,0,112.0,0.3162,65.14
29.455995,1,1,128.33,1.0,79.39
29.535956,1,0,128.67,1.0,84.29
29.620773,0,0,108.33,0.1571,97.15
29.718461,0,0,104.33,0.0,99.19
29.818179,0,0,108.67,0.1808,96.48
29.915198,1,1,128.33,1.0,63.78
29.979612,1,0,129.33,1.0,79.48
