attempt,elapsed_ms,endpoint,ok,status,t_monotonic
1,22.978,POST /api/mode,1,ok,4141.690319
1,7.375,POST /api/pause,1,ok,4141.71331
1,6.661,POST /api/reset,1,ok,4141.720693
1,8.61,POST /api/agents/0,1,ok,4141.727365
1,5.937,POST /api/feedback,1,ok,4141.735983
1,12.82,POST /api/start,1,ok,4141.741927
1,11.865,GET /api/agents,1,ok,4141.754753
1,14.259,GET /api/agents,1,ok,4142.908853
1,49.946,GET /api/agents,1,ok,4142.945923
1,10.685,POST /api/pi_flash,1,ok,4143.056053
1,14.824,POST /api/pi_flash,1,ok,4143.211915
1,9.833,GET /api/agents,1,ok,4143.985704
1,8.531,POST /api/pi_flash,1,ok,4144.078998
1,14.739,POST /api/pi_flash,1,ok,4144.870886
1,13.005,GET /api/agents,1,ok,4144.984618
1,41.982,POST /api/pi_flash,1,ok,4145.583678
1,100.183,GET /api/agents,1,ok,4146.020992
1,92.414,POST /api/pi_flash,1,ok,4146.20169
1,69.29,POST /api/pi_flash,1,ok,4146.790906
1,10.32,GET /api/agents,1,ok,4147.058465
1,163.362,POST /api/pi_flash,1,ok,4147.359249
1,12.529,POST /api/pi_flash,1,ok,4147.908722
1,22.727,GET /api/agents,1,ok,4148.069187
1,93.819,POST /api/pi_flash,1,ok,4148.497049
1,10.898,POST /api/pi_flash,1,ok,4149.000593
1,51.327,GET /api/agents,1,ok,4149.112795
1,13.563,POST /api/pi_flash,1,ok,4149.554458
1,12.535,POST /api/pi_flash,1,ok,4150.063643
1,8.169,GET /api/agents,1,ok,4150.124685
1,11.266,POST /api/pi_flash,1,ok,4150.556556
1,67.863,POST /api/pi_flash,1,ok,4150.993188
1,75.259,GET /api/agents,1,ok,4151.146739
1,108.699,POST /api/pi_flash,1,ok,4151.485672
1,56.471,POST /api/pi_flash,1,ok,4151.960302
1,63.044,GET /api/agents,1,ok,4152.149824
1,43.892,POST /api/pi_flash,1,ok,4152.503255
1,61.9,POST /api/pi_flash,1,ok,4152.97916
1,41.559,GET /api/agents,1,ok,4153.160444
1,10.468,POST /api/pi_flash,1,ok,4153.503353
1,122.702,POST /api/pi_flash,1,ok,4153.98549
1,99.459,GET /api/agents,1,ok,4154.171407
1,24.887,POST /api/pi_flash,1,ok,4154.529298
1,10.462,POST /api/pi_flash,1,ok,4155.043728
1,13.555,GET /api/agents,1,ok,4155.219702
1,16.636,POST /api/pi_flash,1,ok,4155.521311
1,14.429,POST /api/pi_flash,1,ok,4156.064878
1,47.084,GET /api/agents,1,ok,4156.216681
1,112.001,POST /api/pi_flash,1,ok,4156.575031
1,13.996,POST /api/pi_flash,1,ok,4157.09494
1,15.61,GET /api/agents,1,ok,4157.21587
1,12.429,POST /api/pi_flash,1,ok,4157.63364
1,20.519,POST /api/pi_flash,1,ok,4158.15458
1,16.504,GET /api/agents,1,ok,4158.25111
1,44.542,POST /api/pi_flash,1,ok,4158.683896
1,8.901,POST /api/pi_flash,1,ok,4159.16293
1,13.994,GET /api/agents,1,ok,4159.276376
1,9.276,POST /api/pi_flash,1,ok,4159.704347
1,18.227,POST /api/pi_flash,1,ok,4160.245029
1,7.318,GET /api/agents,1,ok,4160.291094
1,70.604,POST /api/pi_flash,1,ok,4160.764636
1,8.933,POST /api/pi_flash,1,ok,4161.294862
1,8.686,GET /api/agents,1,ok,4161.350059
1,9.761,POST /api/pi_flash,1,ok,4161.85237
1,12.718,POST /api/pi_flash,1,ok,4162.3581
1,7.355,GET /api/agents,1,ok,4162.395835
1,31.547,POST /api/pi_flash,1,ok,4162.85461
1,11.096,POST /api/pi_flash,1,ok,4163.379509
1,7.065,GET /api/agents,1,ok,4163.428985
1,8.557,POST /api/pi_flash,1,ok,4163.903742
1,9.658,POST /api/pi_flash,1,ok,4164.410232
1,7.163,GET /api/agents,1,ok,4164.446779
1,27.622,POST /api/pi_flash,1,ok,4164.949244
1,12.999,POST /api/pi_flash,1,ok,4165.419574
1,8.195,GET /api/agents,1,ok,4165.45396
1,14.392,POST /api/pi_flash,1,ok,4165.949029
1,13.28,POST /api/pi_flash,1,ok,4166.457106
1,7.466,GET /api/agents,1,ok,4166.493612
1,11.449,POST /api/pi_flash,1,ok,4166.994881
1,12.893,POST /api/pi_flash,1,ok,4167.501186
1,9.059,GET /api/agents,1,ok,4167.540873
1,8.805,POST /api/pi_flash,1,ok,4168.002604
1,8.869,POST /api/pi_flash,1,ok,4168.540937
1,17.321,GET /api/agents,1,ok,4168.588403
1,21.601,POST /api/pi_flash,1,ok,4169.062808
1,11.828,POST /api/pi_flash,1,ok,4169.602149
1,19.348,GET /api/agents,1,ok,4169.635915
1,62.406,POST /api/pi_flash,1,ok,4170.146344
1,107.46,POST /api/pi_flash,1,ok,4170.649906
1,58.043,GET /api/agents,1,ok,4170.787072
1,19.091,POST /api/pi_flash,1,ok,4171.188136
1,53.209,POST /api/pi_flash,1,ok,4171.726775
1,8.653,GET /api/agents,1,ok,4171.779997
1,39.588,POST /api/pause,1,ok,4171.788666
