brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
130.0,1016.174,0.0,0,0.202385,0
169.0,22.743,0.0,0,1.232888,0
165.0,34.251,0.0,0,1.376465,0
138.0,50.704,0.0,0,1.41075,0
136.0,24.861,0.0,0,1.536464,0
142.0,26.513,0.0,0,1.56136,0
145.0,24.733,0.0,0,1.587906,0
145.0,22.633,0.0,0,1.612673,0
144.0,22.833,0.0,0,1.63534,0
147.0,39.791,0.3867,0,1.658207,0
147.0,39.552,0.3793,0,1.69803,0
157.0,35.579,0.7429,1,1.737614,1
172.0,34.056,1.0,1,1.773301,0
172.0,32.636,1.0,1,1.807442,0
171.0,34.042,0.9828,1,1.84016,0
171.0,39.027,0.9855,1,1.874279,0
172.0,41.572,1.0,1,1.913387,0
149.0,44.439,0.3353,0,1.955038,0
144.0,47.826,0.186,0,1.999556,0
139.0,50.449,0.0351,0,2.04746,0
148.0,46.335,0.2941,0,2.097978,0
147.0,21.741,0.2633,0,2.14438,0
145.0,21.951,0.2024,0,2.166189,0
145.0,20.018,0.2006,0,2.188207,0
149.0,53.296,0.3193,0,2.208288,0
152.0,33.761,0.4091,0,2.261653,0
171.0,23.095,0.9878,1,2.305358,1
171.0,30.972,0.9908,1,2.397254,0
171.0,40.248,0.9938,1,2.428292,0
153.0,42.809,0.4379,1,2.468607,0
144.0,46.79,0.1562,0,2.511482,0
139.0,49.886,0.0,0,2.558338,0
145.0,46.543,0.1875,0,2.60829,0
145.0,22.701,0.1875,0,2.654899,0
143.0,21.631,0.125,0,2.677682,0
147.0,19.167,0.25,0,2.699397,0
166.0,19.775,0.8438,1,2.718641,1
170.0,34.541,0.9688,1,2.738531,0
170.0,35.435,0.9688,1,2.77314,0
168.0,37.706,0.9062,1,2.808641,0
169.0,41.311,0.9375,1,2.846416,0
153.0,43.189,0.4322,1,2.887796,0
142.0,47.108,0.0764,0,2.931051,0
138.0,49.306,0.0,0,2.978226,0
142.0,48.315,0.0938,0,3.0276,0
143.0,22.933,0.125,0,3.075982,0
140.0,21.39,0.0312,0,3.09898,0
144.0,35.093,0.1562,0,3.19535,0
152.0,32.723,0.4062,0,3.230513,0
169.0,31.025,0.9375,1,3.263302,1
168.0,49.443,0.9062,1,3.307527,0
167.0,36.208,0.8746,1,3.357037,0
166.0,40.106,0.8428,1,3.393312,0
148.0,41.894,0.2744,0,3.433486,0
141.0,46.85,0.0506,0,3.475448,0
138.0,48.6,0.0,0,3.522364,0
142.0,47.358,0.0938,0,3.571029,0
142.0,22.389,0.0938,0,3.618454,0
139.0,21.125,0.0,0,3.64091,0
140.0,20.297,0.0312,0,3.662105,0
139.0,19.415,0.0,0,3.68247,0
143.0,33.587,0.125,0,3.701954,0
143.0,34.693,0.125,0,3.735608,0
152.0,31.794,0.4062,0,3.770367,0
168.0,30.924,0.9062,1,3.802228,1
168.0,33.596,0.9062,1,3.935385,0
153.0,42.682,0.4375,1,3.969049,0
143.0,43.463,0.125,0,4.011798,0
