coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
-0.469463,0,0.0,0.0798526750683397,2.126413,0.002,kuramoto,-0.488682,0.488708,0.081304,2.2062656750683396
-0.469486,0,0.0,0.07987067506833956,2.126395,289.107,kuramoto,-0.488708,1.824762,0.370412,2.2062656750683396
-0.967924,0,0.0,0.47651467506833955,1.729751,40.627,kuramoto,-1.824762,2.266309,0.411039,2.2062656750683396
-0.767725,0,0.0,0.3172016750683395,1.889064,29.998,kuramoto,-2.266309,2.622364,0.441036,2.2062656750683396
-0.496211,0,0.0,0.10113767506833948,2.105128,28.793,kuramoto,-2.622364,3.003208,0.46983,2.2062656750683396
-0.137944,0,0.0,0.18396232493166043,2.390228,33.366,kuramoto,-3.003208,3.504308,0.503196,2.2062656750683396
0.354814,0,0.0,0.5760863249316603,2.782352,30.276,kuramoto,2.778878,4.033587,0.533471,2.2062656750683396
0.778325,0,0.0,0.9131063249316602,3.119372,29.467,kuramoto,2.249599,4.611119,0.562938,2.2062656750683396
0.994877,0,0.0,1.0854323249316602,3.291698,29.959,kuramoto,1.672066,5.230747,0.592897,2.2062656750683396
0.868634,0,0.0,0.9849713249316605,3.191237,32.729,kuramoto,1.052438,5.887003,0.625626,2.2062656750683396
0.385899,1,0.0,0.6008233249316604,2.807089,38.611,kuramoto,0.396182,0.284819,0.664237,2.2062656750683396
-0.280984,0,0.0,0.07013432493166061,2.2764,110.423,kuramoto,-0.284819,1.715124,0.77466,2.2062656750683396
-0.989603,0,0.0,0.4937666750683396,1.712499,29.556,kuramoto,-1.715124,2.033144,0.804216,2.2062656750683396
-0.895008,0,0.0,0.41848967506833956,1.787776,19.799,kuramoto,-2.033144,2.255544,0.824015,2.2062656750683396
-0.774579,0,0.0,0.3226556750683396,1.88361,32.533,kuramoto,-2.255544,2.640574,0.856548,2.2062656750683396
-0.480319,0,0.0,0.08849167506833977,2.117774,32.78,kuramoto,-2.640574,3.076754,0.889327,2.2062656750683396
-0.064793,0,0.0,0.24217332493166044,2.448439,31.353,kuramoto,-3.076754,3.559091,0.920681,2.2062656750683396
0.405475,0,0.0,0.6164013249316604,2.822667,29.439,kuramoto,2.724094,4.081195,0.950119,2.2062656750683396
0.533021,0,0.0,0.7178993249316603,2.924165,30.035,kuramoto,2.579425,4.633036,0.980155,2.2062656750683396
0.669993,0,0.0,0.8268973249316605,3.033163,30.224,kuramoto,2.407394,5.209048,1.010379,2.2062656750683396
0.800005,0,0.0,0.9303583249316603,3.136624,30.471,kuramoto,2.214289,5.809565,1.04085,2.2062656750683396
0.87892,1,0.0,0.9931563249316606,3.199422,36.146,kuramoto,2.068,0.253014,1.076996,2.2062656750683396
0.417403,0,0.0,0.3108593340673478,2.832159,108.993,kuramoto,2.711007,2.032512,1.185989,2.521299665932652
0.952304,0,0.0,0.7365193340673479,3.257819,26.196,kuramoto,1.260698,2.568731,1.212185,2.521299665932652
0.963049,0,0.0,0.7450703340673481,3.26637,45.647,kuramoto,1.298102,3.505563,1.257832,2.521299665932652
0.842595,0,0.0,0.649216334067348,3.170516,50.994,kuramoto,1.002084,4.521419,1.308826,2.521299665932652
0.572823,0,0.0,0.4345383340673479,2.955838,49.634,kuramoto,0.609946,5.443223,1.35846,2.521299665932652
0.311888,1,0.0,0.22689233406734788,2.748192,50.057,kuramoto,0.317179,0.024395,1.408517,2.521299665932652
0.607167,0,0.0,0.46186833406734795,2.983168,95.467,kuramoto,0.65249,1.813802,1.503984,2.521299665932652
-0.556028,0,0.0,0.4637726659326522,2.057527,43.554,kuramoto,-0.589599,2.376862,1.547538,2.521299665932652
-0.600387,0,0.0,0.4990726659326521,2.022227,40.479,kuramoto,-0.643985,2.89119,1.588017,2.521299665932652
-0.247794,0,0.0,0.21848766593265223,2.302812,37.219,kuramoto,-2.89119,3.429708,1.625236,2.521299665932652
0.111396,0,0.0,0.06734633406734769,2.588646,18.963,kuramoto,3.029965,3.738144,1.644199,2.521299665932652
-0.090043,0,0.0,0.0929536659326522,2.428346,54.823,kuramoto,-3.051428,4.574622,1.699022,2.521299665932652
0.378627,0,0.0,0.2800023340673481,2.801302,38.467,kuramoto,2.75328,5.251675,1.737489,2.521299665932652
0.623179,0,0.0,0.47461033406734776,2.99591,42.18,kuramoto,2.468791,6.045671,1.779669,2.521299665932652
0.87113,1,0.0,0.671923334067348,3.193223,43.978,kuramoto,2.084094,0.644851,1.823648,2.521299665932652
