t_s,agent_id,event_type,model
0.21,1,agent_flash,eapf
0.34,2,agent_flash,eapf
0.59,0,agent_flash,eapf
0.67,1,agent_flash,eapf
0.74,2,agent_flash,eapf
1.16,2,agent_flash,eapf
1.17,1,agent_flash,eapf
1.26,0,agent_flash,eapf
1.59,2,agent_flash,eapf
1.7,1,agent_flash,eapf
1.93,0,agent_flash,eapf
2.05,2,agent_flash,eapf
2.27,1,agent_flash,eapf
2.42,2,agent_flash,eapf
2.59,0,agent_flash,eapf
2.73,1,agent_flash,eapf
2.8,2,agent_flash,eapf
3.22,2,agent_flash,eapf
3.23,1,agent_flash,eapf
3.26,0,agent_flash,eapf
3.64,2,agent_flash,eapf
3.74,1,agent_flash,eapf
3.93,0,agent_flash,eapf
4.09,2,agent_flash,eapf
4.31,1,agent_flash,eapf
4.45,2,agent_flash,eapf
4.59,0,agent_flash,eapf
4.75,1,agent_flash,eapf
4.83,2,agent_flash,eapf
5.24,2,agent_flash,eapf
5.25,1,agent_flash,eapf
5.26,0,agent_flash,eapf
5.65,2,agent_flash,eapf
5.76,1,agent_flash,eapf
5.93,0,agent_flash,eapf
6.1,2,agent_flash,eapf
6.32,1,agent_flash,eapf
6.45,2,agent_flash,eapf
6.59,0,agent_flash,eapf
6.76,1,agent_flash,eapf
6.83,2,agent_flash,eapf
7.23,2,agent_flash,eapf
7.26,0,agent_flash,eapf
7.26,1,agent_flash,eapf
7.65,2,agent_flash,eapf
7.76,1,agent_flash,eapf
7.93,0,agent_flash,eapf
8.09,2,agent_flash,eapf
8.32,1,agent_flash,eapf
8.44,2,agent_flash,eapf
8.59,0,agent_flash,eapf
8.75,1,agent_flash,eapf
8.82,2,agent_flash,eapf
9.21,2,agent_flash,eapf
9.25,1,agent_flash,eapf
9.26,0,agent_flash,eapf
9.63,2,agent_flash,eapf
9.75,1,agent_flash,eapf
9.93,0,agent_flash,eapf
10.07,2,agent_flash,eapf
10.31,1,agent_flash,eapf
10.42,2,agent_flash,eapf
10.59,0,agent_flash,eapf
10.75,1,agent_flash,eapf
10.8,2,agent_flash,eapf
11.2,2,agent_flash,eapf
11.25,1,agent_flash,eapf
11.26,0,agent_flash,eapf
11.61,2,agent_flash,eapf
11.75,1,agent_flash,eapf
11.93,0,agent_flash,eapf
