t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.26735,19908.699213606,1,0,V0,15.0,15.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,15.0,local_contrast,False,,0,0.38706688700040104,111.91,,0.35,0.65,15.0,0.1899,0.0,0,"{'x': 103, 'y': 328, 'width': 127, 'height': 129}",79.35,78.0,93.0,0.0,V0,93.0,True
0.26735,19908.699213606,1,1,V1,2.0,2.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,2.0,local_contrast,False,,0,0.38706688700040104,111.91,,0.35,0.65,2.0,0.0286,0.0,0,"{'x': 474, 'y': 316, 'width': 144, 'height': 140}",68.69,69.0,71.0,0.0,V1,71.0,True
0.400872,19908.713029442,2,0,V0,14.0,14.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,14.0,local_contrast,False,,0,0.40088272299908567,108.37,,0.35,0.65,14.0,0.1842,0.0,0,"{'x': 103, 'y': 328, 'width': 127, 'height': 129}",76.1,75.0,89.0,0.0,V0,89.0,True
0.400872,19908.713029442,2,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.40088272299908567,108.37,,0.35,0.65,9.0,0.1343,0.0,0,"{'x': 474, 'y': 316, 'width': 144, 'height': 140}",67.08,66.0,75.0,0.0,V1,75.0,True
0.434055,19908.746209851,3,0,V0,14.0,14.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,14.0,local_contrast,False,,0,0.43406313200102886,110.35,,0.35,0.65,14.0,0.1795,0.0,0,"{'x': 103, 'y': 328, 'width': 127, 'height': 129}",77.92,77.0,91.0,0.0,V0,91.0,True
0.434055,19908.746209851,3,1,V1,21.0,21.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,21.0,local_contrast,False,,0,0.43406313200102886,110.35,,0.35,0.65,21.0,0.3,0.0,0,"{'x': 474, 'y': 316, 'width': 144, 'height': 140}",71.6,69.0,90.0,0.0,V1,90.0,True
0.467328,19908.779483168,4,0,V0,15.0,15.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,15.0,local_contrast,False,,0,0.467336449000868,110.14,,0.35,0.65,15.0,0.1948,0.0,0,"{'x': 103, 'y': 328, 'width': 127, 'height': 129}",77.64,76.0,91.0,0.0,V0,91.0,True
0.467328,19908.779483168,4,1,V1,23.0,23.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,23.0,local_contrast,False,,0,0.467336449000868,110.14,,0.35,0.65,23.0,0.3333,0.0,0,"{'x': 474, 'y': 316, 'width': 144, 'height': 140}",71.49,68.0,91.0,0.0,V1,91.0,True
0.500668,19908.812823485,5,0,V0,14.0,14.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,14.0,local_contrast,False,,0,0.5006767660015612,110.04,,0.35,0.65,14.0,0.1818,0.0,0,"{'x': 103, 'y': 328, 'width': 127, 'height': 129}",77.51,76.0,90.0,0.0,V0,90.0,True
0.500668,19908.812823485,5,1,V1,23.0,23.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,23.0,local_contrast,False,,0,0.5006767660015612,110.04,,0.35,0.65,23.0,0.3333,0.0,0,"{'x': 474, 'y': 316, 'width': 144, 'height': 140}",71.43,68.0,91.0,0.0,V1,91.0,True
