t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
3.9,5.59529,2.3,5.026548,-0.568742,-0.538573,0,1,0
3.91,5.720954,2.3,5.152212,-0.568742,-0.538572,0,1,0
3.92,5.846617,2.3,5.277876,-0.568741,-0.538572,0,1,0
3.93,5.97228,2.3,5.403539,-0.568741,-0.538571,0,1,0
3.94,6.097943,2.3,5.529203,-0.56874,-0.538571,0,1,0
3.95,6.223607,2.3,5.654867,-0.56874,-0.538571,1,1,0
3.96,0.066085,2.3,5.78053,-0.568739,-0.53857,0,1,0
3.97,0.191748,2.3,5.906194,-0.568739,-0.53857,0,1,0
3.98,0.317411,2.3,6.031858,-0.568739,-0.53857,0,1,0
3.99,0.443074,2.3,6.157522,-0.568738,-0.538569,0,1,0
4.0,0.568738,2.3,6.283185,-0.568738,-0.538569,0,1,0
4.01,0.694401,2.3,0.125664,-0.568737,-0.538569,0,1,0
4.02,0.820065,2.3,0.251327,-0.568737,-0.538568,0,1,0
4.03,0.945728,2.3,0.376991,-0.568737,-0.538568,0,1,0
4.04,1.071391,2.3,0.502655,-0.568736,-0.538568,0,1,0
4.05,1.197055,2.3,0.628319,-0.568736,-0.538568,0,1,0
4.06,1.322718,2.3,0.753982,-0.568736,-0.538567,0,1,0
4.07,1.448381,2.3,0.879646,-0.568736,-0.538567,0,1,0
4.08,1.574045,2.3,1.00531,-0.568735,-0.538567,0,1,0
4.09,1.699708,2.3,1.130973,-0.568735,-0.538567,0,1,0
4.1,1.825372,2.3,1.256637,-0.568735,-0.538566,0,1,0
4.11,1.951035,2.3,1.382301,-0.568734,-0.538566,0,1,0
4.12,2.076699,2.3,1.507964,-0.568734,-0.538566,0,1,0
4.13,2.202362,2.3,1.633628,-0.568734,-0.538566,0,1,0
4.14,2.328026,2.3,1.759292,-0.568734,-0.538565,0,1,0
4.15,2.453689,2.3,1.884956,-0.568733,-0.538565,0,1,0
4.16,2.579352,2.3,2.010619,-0.568733,-0.538565,0,1,0
4.17,2.705016,2.3,2.136283,-0.568733,-0.538565,0,1,0
4.18,2.830679,2.3,2.261947,-0.568733,-0.538565,0,1,0
4.19,2.956343,2.3,2.38761,-0.568733,-0.538565,0,1,0
4.2,3.082006,2.3,2.513274,-0.568732,-0.538564,0,1,0
4.21,3.20767,2.3,2.638938,-0.568732,-0.538564,0,1,0
4.22,3.333333,2.3,2.764602,-0.568732,-0.538564,0,1,0
4.23,3.458997,2.3,2.890265,-0.568732,-0.538564,0,1,0
4.24,3.584661,2.3,3.015929,-0.568732,-0.538564,0,1,0
4.25,3.710324,2.3,3.141593,-0.568731,-0.538564,0,1,0
4.26,3.835988,2.3,3.267256,-0.568731,-0.538563,0,1,0
4.27,3.961651,2.3,3.39292,-0.568731,-0.538563,0,1,0
4.28,4.087315,2.3,3.518584,-0.568731,-0.538563,0,1,0
4.29,4.212978,2.3,3.644247,-0.568731,-0.538563,0,1,0
4.3,4.338642,2.3,3.769911,-0.568731,-0.538563,0,1,0
4.31,4.464305,2.3,3.895575,-0.56873,-0.538563,0,1,0
4.32,4.589969,2.3,4.021239,-0.56873,-0.538563,0,1,0
4.33,4.715632,2.3,4.146902,-0.56873,-0.538563,0,1,0
4.34,4.841296,2.3,4.272566,-0.56873,-0.538562,0,1,0
4.35,4.96696,2.3,4.39823,-0.56873,-0.538562,0,1,0
4.36,5.092623,2.3,4.523893,-0.56873,-0.538562,0,1,0
4.37,5.218287,2.3,4.649557,-0.56873,-0.538562,0,1,0
4.38,5.34395,2.3,4.775221,-0.56873,-0.538562,0,1,0
4.39,5.469614,2.3,4.900885,-0.568729,-0.538562,0,1,0
4.4,5.595278,2.3,5.026548,-0.568729,-0.538562,0,1,0
4.41,5.720941,2.3,5.152212,-0.568729,-0.538562,0,1,0
4.42,5.846605,2.3,5.277876,-0.568729,-0.538562,0,1,0
4.43,5.972268,2.3,5.403539,-0.568729,-0.538562,0,1,0
4.44,6.097932,2.3,5.529203,-0.568729,-0.538561,0,1,0
4.45,6.223596,2.3,5.654867,-0.568729,-0.538561,1,1,0
4.46,0.066074,2.3,5.78053,-0.568729,-0.538561,0,1,0
4.47,0.191738,2.3,5.906194,-0.568729,-0.538561,0,1,0
4.48,0.317401,2.3,6.031858,-0.568729,-0.538561,0,1,0
4.49,0.443065,2.3,6.157522,-0.568728,-0.538561,0,1,0
4.5,0.568728,2.3,6.283185,-0.568728,-0.538561,0,1,0
4.51,0.694392,2.3,0.125664,-0.568728,-0.538561,0,1,0
4.52,0.820056,2.3,0.251327,-0.568728,-0.538561,0,1,0
4.53,0.945719,2.3,0.376991,-0.568728,-0.538561,0,1,0
4.54,1.071383,2.3,0.502655,-0.568728,-0.538561,0,1,0
4.55,1.197047,2.3,0.628319,-0.568728,-0.538561,0,1,0
4.56,1.32271,2.3,0.753982,-0.568728,-0.538561,0,1,0
4.57,1.448374,2.3,0.879646,-0.568728,-0.538561,0,1,0
4.58,1.574037,2.3,1.00531,-0.568728,-0.538561,0,1,0
4.59,1.699701,2.3,1.130973,-0.568728,-0.53856,0,1,0
4.6,1.825365,2.3,1.256637,-0.568728,-0.53856,0,1,0
4.61,1.951028,2.3,1.382301,-0.568728,-0.53856,0,1,0
4.62,2.076692,2.3,1.507964,-0.568728,-0.53856,0,1,0
4.63,2.202356,2.3,1.633628,-0.568728,-0.53856,0,1,0
4.64,2.328019,2.3,1.759292,-0.568727,-0.53856,0,1,0
4.65,2.453683,2.3,1.884956,-0.568727,-0.53856,0,1,0
4.66,2.579347,2.3,2.010619,-0.568727,-0.53856,0,1,0
4.67,2.70501,2.3,2.136283,-0.568727,-0.53856,0,1,0
4.68,2.830674,2.3,2.261947,-0.568727,-0.53856,0,1,0
4.69,2.956338,2.3,2.38761,-0.568727,-0.53856,0,1,0
4.7,3.082001,2.3,2.513274,-0.568727,-0.53856,0,1,0
4.71,3.207665,2.3,2.638938,-0.568727,-0.53856,0,1,0
4.72,3.333329,2.3,2.764602,-0.568727,-0.53856,0,1,0
4.73,3.458992,2.3,2.890265,-0.568727,-0.53856,0,1,0
4.74,3.584656,2.3,3.015929,-0.568727,-0.53856,0,1,0
4.75,3.71032,2.3,3.141593,-0.568727,-0.53856,0,1,0
4.76,3.835983,2.3,3.267256,-0.568727,-0.53856,0,1,0
4.77,3.961647,2.3,3.39292,-0.568727,-0.53856,0,1,0
4.78,4.087311,2.3,3.518584,-0.568727,-0.53856,0,1,0
4.79,4.212974,2.3,3.644247,-0.568727,-0.53856,0,1,0
4.8,4.338638,2.3,3.769911,-0.568727,-0.53856,0,1,0
4.81,4.464302,2.3,3.895575,-0.568727,-0.53856,0,1,0
4.82,4.589965,2.3,4.021239,-0.568727,-0.53856,0,1,0
4.83,4.715629,2.3,4.146902,-0.568727,-0.53856,0,1,0
4.84,4.841293,2.3,4.272566,-0.568727,-0.53856,0,1,0
4.85,4.966956,2.3,4.39823,-0.568727,-0.53856,0,1,0
4.86,5.09262,2.3,4.523893,-0.568727,-0.53856,0,1,0
4.87,5.218284,2.3,4.649557,-0.568727,-0.538559,0,1,0
4.88,5.343947,2.3,4.775221,-0.568727,-0.538559,0,1,0
4.89,5.469611,2.3,4.900885,-0.568727,-0.538559,0,1,0
4.9,5.595275,2.3,5.026548,-0.568726,-0.538559,0,1,0
4.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
4.92,5.846602,2.3,5.277876,-0.568726,-0.538559,0,1,0
4.93,5.972266,2.3,5.403539,-0.568726,-0.538559,0,1,0
4.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
4.95,6.223593,2.3,5.654867,-0.568726,-0.538559,1,1,0
4.96,0.066072,2.3,5.78053,-0.568726,-0.538559,0,1,0
4.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
4.98,0.317399,2.3,6.031858,-0.568726,-0.538559,0,1,0
4.99,0.443063,2.3,6.157522,-0.568726,-0.538559,0,1,0
5.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
5.01,0.69439,2.3,0.125664,-0.568726,-0.538559,0,1,0
5.02,0.820054,2.3,0.251327,-0.568726,-0.538559,0,1,0
5.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
5.04,1.071381,2.3,0.502655,-0.568726,-0.538559,0,1,0
5.05,1.197045,2.3,0.628319,-0.568726,-0.538559,0,1,0
5.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
5.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
5.08,1.574036,2.3,1.00531,-0.568726,-0.538559,0,1,0
5.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
5.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
5.11,1.951027,2.3,1.382301,-0.568726,-0.538559,0,1,0
5.12,2.076691,2.3,1.507964,-0.568726,-0.538559,0,1,0
5.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
5.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
5.15,2.453682,2.3,1.884956,-0.568726,-0.538559,0,1,0
5.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
5.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
5.18,2.830673,2.3,2.261947,-0.568726,-0.538559,0,1,0
5.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
5.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
5.21,3.207664,2.3,2.638938,-0.568726,-0.538559,0,1,0
5.22,3.333328,2.3,2.764602,-0.568726,-0.538559,0,1,0
5.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
5.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
5.25,3.710319,2.3,3.141593,-0.568726,-0.538559,0,1,0
5.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
5.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
5.28,4.08731,2.3,3.518584,-0.568726,-0.538559,0,1,0
5.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
5.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
5.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
5.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
5.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
5.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
5.35,4.966956,2.3,4.39823,-0.568726,-0.538559,0,1,0
5.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
5.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
5.38,5.343947,2.3,4.775221,-0.568726,-0.538559,0,1,0
5.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
5.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
5.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
5.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
5.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
5.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
5.45,6.223593,2.3,5.654867,-0.568726,-0.538559,1,1,0
5.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
5.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
5.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
5.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
5.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
5.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
5.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
5.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
5.54,1.071381,2.3,0.502655,-0.568726,-0.538559,0,1,0
5.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
5.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
5.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
5.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
5.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
5.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
5.61,1.951027,2.3,1.382301,-0.568726,-0.538559,0,1,0
5.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
5.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
5.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
5.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
5.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
5.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
5.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
5.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
5.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
5.71,3.207664,2.3,2.638938,-0.568726,-0.538559,0,1,0
5.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
5.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
5.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
5.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
5.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
5.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
5.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
5.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
5.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
5.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
5.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
5.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
5.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
5.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
5.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
5.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
5.88,5.343947,2.3,4.775221,-0.568726,-0.538559,0,1,0
5.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
5.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
5.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
5.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
5.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
5.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
5.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
5.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
5.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
5.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
5.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
6.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
6.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
6.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
6.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
6.04,1.071381,2.3,0.502655,-0.568726,-0.538559,0,1,0
6.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
6.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
6.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
6.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
6.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
6.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
6.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
6.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
6.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
6.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
6.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
6.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
6.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
6.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
6.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
6.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
6.21,3.207664,2.3,2.638938,-0.568726,-0.538559,0,1,0
6.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
6.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
6.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
6.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
6.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
6.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
6.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
6.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
6.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
6.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
6.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
6.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
6.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
6.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
6.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
6.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
6.38,5.343947,2.3,4.775221,-0.568726,-0.538559,0,1,0
6.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
6.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
6.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
6.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
6.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
6.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
6.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
6.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
6.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
6.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
6.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
6.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
6.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
6.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
6.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
6.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
6.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
6.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
6.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
6.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
6.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
6.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
6.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
6.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
6.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
6.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
6.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
6.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
6.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
6.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
6.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
6.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
6.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
6.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
6.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
6.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
6.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
6.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
6.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
6.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
6.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
6.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
6.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
6.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
6.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
6.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
6.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
6.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
6.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
6.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
6.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
6.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
6.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
6.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
6.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
6.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
6.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
6.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
6.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
6.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
6.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
7.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
7.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
7.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
7.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
7.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
7.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
7.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
7.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
7.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
7.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
7.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
7.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
7.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
7.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
7.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
7.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
7.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
7.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
7.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
7.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
7.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
7.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
7.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
7.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
7.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
7.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
7.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
7.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
7.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
7.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
7.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
7.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
7.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
7.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
7.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
7.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
7.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
7.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
7.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
7.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
7.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
7.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
7.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
7.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
7.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
7.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
7.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
7.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
7.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
7.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
7.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
7.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
7.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
7.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
7.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
7.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
7.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
7.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
7.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
7.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
7.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
7.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
7.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
7.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
7.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
7.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
7.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
7.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
7.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
7.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
7.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
7.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
7.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
7.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
7.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
7.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
7.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
