t_s,agent_id,event_type,model
0.09,2,agent_flash,kuramoto
0.21,0,agent_flash,kuramoto
0.23,1,agent_flash,kuramoto
0.64,2,agent_flash,kuramoto
0.69,1,agent_flash,kuramoto
0.74,0,agent_flash,kuramoto
1.15,2,agent_flash,kuramoto
1.19,1,agent_flash,kuramoto
1.25,0,agent_flash,kuramoto
1.67,2,agent_flash,kuramoto
1.7,1,agent_flash,kuramoto
1.77,0,agent_flash,kuramoto
2.18,2,agent_flash,kuramoto
2.21,1,agent_flash,kuramoto
2.28,0,agent_flash,kuramoto
2.69,2,agent_flash,kuramoto
2.73,1,agent_flash,kuramoto
2.79,0,agent_flash,kuramoto
3.2,2,agent_flash,kuramoto
3.24,1,agent_flash,kuramoto
3.3,0,agent_flash,kuramoto
3.71,2,agent_flash,kuramoto
3.75,1,agent_flash,kuramoto
3.81,0,agent_flash,kuramoto
4.22,2,agent_flash,kuramoto
4.26,1,agent_flash,kuramoto
4.32,0,agent_flash,kuramoto
4.73,2,agent_flash,kuramoto
4.77,1,agent_flash,kuramoto
4.83,0,agent_flash,kuramoto
5.24,2,agent_flash,kuramoto
5.28,1,agent_flash,kuramoto
5.34,0,agent_flash,kuramoto
5.75,2,agent_flash,kuramoto
5.79,1,agent_flash,kuramoto
5.85,0,agent_flash,kuramoto
6.26,2,agent_flash,kuramoto
6.3,1,agent_flash,kuramoto
6.37,0,agent_flash,kuramoto
6.78,2,agent_flash,kuramoto
6.81,1,agent_flash,kuramoto
6.88,0,agent_flash,kuramoto
7.29,2,agent_flash,kuramoto
7.32,1,agent_flash,kuramoto
7.39,0,agent_flash,kuramoto
7.8,2,agent_flash,kuramoto
7.84,1,agent_flash,kuramoto
7.9,0,agent_flash,kuramoto
8.31,2,agent_flash,kuramoto
8.35,1,agent_flash,kuramoto
8.41,0,agent_flash,kuramoto
8.82,2,agent_flash,kuramoto
8.86,1,agent_flash,kuramoto
8.92,0,agent_flash,kuramoto
9.33,2,agent_flash,kuramoto
9.37,1,agent_flash,kuramoto
9.43,0,agent_flash,kuramoto
9.84,2,agent_flash,kuramoto
9.88,1,agent_flash,kuramoto
9.94,0,agent_flash,kuramoto
10.35,2,agent_flash,kuramoto
