agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
P0,,69,0,2.743903,acquisition,3.886989,,0,pi,25.606639,all_to_all
V0,,70,1,2.783541,acquisition,1.967633,70,142,virtual,25.875385,all_to_all
V1,,72,1,2.783532,acquisition,1.967036,70,140,virtual,25.875385,all_to_all
P0,,70,0,2.704504,acquisition,1.950463,,2,pi,25.875385,all_to_all
V0,,70,0,2.773187,acquisition,5.876316,70,142,virtual,26.107051,all_to_all
V1,,72,0,2.77318,acquisition,5.875794,70,140,virtual,26.107051,all_to_all
P0,,70,0,2.696699,acquisition,5.75608,,0,pi,26.107051,all_to_all
V0,,71,1,2.763983,acquisition,3.492611,71,144,virtual,26.341037,all_to_all
V1,,73,1,2.763977,acquisition,3.492154,71,142,virtual,26.341037,all_to_all
P0,,71,0,2.6983,acquisition,3.399053,,0,pi,26.341037,all_to_all
V0,,72,1,2.753743,acquisition,2.185996,72,146,virtual,26.645301,all_to_all
V1,,74,1,2.753738,acquisition,2.185611,72,144,virtual,26.645301,all_to_all
P0,,72,0,2.680768,acquisition,2.009839,,2,pi,26.645301,all_to_all
V0,,72,0,2.746564,acquisition,6.032276,72,146,virtual,26.87415,all_to_all
V1,,74,0,2.74656,acquisition,6.03194,72,144,virtual,26.87415,all_to_all
P0,,72,0,2.681523,acquisition,5.757388,,0,pi,26.87415,all_to_all
V0,,73,1,2.740272,acquisition,3.610669,73,148,virtual,27.107994,all_to_all
V1,,75,1,2.740268,acquisition,3.610376,73,146,virtual,27.107994,all_to_all
P0,,73,0,2.686489,acquisition,3.374403,,0,pi,27.107994,all_to_all
V0,,74,1,2.733614,acquisition,2.328602,74,150,virtual,27.410303,all_to_all
V1,,76,1,2.733611,acquisition,2.328356,74,148,virtual,27.410303,all_to_all
P0,,74,0,2.671683,acquisition,1.948397,,2,pi,27.410303,all_to_all
V0,,74,0,2.729691,acquisition,6.208475,74,150,virtual,27.641347,all_to_all
V1,,76,0,2.729689,acquisition,6.20826,74,148,virtual,27.641347,all_to_all
P0,,74,0,2.675553,acquisition,5.723343,,0,pi,27.641347,all_to_all
V0,,75,1,2.726911,acquisition,3.23926,75,152,virtual,27.841473,all_to_all
V1,,77,1,2.726909,acquisition,3.239069,75,150,virtual,27.841473,all_to_all
P0,,75,0,2.682387,acquisition,2.779102,,0,pi,27.841473,all_to_all
V0,,76,1,2.724573,acquisition,0.263348,75,152,virtual,28.045278,all_to_all
V1,,78,1,2.724571,acquisition,0.263178,75,150,virtual,28.045278,all_to_all
P0,,75,0,2.688749,acquisition,6.078289,,0,pi,28.045278,all_to_all
V0,,76,1,2.720642,acquisition,3.567059,76,154,virtual,28.275437,all_to_all
V1,,78,1,2.72064,acquisition,3.566907,76,152,virtual,28.275437,all_to_all
P0,,76,0,2.689004,acquisition,3.532827,,0,pi,28.275437,all_to_all
V0,,77,1,2.709743,acquisition,2.210811,77,156,virtual,28.57523,all_to_all
V1,,79,1,2.709741,acquisition,2.210684,77,154,virtual,28.57523,all_to_all
P0,,77,0,2.665601,acquisition,1.989348,,2,pi,28.57523,all_to_all
V0,,77,0,2.702534,acquisition,5.481298,77,156,virtual,28.775569,all_to_all
V1,,79,0,2.702533,acquisition,5.481186,77,154,virtual,28.775569,all_to_all
P0,,77,0,2.659652,acquisition,5.21227,,0,pi,28.775569,all_to_all
V0,,78,1,2.695009,acquisition,2.997298,78,158,virtual,29.008885,all_to_all
V1,,80,1,2.695008,acquisition,2.9972,78,156,virtual,29.008885,all_to_all
P0,,78,0,2.659989,acquisition,2.774396,,0,pi,29.008885,all_to_all
V0,,78,0,2.689364,acquisition,6.249301,78,158,virtual,29.209228,all_to_all
V1,,80,0,2.689363,acquisition,6.249214,78,156,virtual,29.209228,all_to_all
P0,,78,0,2.648967,acquisition,5.956873,,0,pi,29.209228,all_to_all
V0,,79,1,2.6784,acquisition,3.738383,79,160,virtual,29.442372,all_to_all
V1,,81,1,2.6784,acquisition,3.738307,79,158,virtual,29.442372,all_to_all
P0,,79,0,2.639165,acquisition,3.427927,,0,pi,29.442372,all_to_all
V0,,80,1,2.658465,acquisition,1.714101,79,161,virtual,29.642901,all_to_all
V1,,82,1,2.658464,acquisition,1.714036,79,159,virtual,29.642901,all_to_all
P0,,80,1,2.631701,acquisition,0.394023,,0,pi,29.642901,all_to_all
V0,,80,1,2.648669,acquisition,3.836168,80,162,virtual,29.842936,all_to_all
V1,,82,1,2.648668,acquisition,3.836108,80,160,virtual,29.842936,all_to_all
P0,,80,0,2.625294,acquisition,3.661648,,0,pi,29.842936,all_to_all
V0,,81,1,2.630991,acquisition,1.778495,81,164,virtual,30.11136,all_to_all
V1,,83,1,2.630991,acquisition,1.778444,81,162,virtual,30.11136,all_to_all
P0,,81,0,2.61317,acquisition,1.73294,,0,pi,30.11136,all_to_all
V0,,81,0,2.617714,acquisition,5.472759,81,164,virtual,30.343065,all_to_all
V1,,83,0,2.617713,acquisition,5.472715,81,162,virtual,30.343065,all_to_all
P0,,81,0,2.597984,acquisition,5.345128,,0,pi,30.343065,all_to_all
V0,,82,1,2.601776,acquisition,3.391209,83,167,virtual,30.612085,all_to_all
V1,,84,1,2.601775,acquisition,3.391172,83,165,virtual,30.612085,all_to_all
P0,,83,0,2.592552,acquisition,3.36165,,0,pi,30.612085,all_to_all
V0,,83,1,2.588102,acquisition,1.716138,84,169,virtual,30.916988,all_to_all
V1,,85,1,2.588102,acquisition,1.716106,84,167,virtual,30.916988,all_to_all
P0,,84,0,2.586937,acquisition,1.972136,,2,pi,30.916988,all_to_all
V0,,83,0,2.580472,acquisition,5.336311,84,169,virtual,31.143726,all_to_all
V1,,85,0,2.580471,acquisition,5.336283,84,167,virtual,31.143726,all_to_all
P0,,84,0,2.577906,acquisition,5.611184,,0,pi,31.143726,all_to_all
V0,,84,1,2.576004,acquisition,2.708197,85,171,virtual,31.377286,all_to_all
V1,,86,1,2.576004,acquisition,2.708173,85,169,virtual,31.377286,all_to_all
P0,,85,0,2.570158,acquisition,3.052074,,0,pi,31.377286,all_to_all
V0,,85,1,2.577339,acquisition,1.171596,85,172,virtual,31.609745,all_to_all
V1,,87,1,2.577339,acquisition,1.171576,85,170,virtual,31.609745,all_to_all
P0,,86,1,2.560509,acquisition,0.338155,,0,pi,31.609745,all_to_all
V0,,85,1,2.578495,acquisition,3.276731,86,173,virtual,31.810783,all_to_all
V1,,87,1,2.578495,acquisition,3.276712,86,171,virtual,31.810783,all_to_all
P0,,86,0,2.553985,acquisition,3.419454,,0,pi,31.810783,all_to_all
V0,,86,1,2.580815,acquisition,1.711898,87,175,virtual,32.118974,all_to_all
V1,,88,1,2.580815,acquisition,1.711883,87,173,virtual,32.118974,all_to_all
P0,,87,0,2.540781,acquisition,1.767752,,2,pi,32.118974,all_to_all
V0,,86,0,2.577418,acquisition,5.369556,87,175,virtual,32.344537,all_to_all
V1,,88,0,2.577418,acquisition,5.369543,87,173,virtual,32.344537,all_to_all
P0,,87,0,2.529013,acquisition,5.238484,,0,pi,32.344537,all_to_all
V0,,87,1,2.572828,acquisition,2.213109,88,177,virtual,32.554637,all_to_all
V1,,89,1,2.572828,acquisition,2.213098,88,175,virtual,32.554637,all_to_all
P0,,88,0,2.524369,acquisition,2.269481,,2,pi,32.554637,all_to_all
V0,,87,0,2.567587,acquisition,5.831356,88,177,virtual,32.77825,all_to_all
V1,,89,0,2.567587,acquisition,5.831346,88,175,virtual,32.77825,all_to_all
P0,,88,0,2.511141,acquisition,5.735194,,0,pi,32.77825,all_to_all
V0,,88,1,2.562969,acquisition,3.163434,89,179,virtual,33.011514,all_to_all
V1,,90,1,2.562969,acquisition,3.163425,89,177,virtual,33.011514,all_to_all
P0,,89,0,2.503446,acquisition,3.076848,,0,pi,33.011514,all_to_all
V0,,90,1,2.557773,acquisition,1.551136,90,182,virtual,33.244134,all_to_all
V1,,92,1,2.557773,acquisition,1.551129,90,180,virtual,33.244134,all_to_all
P0,,90,1,2.492682,acquisition,0.358361,,0,pi,33.244134,all_to_all
V0,,90,1,2.553608,acquisition,3.615855,90,182,virtual,33.445394,all_to_all
V1,,92,1,2.553608,acquisition,3.615849,90,180,virtual,33.445394,all_to_all
P0,,90,0,2.484288,acquisition,3.416847,,0,pi,33.445394,all_to_all
V0,,91,1,2.543307,acquisition,1.439029,91,184,virtual,33.752799,all_to_all
V1,,93,1,2.543307,acquisition,1.439023,91,182,virtual,33.752799,all_to_all
P0,,91,0,2.464869,acquisition,1.652732,,0,pi,33.752799,all_to_all
V0,,91,0,2.534764,acquisition,5.025635,91,184,virtual,33.978816,all_to_all
V1,,93,0,2.534764,acquisition,5.02563,91,182,virtual,33.978816,all_to_all
P0,,91,0,2.444482,acquisition,4.847873,,0,pi,33.978816,all_to_all
V0,,92,1,2.526286,acquisition,2.832081,92,186,virtual,34.18158,all_to_all
V1,,94,1,2.526286,acquisition,2.832077,92,184,virtual,34.18158,all_to_all
P0,,93,1,2.433165,acquisition,1.513307,,2,pi,34.18158,all_to_all
V0,,92,0,2.52085,acquisition,5.836355,93,187,virtual,34.412566,all_to_all
V1,,94,0,2.52085,acquisition,5.836351,93,185,virtual,34.412566,all_to_all
P0,,93,0,2.420018,acquisition,4.94496,,0,pi,34.412566,all_to_all
V0,,93,1,2.517073,acquisition,2.032205,94,189,virtual,34.615857,all_to_all
V1,,95,1,2.517073,acquisition,2.032201,94,187,virtual,34.615857,all_to_all
P0,,94,0,2.412713,acquisition,1.721703,,2,pi,34.615857,all_to_all
V0,,93,0,2.517012,acquisition,5.555207,94,189,virtual,34.846065,all_to_all
V1,,95,0,2.517012,acquisition,5.555204,94,187,virtual,34.846065,all_to_all
P0,,94,0,2.397203,acquisition,5.155785,,0,pi,34.846065,all_to_all
V0,,94,1,2.518701,acquisition,2.318644,95,191,virtual,35.048586,all_to_all
V1,,96,1,2.518701,acquisition,2.318642,95,189,virtual,35.048586,all_to_all
P0,,95,0,2.389297,acquisition,1.891621,,2,pi,35.048586,all_to_all
V0,,94,0,2.51633,acquisition,5.846506,95,191,virtual,35.279785,all_to_all
V1,,96,0,2.51633,acquisition,5.846504,95,189,virtual,35.279785,all_to_all
P0,,95,0,2.377012,acquisition,5.299424,,0,pi,35.279785,all_to_all
V0,,95,1,2.51256,acquisition,2.580008,96,193,virtual,35.482897,all_to_all
V1,,97,1,2.51256,acquisition,2.580006,96,191,virtual,35.482897,all_to_all
P0,,96,0,2.370796,acquisition,2.009809,,2,pi,35.482897,all_to_all
V0,,95,0,2.504182,acquisition,6.081678,96,193,virtual,35.713262,all_to_all
V1,,97,0,2.504182,acquisition,6.081676,96,191,virtual,35.713262,all_to_all
P0,,96,0,2.361159,acquisition,5.364952,,0,pi,35.713262,all_to_all
V0,,96,1,2.496078,acquisition,2.779807,97,195,virtual,35.913277,all_to_all
V1,,98,1,2.496078,acquisition,2.779806,97,193,virtual,35.913277,all_to_all
P0,,97,0,2.356334,acquisition,2.009408,,0,pi,35.913277,all_to_all
V0,,96,0,2.488491,acquisition,5.756357,97,195,virtual,36.113662,all_to_all
V1,,98,0,2.488491,acquisition,5.756356,97,193,virtual,36.113662,all_to_all
P0,,97,0,2.350123,acquisition,4.945789,,0,pi,36.113662,all_to_all
V0,,97,1,2.48011,acquisition,2.440345,98,197,virtual,36.314625,all_to_all
V1,,99,1,2.48011,acquisition,2.440344,98,195,virtual,36.314625,all_to_all
P0,,98,0,2.346524,acquisition,1.616112,,2,pi,36.314625,all_to_all
V0,,97,0,2.467885,acquisition,5.869511,98,197,virtual,36.54725,all_to_all
V1,,99,0,2.467885,acquisition,5.86951,98,195,virtual,36.54725,all_to_all
P0,,98,0,2.341538,acquisition,5.022366,,0,pi,36.54725,all_to_all
V0,,98,1,2.457671,acquisition,2.517294,99,199,virtual,36.755338,all_to_all
V1,,100,1,2.457671,acquisition,2.517293,99,197,virtual,36.755338,all_to_all
P0,,99,0,2.339148,acquisition,1.786403,,2,pi,36.755338,all_to_all
V0,,98,0,2.44326,acquisition,5.925458,99,199,virtual,36.980045,all_to_all
V1,,100,0,2.44326,acquisition,5.925457,99,197,virtual,36.980045,all_to_all
P0,,99,0,2.334887,acquisition,5.058735,,0,pi,36.980045,all_to_all
V0,,99,1,2.42878,acquisition,2.541432,100,201,virtual,37.186411,all_to_all
V1,,101,1,2.42878,acquisition,2.541432,100,199,virtual,37.186411,all_to_all
P0,,100,0,2.332604,acquisition,1.78385,,2,pi,37.186411,all_to_all
V0,,99,0,2.41058,acquisition,5.894985,100,201,virtual,37.414402,all_to_all
V1,,101,0,2.41058,acquisition,5.894985,100,199,virtual,37.414402,all_to_all
P0,,100,0,2.329624,acquisition,5.090546,,0,pi,37.414402,all_to_all
V0,,100,1,2.396205,acquisition,2.469591,101,203,virtual,37.616548,all_to_all
V1,,102,1,2.396205,acquisition,2.469591,101,201,virtual,37.616548,all_to_all
P0,,101,0,2.328297,acquisition,1.746579,,2,pi,37.616548,all_to_all
V0,,100,0,2.381442,acquisition,5.80956,101,203,virtual,37.848101,all_to_all
V1,,102,0,2.381442,acquisition,5.80956,101,201,virtual,37.848101,all_to_all
P0,,101,0,2.326685,acquisition,5.099287,,0,pi,37.848101,all_to_all
V0,,101,1,2.370406,acquisition,2.383633,102,205,virtual,38.052516,all_to_all
V1,,103,1,2.370406,acquisition,2.383633,102,203,virtual,38.052516,all_to_all
P0,,102,0,2.325989,acquisition,1.785278,,2,pi,38.052516,all_to_all
V0,,101,0,2.3592,acquisition,5.710191,102,205,virtual,38.281645,all_to_all
V1,,103,0,2.3592,acquisition,5.710191,102,203,virtual,38.281645,all_to_all
P0,,102,0,2.32497,acquisition,5.099511,,0,pi,38.281645,all_to_all
V0,,102,1,2.35218,acquisition,1.792218,103,207,virtual,38.492556,all_to_all
V1,,104,1,2.35218,acquisition,1.792217,103,205,virtual,38.492556,all_to_all
P0,,103,0,2.324469,acquisition,1.878381,,0,pi,38.492556,all_to_all
V0,,102,0,2.3435,acquisition,5.084347,103,207,virtual,38.715512,all_to_all
V1,,104,0,2.3435,acquisition,5.084347,103,205,virtual,38.715512,all_to_all
P0,,103,0,2.322711,acquisition,4.977118,,0,pi,38.715512,all_to_all
V0,,103,1,2.337033,acquisition,1.61624,104,209,virtual,38.916347,all_to_all
V1,,105,1,2.337033,acquisition,1.61624,104,207,virtual,38.916347,all_to_all
P0,,104,0,2.321462,acquisition,1.497497,,0,pi,38.916347,all_to_all
V0,,103,0,2.33046,acquisition,4.904409,104,209,virtual,39.149085,all_to_all
V1,,105,0,2.33046,acquisition,4.904409,104,207,virtual,39.149085,all_to_all
P0,,104,0,2.318584,acquisition,4.677654,,0,pi,39.149085,all_to_all
V0,,104,1,2.324813,acquisition,1.910253,105,211,virtual,39.383603,all_to_all
V1,,106,1,2.324813,acquisition,1.910253,105,209,virtual,39.383603,all_to_all
P0,,105,0,2.316431,acquisition,1.675872,,2,pi,39.383603,all_to_all
V0,,104,0,2.319948,acquisition,5.186459,105,211,virtual,39.615638,all_to_all
V1,,106,0,2.319948,acquisition,5.186459,105,209,virtual,39.615638,all_to_all
P0,,105,0,2.314704,acquisition,4.968057,,0,pi,39.615638,all_to_all
V0,,105,1,2.316323,acquisition,1.702704,106,213,virtual,39.823891,all_to_all
V1,,107,1,2.316323,acquisition,1.702704,106,211,virtual,39.823891,all_to_all
P0,,106,0,2.314044,acquisition,1.692641,,2,pi,39.823891,all_to_all
V0,,105,0,2.312621,acquisition,4.958875,106,213,virtual,40.049677,all_to_all
V1,,107,0,2.312621,acquisition,4.958875,106,211,virtual,40.049677,all_to_all
P0,,106,0,2.312105,acquisition,4.951,,0,pi,40.049677,all_to_all
V0,,106,1,2.309859,acquisition,1.468957,107,215,virtual,40.258169,all_to_all
V1,,108,1,2.309859,acquisition,1.468957,107,213,virtual,40.258169,all_to_all
P0,,107,0,2.310861,acquisition,1.684819,,2,pi,40.258169,all_to_all
V0,,106,0,2.307045,acquisition,4.740576,107,215,virtual,40.483212,all_to_all
V1,,108,0,2.307045,acquisition,4.740576,107,213,virtual,40.483212,all_to_all
P0,,107,0,2.308797,acquisition,4.933858,,0,pi,40.483212,all_to_all
V0,,107,1,2.304474,acquisition,1.26561,108,217,virtual,40.689665,all_to_all
V1,,109,1,2.304474,acquisition,1.26561,108,215,virtual,40.689665,all_to_all
P0,,108,0,2.307724,acquisition,1.635448,,0,pi,40.689665,all_to_all
V0,,107,0,2.298253,acquisition,4.528517,108,217,virtual,40.916725,all_to_all
V1,,109,0,2.298253,acquisition,4.528517,108,215,virtual,40.916725,all_to_all
P0,,108,0,2.305448,acquisition,4.795147,,0,pi,40.916725,all_to_all
V0,,108,1,2.292342,acquisition,1.499468,109,219,virtual,41.159034,all_to_all
V1,,110,1,2.292342,acquisition,1.499467,109,217,virtual,41.159034,all_to_all
P0,,109,0,2.303492,acquisition,1.833309,,0,pi,41.159034,all_to_all
V0,,108,0,2.29054,acquisition,4.751878,109,219,virtual,41.383596,all_to_all
V1,,110,0,2.29054,acquisition,4.751878,109,217,virtual,41.383596,all_to_all
P0,,109,0,2.301355,acquisition,4.806535,,0,pi,41.383596,all_to_all
V0,,109,1,2.286136,acquisition,3.103344,110,221,virtual,41.626173,all_to_all
V1,,111,1,2.286136,acquisition,3.103344,110,219,virtual,41.626173,all_to_all
P0,,110,0,2.300507,acquisition,1.887053,,2,pi,41.626173,all_to_all
V0,,109,0,2.278113,acquisition,5.85082,110,221,virtual,41.851023,all_to_all
V1,,111,0,2.278113,acquisition,5.85082,110,219,virtual,41.851023,all_to_all
P0,,110,0,2.29998,acquisition,5.070596,,0,pi,41.851023,all_to_all
V0,,110,1,2.269711,acquisition,2.770116,111,223,virtual,42.052926,all_to_all
V1,,112,1,2.269711,acquisition,2.770116,111,221,virtual,42.052926,all_to_all
P0,,111,0,2.299665,acquisition,1.675532,,0,pi,42.052926,all_to_all
V0,,110,0,2.265413,acquisition,5.99068,111,223,virtual,42.284252,all_to_all
V1,,112,0,2.265413,acquisition,5.99068,111,221,virtual,42.284252,all_to_all
P0,,111,0,2.299234,acquisition,4.986537,,0,pi,42.284252,all_to_all
V0,,111,1,2.263151,acquisition,2.008083,112,225,virtual,42.564716,all_to_all
V1,,113,1,2.263151,acquisition,2.008083,112,223,virtual,42.564716,all_to_all
P0,,112,0,2.298969,acquisition,2.739459,,0,pi,42.564716,all_to_all
V0,,111,0,2.257201,acquisition,5.188435,112,225,virtual,42.784711,all_to_all
V1,,113,0,2.257201,acquisition,5.188435,112,223,virtual,42.784711,all_to_all
P0,,112,0,2.296955,acquisition,5.686083,,0,pi,42.784711,all_to_all
V0,,112,1,2.249153,acquisition,2.061377,113,227,virtual,43.01477,all_to_all
V1,,114,1,2.249153,acquisition,2.061377,113,225,virtual,43.01477,all_to_all
P0,,113,0,2.296292,acquisition,2.640056,,2,pi,43.01477,all_to_all
V0,,112,0,2.240188,acquisition,4.761958,113,227,virtual,43.218612,all_to_all
V1,,114,0,2.240188,acquisition,4.761958,113,225,virtual,43.218612,all_to_all
P0,,113,0,2.295148,acquisition,5.445437,,0,pi,43.218612,all_to_all
V0,,113,1,2.226143,acquisition,2.988208,114,229,virtual,43.45148,all_to_all
V1,,115,1,2.226143,acquisition,2.988208,114,227,virtual,43.45148,all_to_all
P0,,114,0,2.29462,acquisition,2.459202,,2,pi,43.45148,all_to_all
V0,,113,0,2.217817,acquisition,6.163871,114,229,virtual,43.652201,all_to_all
V1,,115,0,2.217817,acquisition,6.163871,114,227,virtual,43.652201,all_to_all
P0,,114,0,2.294263,acquisition,5.281492,,0,pi,43.652201,all_to_all
V0,,114,1,2.210662,acquisition,3.039979,115,231,virtual,44.020553,all_to_all
V1,,116,1,2.210662,acquisition,3.039979,115,229,virtual,44.020553,all_to_all
P0,,115,0,2.294005,acquisition,4.248272,,2,pi,44.020553,all_to_all
V0,,115,1,2.203578,acquisition,1.171572,116,233,virtual,44.295632,all_to_all
V1,,117,1,2.203578,acquisition,1.171572,116,231,virtual,44.295632,all_to_all
P0,,116,0,2.293221,acquisition,1.736912,,0,pi,44.295632,all_to_all
V0,,115,1,2.203216,acquisition,3.448186,116,233,virtual,44.519444,all_to_all
V1,,117,1,2.203216,acquisition,3.448186,116,231,virtual,44.519444,all_to_all
P0,,116,0,2.293349,acquisition,4.830387,,0,pi,44.519444,all_to_all
V0,,115,0,2.20356,acquisition,6.20568,117,234,virtual,44.755344,all_to_all
V1,,117,0,2.20356,acquisition,6.20568,117,232,virtual,44.755344,all_to_all
P0,,117,0,2.294015,acquisition,1.818728,,0,pi,44.755344,all_to_all
V0,,116,1,2.200751,acquisition,3.132199,117,235,virtual,44.98627,all_to_all
V1,,118,1,2.200751,acquisition,3.132199,117,233,virtual,44.98627,all_to_all
P0,,117,0,2.292141,acquisition,5.026619,,0,pi,44.98627,all_to_all
V0,,116,0,2.197411,acquisition,5.872832,118,236,virtual,45.190268,all_to_all
V1,,118,0,2.197411,acquisition,5.872832,118,234,virtual,45.190268,all_to_all
P0,,118,0,2.286412,acquisition,1.752604,,0,pi,45.190268,all_to_all
V0,,117,1,2.19709,acquisition,2.810022,118,237,virtual,45.419934,all_to_all
V1,,119,1,2.19709,acquisition,2.810022,118,235,virtual,45.419934,all_to_all
P0,,118,0,2.272395,acquisition,5.313819,,0,pi,45.419934,all_to_all
V0,,117,0,2.199432,acquisition,6.058592,119,238,virtual,45.652482,all_to_all
V1,,119,0,2.199432,acquisition,6.058592,119,236,virtual,45.652482,all_to_all
P0,,119,0,2.270793,acquisition,2.578034,,0,pi,45.652482,all_to_all
V0,,118,1,2.204761,acquisition,2.591257,119,239,virtual,45.853476,all_to_all
V1,,120,1,2.204761,acquisition,2.591257,119,237,virtual,45.853476,all_to_all
P0,,119,0,2.272473,acquisition,5.715015,,0,pi,45.853476,all_to_all
V0,,118,0,2.210132,acquisition,5.422188,120,240,virtual,46.053687,all_to_all
V1,,120,0,2.210132,acquisition,5.422188,120,238,virtual,46.053687,all_to_all
P0,,120,0,2.273744,acquisition,2.41819,,0,pi,46.053687,all_to_all
V0,,119,1,2.211994,acquisition,1.975975,120,241,virtual,46.25385,all_to_all
V1,,121,1,2.211994,acquisition,1.975975,120,239,virtual,46.25385,all_to_all
P0,,120,0,2.276497,acquisition,5.516645,,0,pi,46.25385,all_to_all
V0,,119,0,2.213317,acquisition,5.301208,121,242,virtual,46.487515,all_to_all
V1,,121,0,2.213317,acquisition,5.301208,121,240,virtual,46.487515,all_to_all
P0,,121,0,2.279115,acquisition,2.758589,,0,pi,46.487515,all_to_all
V0,,120,1,2.21938,acquisition,3.327794,121,243,virtual,46.719899,all_to_all
V1,,122,1,2.21938,acquisition,3.327794,121,241,virtual,46.719899,all_to_all
P0,,122,1,2.282689,acquisition,0.035105,,0,pi,46.719899,all_to_all
V0,,120,0,2.222256,acquisition,5.253202,122,244,virtual,46.920968,all_to_all
V1,,122,0,2.222256,acquisition,5.253202,122,242,virtual,46.920968,all_to_all
P0,,122,0,2.284561,acquisition,2.991647,,0,pi,46.920968,all_to_all
V0,,121,1,2.230429,acquisition,3.330096,122,245,virtual,47.153383,all_to_all
V1,,123,1,2.230429,acquisition,3.330096,122,243,virtual,47.153383,all_to_all
P0,,123,1,2.287103,acquisition,0.079069,,2,pi,47.153383,all_to_all
V0,,121,0,2.235198,acquisition,5.278659,123,246,virtual,47.354751,all_to_all
V1,,123,0,2.235198,acquisition,5.278659,123,244,virtual,47.354751,all_to_all
P0,,123,0,2.288257,acquisition,2.989471,,0,pi,47.354751,all_to_all
V0,,122,1,2.248015,acquisition,3.382332,124,248,virtual,47.586995,all_to_all
V1,,124,1,2.248015,acquisition,3.382331,124,246,virtual,47.586995,all_to_all
P0,,124,1,2.290354,acquisition,0.089293,,2,pi,47.586995,all_to_all
V0,,122,0,2.256613,acquisition,5.226386,124,248,virtual,47.788275,all_to_all
V1,,124,0,2.256613,acquisition,5.226386,124,246,virtual,47.788275,all_to_all
P0,,124,0,2.291638,acquisition,3.017234,,0,pi,47.788275,all_to_all
V0,,123,1,2.277253,acquisition,2.970894,125,250,virtual,48.020981,all_to_all
V1,,125,1,2.277253,acquisition,2.970894,125,248,virtual,48.020981,all_to_all
P0,,125,1,2.293664,acquisition,0.139482,,2,pi,48.020981,all_to_all
V0,,123,0,2.283833,acquisition,4.763319,125,250,virtual,48.226537,all_to_all
V1,,125,0,2.283833,acquisition,4.763319,125,248,virtual,48.226537,all_to_all
P0,,125,0,2.294664,acquisition,3.13119,,0,pi,48.226537,all_to_all
V0,,124,1,2.292911,acquisition,2.089242,125,251,virtual,48.454704,all_to_all
V1,,126,1,2.292911,acquisition,2.089242,125,249,virtual,48.454704,all_to_all
P0,,126,1,2.29598,acquisition,0.179426,,2,pi,48.454704,all_to_all
V0,,124,0,2.297307,acquisition,4.356638,126,252,virtual,48.655777,all_to_all
V1,,126,0,2.297307,acquisition,4.356638,126,250,virtual,48.655777,all_to_all
P0,,126,0,2.296778,acquisition,3.106198,,0,pi,48.655777,all_to_all
V0,,125,1,2.302379,acquisition,1.727446,126,253,virtual,48.888401,all_to_all
V1,,127,1,2.302379,acquisition,1.727446,126,251,virtual,48.888401,all_to_all
P0,,127,1,2.298035,acquisition,0.222946,,0,pi,48.888401,all_to_all
V0,,125,0,2.30064,acquisition,4.012695,127,254,virtual,49.088957,all_to_all
V1,,127,0,2.30064,acquisition,4.012695,127,252,virtual,49.088957,all_to_all
P0,,127,0,2.298653,acquisition,3.125349,,0,pi,49.088957,all_to_all
V0,,126,1,2.294717,acquisition,1.385656,127,255,virtual,49.321594,all_to_all
V1,,128,1,2.294717,acquisition,1.385656,127,253,virtual,49.321594,all_to_all
P0,,128,1,2.299454,acquisition,0.18885,,0,pi,49.321594,all_to_all
V0,,126,1,2.293337,acquisition,3.225244,128,256,virtual,49.522867,all_to_all
V1,,128,1,2.293337,acquisition,3.225244,128,254,virtual,49.522867,all_to_all
P0,,128,0,2.299923,acquisition,3.083633,,0,pi,49.522867,all_to_all
V0,,127,1,2.291544,acquisition,1.102908,128,257,virtual,49.755234,all_to_all
V1,,129,1,2.291544,acquisition,1.102908,128,255,virtual,49.755234,all_to_all
P0,,129,1,2.300646,acquisition,0.136011,,0,pi,49.755234,all_to_all
V0,,127,1,2.289205,acquisition,2.9511,129,258,virtual,49.95635,all_to_all
V1,,129,1,2.289205,acquisition,2.9511,129,256,virtual,49.95635,all_to_all
P0,,129,0,2.30101,acquisition,3.031788,,0,pi,49.95635,all_to_all
V0,,127,0,2.284793,acquisition,5.720239,129,258,virtual,50.156435,all_to_all
V1,,129,0,2.284793,acquisition,5.720239,129,256,virtual,50.156435,all_to_all
P0,,129,0,2.301498,acquisition,5.909825,,0,pi,50.156435,all_to_all
V0,,128,1,2.279172,acquisition,2.201808,130,260,virtual,50.356665,all_to_all
V1,,130,1,2.279172,acquisition,2.201808,130,258,virtual,50.356665,all_to_all
P0,,130,0,2.30179,acquisition,2.509001,,0,pi,50.356665,all_to_all
V0,,128,0,2.270446,acquisition,5.417134,130,260,virtual,50.589907,all_to_all
V1,,130,0,2.270446,acquisition,5.417134,130,258,virtual,50.589907,all_to_all
P0,,130,0,2.302241,acquisition,5.846817,,0,pi,50.589907,all_to_all
V0,,129,1,2.26319,acquisition,1.88969,131,262,virtual,50.790136,all_to_all
V1,,131,1,2.26319,acquisition,1.88969,131,260,virtual,50.790136,all_to_all
P0,,131,0,2.30252,acquisition,2.439502,,0,pi,50.790136,all_to_all
V0,,129,0,2.256632,acquisition,4.656904,131,262,virtual,50.990467,all_to_all
V1,,131,0,2.256632,acquisition,4.656904,131,260,virtual,50.990467,all_to_all
