t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,6.171968,1.5,0
0.01,0,eapf,6.266216,1.5,0
0.02,0,eapf,0.077278,1.5,1
0.03,0,eapf,0.171526,1.5,0
0.04,0,eapf,0.265774,1.5,0
0.05,0,eapf,0.360021,1.5,0
0.06,0,eapf,0.454269,1.5,0
0.07,0,eapf,0.548517,1.5,0
0.08,0,eapf,0.642765,1.5,0
0.09,0,eapf,0.737012,1.5,0
0.1,0,eapf,0.83126,1.5,0
0.11,0,eapf,0.925508,1.5,0
0.12,0,eapf,1.019756,1.5,0
0.13,0,eapf,1.114004,1.5,0
0.14,0,eapf,1.208251,1.5,0
0.15,0,eapf,1.302499,1.5,0
0.16,0,eapf,1.396747,1.5,0
0.17,0,eapf,1.490995,1.5,0
0.18,0,eapf,1.585243,1.5,0
0.19,0,eapf,1.67949,1.5,0
0.2,0,eapf,1.773738,1.5,0
0.21,0,eapf,1.867986,1.5,0
0.22,0,eapf,1.962234,1.5,0
0.23,0,eapf,2.056481,1.5,0
0.24,0,eapf,2.150729,1.5,0
0.25,0,eapf,2.244977,1.5,0
0.26,0,eapf,2.339225,1.5,0
0.27,0,eapf,2.433473,1.5,0
0.28,0,eapf,2.52772,1.5,0
0.29,0,eapf,2.621968,1.5,0
0.3,0,eapf,2.716216,1.5,0
0.31,0,eapf,2.810464,1.5,0
0.32,0,eapf,2.904711,1.5,0
0.33,0,eapf,2.998959,1.5,0
0.34,0,eapf,3.093207,1.5,0
0.35,0,eapf,3.187455,1.5,0
0.36,0,eapf,3.281703,1.5,0
0.37,0,eapf,3.37595,1.5,0
0.38,0,eapf,3.470198,1.5,0
0.39,0,eapf,3.564446,1.5,0
0.4,0,eapf,3.658694,1.5,0
0.41,0,eapf,3.752941,1.5,0
0.42,0,eapf,3.847189,1.5,0
0.43,0,eapf,3.941437,1.5,0
0.44,0,eapf,4.035685,1.5,0
0.45,0,eapf,4.129933,1.5,0
0.46,0,eapf,4.22418,1.5,0
0.47,0,eapf,4.318428,1.5,0
0.48,0,eapf,4.412676,1.5,0
0.49,0,eapf,4.506924,1.5,0
0.5,0,eapf,4.601171,1.5,0
0.51,0,eapf,4.695419,1.5,0
0.52,0,eapf,4.789667,1.5,0
0.53,0,eapf,4.883915,1.5,0
0.54,0,eapf,4.978163,1.5,0
0.55,0,eapf,5.07241,1.5,0
0.56,0,eapf,5.166658,1.5,0
0.57,0,eapf,5.260906,1.5,0
0.58,0,eapf,5.355154,1.5,0
0.59,0,eapf,5.449401,1.5,0
0.6,0,eapf,5.543649,1.5,0
0.61,0,eapf,5.637897,1.5,0
0.62,0,eapf,5.732145,1.5,0
0.63,0,eapf,5.826393,1.5,0
0.64,0,eapf,5.92064,1.5,0
0.65,0,eapf,6.014888,1.5,0
0.66,0,eapf,6.109136,1.5,0
0.67,0,eapf,6.203384,1.5,0
0.68,0,eapf,0.014446,1.5,1
0.69,0,eapf,0.108694,1.5,0
0.7,0,eapf,0.202942,1.5,0
0.71,0,eapf,0.29719,1.5,0
0.72,0,eapf,0.391437,1.5,0
0.73,0,eapf,0.485685,1.5,0
0.74,0,eapf,0.579933,1.5,0
0.75,0,eapf,0.674181,1.5,0
0.76,0,eapf,0.768428,1.5,0
0.77,0,eapf,0.862676,1.5,0
0.78,0,eapf,0.956924,1.5,0
0.79,0,eapf,1.051172,1.5,0
0.8,0,eapf,1.14542,1.5,0
0.81,0,eapf,1.239667,1.5,0
0.82,0,eapf,1.333915,1.5,0
0.83,0,eapf,1.428163,1.5,0
0.84,0,eapf,1.522411,1.5,0
0.85,0,eapf,1.616658,1.5,0
0.86,0,eapf,1.710906,1.5,0
0.87,0,eapf,1.805154,1.5,0
0.88,0,eapf,1.899402,1.5,0
0.89,0,eapf,1.99365,1.5,0
0.9,0,eapf,2.087897,1.5,0
0.91,0,eapf,2.182145,1.5,0
0.92,0,eapf,2.276393,1.5,0
0.93,0,eapf,2.370641,1.5,0
0.94,0,eapf,2.464888,1.5,0
0.95,0,eapf,2.559136,1.5,0
0.96,0,eapf,2.653384,1.5,0
0.97,0,eapf,2.747632,1.5,0
0.98,0,eapf,2.84188,1.5,0
0.99,0,eapf,2.936127,1.5,0
1.0,0,eapf,3.030375,1.5,0
1.01,0,eapf,3.124623,1.5,0
1.02,0,eapf,3.218871,1.5,0
1.03,0,eapf,3.313118,1.5,0
1.04,0,eapf,3.407366,1.5,0
1.05,0,eapf,3.501614,1.5,0
1.06,0,eapf,3.595862,1.5,0
1.07,0,eapf,3.69011,1.5,0
1.08,0,eapf,3.784357,1.5,0
1.09,0,eapf,3.878605,1.5,0
1.1,0,eapf,3.972853,1.5,0
1.11,0,eapf,4.067101,1.5,0
1.12,0,eapf,4.161348,1.5,0
1.13,0,eapf,4.255596,1.5,0
1.14,0,eapf,4.349844,1.5,0
1.15,0,eapf,4.444092,1.5,0
1.16,0,eapf,4.53834,1.5,0
1.17,0,eapf,4.632587,1.5,0
1.18,0,eapf,4.726835,1.5,0
1.19,0,eapf,4.821083,1.5,0
1.2,0,eapf,4.915331,1.5,0
