agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,0.973,56.0,0,0.700564
V1,pi_detected_virtual_flash,1.0,48.0,1,0.700564
V1,pi_detected_virtual_flash,0.9487,45.0,1,0.967086
V0,pi_detected_virtual_flash,0.9737,56.0,0,1.000419
V1,pi_detected_virtual_flash,0.9487,45.0,1,1.466856
V0,pi_detected_virtual_flash,1.0,57.0,0,1.500169
V1,pi_detected_virtual_flash,0.9288,44.5,1,1.96658
V0,pi_detected_virtual_flash,1.0,57.0,0,1.999916
V1,pi_detected_virtual_flash,0.9,44.0,1,2.466321
V0,pi_detected_virtual_flash,1.0,57.0,0,2.499671
V1,pi_detected_virtual_flash,0.9,44.0,1,2.966058
V0,pi_detected_virtual_flash,0.9737,56.0,0,2.999407
V1,pi_detected_virtual_flash,0.925,45.0,1,3.465825
V0,pi_detected_virtual_flash,1.0,57.0,0,3.499183
V1,pi_detected_virtual_flash,0.9,44.0,1,3.96558
V0,pi_detected_virtual_flash,1.0,57.0,0,3.99891
V1,pi_detected_virtual_flash,0.9,44.0,1,4.465306
V0,pi_detected_virtual_flash,0.9737,56.0,0,4.498633
V1,pi_detected_virtual_flash,0.9,44.0,1,4.96505
V0,pi_detected_virtual_flash,0.9737,56.0,0,4.998387
V1,pi_detected_virtual_flash,0.875,43.0,1,5.464793
V0,pi_detected_virtual_flash,0.9737,56.0,0,5.498126
V1,pi_detected_virtual_flash,0.875,43.0,1,5.964554
V0,pi_detected_virtual_flash,0.9737,56.0,0,5.997888
V1,pi_detected_virtual_flash,0.875,43.0,1,6.464293
V0,pi_detected_virtual_flash,0.9737,56.0,0,6.497637
V1,pi_detected_virtual_flash,0.85,42.0,1,6.964227
V0,pi_detected_virtual_flash,0.9737,56.0,0,6.997567
V1,pi_detected_virtual_flash,0.85,42.0,1,7.463795
V0,pi_detected_virtual_flash,0.9744,56.0,0,7.497117
V1,pi_detected_virtual_flash,0.85,42.0,1,7.963549
V0,pi_detected_virtual_flash,0.9744,56.0,0,7.996875
V1,pi_detected_virtual_flash,0.85,42.0,1,8.463276
V0,pi_detected_virtual_flash,0.975,56.0,0,8.496606
V1,pi_detected_virtual_flash,0.825,41.0,1,8.963028
V0,pi_detected_virtual_flash,1.0,57.0,0,8.996371
V1,pi_detected_virtual_flash,0.825,41.0,1,9.462755
V0,pi_detected_virtual_flash,0.9759,56.0,0,9.496138
V1,pi_detected_virtual_flash,0.825,41.0,1,9.962528
V0,pi_detected_virtual_flash,0.9767,56.0,0,9.995857
V1,pi_detected_virtual_flash,0.825,41.0,1,10.462246
V0,pi_detected_virtual_flash,0.9773,56.0,0,10.49561
V1,pi_detected_virtual_flash,0.775,39.0,1,10.961997
V0,pi_detected_virtual_flash,0.9778,56.0,0,10.995357
V1,pi_detected_virtual_flash,0.775,39.0,1,11.461754
V0,pi_detected_virtual_flash,1.0,57.0,0,11.495094
V1,pi_detected_virtual_flash,0.775,39.0,1,11.961522
V0,pi_detected_virtual_flash,1.0,57.0,0,11.994843
V1,pi_detected_virtual_flash,0.725,37.0,1,12.461255
V0,pi_detected_virtual_flash,1.0,57.0,0,12.494585
V1,pi_detected_virtual_flash,0.725,37.0,1,12.961009
V0,pi_detected_virtual_flash,1.0,57.0,0,12.994335
V1,pi_detected_virtual_flash,0.725,37.0,1,13.460745
V0,pi_detected_virtual_flash,1.0,57.0,0,13.494074
V1,pi_detected_virtual_flash,0.7,36.0,1,13.960512
