coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.481538,0,0.0,0.25480817395871913,1.544876,0.001,kuramoto,0.502408,5.780789,0.105284,1.799684173958719
0.481527,1,0.0,0.25481617395871914,1.544868,340.5,kuramoto,0.502396,0.468273,0.445784,1.799684173958719
-0.451346,0,0.0,0.922937173958719,0.876747,116.544,kuramoto,-0.468273,1.01915,0.562327,1.799684173958719
-0.851663,0,0.0,1.209643173958719,0.590041,54.604,kuramoto,-1.01915,1.221585,0.616931,1.799684173958719
-0.939643,0,0.0,1.2726541739587192,0.52703,45.893,kuramoto,-1.221585,1.373556,0.662824,1.799684173958719
-0.980611,0,0.0,1.301995173958719,0.497689,39.662,kuramoto,-1.373556,1.497581,0.702486,1.799684173958719
-0.997321,0,0.0,1.313963173958719,0.485721,48.227,kuramoto,-1.497581,1.644764,0.750713,1.799684173958719
-0.997266,0,0.0,1.313923173958719,0.485761,49.779,kuramoto,-1.644764,1.796696,0.800492,1.799684173958719
-0.974593,0,0.0,1.297685173958719,0.501999,50.296,kuramoto,-1.796696,1.955338,0.850788,1.799684173958719
-0.926971,0,0.0,1.263578173958719,0.536106,50.129,kuramoto,-1.955338,2.124196,0.900917,1.799684173958719
-0.988648,0,0.0,1.307751173958719,0.491933,56.04,kuramoto,-1.419978,2.29741,0.956957,1.799684173958719
-0.793234,0,0.0,1.167796173958719,0.631888,53.881,kuramoto,-0.916102,2.511333,1.010839,1.799684173958719
-0.475085,0,0.0,0.939938173958719,0.859746,50.529,kuramoto,-0.49506,2.784286,1.061367,1.799684173958719
-0.316297,0,0.0,0.826215173958719,0.973469,35.507,kuramoto,-0.321823,3.001463,1.096874,1.799684173958719
0.091543,0,0.0,0.08550502352332501,1.265563,50.187,kuramoto,0.091671,3.40054,1.147061,1.351068023523325
0.256063,0,0.0,0.032323976476674954,1.383392,169.239,kuramoto,2.882645,4.269751,1.3163,1.351068023523325
0.621037,0,0.0,0.29371697647667494,1.644785,30.285,kuramoto,2.471528,4.582726,1.346584,1.351068023523325
0.22469,0,0.0,0.009854976476675104,1.360923,50.007,kuramoto,2.914968,5.010331,1.396591,1.351068023523325
-0.14955,0,0.0,0.2581750235233251,1.092893,53.175,kuramoto,-2.99148,5.375477,1.449766,1.351068023523325
-0.63779,0,0.0,0.607851023523325,0.743217,59.939,kuramoto,-2.449968,5.655379,1.509706,1.351068023523325
-0.98355,0,0.0,0.855484023523325,0.495584,64.619,kuramoto,-1.75243,5.856592,1.574325,1.351068023523325
-0.808044,0,0.0,0.729787023523325,0.621281,66.958,kuramoto,-0.940825,6.11797,1.641282,1.351068023523325
-0.258841,1,0.0,0.33644902352332506,1.014619,62.169,kuramoto,-0.261822,0.231112,1.703451,1.351068023523325
-0.22906,0,0.0,0.3151200235233249,1.035948,281.64,kuramoto,-0.231112,0.882017,1.985091,1.351068023523325
-0.377862,0,0.0,0.421692023523325,0.929376,42.666,kuramoto,-0.387486,1.131163,2.027757,1.351068023523325
-0.004946,0,0.0,0.15461002352332498,1.196458,54.499,kuramoto,-0.004946,1.540865,2.082256,1.351068023523325
0.273478,0,0.0,0.04479597647667499,1.395864,59.673,kuramoto,0.277007,2.064225,2.141929,1.351068023523325
0.491811,0,0.0,0.25864700483905434,1.552234,65.615,kuramoto,0.514169,2.704163,2.207544,1.2935869951609456
-0.423612,0,0.0,0.39697699516094553,0.89661,202.413,kuramoto,-2.704163,3.26752,2.409957,1.2935869951609456
-0.659047,0,0.0,0.5655939951609456,0.727993,57.171,kuramoto,-2.422042,3.529025,2.467127,1.2935869951609456
-0.944109,0,0.0,0.7697549951609456,0.523832,52.529,kuramoto,-1.906712,3.701917,2.519657,1.2935869951609456
-0.937313,0,0.0,0.7648879951609455,0.528699,58.475,kuramoto,-1.214837,3.896166,2.578132,1.2935869951609456
-0.450801,0,0.0,0.4164489951609456,0.877138,63.659,kuramoto,-0.467663,4.247002,2.64179,1.2935869951609456
0.169641,0,0.0,0.02791000483905437,1.321497,66.873,kuramoto,0.170466,4.802264,2.708663,1.2935869951609456
0.570179,0,0.0,0.31477300483905446,1.60836,67.046,kuramoto,0.606723,5.479807,2.775709,1.2935869951609456
0.798121,0,0.0,0.4780250048390544,1.771612,67.281,kuramoto,0.924171,6.228733,2.84299,1.2935869951609456
0.915069,1,0.0,0.5617830048390544,1.85537,66.296,kuramoto,1.155679,0.718407,2.909287,1.2935869951609456
-0.928371,0,0.0,0.9104002138215909,0.535103,318.512,kuramoto,-1.190005,1.054623,3.227799,1.4455032138215909
-0.454046,0,0.0,0.5706902138215909,0.874813,71.333,kuramoto,-0.471302,1.446713,3.299132,1.4455032138215909
-0.383591,0,0.0,0.5202302138215908,0.925273,31.762,kuramoto,-0.393682,1.631364,3.330893,1.4455032138215909
0.16775,0,0.0,0.12536121382159093,1.320142,50.504,kuramoto,0.168547,2.050276,3.381397,1.4455032138215909
0.472422,0,0.0,0.09284378617840905,1.538347,50.201,kuramoto,0.492036,2.535503,3.431598,1.4455032138215909
0.681384,0,0.0,0.24250178617840912,1.688005,50.231,kuramoto,0.749651,3.06825,3.481828,1.4455032138215909
0.815426,0,0.0,0.3385027861784091,1.784006,49.806,kuramoto,0.953466,3.626537,3.531634,1.4455032138215909
0.902361,0,0.0,0.40076478617840916,1.846268,49.365,kuramoto,1.125216,4.19919,3.580999,1.4455032138215909
0.961418,0,0.0,0.4430617861784092,1.888565,50.008,kuramoto,1.292112,4.792594,3.631007,1.4455032138215909
0.996785,0,0.0,0.46839178617840904,1.913895,50.689,kuramoto,1.490591,5.40215,3.681696,1.4455032138215909
0.99367,0,0.0,0.46616078617840917,1.911664,50.233,kuramoto,1.45822,6.005512,3.731929,1.4455032138215909
0.989085,1,0.0,0.4628767861784091,1.90838,49.438,kuramoto,1.422909,0.315119,3.781366,1.4455032138215909
-0.687859,0,0.0,0.7381462138215908,0.707357,267.184,kuramoto,-2.383057,0.759564,4.048551,1.4455032138215909
-0.755111,0,0.0,0.7863112138215909,0.659192,47.147,kuramoto,-2.28577,0.95484,4.095698,1.4455032138215909
-0.990227,0,0.0,0.9547012138215909,0.490802,67.042,kuramoto,-1.710716,1.161585,4.16274,1.4455032138215909
-0.917435,0,0.0,0.9025672138215909,0.542936,49.659,kuramoto,-1.161585,1.33099,4.212399,1.4455032138215909
-0.678224,0,0.0,1.9870929917165148,0.714258,49.466,kuramoto,-0.745343,1.552985,4.261866,2.701350991716515
-0.208677,0,0.0,1.6508049917165148,1.050546,63.949,kuramoto,-0.210222,1.975099,4.325815,2.701350991716515
-0.196279,0,0.0,1.6419249917165148,1.059426,36.723,kuramoto,-0.197561,2.219547,4.362537,2.701350991716515
0.260413,0,0.0,1.314843991716515,1.386507,59.586,kuramoto,0.26345,2.73864,4.422123,2.701350991716515
0.496085,0,0.0,1.1460559917165147,1.555295,65.437,kuramoto,0.519085,3.378101,4.48756,2.701350991716515
