K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.0,0,0.0703141,0.532682576,0.033,0.427511884,0,0,0,2.33911626,2.0,0.5,5.593682726,5.516919929,5.031915599,0.48500433,0.48500433,0,0.033546,,0.561767128
4.0,0,0.062291783,0.471907445,0.033,0.434702168,0,0,0,2.30042561,2.33911626,0.5,6.008372957,5.993901942,5.516919929,0.476982013,0.476982013,0,0.067164,,0.491453028
4.0,0,0.05492629,0.416108256,0.033,0.441520062,1,1,1,2.264902743,2.30042561,0.5,0.13987788,0.180333155,5.993901942,0.46961652,0.46961652,0,0.100659,,0.429161245
4.0,0,0.048253992,0.365560542,0.033,0.447883579,1,0,0,2.232723069,2.264902743,0.5,0.55456811,0.643277377,0.180333155,0.462944222,0.462944222,0,0.134198,,0.374234955
4.0,0,0.042271448,0.320238243,0.033,0.453747272,1,0,0,2.203869997,2.232723069,0.5,0.96925834,1.100239055,0.643277377,0.456961678,0.456961678,0,0.1678,,0.325980964
4.0,0,0.03694928,0.279918789,0.033,0.459094278,1,0,0,2.178201836,2.203869997,0.5,1.383948571,1.551878565,1.100239055,0.45163951,0.45163951,0,0.201298,,0.283709516
4.0,0,0.032242798,0.244263618,0.033,0.463928826,1,0,0,2.155503049,2.178201836,0.5,1.798638801,1.998811593,1.551878565,0.446933028,0.446933028,0,0.234852,,0.246760235
4.0,0,0.028099626,0.212875952,0.033,0.468269795,1,0,0,2.13552104,2.155503049,0.5,2.213329031,2.441601449,1.998811593,0.442789856,0.442789856,0,0.268397,,0.214517438
4.0,0,0.024464876,0.185339967,0.033,0.472145518,1,0,0,2.117991088,2.13552104,0.5,2.628019261,2.880756555,2.441601449,0.439155106,0.439155106,0,0.301723,,0.186417812
4.0,0,0.021284458,0.161245894,0.033,0.475589801,1,0,0,2.102652324,2.117991088,0.5,3.042709492,3.316731243,2.880756555,0.435974688,0.435974688,0,0.335244,,0.161952937
4.0,0,0.018507063,0.140205022,0.033,0.478638991,1,0,0,2.089257289,2.102652324,0.5,3.457399722,3.749928537,3.316731243,0.433197293,0.433197293,0,0.368464,,0.140668479
4.0,0,0.016085229,0.121857798,0.033,0.481329914,1,0,0,2.077577084,2.089257289,0.5,3.872089952,4.180703996,3.749928537,0.43077546,0.43077546,0,0.401952,,0.122161416
4.0,0,0.013975812,0.105877367,0.033,0.483698484,1,0,0,2.067403625,2.077577084,0.5,4.286780183,4.609370039,4.180703996,0.428666043,0.428666043,0,0.435478,,0.106076186
4.0,0,0.114702082,0.868955169,0.033,0.391666275,1,0,0,2.553194042,2.067403625,0.5,0.41469023,5.138762351,4.609370039,0.529392313,0.529392313,1,0.469089,phase_jump_gt_0.5rad,2.088505499
4.0,0,0.121424928,0.919885816,0.033,0.386754808,1,0,0,2.585617499,2.553194042,0.5,0.829380461,5.674877509,5.138762351,0.536115158,0.536115158,0,0.502593,phase_jump_gt_0.5rad,1.973803416
4.0,0,0.126801444,0.960616996,0.033,0.382914688,1,0,0,2.611547773,2.585617499,0.5,1.244070691,6.216369183,5.674877509,0.541491674,0.541491674,0,0.536118,phase_jump_gt_0.5rad,1.852378489
4.0,0,0.130421987,0.98804536,0.033,0.380371432,2,1,1,2.629009212,2.611547773,0.5,1.658760921,0.478296094,6.216369183,0.545112218,0.545112218,0,0.569568,phase_jump_gt_0.5rad,1.725577045
4.0,0,0.131960841,0.999703341,0.033,0.379300666,2,0,0,2.636430913,2.629009212,0.5,2.073451151,1.024947165,0.478296094,0.546651071,0.546651071,0,0.60295,phase_jump_gt_0.5rad,1.595155058
4.0,0,0.131236575,0.994216476,0.033,0.379803873,2,0,0,2.632937867,2.636430913,0.5,2.488141382,1.57087397,1.024947165,0.545926805,0.545926805,0,0.636215,phase_jump_gt_0.5rad,1.463194217
4.0,0,0.128252964,0.971613367,0.033,0.381890992,2,0,0,2.618548281,2.632937867,0.5,2.902831612,2.113817165,1.57087397,0.542943195,0.542943195,0,0.669593,phase_jump_gt_0.5rad,1.331957642
4.0,0,0.123205514,0.933375105,0.033,0.385474541,2,0,0,2.594205047,2.618548281,0.5,3.317521842,2.651712909,2.113817165,0.537895744,0.537895744,0,0.703162,phase_jump_gt_0.5rad,1.203704677
4.0,0,0.116449472,0.882192967,0.033,0.390377738,2,0,0,2.561621486,2.594205047,0.5,3.732212072,3.182852611,2.651712909,0.531139702,0.531139702,0,0.736664,phase_jump_gt_0.5rad,1.080499163
4.0,0,0.10843898,0.821507424,0.033,0.396355453,2,0,0,2.522987869,2.561621486,0.5,4.146902303,3.705981821,3.182852611,0.52312921,0.52312921,0,0.769925,phase_jump_gt_0.5rad,0.964049692
4.0,0,0.099656243,0.754971536,0.033,0.403123431,2,0,0,2.480629807,2.522987869,0.5,4.561592533,4.220328294,3.705981821,0.514346473,0.514346473,0,0.803108,phase_jump_gt_0.5rad,0.855610712
4.0,0,0.090549818,0.685983469,0.033,0.410389311,2,0,0,2.43671064,2.480629807,0.5,4.976282763,4.725568342,4.220328294,0.505240048,0.505240048,0,0.836631,phase_jump_gt_0.5rad,0.755954469
4.0,0,0.081493831,0.617377509,0.033,0.417879435,2,0,0,2.393034729,2.43671064,0.5,5.390972994,5.221752404,4.725568342,0.496184061,0.496184061,0,0.870243,,0.665404651
4.0,0,0.072770411,0.551290992,0.033,0.425357655,2,0,0,2.350962746,2.393034729,0.5,5.805663224,5.709213045,5.221752404,0.487460641,0.487460641,0,0.90383,,0.58391082
4.0,0,0.064570732,0.489172215,0.033,0.432635101,2,0,0,2.311416704,2.350962746,0.5,6.220353454,6.188474008,5.709213045,0.479260963,0.479260963,0,0.937444,,0.511140409
4.0,0,0.057007389,0.431874156,0.033,0.439572105,3,1,1,2.274939627,2.311416704,0.5,0.351858377,0.37698632,6.188474008,0.471697619,0.471697619,0,0.970922,,0.446569677
4.0,0,0.050131427,0.379783535,0.033,0.446074558,3,0,0,2.241777708,2.274939627,0.5,0.766548607,0.841807976,0.37698632,0.464821657,0.464821657,0,1.0045,,0.389562288
4.0,0,0.043949463,0.33295048,0.033,0.452087157,3,0,0,2.211962859,2.241777708,0.5,1.181238838,1.30044767,0.841807976,0.458639694,0.458639694,0,1.037997,,0.339430861
4.0,0,0.038438455,0.291200419,0.033,0.457585498,3,0,0,2.185383944,2.211962859,0.5,1.595929068,1.753576356,1.30044767,0.453128686,0.453128686,0,1.071622,,0.295481398
4.0,0,0.033557273,0.254221762,0.033,0.462568366,3,0,0,2.1618426,2.185383944,0.5,2.010619298,2.201823858,1.753576356,0.448247503,0.448247503,0,1.105144,,0.257042943
4.0,0,0.029255153,0.221629947,0.033,0.467050955,3,0,0,2.141094006,2.1618426,0.5,2.425309529,2.645769242,2.201823858,0.443945383,0.443945383,0,1.138625,,0.22348567
4.0,0,0.025477528,0.193011578,0.033,0.471059297,3,0,0,2.122874987,2.141094006,0.5,2.839999759,3.085937,2.645769242,0.440167759,0.440167759,0,1.171796,,0.194230517
4.0,0,0.02216982,0.167953183,0.033,0.474625947,3,0,0,2.106922317,2.122874987,0.5,3.254689989,3.522797051,3.085937,0.43686005,0.43686005,0,1.205355,,0.168752989
4.0,0,0.019279762,0.146058803,0.033,0.477786757,3,0,0,2.092983922,2.106922317,0.5,3.669380219,3.956767043,3.522797051,0.433969992,0.433969992,0,1.238911,,0.146583169
4.0,0,0.016758698,0.126959835,0.033,0.480578584,3,0,0,2.080825142,2.092983922,0.5,4.08407045,4.388215971,3.956767043,0.431448929,0.431448929,0,1.272501,,0.127303407
4.0,0,0.014562201,0.110319701,0.033,0.483037719,3,0,0,2.070231703,2.080825142,0.5,4.49876068,4.817468402,4.388215971,0.429252431,0.429252431,0,1.306036,,0.110544708
4.0,0,0.012650246,0.0958352,0.033,0.485198867,3,0,0,2.061010583,2.070231703,0.5,4.91345091,5.244808879,4.817468402,0.427340477,0.427340477,0,1.339696,,0.095982508
4.0,0,0.010987132,0.083235848,0.033,0.487094531,3,0,0,2.052989587,2.061010583,0.5,5.32814114,5.670486241,5.244808879,0.425677362,0.425677362,0,1.37325,,0.083332262
4.0,0,0.009541229,0.072282039,0.033,0.488754689,3,0,0,2.046016175,2.052989587,0.5,5.742831371,6.094717701,5.670486241,0.424231459,0.424231459,0,1.406745,,0.07234513
4.0,0,0.008284666,0.062762622,0.033,0.490206669,4,1,1,2.039955926,2.046016175,0.5,6.157521601,0.23450729,6.094717701,0.422974896,0.422974896,0,1.440149,,0.0628039
4.0,0,0.007192974,0.05449223,0.033,0.491475159,4,0,0,2.034690831,2.039955926,0.5,0.289026524,0.656390494,0.23450729,0.421883205,0.421883205,0,1.473322,,0.054519234
4.0,0,0.006244735,0.047308595,0.033,0.492582305,4,0,0,2.030117587,2.034690831,0.5,0.703716754,1.077325459,0.656390494,0.420934965,0.420934965,0,1.506457,,0.04732626
4.0,0,0.005421236,0.041069971,0.033,0.49354786,4,0,0,2.026145955,2.030117587,0.5,1.118406985,1.497436926,1.077325459,0.420111466,0.420111466,0,1.539978,,0.041081525
4.0,0,0.004706161,0.035652732,0.033,0.494389364,4,0,0,2.022697234,2.026145955,0.5,1.533097215,1.916833317,1.497436926,0.419396391,0.419396391,0,1.573295,,0.035660289
4.0,0,0.004085293,0.030949186,0.033,0.495122336,4,0,0,2.019702864,2.022697234,0.5,1.947787445,2.335608839,1.916833317,0.418775523,0.418775523,0,1.606936,,0.030954129
4.0,0,0.00354626,0.026865603,0.033,0.495760461,4,0,0,2.017103174,2.019702864,0.5,2.362477675,2.753845329,2.335608839,0.41823649,0.41823649,0,1.640394,,0.026868836
4.0,0,-0.07045207,-0.5337278,0.033,0.602330418,4,0,0,1.66021833,2.017103174,1.183103161,0.175255313,3.09808349,2.753845329,0.344238161,0.344238161,1,1.673555,,-2.578590016
4.0,0,-0.050675232,-0.383903274,0.033,0.569605967,4,0,0,1.755599585,1.66021833,1.183103161,0.350510627,3.462098488,3.09808349,0.364014998,0.364014998,0,1.707074,,-2.747572863
4.0,0,-0.026904479,-0.203821812,0.033,0.534689876,4,0,0,1.870243004,1.755599585,1.183103161,0.52576594,3.849884239,3.462098488,0.387785751,0.387785751,0,1.740607,,-2.936332548
4.0,0,0.000959675,0.007270268,0.033,0.498845572,4,0,0,2.004628397,1.870243004,1.183103161,0.701021253,4.265534145,3.849884239,0.415649906,0.415649906,0,1.774142,,3.134322321
4.0,0,0.032358586,0.245140804,0.033,0.463808666,4,0,0,2.156061483,2.004628397,1.183103161,0.876276566,4.712582961,4.265534145,0.447048816,0.447048816,0,1.807724,,2.893927729
4.0,0,0.06552613,0.496410078,0.033,0.431774367,4,0,0,2.316024471,2.156061483,1.183103161,1.05153188,5.192799322,4.712582961,0.480216361,0.480216361,0,1.841259,,2.622134226
4.0,0,0.096908294,0.734153739,0.033,0.405288728,4,0,0,2.467376786,2.316024471,1.183103161,1.226787193,5.704397846,5.192799322,0.511598524,0.511598524,0,1.874415,phase_jump_gt_0.5rad,2.317173178
4.0,0,0.121058178,0.917107413,0.033,0.387019563,4,0,0,2.583848712,2.467376786,1.183103161,1.402042506,6.240146255,5.704397846,0.535748409,0.535748409,0,1.907948,phase_jump_gt_0.5rad,1.980829968
4.0,0,0.131838052,0.998773118,0.033,0.379385884,5,1,1,2.635838715,2.583848712,1.183103161,1.57729782,0.503489229,6.240146255,0.546528282,0.546528282,0,1.94152,phase_jump_gt_0.5rad,1.620336872
4.0,0,0.125226952,0.948689031,0.033,0.384031333,5,0,0,2.603954195,2.635838715,1.183103161,1.752553133,1.043406412,0.503489229,0.539917182,0.539917182,0,1.974908,phase_jump_gt_0.5rad,1.249063904
4.0,0,0.102106774,0.773536164,0.033,0.401211914,5,0,0,2.492448416,2.603954195,1.183103161,1.927808446,1.560203416,1.043406412,0.516797004,0.516797004,0,2.008459,phase_jump_gt_0.5rad,0.884402035
4.0,0,0.068189514,0.516587227,0.033,0.429392862,5,0,0,2.328869643,2.492448416,1.183103161,2.103063759,2.04308316,1.560203416,0.482879744,0.482879744,0,2.042046,,0.542860344
4.0,0,0.030765558,0.233072408,0.033,0.465467327,5,0,0,2.148378503,2.328869643,1.183103161,2.278319073,2.488538948,2.04308316,0.445455788,0.445455788,0,2.075699,,0.235235913
4.0,0,-0.004614382,-0.034957438,0.033,0.505626254,5,0,0,1.977745404,2.148378503,1.183103161,2.453574386,2.898614796,2.488538948,0.410075848,0.410075848,0,2.109139,,-0.034964562
