brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
135.0,316.867,0.0,0,0.08574,0
173.0,39.384,0.0,0,0.41314,0
154.0,58.745,0.0,0,0.522248,0
155.0,47.54,0.0,0,0.581031,0
186.0,50.189,0.0,0,0.628606,0
193.0,50.225,0.0,0,0.678831,0
164.0,57.89,0.0,0,0.729092,0
157.0,62.849,0.0,0,0.787018,0
152.0,66.281,0.0,0,0.849901,0
160.0,47.456,0.2665,0,0.916217,0
166.0,42.748,0.4118,0,0.963707,0
171.0,39.528,0.5785,0,1.00649,0
163.0,50.113,0.3419,0,1.046052,0
182.0,49.634,0.913,1,1.0962,1
150.0,40.201,0.0,0,1.155974,0
174.0,50.082,0.697,1,1.196211,0
174.0,50.219,0.7037,1,1.246328,0
177.0,49.826,0.805,1,1.296584,0
150.0,50.45,0.0,0,1.346446,0
180.0,49.793,0.9259,1,1.396932,0
175.0,49.364,0.7812,1,1.446761,0
175.0,50.572,0.7848,1,1.496161,0
169.0,49.438,0.5962,1,1.546769,0
168.0,53.517,0.5649,1,1.596243,0
158.0,48.813,0.2368,0,1.720381,0
169.0,53.966,0.6,0,1.769229,0
171.0,39.229,0.6689,1,1.82323,1
172.0,36.289,0.7055,1,1.862537,0
156.0,49.408,0.1528,0,1.898863,0
179.0,49.96,0.9577,1,1.948306,0
174.0,50.245,0.7857,1,1.998301,0
178.0,49.589,0.9314,1,2.048581,0
161.0,50.036,0.3139,0,2.098204,0
167.0,42.311,0.5314,0,2.160193,0
160.0,59.573,0.2687,0,2.202539,0
165.0,56.449,0.4528,0,2.262148,0
152.0,50.42,0.0,0,2.318633,0
190.0,36.517,1.0,1,2.369088,1
185.0,34.419,1.0,1,2.405682,0
184.0,49.875,0.9969,1,2.440136,0
192.0,50.056,1.0,1,2.490047,0
192.0,43.645,1.0,1,2.613831,0
156.0,65.77,0.1078,0,2.657511,0
149.0,67.482,0.0,0,2.723347,0
143.0,66.327,0.0,0,2.790865,0
150.0,49.585,0.0,0,2.857226,0
191.0,48.232,1.0,1,2.906846,1
190.0,44.638,1.0,1,2.955155,0
191.0,49.994,1.0,1,2.999829,0
192.0,57.173,1.0,1,3.049859,0
193.0,57.401,1.0,1,3.177064,0
197.0,55.133,1.0,1,3.246727,0
147.0,67.091,0.0,0,3.301896,0
139.0,66.649,0.0,0,3.369023,0
137.0,66.308,0.0,0,3.435709,0
149.0,50.507,0.0,0,3.502053,0
193.0,49.471,1.0,1,3.552595,1
190.0,48.793,0.9535,1,3.602147,0
191.0,53.771,0.9767,1,3.650975,0
192.0,59.914,1.0,1,3.704782,0
193.0,64.471,1.0,1,3.764732,0
194.0,66.531,1.0,1,3.829238,0
196.0,66.884,1.0,1,3.895805,0
142.0,66.708,0.0,0,3.962725,0
139.0,66.452,0.0,0,4.029468,0
150.0,46.518,0.0449,0,4.166228,0
192.0,49.799,0.991,1,4.21278,1
190.0,35.646,0.9476,1,4.275768,0
191.0,56.71,0.9725,1,4.31145,0
193.0,61.972,1.0,1,4.368196,0
193.0,65.901,1.0,1,4.430203,0
148.0,67.787,0.0,0,4.496138,0
140.0,66.217,0.0,0,4.563958,0
138.0,66.411,0.0,0,4.630211,0
146.0,50.32,0.0369,0,4.696656,0
153.0,49.984,0.1753,0,4.747011,0
145.0,46.947,0.0164,0,4.797029,0
191.0,57.417,0.9588,1,4.844015,1
190.0,49.722,0.938,1,4.901528,0
168.0,30.288,0.4813,1,5.021982,0
161.0,60.417,0.3333,0,5.052307,0
156.0,62.603,0.228,0,5.112767,0
159.0,58.407,0.2899,0,5.175408,0
164.0,43.379,0.3945,0,5.233854,0
170.0,31.265,0.5212,0,5.287093,0
170.0,36.527,0.5213,0,5.318396,0
158.0,44.89,0.265,0,5.354962,0
179.0,50.393,0.7074,1,5.399887,1
174.0,49.519,0.5983,1,5.450359,0
179.0,50.617,0.7083,1,5.499915,0
193.0,27.268,1.0,1,5.626696,0
193.0,59.639,1.0,1,5.654001,0
194.0,64.157,1.0,1,5.713674,0
