t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
1.7e-05,0.000251,2.3,0.0,0,0.017
0.981162,1.612716,2.3,0.0,1,981.144
1.064823,2.821735,2.3,0.0,0,83.661
1.121061,3.634448,2.3,0.0,0,56.238
1.179199,4.474615,2.3,0.0,0,58.138
1.240196,5.356102,2.3,0.0,0,60.997
1.299137,6.207888,2.3,0.0,0,58.942
1.361609,0.827503,2.3,0.0,1,62.472
1.435921,1.901414,2.3,0.0,0,74.312
1.521443,3.137307,2.3,0.0,0,85.521
1.615692,4.49934,2.3,0.0,0,94.25
1.683733,5.482625,2.3,0.0,0,68.041
1.745996,0.102425,2.3,0.800561,1,62.263
1.818356,1.153862,2.3,0.797358,0,72.359
1.890115,2.198642,2.3,0.791607,0,71.759
1.974083,3.421442,2.3,0.78384,0,83.968
2.067631,4.783916,2.3,0.77449,0,93.548
2.162202,6.162109,2.3,0.763913,0,94.571
2.226596,0.818852,2.299123,0.032361,1,64.394
2.284791,1.666764,2.297548,-0.056836,0,58.194
2.355889,2.698293,2.29542,-0.160941,0,71.099
2.455367,4.13594,2.29286,-0.300283,0,99.478
2.525572,5.148094,2.289963,-0.396776,0,70.205
2.620853,0.234342,2.286808,-0.522786,1,95.281
2.688517,1.202947,2.28346,-0.608908,0,67.665
2.751806,2.102789,2.279602,-1.32026,0,63.289
2.824716,3.134772,2.27535,-1.445457,0,72.911
2.896436,4.14399,2.270802,-1.562413,0,71.719
2.980468,5.323278,2.266033,-1.69538,0,84.032
3.075614,0.371673,2.261108,-1.841655,1,95.146
3.168693,1.667651,2.256078,-1.978012,0,93.079
3.233558,2.559044,2.251332,-1.741141,0,64.864
3.327182,3.853678,2.246833,-1.816343,0,93.624
3.399706,4.846272,2.242549,-1.864569,0,72.524
3.484794,6.012517,2.238455,-1.922499,0,85.089
3.57838,1.011496,2.234529,-1.985484,1,93.586
3.671267,2.280168,2.230754,-2.044058,0,92.886
3.735315,3.140084,2.226944,-2.359534,0,64.048
3.829136,4.412887,2.223123,-2.435752,0,93.822
3.902126,5.390516,2.219307,-2.482719,0,72.99
3.98695,0.246451,2.215512,-2.539814,1,84.824
4.081524,1.517601,2.211748,-2.604258,0,94.574
4.173332,2.746489,2.208024,-2.661688,0,91.807
4.236247,3.570467,2.204197,-2.830195,0,62.915
4.328908,4.803049,2.200304,-2.902372,0,92.661
4.400822,5.744915,2.196374,-2.943853,0,71.914
4.484196,0.558455,2.192429,-2.996333,1,83.374
4.576188,1.770362,2.188489,-3.055849,0,91.991
4.666259,2.952215,2.184568,-3.109318,0,90.071
4.729199,3.758705,2.180742,-3.020338,0,62.94
4.819973,4.944318,2.177008,-3.058976,0,90.774
4.889091,5.83091,2.173361,-3.072321,0,69.117
4.970223,0.596194,2.1698,-3.095589,1,81.133
5.061239,1.776974,2.166321,-3.126206,0,91.016
5.150772,2.960105,2.162922,3.130403,0,89.532
5.212252,3.75513,2.1596,-3.018287,0,61.48
5.302344,4.932954,2.156353,-3.061167,0,90.091
5.370478,5.808063,2.153179,-3.078191,0,68.134
5.446504,0.502602,2.150077,-3.097457,1,76.025
5.535907,1.657233,2.147044,-3.124037,0,89.403
5.628111,2.871117,2.144079,3.134235,0,92.204
5.693532,3.740904,2.141179,3.110049,0,65.421
5.754428,4.560897,2.138345,2.492972,0,60.896
5.826276,5.536551,2.135572,2.435337,0,71.848
5.89682,0.217685,2.132862,2.370369,1,70.544
5.979406,1.347796,2.130211,2.290066,0,82.586
6.071356,2.60598,2.127619,2.19859,0,91.95
6.161809,3.845578,2.125083,2.105575,0,90.453
6.224199,4.712534,2.122604,2.393397,0,62.391
6.315802,5.970511,2.12018,2.296016,0,91.602
6.384676,0.642735,2.117809,2.21303,1,68.875
6.46444,1.742917,2.11549,2.122261,0,79.763
6.555253,2.989156,2.113222,2.02458,0,90.814
6.6458,4.230434,2.111004,1.928025,0,90.546
6.70887,5.106313,2.108969,2.026904,0,63.07
6.799884,0.068422,2.107088,1.951441,1,91.014
6.868729,1.018838,2.105338,1.885653,0,68.845
6.944796,2.06351,2.1037,1.818231,0,76.067
7.033667,3.275938,2.102157,1.74745,0,88.871
7.127077,4.546629,2.100698,1.676621,0,93.411
7.192769,5.449689,2.099311,1.617054,0,65.692
7.254373,0.01112,2.097987,0.812776,0,61.604
7.325691,0.979896,2.096719,0.757341,0,71.318
7.397669,1.953889,2.095501,0.705641,0,71.978
7.480326,3.065407,2.094328,0.654067,0,82.657
7.57278,4.303004,2.093195,0.602647,0,92.454
7.664885,5.533364,2.092099,0.554222,0,92.105
7.727914,0.096859,2.091121,0.739765,1,63.029
7.820071,1.325066,2.09024,0.707464,0,92.157
7.88993,2.259154,2.089442,0.679774,0,69.859
7.971276,3.342989,2.088712,0.651545,0,81.346
8.063973,4.574725,2.08804,0.622836,0,92.697
8.156224,5.799566,2.087418,0.595264,0,92.251
8.219803,0.364182,2.086837,0.572445,1,63.579
8.277204,1.126302,2.085815,-0.414359,0,57.401
8.348087,2.060907,2.084446,-0.485349,0,70.883
8.429359,3.127599,2.082803,-0.560818,0,81.272
8.521352,4.330731,2.080949,-0.641175,0,91.993
8.614494,5.545095,2.078932,-0.718403,0,93.142
8.682009,0.137953,2.076794,-0.770597,1,67.515
8.744374,0.946519,2.075126,-0.133867,0,62.365
8.816281,1.879408,2.073839,-0.123179,0,71.908
8.887838,2.807632,2.072863,-0.112491,0,71.557
8.970295,3.877806,2.07214,-0.100865,0,82.456
9.06248,5.07467,2.071622,-0.088376,0,92.185
9.152654,6.245421,2.07127,-0.076182,0,90.174
9.214891,0.769979,2.071052,0.044002,1,62.237
9.305586,1.948629,2.070942,0.055433,0,90.695
9.374514,2.844544,2.07092,0.064034,0,68.928
9.452962,3.864812,2.070967,0.073054,0,78.448
9.542827,5.034091,2.07107,0.082728,0,89.865
9.636717,6.256186,2.071216,0.092322,0,93.89
9.70222,0.826103,2.071398,0.098593,1,65.504
9.760428,1.580727,2.071108,-0.865885,0,58.207
9.833205,2.52178,2.070442,-0.912546,0,72.777
9.905513,3.453804,2.069478,-0.955524,0,72.308
9.988543,4.522521,2.068279,-1.002642,0,83.03
10.080854,5.709208,2.066898,-1.053011,0,92.312
10.172168,0.597127,2.065376,-1.099895,1,91.313
10.23486,1.396578,2.064335,-0.579642,0,62.693
10.327599,2.586,2.063685,-0.53905,0,92.739
10.399203,3.501668,2.063349,-0.504866,0,71.604
10.482359,4.567638,2.063266,-0.467832,0,83.156
10.575182,5.759594,2.063385,-0.428617,0,92.823
10.665236,0.633259,2.063666,-0.390982,1,90.055
10.728921,1.447948,2.063896,-0.6327,0,63.685
10.820296,2.621545,2.064085,-0.620957,0,91.375
10.890389,3.519063,2.064241,-0.609185,0,70.092
10.971972,4.565599,2.064368,-0.597253,0,81.583
11.063724,5.74408,2.064473,-0.585255,0,91.752
11.156275,0.649825,2.064559,-0.573293,1,92.551
11.219737,1.461546,2.06463,-0.561503,0,63.463
11.277719,2.198649,2.064688,-1.461388,0,57.982
11.346748,3.076321,2.064736,-1.446166,0,69.029
11.424787,4.068751,2.064776,-1.428174,0,78.039
11.513883,5.203015,2.064809,-1.408036,0,89.096
11.607278,0.108663,2.064837,-1.386272,1,93.395
11.672494,0.93103,2.06486,-1.363343,0,65.216
11.733971,1.705924,2.064879,-0.930951,0,61.477
11.804836,2.603533,2.064895,-0.908167,0,70.865
11.872627,3.462086,2.064908,-0.886302,0,67.791
11.950236,4.448759,2.06492,-0.865246,0,77.609
12.039135,5.582581,2.06493,-0.84492,0,88.899
12.132109,0.486711,2.064938,-0.825266,1,92.974
12.198188,1.325641,2.064945,-0.806252,0,66.078
12.258296,2.085344,2.064547,-1.363806,0,60.109
12.329648,2.989227,2.063825,-1.38876,0,71.352
12.402852,3.91548,2.062848,-1.413033,0,73.203
12.490268,5.024326,2.061671,-1.44438,0,87.417
12.583258,6.20364,2.060338,-1.477328,0,92.989
12.673319,1.060116,2.058886,-1.506649,1,90.062
12.736146,1.847646,2.05772,-1.060545,0,62.827
12.827999,3.010894,2.056787,-1.035271,0,91.853
12.899456,3.910835,2.056045,-1.010493,0,71.456
12.982733,4.963914,2.055459,-0.986075,0,83.278
13.074188,6.122999,2.054999,-0.961984,0,91.455
13.164902,0.989715,2.054642,-0.938344,1,90.714
13.227654,1.77871,2.054255,-0.999712,0,62.752
13.319625,2.944943,2.053846,-0.993032,0,91.971
13.388056,3.807414,2.05342,-0.982732,0,68.432
13.468435,4.824072,2.052983,-0.974302,0,80.379
13.559651,5.980509,2.052539,-0.967491,0,91.216
13.649392,0.834676,2.05209,-0.960419,1,89.741
13.71095,1.609058,2.05173,-0.834829,0,61.558
13.802059,2.764848,2.051441,-0.815518,0,91.109
13.868882,3.607997,2.051212,-0.796686,0,66.823
13.944731,4.567913,2.05103,-0.778288,0,75.85
14.033168,5.690434,2.050887,-0.760271,0,88.436
14.124971,0.573543,2.050776,-0.742646,1,91.804
14.190192,1.397673,2.050691,-0.725571,0,65.22
14.251268,2.166029,2.050626,-1.397288,0,61.076
14.321695,3.053058,2.050579,-1.378218,0,70.427
14.391271,3.927745,2.050546,-1.357339,0,69.576
14.471889,4.943696,2.050524,-1.335015,0,80.618
14.562496,6.087616,2.050512,-1.311615,0,90.606
14.651607,0.928626,2.050506,-1.287519,1,89.112
14.71259,1.691477,2.050506,-0.928171,0,60.983
14.801806,2.819026,2.050511,-0.904674,0,89.216
14.868971,3.663328,2.05052,-0.882292,0,67.165
14.944734,4.619177,2.050532,-0.860697,0,75.763
15.032941,5.73604,2.050546,-0.839782,0,88.206
15.124015,0.607318,2.050562,-0.819548,1,91.075
15.189161,1.428312,2.050579,-0.800145,0,65.146
15.250045,2.192354,2.050597,-1.427885,0,60.884
15.320255,3.075019,2.050616,-1.407008,0,70.21
15.387917,3.923707,2.050635,-1.384607,0,67.662
15.468098,4.932881,2.050655,-1.360981,0,80.181
15.558644,6.075066,2.050675,-1.336471,0,90.547
15.647,0.905493,2.050695,-1.311425,1,88.356
15.709167,1.683024,2.050715,-0.905102,0,62.167
15.799233,2.821208,2.050735,-0.881064,0,90.065
15.866495,3.666613,2.050755,-0.858347,0,67.263
15.940425,4.598843,2.050775,-0.836627,0,73.93
16.02698,5.694585,2.050794,-0.815754,0,86.556
16.118041,0.565935,2.050813,-0.795678,1,91.061
16.18261,1.379781,2.050832,-0.776488,0,64.569
16.243811,2.148204,2.050503,-1.412881,0,61.2
16.313374,3.022564,2.049896,-1.430173,0,69.563
16.381096,3.871537,2.049071,-1.444531,0,67.722
16.457119,4.825846,2.048073,-1.461532,0,76.023
16.545405,5.936442,2.046941,-1.483285,0,88.286
16.635848,0.790047,2.045707,-1.504484,1,90.443
16.699884,1.588775,2.04457,-0.805177,0,64.036
16.79268,2.758184,2.043514,-0.802082,0,92.797
16.862159,3.628933,2.042527,-0.794845,0,69.478
16.93581,4.553916,2.0416,-0.789441,0,73.651
17.02342,5.658423,2.040725,-0.787654,0,87.61
17.113413,0.510542,2.039894,-0.78677,1,89.993
17.178708,1.329417,2.039102,-0.7812,0,65.295
17.240217,2.097688,2.038345,-1.341398,0,61.508
17.309735,2.966868,2.037618,-1.334831,0,69.518
17.37813,3.820281,2.036918,-1.326354,0,68.395
17.45797,4.819041,2.036243,-1.318575,0,79.84
17.548138,5.948963,2.03559,-1.311457,0,90.168
17.638426,0.79639,2.034958,-1.303356,1,90.288
17.702303,1.590551,2.034339,-0.807787,0,63.877
17.794618,2.749272,2.033733,-0.801332,0,92.315
17.863198,3.605444,2.033139,-0.791782,0,68.581
17.937808,4.539272,2.032558,-0.784067,0,74.609
18.023665,5.617211,2.031988,-0.778815,0,85.857
18.114785,0.479459,2.031431,-0.774837,1,91.12
18.179007,1.281769,2.030886,-0.766944,0,64.222
18.239392,2.033213,2.030353,-1.290998,0,60.385
18.309416,2.906122,2.029831,-1.282374,0,70.025
