t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
13.388056,1,0,118.0,0.9802,80.07
13.468435,0,0,101.67,0.0,90.91
13.559651,0,0,104.33,0.1597,89.43
13.649392,0,0,101.33,0.0,61.24
13.71095,1,1,116.33,0.88,90.74
13.802059,1,0,114.33,0.7599,66.5
13.868882,1,0,117.67,0.9604,75.53
13.944731,0,0,101.67,0.0,88.12
14.033168,0,0,102.0,0.0199,91.48
14.124971,0,0,103.67,0.1208,64.89
14.190192,0,0,99.0,0.0,60.75
14.251268,1,1,115.67,0.8454,70.06
14.321695,1,0,116.0,0.8653,69.25
14.391271,1,0,118.33,1.0,80.28
14.471889,0,0,102.0,0.0199,90.28
14.562496,0,0,104.0,0.1407,88.79
14.651607,0,0,101.0,0.0,60.65
14.71259,1,1,116.0,0.8653,88.84
14.801806,1,0,114.0,0.7551,66.83
14.868971,1,0,117.0,0.9388,75.43
14.944734,0,0,101.33,0.0,87.87
15.032941,0,0,101.67,0.0,90.73
15.124015,0,0,103.0,0.0814,64.8
15.189161,0,0,100.33,0.0,60.54
15.250045,1,1,115.33,0.8388,69.82
15.320255,1,0,115.33,0.8385,67.32
15.387917,1,0,117.33,0.9595,79.84
15.468098,0,0,101.0,0.0,90.18
15.558644,0,0,103.33,0.12,88.02
15.647,0,0,100.0,0.0,61.82
15.709167,1,1,115.67,0.8602,89.67
15.799233,1,0,112.67,0.6803,66.91
15.866495,1,0,116.67,0.9202,73.58
15.940425,0,0,102.0,0.0405,86.21
16.02698,0,0,101.0,0.0,90.71
16.118041,0,0,103.0,0.1116,64.19
16.18261,0,0,100.67,0.0,60.84
16.243811,1,1,115.67,0.8697,69.16
16.313374,1,0,114.33,0.7903,67.37
16.381096,1,0,117.0,0.9677,75.66
16.457119,0,0,101.33,0.02,87.93
16.545405,0,0,101.0,0.0,90.08
16.635848,0,0,101.0,0.0,63.67
16.699884,1,1,116.33,0.9272,92.39
16.79268,1,0,114.33,0.8062,69.11
16.862159,1,0,116.67,0.9477,73.28
16.93581,0,0,102.67,0.1023,87.24
17.02342,0,0,101.0,0.0,89.62
17.113413,0,0,102.33,0.0814,64.9
17.178708,0,0,100.33,0.0,61.13
17.240217,1,1,115.33,0.8775,69.1
17.309735,1,0,115.0,0.8643,68.02
17.37813,1,0,116.67,0.9794,79.47
17.45797,0,0,100.67,0.0,89.79
17.548138,0,0,100.33,0.0,89.91
17.638426,0,0,100.0,0.0,63.5
17.702303,1,1,115.67,0.9186,91.85
17.794618,1,0,113.67,0.7961,68.2
17.863198,1,0,116.67,0.9878,74.23
17.937808,0,0,102.33,0.1037,85.48
18.023665,0,0,101.0,0.0206,90.71
18.114785,0,0,102.33,0.1037,63.83
18.179007,0,0,100.33,0.0,59.99
18.239392,1,1,115.67,0.9383,69.59
18.309416,1,0,115.67,0.9382,68.1
18.377913,1,0,117.67,1.0,78.47
18.456777,0,0,101.33,0.0513,89.08
18.546261,0,0,101.0,0.0309,89.46
18.636108,0,0,101.0,0.0309,63.34
18.699843,1,1,116.0,0.9586,91.67
18.79196,1,0,113.67,0.8145,68.22
18.860575,1,0,116.0,0.9586,73.44
18.934412,0,0,102.67,0.1342,86.11
19.020915,0,0,100.33,0.0,89.59
19.110938,0,0,101.67,0.082,64.32
19.175657,0,0,100.0,0.0,59.84
19.235904,1,1,115.0,0.8978,68.89
19.305245,1,0,113.67,0.8164,66.32
19.371964,1,0,116.0,0.959,78.22
19.450613,0,0,98.67,0.0,88.44
19.539457,0,0,100.67,0.0208,88.97
19.628828,0,0,101.67,0.082,62.7
19.691934,0,0,97.33,0.0,59.14
19.751487,1,1,114.33,0.8568,69.15
19.821093,1,0,114.33,0.8568,66.94
19.888454,1,0,116.67,1.0,78.62
19.967482,0,0,101.0,0.041,88.37
20.056262,0,0,103.67,0.2044,87.35
20.144022,0,0,100.0,0.0,60.72
20.20516,1,1,115.33,0.918,87.87
20.293496,1,0,113.0,0.7754,64.95
20.358889,1,0,116.67,1.0,72.25
20.431559,0,0,104.33,0.2448,85.56
20.517533,0,0,101.33,0.0612,88.36
20.606308,0,0,102.67,0.1432,61.91
20.66864,0,0,100.33,0.0,91.5
20.760574,1,1,112.0,0.7142,65.01
20.826054,1,0,114.33,0.8568,66.88
20.893358,1,0,117.0,1.0,78.53
20.972313,0,0,100.67,0.0208,87.02
21.059761,0,0,103.0,0.1634,86.83
21.147021,0,0,101.67,0.082,76.42
21.223875,1,1,113.67,0.8164,68.54
21.292902,1,0,112.0,0.7142,65.31
21.358673,1,0,115.67,0.9388,71.0
21.430115,0,0,105.0,0.2888,84.46
21.515013,0,0,101.0,0.0414,88.26
21.603708,0,0,102.33,0.1237,62.45
21.666657,0,0,99.33,0.0,57.94
21.725048,1,1,114.67,0.896,67.92
21.793421,1,0,112.33,0.7498,64.93
21.858834,1,0,116.0,0.9832,71.0
21.93028,0,0,104.33,0.2553,84.44
22.015164,0,0,101.33,0.0638,88.5
22.104105,0,0,102.67,0.1493,62.1
22.166674,0,0,100.33,0.0,92.36
22.259481,1,1,112.33,0.7658,64.86
22.32484,1,0,114.33,0.8934,67.05
22.392335,1,0,116.67,1.0,77.4
22.470183,0,0,101.0,0.0428,87.92
22.558578,0,0,103.67,0.2131,86.55
22.64557,0,0,99.33,0.0,59.72
22.705745,1,1,114.67,0.9151,87.31
22.793553,1,0,112.33,0.7658,64.96
22.858996,1,0,116.0,1.0,71.39
22.930864,0,0,104.0,0.2342,84.45
23.015768,0,0,100.67,0.0217,88.67
23.104896,0,0,102.67,0.1493,61.53
23.166912,0,0,100.0,0.0,91.82
23.259192,1,1,112.0,0.7474,65.39
23.325089,1,0,114.33,0.8945,66.42
23.391982,1,0,117.0,1.0,77.57
23.470016,0,0,101.0,0.0527,87.44
23.55792,0,0,103.67,0.2213,86.41
23.644785,0,0,99.33,0.0,60.42
23.705679,1,1,114.67,0.9169,86.53
23.792725,1,0,112.67,0.7919,65.42
23.858633,1,0,116.33,1.0,71.16
23.930267,0,0,104.67,0.2919,84.54
24.01528,0,0,101.0,0.0625,88.57
24.10432,0,0,102.33,0.1456,62.11
24.166953,0,0,99.33,0.0,58.16
24.225596,1,1,115.0,0.9375,67.69
24.293764,1,0,112.33,0.7706,64.71
24.358971,1,0,116.0,1.0,71.56
24.431032,0,0,104.0,0.25,84.15
24.51566,0,0,100.33,0.0084,88.74
24.604875,0,0,102.0,0.114,61.48
24.666878,0,0,99.33,0.0,58.38
24.725748,1,1,115.0,0.9367,67.45
24.793681,1,0,112.33,0.7678,64.81
24.859007,1,0,116.33,1.0,71.56
24.93106,0,0,104.67,0.283,83.65
25.015191,0,0,101.0,0.0508,88.75
25.104426,0,0,102.0,0.114,62.09
25.167019,0,0,100.33,0.0,91.42
25.258972,1,1,112.67,0.7875,65.37
25.324877,1,0,115.0,0.9362,66.95
25.392314,1,0,118.0,1.0,77.55
25.470354,0,0,100.67,0.0217,87.75
25.558629,0,0,103.67,0.2131,86.33
25.64545,0,0,99.67,0.0,59.55
25.705487,1,1,115.33,0.9576,87.78
25.793817,1,0,112.67,0.7893,64.88
25.859193,1,0,116.67,1.0,71.55
25.93124,0,0,104.33,0.2615,83.96
26.015707,0,0,100.67,0.0299,89.45
26.105658,0,0,102.0,0.114,61.83
26.167987,0,0,100.33,0.0084,90.84
26.259337,1,1,112.0,0.7469,65.09
26.324983,1,0,115.0,0.9367,67.04
26.392531,1,0,117.33,1.0,77.82
26.470884,0,0,100.67,0.0296,86.9
26.558296,0,0,103.33,0.1966,86.65
26.645449,0,0,99.67,0.0,59.6
26.70555,1,1,115.67,0.971,87.36
26.793475,1,0,113.0,0.8022,64.74
26.858754,1,0,116.67,1.0,71.54
26.930831,0,0,105.33,0.3195,84.45
27.015798,0,0,101.33,0.0721,88.62
27.104929,0,0,103.0,0.1754,61.47
27.166939,0,0,99.67,0.0,58.52
27.225991,1,1,115.67,0.9599,67.35
27.293861,1,0,113.0,0.7977,64.97
27.35936,1,0,116.67,1.0,71.47
27.431358,0,0,104.67,0.2917,84.34
27.516223,0,0,101.33,0.0888,88.96
27.605703,0,0,102.67,0.1702,61.31
27.667537,0,0,100.67,0.0293,91.1
27.759175,1,1,112.0,0.7316,65.62
27.825371,1,0,115.0,0.9176,66.58
27.892484,1,0,117.67,1.0,77.4
27.970418,0,0,101.0,0.0493,87.97
28.058952,0,0,103.67,0.2134,86.54
28.14603,0,0,99.67,0.0,59.5
28.206056,1,1,115.33,0.9307,87.35
28.293994,1,0,113.0,0.7887,65.12
28.359652,1,0,116.67,1.0,70.43
28.430637,0,0,105.0,0.3009,84.41
28.515592,0,0,101.33,0.0771,88.61
28.60474,0,0,103.0,0.1789,62.55
28.667845,0,0,99.67,0.0,58.23
28.726662,1,1,115.33,0.9307,67.84
28.795124,1,0,113.33,0.8088,64.2
28.859871,1,0,117.0,1.0,71.06
28.931478,0,0,104.67,0.2773,84.96
29.016991,0,0,101.67,0.0966,88.58
29.106123,0,0,103.0,0.1767,61.82
29.168485,0,0,101.33,0.0612,91.39
29.260424,1,1,112.33,0.7344,65.68
29.326729,1,0,115.67,0.9388,66.58
29.393864,1,0,117.67,1.0,78.04
29.472458,0,0,101.0,0.041,88.25
29.561262,0,0,103.33,0.1836,85.94
29.647755,0,0,99.67,0.0,59.22
29.707519,1,1,115.67,0.9388,86.96
29.7951,1,0,113.33,0.7956,65.7
29.861358,1,0,117.33,1.0,71.79
29.933703,0,0,104.0,0.2246,84.77
