t,frame_id,roi_intensity,normalized_signal,detected_flash_state,leader_flash_event,detected_flash_time,detection_confidence,roi_x,roi_y,roi_w,roi_h,camera_processing_time_ms
7.697023,121,140.0,0.0676,0,0,,0.8801,,,,,61.48
7.758743,122,142.33,0.1333,0,0,,0.8825,,,,,60.03
7.819181,123,173.33,1.0,1,1,7.819181,0.8806,,,,,58.86
7.87833,124,172.33,0.972,1,0,,0.88,,,,,59.9
7.938467,125,171.0,0.9348,1,0,,0.8792,,,,,59.67
7.998384,126,172.0,0.9628,1,0,,0.8792,,,,,67.24
8.065877,127,137.33,0.0,0,0,,0.8793,,,,,69.94
8.13606,128,138.67,0.0299,0,0,,0.8782,,,,,68.88
8.205187,129,139.0,0.0391,0,0,,0.8773,,,,,60.49
8.265934,130,146.0,0.2351,0,0,,0.8798,,,,,59.94
8.326309,131,173.67,1.0,1,1,8.326309,0.8793,,,,,59.27
8.385867,132,171.67,0.9535,1,0,,0.8801,,,,,60.11
8.44624,133,173.0,0.9908,1,0,,0.879,,,,,61.88
8.508363,134,152.0,0.403,1,0,,0.8859,,,,,68.53
8.577138,135,137.33,0.0,0,0,,0.8864,,,,,70.82
8.648209,136,138.67,0.0299,0,0,,0.8877,,,,,63.72
8.712171,137,139.33,0.0484,0,0,,0.8894,,,,,60.38
8.772792,138,152.0,0.403,0,0,,0.8929,,,,,60.14
8.833353,139,174.0,1.0,1,1,8.833353,0.8924,,,,,59.91
8.893555,140,170.33,0.916,1,0,,0.8921,,,,,59.19
8.95299,141,171.0,0.9348,1,0,,0.8917,,,,,61.98
9.015214,142,145.0,0.2071,0,0,,0.8903,,,,,69.49
9.084957,143,136.0,0.0,0,0,,0.8889,,,,,69.24
9.154439,144,137.67,0.0094,0,0,,0.8872,,,,,65.55
9.220234,145,138.33,0.0278,0,0,,0.8861,,,,,60.41
9.280886,146,157.67,0.565,0,0,,0.8868,,,,,59.43
9.340748,147,174.0,1.0,1,1,9.340748,0.8865,,,,,59.7
9.400699,148,171.0,0.9353,1,0,,0.8863,,,,,60.2
9.461148,149,172.33,0.9794,1,0,,0.8853,,,,,61.59
9.523002,150,141.67,0.1214,0,0,,0.883,,,,,68.4
9.591648,151,136.33,0.0,0,0,,0.8834,,,,,71.15
9.663053,152,137.67,0.0095,0,0,,0.8836,,,,,64.75
9.728041,153,138.67,0.0375,0,0,,0.884,,,,,60.3
9.788579,154,170.67,0.933,1,1,9.788579,0.8757,,,,,59.79
9.84885,155,174.0,1.0,1,0,,0.8762,,,,,58.53
9.907617,156,170.67,0.933,1,0,,0.8779,,,,,60.56
9.968417,157,172.33,0.9794,1,0,,0.8795,,,,,62.12
10.030786,158,139.0,0.0467,0,0,,0.8759,,,,,69.61
10.100646,159,138.0,0.0112,0,0,,0.8762,,,,,70.09
10.170982,160,139.67,0.0583,0,0,,0.8769,,,,,63.01
10.234256,161,140.33,0.0769,0,0,,0.8776,,,,,60.19
10.294887,162,173.33,1.0,1,1,10.294887,0.874,,,,,60.02
10.355197,163,172.33,0.9792,1,0,,0.8751,,,,,59.0
10.414439,164,172.0,0.9699,1,0,,0.8737,,,,,60.55
10.475234,165,173.33,1.0,1,0,,0.8721,,,,,66.04
10.541521,166,137.67,0.0019,0,0,,0.87,,,,,70.13
10.611903,167,139.67,0.0561,0,0,,0.8714,,,,,68.91
10.681054,168,138.67,0.028,0,0,,0.8704,,,,,61.48
10.742774,169,139.67,0.0561,0,0,,0.8696,,,,,60.12
10.803352,170,173.0,0.9907,1,1,10.803352,0.8702,,,,,59.27
10.862913,171,172.0,0.9699,1,0,,0.8722,,,,,60.03
10.923189,172,171.0,0.9416,1,0,,0.8735,,,,,59.69
10.98312,173,172.67,0.9888,1,0,,0.8751,,,,,66.41
11.049787,174,137.67,0.0,0,0,,0.8747,,,,,70.43
11.120464,175,140.0,0.0658,0,0,,0.8763,,,,,70.46
11.191172,176,139.67,0.0565,0,0,,0.878,,,,,60.64
11.252056,177,140.67,0.0848,0,0,,0.88,,,,,59.97
11.312488,178,173.0,0.9981,1,1,11.312488,0.8794,,,,,59.72
11.372503,179,172.33,0.9792,1,0,,0.8778,,,,,59.24
11.431989,180,170.67,0.9323,1,0,,0.8773,,,,,60.52
11.492759,181,172.0,0.9699,1,0,,0.877,,,,,66.75
11.55975,182,137.0,0.0,0,0,,0.8765,,,,,70.56
11.630553,183,139.0,0.0376,0,0,,0.8755,,,,,68.43
11.699221,184,139.0,0.0376,0,0,,0.8745,,,,,61.57
11.761038,185,142.33,0.1317,0,0,,0.8746,,,,,60.07
11.821584,186,173.67,1.0,1,1,11.821584,0.8747,,,,,58.94
11.880822,187,172.0,0.9699,1,0,,0.8759,,,,,60.19
11.941267,188,171.33,0.951,1,0,,0.8756,,,,,59.82
12.001347,189,164.33,0.7532,1,0,,0.8774,,,,,67.37
12.068967,190,137.33,0.0,0,0,,0.8779,,,,,70.48
12.139688,191,139.33,0.0469,0,0,,0.8789,,,,,67.8
12.207731,192,139.0,0.0376,0,0,,0.8799,,,,,61.24
12.269216,193,147.0,0.2636,0,0,,0.8828,,,,,60.36
12.330069,194,173.67,1.0,1,1,12.330069,0.8823,,,,,58.64
12.389,195,170.33,0.9159,1,0,,0.8829,,,,,59.99
12.449234,196,171.33,0.9439,1,0,,0.883,,,,,62.43
12.51191,197,148.0,0.2897,0,0,,0.8765,,,,,68.97
12.581133,198,136.0,0.0,0,0,,0.8754,,,,,70.63
12.652017,199,137.33,0.0,0,0,,0.8732,,,,,65.67
12.717937,200,139.0,0.0391,0,0,,0.8727,,,,,60.72
12.778903,201,155.0,0.487,0,0,,0.8739,,,,,58.8
12.838234,202,174.33,1.0,1,1,12.838234,0.8732,,,,,59.81
12.898309,203,171.33,0.944,1,0,,0.8728,,,,,60.31
12.958853,204,172.67,0.9815,1,0,,0.8704,,,,,62.41
13.02151,205,143.0,0.1511,0,0,,0.8836,,,,,68.8
13.090559,206,136.67,0.0,0,0,,0.8843,,,,,70.3
13.161111,207,138.0,0.0111,0,0,,0.885,,,,,64.55
13.225907,208,138.67,0.0299,0,0,,0.885,,,,,60.71
13.286865,209,170.67,0.9255,1,1,13.286865,0.8763,,,,,59.54
13.346945,210,174.33,1.0,1,0,,0.8762,,,,,59.42
13.406605,211,170.67,0.9255,1,0,,0.8776,,,,,59.97
13.466814,212,172.67,0.9815,1,0,,0.8793,,,,,62.13
13.529194,213,139.67,0.0579,0,0,,0.8772,,,,,69.88
13.599321,214,137.67,0.0,0,0,,0.8768,,,,,70.14
13.669712,215,139.33,0.0466,0,0,,0.8769,,,,,64.03
13.733991,216,141.0,0.0934,0,0,,0.8774,,,,,60.35
13.794834,217,173.33,1.0,1,1,13.794834,0.8778,,,,,59.61
13.854735,218,172.33,0.972,1,0,,0.8791,,,,,59.62
13.914595,219,172.0,0.9627,1,0,,0.8778,,,,,59.9
13.974742,220,173.33,1.0,1,0,,0.8767,,,,,62.79
14.037783,221,138.0,0.0093,0,0,,0.8749,,,,,70.17
14.108199,222,139.0,0.0373,0,0,,0.8755,,,,,69.56
14.178001,223,138.67,0.028,0,0,,0.8748,,,,,62.13
14.240379,224,140.0,0.0653,0,0,,0.8741,,,,,60.4
14.301285,225,172.67,0.9815,1,1,14.301285,0.8749,,,,,59.58
14.361164,226,172.33,0.972,1,0,,0.8745,,,,,59.47
14.42088,227,171.33,0.9439,1,0,,0.8753,,,,,59.94
14.48107,228,173.33,1.0,1,0,,0.8755,,,,,66.68
14.547993,229,137.67,0.0,0,0,,0.8743,,,,,70.63
14.618869,230,139.67,0.0561,0,0,,0.8756,,,,,68.84
14.687952,231,140.0,0.0653,0,0,,0.8778,,,,,62.55
14.75074,232,141.0,0.0934,0,0,,0.8793,,,,,59.74
14.810992,233,172.67,0.9815,1,1,14.810992,0.8778,,,,,59.24
14.870532,234,172.33,0.972,1,0,,0.8789,,,,,60.2
14.93097,235,171.0,0.9347,1,0,,0.8783,,,,,59.39
14.990606,236,172.33,0.972,1,0,,0.8783,,,,,67.24
15.058109,237,137.0,0.0,0,0,,0.877,,,,,70.66
15.129016,238,139.0,0.0373,0,0,,0.8777,,,,,69.32
15.198583,239,139.0,0.0373,0,0,,0.8763,,,,,61.31
15.260138,240,141.67,0.1122,0,0,,0.8761,,,,,59.89
15.320538,241,173.0,0.9981,1,1,15.320538,0.876,,,,,58.87
15.379702,242,172.0,0.9699,1,0,,0.8764,,,,,60.09
15.440034,243,171.33,0.951,1,0,,0.8769,,,,,59.96
15.500243,244,169.33,0.8961,1,0,,0.8787,,,,,67.23
15.567719,245,137.33,0.0,0,0,,0.879,,,,,70.81
15.638775,246,138.67,0.0283,0,0,,0.8792,,,,,67.83
15.70684,247,139.0,0.0376,0,0,,0.8799,,,,,60.79
15.767878,248,145.67,0.2264,0,0,,0.8817,,,,,60.32
15.828724,249,173.33,1.0,1,1,15.828724,0.8815,,,,,58.86
15.887875,250,170.0,0.9134,1,0,,0.8822,,,,,59.69
15.947803,251,171.0,0.9416,1,0,,0.8827,,,,,62.42
16.01047,252,148.67,0.3108,0,0,,0.8753,,,,,68.22
16.07893,253,135.67,0.0,0,0,,0.8736,,,,,71.55
16.150729,254,137.33,0.0,0,0,,0.8723,,,,,63.34
16.214305,255,138.67,0.0375,0,0,,0.8717,,,,,59.83
16.274377,256,153.33,0.4477,0,0,,0.8722,,,,,60.07
16.334987,257,173.67,1.0,1,1,16.334987,0.8714,,,,,59.98
16.395257,258,171.67,0.9539,1,0,,0.8702,,,,,59.41
16.454903,259,170.67,0.9261,1,0,,0.87,,,,,60.32
16.515465,260,147.0,0.2686,0,0,,0.8744,,,,,67.1
16.582813,261,136.67,0.0,0,0,,0.8757,,,,,71.12
16.654206,262,138.0,0.0186,0,0,,0.8767,,,,,65.91
16.720371,263,139.0,0.0464,0,0,,0.877,,,,,59.04
16.779672,264,156.0,0.5186,0,0,,0.8787,,,,,59.9
16.840122,265,173.67,1.0,1,1,16.840122,0.8787,,,,,60.03
16.900452,266,171.0,0.9353,1,0,,0.8805,,,,,59.18
16.959882,267,172.33,0.9722,1,0,,0.8793,,,,,62.25
17.022389,268,142.67,0.1483,0,0,,0.8848,,,,,69.21
17.091845,269,137.0,0.0,0,0,,0.8841,,,,,70.97
17.163085,270,139.33,0.0556,0,0,,0.8835,,,,,64.55
17.227871,271,140.0,0.0742,0,0,,0.8841,,,,,59.83
17.287944,272,173.0,0.9908,1,1,17.287944,0.8734,,,,,60.81
17.349352,273,174.0,1.0,1,0,,0.8726,,,,,58.73
17.408325,274,172.0,0.9631,1,0,,0.8713,,,,,60.6
17.469162,275,173.33,1.0,1,0,,0.8698,,,,,62.36
17.53177,276,138.33,0.0278,0,0,,0.8661,,,,,69.07
17.601087,277,137.67,0.0019,0,0,,0.8669,,,,,71.04
17.672377,278,138.67,0.028,0,0,,0.8666,,,,,64.7
17.737315,279,139.33,0.0466,0,0,,0.8658,,,,,59.56
17.797431,280,173.0,0.9907,1,1,17.797431,0.868,,,,,59.43
17.857159,281,172.0,0.9627,1,0,,0.869,,,,,59.57
17.916993,282,171.33,0.9439,1,0,,0.87,,,,,59.36
17.976608,283,173.0,0.9907,1,0,,0.8704,,,,,66.75
18.043607,284,138.0,0.0093,0,0,,0.8691,,,,,70.25
18.114119,285,140.0,0.0653,0,0,,0.871,,,,,68.54
18.182907,286,140.0,0.0653,0,0,,0.8726,,,,,61.58
18.244751,287,141.0,0.0934,0,0,,0.8752,,,,,59.84
18.305171,288,173.33,1.0,1,1,18.305171,0.8735,,,,,59.38
18.364846,289,172.0,0.9627,1,0,,0.8748,,,,,60.42
18.425512,290,171.0,0.9347,1,0,,0.8741,,,,,58.92
18.484688,291,172.67,0.9815,1,0,,0.8739,,,,,63.43
18.548374,292,137.33,0.0,0,0,,0.8725,,,,,70.25
18.61887,293,138.67,0.028,0,0,,0.8724,,,,,69.4
18.688516,294,138.67,0.028,0,0,,0.8709,,,,,61.87
18.750624,295,140.33,0.0746,0,0,,0.8699,,,,,59.72
18.810941,296,173.0,0.9981,1,1,18.810941,0.8707,,,,,59.53
18.870785,297,172.33,0.9792,1,0,,0.8704,,,,,59.79
18.930819,298,171.33,0.951,1,0,,0.8706,,,,,59.39
18.990464,299,173.0,1.0,1,0,,0.8702,,,,,67.13
19.05785,300,137.33,0.0,0,0,,0.8701,,,,,71.16
19.129258,301,139.33,0.0488,0,0,,0.871,,,,,68.24
19.19774,302,138.83,0.0347,0,0,,0.8722,,,,,61.55
19.259536,303,141.0,0.096,0,0,,0.8732,,,,,60.11
19.320243,304,172.67,0.9907,1,1,19.320243,0.8735,,,,,59.17
19.3797,305,170.67,0.9342,1,0,,0.8744,,,,,60.38
19.440343,306,169.67,0.9059,1,0,,0.8755,,,,,59.56
19.50015,307,168.67,0.8777,1,0,,0.8783,,,,,66.91
19.567311,308,136.67,0.0,0,0,,0.8773,,,,,71.02
19.638574,309,137.67,0.0095,0,0,,0.8758,,,,,67.89
19.706725,310,138.67,0.0376,0,0,,0.8752,,,,,60.9
19.767865,311,146.0,0.2431,0,0,,0.8772,,,,,60.02
19.82848,312,173.67,1.0,1,1,19.82848,0.8762,,,,,59.58
19.888353,313,171.67,0.9627,1,0,,0.8756,,,,,58.96
19.947556,314,172.67,0.9907,1,0,,0.8731,,,,,62.18
20.009987,315,150.33,0.3645,1,0,,0.8697,,,,,69.13
20.079366,316,137.0,0.0,0,0,,0.8703,,,,,70.73
20.150344,317,138.33,0.028,0,0,,0.8707,,,,,65.32
20.215917,318,139.0,0.0468,0,0,,0.871,,,,,58.8
20.274966,319,154.0,0.4673,0,0,,0.8728,,,,,60.27
20.335847,320,173.67,1.0,1,1,20.335847,0.8727,,,,,60.09
20.396238,321,171.67,0.9609,1,0,,0.8743,,,,,59.19
20.45568,322,172.67,0.9889,1,0,,0.8748,,,,,62.05
20.517984,323,145.33,0.2239,0,0,,0.8867,,,,,68.93
20.587163,324,137.67,0.0019,0,0,,0.8857,,,,,71.4
20.658812,325,139.0,0.0394,0,0,,0.8851,,,,,64.91
20.72397,326,140.33,0.0769,0,0,,0.8856,,,,,60.46
20.784688,327,171.0,0.9417,1,1,20.784688,0.8764,,,,,60.14
20.845486,328,173.33,1.0,1,0,,0.8764,,,,,59.14
20.904887,329,172.67,0.9888,1,0,,0.8748,,,,,59.4
20.964527,330,173.33,1.0,1,0,,0.875,,,,,63.13
21.027911,331,140.0,0.0671,0,0,,0.8717,,,,,69.53
21.09769,332,137.0,0.0,0,0,,0.8718,,,,,70.82
21.168758,333,138.33,0.0185,0,0,,0.8716,,,,,65.82
21.234818,334,139.33,0.0466,0,0,,0.871,,,,,59.14
21.294607,335,172.0,0.9627,1,1,21.294607,0.872,,,,,59.83
21.354693,336,171.67,0.9606,1,0,,0.8729,,,,,60.35
21.415285,337,171.67,0.9606,1,0,,0.8743,,,,,59.3
21.474832,338,173.33,1.0,1,0,,0.8736,,,,,66.63
21.541728,339,138.33,0.0185,0,0,,0.8719,,,,,70.44
21.61241,340,140.0,0.0653,0,0,,0.8736,,,,,69.59
21.682264,341,139.67,0.0561,0,0,,0.8754,,,,,61.2
21.743706,342,140.67,0.0841,0,0,,0.8768,,,,,59.76
21.80409,343,172.67,0.9815,1,1,21.80409,0.8775,,,,,58.94
21.863322,344,172.33,0.9792,1,0,,0.8764,,,,,59.99
21.92356,345,170.67,0.9323,1,0,,0.8763,,,,,59.99
21.983795,346,172.0,0.9699,1,0,,0.8765,,,,,67.2
22.051239,347,137.0,0.0,0,0,,0.8738,,,,,70.64
22.122146,348,139.0,0.0376,0,0,,0.8732,,,,,70.72
22.19312,349,138.67,0.0283,0,0,,0.872,,,,,62.08
22.255445,350,140.0,0.0658,0,0,,0.871,,,,,58.99
22.315068,351,173.0,0.9981,1,1,22.315068,0.8708,,,,,58.88
22.374224,352,172.33,0.981,1,0,,0.8722,,,,,60.31
22.434781,353,171.0,0.9434,1,0,,0.8722,,,,,60.24
22.495283,354,173.0,1.0,1,0,,0.8716,,,,,66.23
22.561769,355,137.33,0.0,0,0,,0.8718,,,,,71.54
22.633561,356,139.33,0.047,0,0,,0.8737,,,,,68.7
22.702507,357,138.67,0.0283,0,0,,0.8748,,,,,61.18
22.763936,358,143.67,0.1698,0,0,,0.8774,,,,,59.82
22.824395,359,173.0,1.0,1,1,22.824395,0.8771,,,,,59.76
22.884452,360,170.67,0.9341,1,0,,0.8781,,,,,59.08
22.943779,361,170.0,0.9151,1,0,,0.8788,,,,,60.73
23.004761,362,155.33,0.4999,1,0,,0.8772,,,,,67.88
23.072892,363,136.0,0.0,0,0,,0.8759,,,,,69.71
23.142859,364,137.67,0.0019,0,0,,0.874,,,,,66.57
23.209673,365,138.67,0.0302,0,0,,0.8733,,,,,59.96
23.269878,366,148.0,0.2937,0,0,,0.8734,,,,,59.84
23.330386,367,173.33,1.0,1,1,23.330386,0.8734,,,,,59.97
23.390645,368,171.33,0.9528,1,0,,0.8725,,,,,59.6
23.450491,369,172.33,0.9811,1,0,,0.8705,,,,,61.94
23.51268,370,148.0,0.2937,0,0,,0.8662,,,,,68.83
23.581758,371,136.67,0.0,0,0,,0.8669,,,,,71.88
23.653889,372,138.0,0.0112,0,0,,0.8679,,,,,66.59
23.720719,373,138.67,0.0302,0,0,,0.868,,,,,60.47
23.781434,374,157.33,0.5573,0,0,,0.866,,,,,58.9
23.840987,375,173.67,1.0,1,1,23.840987,0.8661,,,,,59.29
23.900536,376,171.0,0.9435,1,0,,0.8675,,,,,60.12
23.960897,377,172.67,0.9907,1,0,,0.8689,,,,,62.55
24.023701,378,142.0,0.1242,0,0,,0.8679,,,,,69.39
24.093342,379,137.67,0.0,0,0,,0.8681,,,,,70.5
24.164097,380,139.33,0.047,0,0,,0.8679,,,,,65.26
24.229608,381,141.0,0.0943,0,0,,0.8689,,,,,60.5
24.290356,382,173.33,1.0,1,1,24.290356,0.8588,,,,,59.72
24.350776,383,174.0,1.0,1,0,,0.8579,,,,,59.49
24.410506,384,172.67,0.9815,1,0,,0.8562,,,,,59.6
24.470349,385,173.67,1.0,1,0,,0.8541,,,,,63.06
24.53366,386,138.67,0.028,0,0,,0.8641,,,,,70.01
24.603925,387,137.67,0.0,0,0,,0.8642,,,,,71.2
24.675378,388,139.0,0.0373,0,0,,0.8642,,,,,64.17
24.739794,389,140.0,0.0653,0,0,,0.8634,,,,,60.0
24.800463,390,173.0,0.9907,1,1,24.800463,0.8688,,,,,59.07
24.859824,391,172.67,0.9815,1,0,,0.8697,,,,,59.49
24.91956,392,171.33,0.9439,1,0,,0.8707,,,,,59.49
24.979297,393,173.33,1.0,1,0,,0.8712,,,,,67.17
25.046711,394,138.33,0.0185,0,0,,0.8714,,,,,71.06
25.118019,395,140.0,0.0653,0,0,,0.873,,,,,70.26
25.188522,396,140.0,0.0653,0,0,,0.874,,,,,62.19
25.250953,397,141.0,0.0934,0,0,,0.8753,,,,,60.0
25.31162,398,173.0,0.9907,1,1,25.31162,0.8783,,,,,59.09
25.371003,399,172.67,0.9815,1,0,,0.8784,,,,,60.32
25.431569,400,171.33,0.9439,1,0,,0.8775,,,,,60.26
25.492083,401,172.33,0.972,1,0,,0.8777,,,,,66.78
25.559115,402,137.0,0.0,0,0,,0.8754,,,,,71.48
25.630847,403,139.0,0.0373,0,0,,0.8738,,,,,69.03
25.700119,404,139.0,0.0373,0,0,,0.8725,,,,,61.15
25.761519,405,142.33,0.1307,0,0,,0.8723,,,,,60.34
25.82257,406,173.33,1.0,1,1,25.82257,0.8717,,,,,59.04
