brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
157.0,331.824,0.0,0,0.102592,0
135.0,39.18,0.0,0,0.445815,0
150.0,55.719,0.0,0,0.48503,0
131.0,50.517,0.0,0,0.540784,0
149.0,18.813,0.0,0,0.591335,0
171.0,23.084,0.0,0,0.698858,0
170.0,30.186,0.0,0,0.721977,0
173.0,29.862,0.0,0,0.752199,0
172.0,34.821,0.0,0,0.782096,0
172.0,39.03,0.9973,1,0.816953,1
155.0,47.88,0.5405,1,0.856064,0
145.0,45.438,0.25,0,0.904037,0
140.0,48.311,0.1111,0,0.94957,0
146.0,47.198,0.2676,0,0.99797,0
146.0,23.663,0.2571,0,1.045259,0
143.0,35.532,0.1594,0,1.069009,0
143.0,20.131,0.1471,0,1.10462,0
147.0,50.754,0.2537,0,1.144947,0
154.0,32.661,0.4545,0,1.195779,0
173.0,31.858,1.0,1,1.22852,1
173.0,30.255,1.0,1,1.260484,0
171.0,32.526,0.9417,1,1.290805,0
152.0,47.543,0.354,1,1.398645,0
144.0,46.258,0.0975,0,1.446255,0
138.0,50.318,0.0,0,1.492579,0
143.0,48.483,0.1194,0,1.542966,0
145.0,23.069,0.1747,0,1.59152,0
142.0,21.781,0.079,0,1.614658,0
148.0,19.809,0.2577,0,1.636506,0
167.0,20.581,0.8421,1,1.656382,1
170.0,35.778,0.9375,1,1.677068,0
170.0,35.934,0.9371,1,1.712913,0
171.0,39.444,0.9684,1,1.748914,0
171.0,43.301,0.9682,1,1.788425,0
152.0,46.062,0.359,1,1.831793,0
138.0,49.844,0.0,0,1.877924,0
145.0,19.496,0.1768,0,2.033153,0
142.0,22.319,0.0798,0,2.052718,0
142.0,20.748,0.0741,0,2.075105,0
142.0,21.241,0.0683,0,2.09592,0
145.0,36.783,0.1562,0,2.117226,0
145.0,25.152,0.1514,0,2.166071,0
171.0,34.108,0.9745,1,2.191291,1
173.0,32.865,1.0,1,2.225508,0
172.0,29.722,1.0,1,2.258438,0
171.0,36.125,0.9677,1,2.288234,0
171.0,39.345,0.9675,1,2.324426,0
160.0,43.138,0.6078,1,2.36384,0
146.0,46.286,0.1447,0,2.407046,0
139.0,50.302,0.0,0,2.453399,0
143.0,25.799,0.0938,0,2.575546,0
144.0,20.92,0.1195,0,2.601414,0
167.0,20.762,0.8418,1,2.6224,1
173.0,36.988,1.0,1,2.643272,0
172.0,38.131,1.0,1,2.680328,0
173.0,39.913,1.0,1,2.718525,0
174.0,43.917,1.0,1,2.758505,0
173.0,46.212,1.0,1,2.80249,0
169.0,49.894,0.8726,1,2.848769,0
151.0,50.341,0.2949,0,2.89873,0
135.0,50.899,0.0,0,2.949138,0
133.0,50.042,0.0,0,3.000128,0
144.0,19.888,0.142,0,3.130703,0
168.0,62.455,0.8516,1,3.39427,1
143.0,50.622,0.1071,0,3.456834,0
134.0,50.76,0.0,0,3.507526,0
139.0,25.742,0.0116,0,3.632292,0
145.0,25.525,0.1837,0,3.658102,0
145.0,22.927,0.1813,0,3.683694,0
169.0,21.615,0.8827,1,3.706688,0
170.0,21.72,0.9118,1,3.728371,0
172.0,37.972,0.9735,1,3.750159,0
172.0,39.146,0.9763,1,3.788201,0
174.0,41.397,1.0,1,3.827416,0
173.0,44.202,1.0,1,3.868881,0
146.0,47.76,0.2059,0,3.913149,0
138.0,49.705,0.0,0,3.960976,0
134.0,50.371,0.0,0,4.010751,0
146.0,50.876,0.2286,0,4.143248,0
154.0,38.993,0.4571,0,4.2298,0
170.0,35.162,0.9143,1,4.268858,1
171.0,34.897,0.9427,1,4.304152,0
171.0,36.062,0.9425,1,4.339116,0
171.0,39.228,0.9424,1,4.375243,0
172.0,43.0,0.9711,1,4.414539,0
146.0,45.357,0.2174,0,4.457605,0
138.0,50.357,0.0,0,4.50303,0
142.0,22.013,0.1143,0,4.630656,0
143.0,21.545,0.1429,0,4.652736,0
153.0,22.072,0.4286,0,4.674348,0
170.0,37.982,0.9143,1,4.696488,1
170.0,38.42,0.9167,1,4.734576,0
171.0,40.456,0.948,1,4.773065,0
172.0,44.433,0.9797,1,4.813591,0
156.0,46.686,0.5146,1,4.858091,0
137.0,49.926,0.0,0,4.904845,0
134.0,50.088,0.0,0,4.954838,0
140.0,50.285,0.0583,0,5.004992,0
145.0,51.808,0.2047,0,5.128616,0
145.0,37.256,0.2053,0,5.180491,0
154.0,22.488,0.4706,0,5.229218,0
172.0,33.145,1.0,1,5.251773,1
173.0,30.854,1.0,1,5.285025,0
171.0,33.18,0.951,1,5.315946,0
171.0,37.924,0.9538,1,5.349192,0
172.0,42.052,0.9855,1,5.387184,0
148.0,44.377,0.2899,0,5.429302,0
144.0,46.934,0.1618,0,5.473746,0
138.0,49.348,0.0,0,5.520748,0
147.0,55.176,0.2515,0,5.642875,0
147.0,38.68,0.2515,0,5.69812,0
151.0,33.714,0.3684,0,5.736869,0
173.0,33.115,1.0,1,5.770649,1
174.0,31.658,1.0,1,5.803873,0
174.0,31.072,1.0,1,5.835599,0
173.0,35.813,1.0,1,5.866738,0
173.0,39.872,1.0,1,5.902617,0
160.0,43.67,0.6232,1,5.942556,0
147.0,46.746,0.2464,0,5.986293,0
139.0,49.485,0.0173,0,6.033108,0
144.0,29.988,0.1643,0,6.15254,0
171.0,43.5,0.9429,1,6.256177,1
173.0,67.458,1.0,1,6.316206,0
173.0,44.294,1.0,1,6.38375,0
168.0,49.61,0.8567,1,6.428149,0
157.0,48.69,0.5415,1,6.477841,0
134.0,51.065,0.0,0,6.526607,0
132.0,50.671,0.0,0,6.577752,0
143.0,27.879,0.1429,0,6.70442,0
169.0,44.066,0.8857,1,6.732397,1
171.0,35.779,0.9429,1,6.776604,0
171.0,36.318,0.9429,1,6.81245,0
172.0,41.777,0.9714,1,6.848836,0
173.0,45.254,1.0,1,6.89068,0
168.0,49.47,0.8571,1,6.936001,0
164.0,50.613,0.7429,1,6.985538,0
140.0,49.979,0.0571,0,7.03622,0
133.0,50.555,0.0,0,7.086265,0
137.0,47.219,0.0,0,7.538494,0
134.0,34.647,0.0,0,7.601054,0
142.0,23.355,0.1622,0,7.706284,0
145.0,38.12,0.2432,0,7.729706,0
144.0,38.402,0.2162,0,7.767894,0
152.0,35.248,0.4293,0,7.806363,0
170.0,34.693,0.9185,1,7.841677,1
172.0,34.693,0.9728,1,7.876477,0
172.0,34.824,0.9727,1,7.911236,0
172.0,38.529,0.9727,1,7.946128,0
173.0,42.262,1.0,1,7.984725,0
148.0,45.499,0.2918,0,8.027059,0
140.0,49.533,0.0625,0,8.072626,0
135.0,50.187,0.0,0,8.122227,0
143.0,25.62,0.1667,0,8.172481,0
172.0,36.251,0.9722,1,8.267829,1
172.0,39.159,0.9721,1,8.304217,0
174.0,36.425,1.0,1,8.343445,0
