coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
,0,0.0,0.5,1.5,0.001,eapf_consensus,0.0,1.777738,0.102592,2.0
,0,0.0,0.5,1.5,343.223,eapf_consensus,0.0,5.012542,0.445815,2.0
,0,0.0,0.5,1.5,39.215,eapf_consensus,0.0,5.382136,0.48503,2.0
,0,0.0,0.5,1.5,55.754,eapf_consensus,0.0,5.907601,0.540784,2.0
,1,0.0,0.5,1.5,50.552,eapf_consensus,0.0,0.100855,0.591335,2.0
,0,0.0,0.5,1.5,107.523,eapf_consensus,0.0,1.114234,0.698858,2.0
,0,0.0,0.5,1.5,23.118,eapf_consensus,0.0,1.332119,0.721977,2.0
,0,0.0,0.5,1.5,30.222,eapf_consensus,0.0,1.616958,0.752199,2.0
,0,0.0,0.5,1.5,29.897,eapf_consensus,0.0,1.898727,0.782096,2.0
,0,0.0,0.5,1.5,34.857,eapf_consensus,-1.898727,2.219651,0.816953,2.0
,0,0.0,0.5,1.5,39.112,eapf_consensus,-1.891132,2.574631,0.856064,2.0
,0,0.0,0.5,1.5,47.972,eapf_consensus,-1.877491,3.008339,0.904037,2.0
,0,0.0,0.5,1.5,45.534,eapf_consensus,-1.859069,3.415308,0.94957,2.0
,0,0.0,0.5,1.5,48.4,eapf_consensus,-1.836895,3.846379,0.99797,2.0
,0,0.0,0.5,1.5,47.289,eapf_consensus,-1.811808,4.264749,1.045259,2.0
,0,0.0,0.5,1.5,23.75,eapf_consensus,-1.784491,4.4596,1.069009,2.0
,0,0.0,0.5,1.5,35.61,eapf_consensus,-1.7555,4.765004,1.10462,2.0
,0,0.0,0.5,1.5,40.327,eapf_consensus,-1.725285,5.114008,1.144947,2.0
,0,0.0,0.5,1.5,50.832,eapf_consensus,-1.694212,5.561452,1.195779,2.0
,0,0.929733,0.49628099999999997,1.503719,32.741,eapf_consensus,0.912997,5.848376,1.22852,2.0
,0,0.926014,0.4896020000000001,1.510398,31.964,eapf_consensus,1.120627,6.137529,1.260484,2.0
,1,0.919335,0.4805809999999999,1.519419,30.321,eapf_consensus,1.308617,0.137058,1.290805,2.0
,0,0.910314,0.4697229999999999,1.530277,107.84,eapf_consensus,1.930465,1.170272,1.398645,2.0
,0,0.899456,0.45743899999999993,1.542561,47.61,eapf_consensus,2.195839,1.639776,1.446255,2.0
,0,0.887172,0.4440630000000001,1.555937,46.324,eapf_consensus,2.442327,2.107917,1.492579,2.0
,0,0.873796,0.429867,1.570133,50.387,eapf_consensus,2.699802,2.626633,1.542966,2.0
,0,0.8596,0.4150720000000001,1.584928,48.554,eapf_consensus,2.935921,3.138288,1.59152,2.0
,0,0.844805,0.3998569999999999,1.600143,23.137,eapf_consensus,3.026091,3.406918,1.614658,2.0
,0,0.82959,0.384366,1.615634,21.849,eapf_consensus,3.101757,3.669567,1.636506,2.0
,0,0.766935,0.36890599999999996,1.631094,19.876,eapf_consensus,2.709398,3.916562,1.656382,2.0
,0,0.751475,0.35353199999999996,1.646468,20.685,eapf_consensus,2.761843,4.175779,1.677068,2.0
,0,0.736101,0.3382879999999999,1.661712,35.845,eapf_consensus,2.880401,4.595901,1.712913,2.0
,0,0.720857,0.32321,1.67679,36.001,eapf_consensus,2.994157,5.0232,1.748914,2.0
,0,0.705779,0.30832400000000004,1.691676,39.512,eapf_consensus,3.117955,5.493086,1.788425,2.0
,0,0.690893,0.293652,1.706348,43.368,eapf_consensus,-3.030577,5.98481,1.831793,2.0
,1,0.676221,0.27920900000000004,1.720791,46.131,eapf_consensus,-2.86534,0.209354,1.877924,2.0
,0,0.661778,0.2650079999999999,1.734992,155.23,eapf_consensus,-2.233032,1.889293,2.033153,2.0
,0,0.647577,0.2510570000000001,1.748943,19.564,eapf_consensus,-2.155016,2.095216,2.052718,2.0
,0,0.633626,0.23736099999999993,1.762639,22.388,eapf_consensus,-2.058536,2.327117,2.075105,2.0
,0,0.61993,0.22392499999999993,1.776075,20.815,eapf_consensus,-1.963345,2.538496,2.09592,2.0
,0,0.606494,0.20437124877422486,1.78925,21.306,eapf_consensus,-1.863009,2.753492,2.117226,1.9936212487742249
,0,0.593319,0.1914582487742249,1.802163,48.845,eapf_consensus,-1.658149,3.277772,2.166071,1.9936212487742249
,0,0.535039,0.17898724877422478,1.814634,25.22,eapf_consensus,3.090196,3.55583,2.191291,1.9936212487742249
,0,0.522568,0.16692024877422496,1.826701,34.217,eapf_consensus,-3.073125,3.927653,2.225508,1.9936212487742249
,0,0.510501,0.15522524877422494,1.838396,32.93,eapf_consensus,-2.949193,4.279169,2.258438,1.9936212487742249
,0,0.498806,0.14387324877422492,1.849748,29.796,eapf_consensus,-2.829368,4.590871,2.288234,1.9936212487742249
,0,0.487454,0.1328422487742249,1.860779,36.192,eapf_consensus,-2.68605,4.974784,2.324426,1.9936212487742249
,0,0.476423,0.12211124877422486,1.87151,39.414,eapf_consensus,-2.531346,5.396093,2.36384,1.9936212487742249
,0,0.465692,0.11166424877422476,1.881957,43.206,eapf_consensus,-2.365422,5.863092,2.407046,1.9936212487742249
,1,0.455245,0.10148524877422482,1.892136,46.353,eapf_consensus,-2.191771,0.086399,2.453399,1.9936212487742249
,0,0.445066,0.09156224877422492,1.902059,122.147,eapf_consensus,-1.808576,1.498034,2.575546,1.9936212487742249
,0,0.435143,0.08188324877422493,1.911738,25.867,eapf_consensus,-1.697325,1.767962,2.601414,1.9936212487742249
,0,0.416631,0.07247324877422479,1.921148,20.986,eapf_consensus,-1.713025,1.98182,2.6224,1.9936212487742249
,0,0.407221,0.06331624877422493,1.930305,20.873,eapf_consensus,-1.621397,2.19671,2.643272,1.9936212487742249
,0,0.398064,0.05439924877422486,1.939222,37.056,eapf_consensus,-1.491653,2.610524,2.680328,1.9936212487742249
,0,0.389146,0.04570824877422486,1.947913,38.197,eapf_consensus,-1.362642,3.04199,2.718525,1.9936212487742249
,0,0.380456,0.037234248774224765,1.956387,39.98,eapf_consensus,-1.233126,3.499222,2.758505,1.9936212487742249
,0,0.371981,0.028966248774224823,1.964655,43.985,eapf_consensus,-1.098237,4.009832,2.80249,1.9936212487742249
,0,0.363714,0.02089724877422494,1.972724,46.279,eapf_consensus,-0.962413,4.553213,2.848769,1.9936212487742249
,0,0.355645,0.013020248774224807,1.980601,49.961,eapf_consensus,-0.822871,5.146865,2.89873,1.9936212487742249
,0,0.347767,0.00532624877422494,1.988295,50.408,eapf_consensus,-0.687113,5.750933,2.949138,1.9936212487742249
,1,0.340074,0.002187751225775081,1.995809,50.99,eapf_consensus,-0.554923,0.083944,3.000128,1.9936212487742249
,0,0.332559,0.018665535115899523,2.003152,130.575,eapf_consensus,-0.261272,1.703669,3.130703,1.9844864648841005
,0,0.316451,0.02580453511589953,2.010291,263.567,eapf_consensus,-1.179614,5.002098,3.39427,1.9844864648841005
,0,0.309311,0.032753535115899624,2.01724,62.564,eapf_consensus,-1.03915,5.773096,3.456834,1.9844864648841005
,1,0.302362,0.03952153511589929,2.024008,50.691,eapf_consensus,-0.923591,0.11331,3.507526,1.9844864648841005
,0,0.295594,0.04611953511589961,2.030606,124.767,eapf_consensus,-0.672768,1.682025,3.632292,1.9844864648841005
,0,0.288997,0.052552535115899524,2.037039,25.81,eapf_consensus,-0.607932,1.994515,3.658102,1.9844864648841005
,0,0.282563,0.05883053511589953,2.043317,25.592,eapf_consensus,-0.545688,2.306445,3.683694,1.9844864648841005
,0,0.276286,0.0649565351158996,2.049443,22.994,eapf_consensus,-0.490143,2.587188,3.706688,1.9844864648841005
,0,0.270159,0.07093953511589968,2.055426,21.683,eapf_consensus,-0.438874,2.85307,3.728371,1.9844864648841005
,0,0.264177,0.07678153511589958,2.061268,21.788,eapf_consensus,-0.389383,3.122237,3.750159,1.9844864648841005
,0,0.258334,0.08248853511589926,2.066975,38.042,eapf_consensus,-0.315416,3.603892,3.788201,1.9844864648841005
,0,0.252627,0.08806553511589943,2.072552,39.215,eapf_consensus,-0.242133,4.10339,3.827416,1.9844864648841005
,0,0.24705,0.09351453511589947,2.078001,41.465,eapf_consensus,-0.167971,4.634846,3.868881,1.9844864648841005
,0,0.241601,0.09884053511589963,2.083327,44.268,eapf_consensus,-0.092261,5.205648,3.913149,1.9844864648841005
,0,0.236275,0.10404653511589945,2.088533,47.827,eapf_consensus,-0.014082,5.825901,3.960976,1.9844864648841005
,1,0.23107,0.10913553511589935,2.093622,49.776,eapf_consensus,0.063983,0.19152,4.010751,1.9844864648841005
,0,0.225981,0.12361693710072741,2.098597,132.496,eapf_consensus,0.256494,1.93198,4.143248,1.9749800628992724
,0,0.221006,0.1284809371007274,2.103461,86.552,eapf_consensus,0.379162,3.072778,4.2298,1.9749800628992724
,0,-0.033104,0.13223893710072776,2.107219,39.058,eapf_consensus,-3.080902,3.576285,4.268858,1.9749800628992724
,0,-0.036863,0.1350989371007274,2.110079,35.294,eapf_consensus,-3.076379,4.021115,4.304152,1.9749800628992724
