attempt,elapsed_ms,endpoint,ok,status,t_monotonic
1,8.241,POST /api/mode,1,ok,788.415945
1,7.845,POST /api/pause,1,ok,788.424196
1,8.356,POST /api/reset,1,ok,788.432049
1,27.903,POST /api/agents/0,1,ok,788.440414
1,7.214,POST /api/feedback,1,ok,788.468328
1,6.693,POST /api/start,1,ok,788.475549
1,13.536,GET /api/agents,1,ok,788.482248
1,11.351,GET /api/agents,1,ok,788.850339
1,28.546,POST /api/pi_flash,1,ok,789.086219
1,20.073,GET /api/agents,1,ok,789.540673
1,15.109,POST /api/pi_flash,1,ok,789.799444
1,45.18,POST /api/pi_flash,1,ok,790.403881
1,11.955,GET /api/agents,1,ok,790.569931
1,11.636,POST /api/pi_flash,1,ok,790.979818
1,20.33,POST /api/pi_flash,1,ok,791.526281
1,243.545,GET /api/agents,1,ok,791.566512
1,13.807,POST /api/pi_flash,1,ok,792.034394
1,21.921,POST /api/pi_flash,1,ok,792.537235
1,35.554,GET /api/agents,1,ok,792.610045
1,17.067,POST /api/pi_flash,1,ok,793.029498
1,13.124,POST /api/pi_flash,1,ok,793.531399
1,11.368,GET /api/agents,1,ok,793.633668
1,12.57,POST /api/pi_flash,1,ok,794.046213
1,9.738,POST /api/pi_flash,1,ok,794.558709
1,13.427,POST /api/pi_flash,1,ok,794.658657
1,16.265,GET /api/agents,1,ok,794.715603
1,15.776,POST /api/pi_flash,1,ok,795.104551
1,341.469,POST /api/pi_flash,1,ok,795.612931
1,15.232,GET /api/agents,1,ok,796.001635
1,10.338,POST /api/pi_flash,1,ok,796.111854
1,9.526,POST /api/pi_flash,1,ok,796.674212
1,11.417,GET /api/agents,1,ok,797.027825
1,13.057,POST /api/pi_flash,1,ok,797.189131
1,12.322,POST /api/pi_flash,1,ok,797.747612
1,11.927,GET /api/agents,1,ok,798.050805
1,12.044,POST /api/pi_flash,1,ok,798.213739
1,9.078,POST /api/pi_flash,1,ok,798.732374
1,31.498,GET /api/agents,1,ok,799.08618
1,13.691,POST /api/pi_flash,1,ok,799.273681
1,9.882,POST /api/pi_flash,1,ok,799.80388
1,11.947,GET /api/agents,1,ok,800.101908
1,21.398,POST /api/pi_flash,1,ok,800.31559
1,14.267,POST /api/pi_flash,1,ok,800.863104
1,22.862,GET /api/agents,1,ok,801.135763
1,8.21,POST /api/pi_flash,1,ok,801.416845
1,9.24,POST /api/pi_flash,1,ok,801.949414
1,12.591,GET /api/agents,1,ok,802.138218
1,21.497,POST /api/pi_flash,1,ok,802.474282
1,15.485,POST /api/pi_flash,1,ok,803.025253
1,18.478,GET /api/agents,1,ok,803.147037
1,10.404,POST /api/pi_flash,1,ok,803.578784
1,18.322,POST /api/pi_flash,1,ok,804.091885
1,12.822,GET /api/agents,1,ok,804.156245
1,12.742,POST /api/pi_flash,1,ok,804.602545
1,12.07,POST /api/pi_flash,1,ok,805.127265
1,9.788,GET /api/agents,1,ok,805.15767
1,32.157,POST /api/pi_flash,1,ok,805.645321
1,12.731,POST /api/pi_flash,1,ok,806.154757
1,13.844,GET /api/agents,1,ok,806.216865
1,12.851,POST /api/pi_flash,1,ok,806.703878
1,10.752,POST /api/pi_flash,1,ok,807.218179
1,9.844,GET /api/agents,1,ok,807.282027
1,18.42,POST /api/pi_flash,1,ok,807.736155
1,14.829,POST /api/pi_flash,1,ok,808.309848
1,6.18,GET /api/agents,1,ok,808.3457
1,56.483,POST /api/pi_flash,1,ok,808.816184
1,128.512,POST /api/pi_flash,1,ok,809.327434
1,133.13,GET /api/agents,1,ok,809.500956
1,12.025,POST /api/pi_flash,1,ok,809.838817
1,97.065,POST /api/pi_flash,1,ok,810.355007
1,126.573,GET /api/agents,1,ok,810.543886
1,11.486,POST /api/pi_flash,1,ok,810.906987
1,34.65,POST /api/pi_flash,1,ok,811.433506
1,109.551,GET /api/agents,1,ok,811.570541
1,49.59,POST /api/pi_flash,1,ok,811.981626
1,64.699,POST /api/pi_flash,1,ok,812.499268
1,259.716,GET /api/agents,1,ok,812.585065
1,12.808,POST /api/pi_flash,1,ok,813.014861
1,38.144,POST /api/pi_flash,1,ok,813.529913
1,117.009,GET /api/agents,1,ok,813.609187
1,144.13,POST /api/pi_flash,1,ok,814.044125
1,11.134,POST /api/pi_flash,1,ok,814.574804
1,9.467,GET /api/agents,1,ok,814.606966
1,11.91,POST /api/pi_flash,1,ok,815.091857
1,9.402,POST /api/pi_flash,1,ok,815.609146
1,27.446,GET /api/agents,1,ok,815.683114
1,14.828,POST /api/pi_flash,1,ok,816.124602
1,17.533,POST /api/pi_flash,1,ok,816.639029
1,23.029,GET /api/agents,1,ok,816.706875
1,15.882,POST /api/pi_flash,1,ok,817.173728
1,18.5,POST /api/pi_flash,1,ok,817.71546
1,11.938,GET /api/agents,1,ok,817.755888
1,15.117,POST /api/pi_flash,1,ok,818.242204
1,17.656,GET /api/agents,1,ok,818.422124
1,7.684,POST /api/pause,1,ok,818.439794
