K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.5,0,0.060940366,0.410372835,0.033,0.435937294,1,1,1,2.293907893,2.0,0.5,2.270134911,0.027035725,5.834590436,0.475630596,0.475630596,0,0.033335,,2.718729782
4.5,0,0.069074668,0.46514928,0.033,0.428607193,1,0,0,2.333138632,2.293907893,0.5,2.684825141,0.510800623,0.027035725,0.483764898,0.483764898,0,0.066469,,2.657789416
4.5,0,0.077983074,0.525138546,0.033,0.420857216,1,0,0,2.376102779,2.333138632,0.5,3.099515371,1.003473927,0.510800623,0.492673304,0.492673304,0,0.099597,,2.588714748
4.5,0,0.087591275,0.589840235,0.033,0.41280659,1,0,0,2.42244195,2.376102779,0.5,3.514205602,1.505755433,1.003473927,0.502281505,0.502281505,0,0.13279,phase_jump_gt_0.5rad,2.510731674
4.5,0,0.097745711,0.658220279,0.033,0.404626409,1,0,0,2.471415549,2.42244195,0.5,3.928895832,2.018191374,1.505755433,0.512435942,0.512435942,0,0.166287,phase_jump_gt_0.5rad,2.423140399
4.5,0,0.108189188,0.728546723,0.033,0.396544801,1,0,0,2.521783155,2.471415549,0.5,4.343586062,2.541070793,2.018191374,0.522879419,0.522879419,0,0.199643,phase_jump_gt_0.5rad,2.325394688
4.5,0,0.11854039,0.798251781,0.033,0.388846978,1,0,0,2.571705726,2.521783155,0.5,4.758276292,3.074301413,2.541070793,0.53323062,0.53323062,0,0.233161,phase_jump_gt_0.5rad,2.217205499
4.5,0,0.128286553,0.863882511,0.033,0.381867368,1,0,0,2.618710274,2.571705726,0.5,5.172966523,3.617278196,3.074301413,0.542976783,0.542976783,0,0.266688,phase_jump_gt_0.5rad,2.09866511
4.5,0,0.136801705,0.921223601,0.033,0.375971255,1,0,0,2.659777804,2.618710274,0.5,5.587656753,4.168770131,3.617278196,0.551491935,0.551491935,0,0.300161,phase_jump_gt_0.5rad,1.970378557
4.5,0,0.143402207,0.965671424,0.033,0.371524682,1,0,0,2.691611213,2.659777804,0.5,6.002346983,4.726862568,4.168770131,0.558092437,0.558092437,0,0.333708,phase_jump_gt_0.5rad,1.833576852
4.5,0,0.147443106,0.992882867,0.033,0.368853974,1,0,0,2.711099973,2.691611213,0.5,0.133851906,5.288995904,4.726862568,0.562133336,0.562133336,0,0.367188,phase_jump_gt_0.5rad,1.690174646
4.5,0,0.148441522,0.99960621,0.033,0.368200007,1,0,0,2.715915212,2.711099973,0.5,0.548542137,5.852127656,5.288995904,0.563131752,0.563131752,0,0.400758,phase_jump_gt_0.5rad,1.54273154
4.5,0,0.146192779,0.984463161,0.033,0.369676228,2,1,1,2.705069803,2.715915212,0.5,0.963232367,0.129825359,5.852127656,0.56088301,0.56088301,0,0.433938,phase_jump_gt_0.5rad,1.394290018
4.5,0,0.140834863,0.948382919,0.033,0.373241673,2,0,0,2.679229232,2.705069803,0.5,1.377922597,0.685350452,0.129825359,0.555525094,0.555525094,0,0.467565,phase_jump_gt_0.5rad,1.248097238
4.5,0,0.132829985,0.894478014,0.033,0.378698556,2,0,0,2.640622689,2.679229232,0.5,1.792612827,1.232870668,0.685350452,0.547520215,0.547520215,0,0.500993,phase_jump_gt_0.5rad,1.107262375
