brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
172.0,356.206,0.0,0,0.088735,0
173.0,38.194,0.0,0,0.456824,0
106.0,51.108,0.0,0,0.495053,0
155.0,47.075,0.0,0,0.546197,0
138.0,57.538,0.0,0,0.664322,0
148.0,66.532,0.0,0,0.721895,0
152.0,66.623,0.0,0,0.788463,0
197.0,49.627,0.0,0,0.855121,0
194.0,50.226,0.0,0,0.904784,0
193.0,46.463,0.9782,1,0.955046,1
196.0,62.722,1.0,1,1.001548,0
196.0,66.698,1.0,1,1.064306,0
149.0,67.397,0.1607,0,1.13104,0
144.0,53.32,0.0747,0,1.211826,0
140.0,66.522,0.021,0,1.26518,0
148.0,49.585,0.1579,0,1.331737,0
154.0,50.507,0.2606,0,1.381357,0
160.0,47.622,0.364,0,1.431899,0
191.0,28.305,0.9113,1,1.553237,1
186.0,49.938,0.8221,1,1.581646,0
191.0,50.367,0.9107,1,1.63162,0
153.0,54.434,0.2274,0,1.682023,0
160.0,59.825,0.3504,0,1.736493,0
155.0,65.171,0.2546,0,1.796353,0
165.0,58.124,0.4366,0,1.861559,0
168.0,42.177,0.4906,0,1.919718,0
171.0,38.813,0.5458,0,1.961931,0
158.0,35.588,0.2934,0,2.00078,0
184.0,49.805,0.7969,1,2.036404,1
178.0,50.041,0.6798,1,2.086285,0
175.0,50.21,0.62,1,2.136362,0
171.0,66.361,0.5374,1,2.281799,0
156.0,64.947,0.2286,0,2.348196,0
151.0,66.433,0.1196,0,2.41318,0
150.0,66.947,0.0917,0,2.479648,0
155.0,48.862,0.1895,0,2.54663,0
191.0,44.167,0.9489,1,2.595526,1
191.0,41.547,0.9505,1,2.639769,0
192.0,37.732,0.9739,1,2.749828,0
194.0,62.215,1.0,1,2.787596,0
194.0,65.9,1.0,1,2.849846,0
195.0,66.806,1.0,1,2.915784,0
148.0,66.929,0.0,0,2.982625,0
141.0,67.121,0.0,0,3.04959,0
139.0,66.406,0.0,0,3.116747,0
151.0,50.049,0.165,0,3.183188,0
192.0,71.122,0.9609,1,3.317276,1
150.0,70.116,0.1356,0,3.388478,0
153.0,64.586,0.1897,0,3.458636,0
149.0,66.908,0.1054,0,3.523263,0
159.0,63.246,0.3,0,3.590212,0
162.0,46.083,0.3548,0,3.653498,0
167.0,39.608,0.4512,0,3.699622,0
163.0,39.69,0.3648,0,3.73927,0
188.0,47.252,0.876,1,3.778998,1
182.0,47.608,0.75,1,3.82633,0
187.0,50.3,0.8529,1,3.873973,0
193.0,38.818,0.9788,1,3.992824,0
149.0,62.786,0.0385,0,4.031678,0
153.0,66.411,0.1164,0,4.094498,0
149.0,66.607,0.0217,0,4.160945,0
162.0,63.406,0.305,0,4.227587,0
191.0,30.889,0.9389,1,4.305212,1
191.0,42.465,0.9409,1,4.336211,0
193.0,79.402,0.9868,1,4.454071,0
194.0,65.942,1.0,1,4.53351,0
152.0,66.92,0.087,0,4.599487,0
144.0,66.781,0.0,0,4.666441,0
140.0,66.866,0.0,0,4.733256,0
148.0,49.933,0.08,0,4.800224,0
155.0,49.742,0.22,0,4.850192,0
192.0,27.693,0.9616,1,4.970755,1
190.0,49.323,0.9224,1,4.998529,0
188.0,50.773,0.8825,1,5.047888,0
172.0,50.571,0.55,1,5.098697,0
163.0,58.115,0.3579,1,5.149305,0
157.0,63.157,0.2255,0,5.207456,0
155.0,64.744,0.1763,0,5.270653,0
148.0,32.738,0.0174,0,5.34816,0
191.0,40.958,0.9538,1,5.380932,1
190.0,38.561,0.9319,1,5.421969,0
190.0,50.24,0.9319,1,5.460566,0
193.0,52.594,0.9978,1,5.510843,0
156.0,54.669,0.1774,0,5.632676,0
151.0,67.019,0.0665,0,5.68738,0
162.0,60.304,0.3104,0,5.754436,0
165.0,44.107,0.3769,0,5.814776,0
170.0,40.254,0.4889,0,5.858917,0
170.0,36.201,0.4889,0,5.899205,0
187.0,50.411,0.8667,1,5.935441,1
179.0,49.867,0.6889,1,5.985933,0
193.0,32.786,1.0,1,6.104505,0
192.0,58.146,1.0,1,6.137328,0
150.0,63.822,0.0455,0,6.195512,0
152.0,66.302,0.0909,0,6.259369,0
145.0,67.145,0.0,0,6.325705,0
156.0,56.202,0.1644,0,6.403568,0
159.0,47.386,0.2338,0,6.459805,0
165.0,43.502,0.3721,0,6.507226,0
185.0,67.614,0.8341,1,6.623045,1
193.0,50.201,1.0,1,6.690741,0
153.0,56.841,0.095,0,6.740978,0
158.0,62.565,0.2063,0,6.797853,0
153.0,66.271,0.095,0,6.860454,0
165.0,59.352,0.3665,0,6.92676,0
191.0,42.561,0.9548,1,6.986147,1
190.0,39.364,0.9321,1,7.028791,0
190.0,37.343,0.9321,1,7.068191,0
192.0,52.818,0.9774,1,7.10557,0
153.0,59.787,0.095,0,7.158434,0
151.0,51.035,0.0498,0,7.297941,0
160.0,63.218,0.2517,0,7.349011,0
163.0,34.885,0.3197,0,7.422744,0
168.0,41.557,0.4331,0,7.457665,0
154.0,38.121,0.1136,0,7.499256,0
188.0,49.66,0.8864,1,7.537414,1
181.0,49.851,0.7273,1,7.587156,0
179.0,50.018,0.6825,1,7.637042,0
192.0,50.558,0.9773,1,7.687097,0
193.0,43.132,1.0,1,7.80882,0
194.0,65.021,1.0,1,7.851989,0
150.0,66.556,0.0255,0,7.917046,0
145.0,66.996,0.0,0,7.983637,0
141.0,67.068,0.0,0,8.050668,0
