coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
,0,0.0,0.5,2.5,0.001,eapf_consensus,0.0,2.352062,0.074459,2.0
,1,0.0,0.5,2.5,347.211,eapf_consensus,0.0,1.522848,0.42167,2.0
,0,0.0,0.5,2.5,105.366,eapf_consensus,0.0,3.177927,0.527035,2.0
,0,0.0,0.5,2.5,36.173,eapf_consensus,0.0,3.746139,0.563209,2.0
,0,0.0,0.5,2.5,50.254,eapf_consensus,0.0,4.535529,0.613463,2.0
,0,0.0,0.5,2.5,44.705,eapf_consensus,0.0,5.237751,0.658168,2.0
,0,0.0,0.5,2.5,32.361,eapf_consensus,0.0,5.746072,0.690528,2.0
,0,0.0,0.5,2.5,30.555,eapf_consensus,0.0,6.226026,0.721083,2.0
,1,0.0,0.5,2.5,30.436,eapf_consensus,0.0,0.420924,0.751519,2.0
,0,0.0,0.5,2.5,101.307,eapf_consensus,-0.420924,2.010573,0.852826,2.0
,0,0.0,0.5,2.5,19.168,eapf_consensus,-0.41924,2.308646,0.871995,2.0
,0,0.0,0.5,2.5,29.849,eapf_consensus,-0.416216,2.773433,0.901844,2.0
,0,0.0,0.5,2.5,30.271,eapf_consensus,-0.412132,3.24402,0.932116,2.0
,0,0.0,0.5,2.5,35.57,eapf_consensus,-0.407217,3.797188,0.967685,2.0
,0,0.0,0.5,2.5,40.866,eapf_consensus,-0.401655,4.433054,1.008551,2.0
,0,0.0,0.5,2.5,44.453,eapf_consensus,-0.395599,5.124894,1.053004,2.0
,0,0.0,0.49587325172422414,2.5,47.978,eapf_consensus,-0.389172,5.871829,1.100982,2.004126748275776
,1,0.0,0.49587325172422414,2.5,61.609,eapf_consensus,-0.382474,0.54951,1.162591,2.004126748275776
,0,-0.094222,0.4954962517242243,2.499623,105.901,eapf_consensus,-0.612205,2.20504,1.268492,2.004126748275776
,0,-0.093845,0.49481925172422425,2.498946,50.422,eapf_consensus,-0.633977,2.988048,1.318915,2.004126748275776
,0,-0.093168,0.49390525172422395,2.498032,36.036,eapf_consensus,-0.646168,3.544149,1.35495,2.004126748275776
,0,-0.092254,0.4928052517242243,2.496932,40.481,eapf_consensus,-0.659925,4.16911,1.395431,2.004126748275776
,0,-0.091154,0.49156025172422435,2.495687,44.589,eapf_consensus,-0.675057,4.85763,1.44002,2.004126748275776
,0,-0.089909,0.490204251724224,2.494331,47.728,eapf_consensus,-0.690994,5.594459,1.487748,2.004126748275776
,1,-0.088553,0.48876625172422417,2.492893,50.84,eapf_consensus,-0.707698,0.095953,1.538588,2.004126748275776
,0,-0.087115,0.4872662517242241,2.491393,118.834,eapf_consensus,-0.760644,1.944564,1.657421,2.004126748275776
,0,-0.085615,0.48572425172422395,2.489851,29.078,eapf_consensus,-0.763566,2.386524,1.6865,2.004126748275776
,0,-0.084073,0.4841542517242243,2.488281,21.374,eapf_consensus,-0.761626,2.707267,1.707874,2.004126748275776
,0,-0.082503,0.48256825172422424,2.486695,22.209,eapf_consensus,-0.759507,3.040539,1.730082,2.004126748275776
,0,-0.080918,0.4809762517242242,2.485103,37.776,eapf_consensus,-0.76477,3.616549,1.767858,2.004126748275776
,0,-0.387655,0.4781512517242241,2.482278,38.508,eapf_consensus,2.572842,4.216748,1.806366,2.004126748275776
,0,-0.38483,0.47435225172422424,2.478479,34.775,eapf_consensus,2.489837,4.768212,1.841141,2.004126748275776
,0,-0.381031,0.46978925172422414,2.473916,33.272,eapf_consensus,2.401086,5.303224,1.874412,2.004126748275776
,0,-0.376468,0.4646332517242242,2.46876,32.347,eapf_consensus,2.307692,5.828761,1.906759,2.004126748275776
,1,-0.371311,0.4590222517242242,2.463149,37.687,eapf_consensus,2.197031,0.157143,1.944446,2.004126748275776
,0,-0.365701,0.45307125172422413,2.457198,114.671,eapf_consensus,1.906567,1.961048,2.059117,2.004126748275776
