event,model,source,t_s
virtual_flash,eapf_consensus,camera,20.193977
pi_flash,eapf_consensus,pi_oscillator,20.558827
virtual_flash,eapf_consensus,camera,20.657174
pi_flash,eapf_consensus,pi_oscillator,21.059746
virtual_flash,eapf_consensus,camera,21.168703
pi_flash,eapf_consensus,pi_oscillator,21.5242
virtual_flash,eapf_consensus,camera,21.629867
pi_flash,eapf_consensus,pi_oscillator,22.006116
virtual_flash,eapf_consensus,camera,22.099698
pi_flash,eapf_consensus,pi_oscillator,22.503166
virtual_flash,eapf_consensus,camera,22.599865
pi_flash,eapf_consensus,pi_oscillator,22.943964
virtual_flash,eapf_consensus,camera,23.035898
pi_flash,eapf_consensus,pi_oscillator,23.427092
virtual_flash,eapf_consensus,camera,23.54627
pi_flash,eapf_consensus,pi_oscillator,23.908763
virtual_flash,eapf_consensus,camera,24.008964
pi_flash,eapf_consensus,pi_oscillator,24.366634
virtual_flash,eapf_consensus,camera,24.537188
pi_flash,eapf_consensus,pi_oscillator,24.866921
virtual_flash,eapf_consensus,camera,24.965614
pi_flash,eapf_consensus,pi_oscillator,25.35492
virtual_flash,eapf_consensus,camera,25.503883
pi_flash,eapf_consensus,pi_oscillator,25.841923
virtual_flash,eapf_consensus,camera,25.952396
pi_flash,eapf_consensus,pi_oscillator,26.325023
virtual_flash,eapf_consensus,camera,26.482721
pi_flash,eapf_consensus,pi_oscillator,26.819562
virtual_flash,eapf_consensus,camera,26.921591
pi_flash,eapf_consensus,pi_oscillator,27.322951
virtual_flash,eapf_consensus,camera,27.454864
pi_flash,eapf_consensus,pi_oscillator,27.809171
virtual_flash,eapf_consensus,camera,27.903594
pi_flash,eapf_consensus,pi_oscillator,28.298958
pi_flash,eapf_consensus,pi_oscillator,28.391417
virtual_flash,eapf_consensus,camera,28.500375
pi_flash,eapf_consensus,pi_oscillator,28.805712
virtual_flash,eapf_consensus,camera,28.903206
virtual_flash,eapf_consensus,camera,29.273025
pi_flash,eapf_consensus,pi_oscillator,29.294
pi_flash,eapf_consensus,pi_oscillator,29.775049
virtual_flash,eapf_consensus,camera,29.879482
