t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267387,14875.273200702,1,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.3874409560012282,102.0,,0.35,0.65,19.0,0.2836,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",66.7,66.0,85.0,0.0,V0,85.0,True
0.267387,14875.273200702,1,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.3874409560012282,102.0,,0.35,0.65,8.0,0.1633,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",48.12,48.0,56.0,0.0,V1,56.0,True
0.400979,14875.286750931,2,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.4009911850007484,103.7,,0.35,0.65,20.0,0.2899,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",69.15,68.0,88.0,0.0,V0,88.0,True
0.400979,14875.286750931,2,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.4009911850007484,103.7,,0.35,0.65,8.0,0.16,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",49.17,49.0,57.0,0.0,V1,57.0,True
0.434057,14875.319825471,3,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.43406572500134644,104.03,,0.35,0.65,20.0,0.2857,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",69.52,69.0,89.0,0.0,V0,89.0,True
0.434057,14875.319825471,3,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.43406572500134644,104.03,,0.35,0.65,8.0,0.16,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",49.53,49.0,57.0,0.0,V1,57.0,True
0.467357,14875.35312575,4,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.4673660040007235,105.52,,0.35,0.65,20.0,0.2899,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",69.35,68.0,88.0,0.0,V0,88.0,True
0.467357,14875.35312575,4,1,V1,15.0,15.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,15.0,local_contrast,False,,0,0.4673660040007235,105.52,,0.35,0.65,15.0,0.2586,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",60.19,57.0,72.0,0.0,V1,72.0,True
0.500686,14875.386454826,5,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.5006950800016057,113.67,,0.35,0.65,20.0,0.2899,0.0,0,"{'x': 77, 'y': 274, 'width': 222, 'height': 206}",68.89,68.0,88.0,0.0,V0,88.0,True
0.500686,14875.386454826,5,1,V1,50.0,50.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,50.0,local_contrast,False,,0,0.5006950800016057,113.67,,0.35,0.65,50.0,0.4386,0.0,0,"{'x': 437, 'y': 253, 'width': 203, 'height': 227}",114.89,113.0,163.0,0.0,V1,163.0,True
