brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
160.0,331.794,0.0,0,0.096872,0
165.0,39.448,0.0,0,0.439177,0
135.0,39.139,0.0,0,0.55188,0
135.0,50.04,0.0,0,0.59106,0
144.0,37.907,0.0,0,0.641138,0
144.0,32.237,0.0,0,0.679083,0
145.0,28.864,0.0,0,0.711358,0
145.0,28.855,0.0,0,0.740261,0
146.0,26.805,0.0,0,0.76915,0
164.0,20.941,0.9966,1,0.865087,1
164.0,30.447,1.0,1,0.88611,0
168.0,33.014,1.0,1,0.916635,0
169.0,37.822,1.0,1,0.949725,0
166.0,41.76,0.9529,1,0.987624,0
142.0,45.259,0.1429,0,1.02946,0
139.0,47.958,0.0667,0,1.074794,0
139.0,49.185,0.0544,0,1.122828,0
140.0,36.95,0.0764,0,1.182903,0
168.0,41.698,1.0,1,1.299741,1
168.0,37.28,1.0,1,1.341572,0
166.0,40.472,0.931,1,1.378917,0
165.0,43.904,0.8966,1,1.419456,0
165.0,46.442,0.8966,1,1.463425,0
167.0,50.254,0.9655,1,1.509934,0
144.0,49.964,0.1724,0,1.560254,0
136.0,28.962,0.0,0,1.682164,0
141.0,49.801,0.106,0,1.711195,0
139.0,24.764,0.0301,0,1.761063,0
141.0,23.666,0.0878,0,1.785893,0
164.0,20.786,0.8635,1,1.809625,1
164.0,21.726,0.8621,1,1.830518,0
167.0,38.956,0.9689,1,1.852309,0
167.0,40.118,0.9722,1,1.89133,0
167.0,41.635,0.9756,1,1.931515,0
160.0,46.225,0.7343,1,1.973215,0
141.0,20.773,0.0702,0,2.096931,0
139.0,49.563,0.0,0,2.11777,0
142.0,25.786,0.106,0,2.1674,0
145.0,35.562,0.2128,0,2.263517,0
145.0,38.718,0.2135,0,2.299148,0
168.0,35.664,1.0,1,2.337932,1
169.0,18.76,1.0,1,2.373712,0
170.0,35.241,1.0,1,2.465664,0
169.0,41.232,1.0,1,2.500971,0
144.0,44.886,0.1724,0,2.542271,0
142.0,47.475,0.1034,0,2.587223,0
142.0,50.472,0.1034,0,2.634764,0
144.0,46.872,0.1724,0,2.685302,0
144.0,23.018,0.1724,0,2.732238,0
146.0,21.814,0.2414,0,2.755323,0
167.0,19.449,0.9655,1,2.777202,1
169.0,19.89,1.0,1,2.87078,0
171.0,40.634,1.0,1,2.890738,0
170.0,44.012,1.0,1,2.931439,0
169.0,46.594,1.0,1,2.975518,0
171.0,50.192,1.0,1,3.022178,0
146.0,50.679,0.2333,0,3.072434,0
140.0,49.637,0.0333,0,3.123179,0
138.0,49.887,0.0,0,3.17288,0
143.0,38.82,0.1333,0,3.234737,0
165.0,21.941,0.8667,1,3.343309,1
169.0,39.245,1.0,1,3.365359,0
169.0,39.297,1.0,1,3.404669,0
168.0,42.704,0.9667,1,3.44403,0
153.0,46.091,0.4667,1,3.486801,0
140.0,50.122,0.0333,0,3.532959,0
140.0,50.352,0.0333,0,3.583147,0
141.0,50.073,0.0667,0,3.633564,0
141.0,24.885,0.0667,0,3.683704,0
144.0,34.8,0.1667,0,3.778104,0
144.0,38.365,0.1667,0,3.812969,0
165.0,34.14,0.8662,1,3.851401,1
168.0,34.18,0.9664,1,3.885649,0
169.0,32.104,1.0,1,3.919895,0
169.0,37.363,1.0,1,3.952064,0
166.0,41.205,0.8983,1,3.989494,0
151.0,44.449,0.3878,1,4.030766,0
139.0,47.727,0.0,0,4.075284,0
140.0,49.709,0.0333,0,4.123081,0
140.0,50.465,0.0333,0,4.172855,0
164.0,18.131,0.8333,1,4.292442,1
168.0,29.064,0.9666,1,4.318498,0
168.0,37.846,0.9664,1,4.347629,0
165.0,39.991,0.8653,1,4.38554,0
165.0,44.188,0.8649,1,4.425597,0
165.0,46.427,0.8644,1,4.469852,0
167.0,49.974,0.932,1,4.516345,0
151.0,50.521,0.3857,1,4.566385,0
138.0,50.435,0.0,0,4.616972,0
139.0,42.465,0.0,0,4.750159,0
137.0,24.251,0.0,0,4.792691,0
144.0,21.523,0.1667,0,4.817006,0
163.0,21.85,0.8,1,4.838594,1
167.0,38.403,0.9333,1,4.860557,0
167.0,38.942,0.9333,1,4.899058,0
165.0,41.612,0.8667,1,4.938066,0
165.0,45.593,0.8667,1,4.979743,0
142.0,47.999,0.1,0,5.025402,0
138.0,49.894,0.0,0,5.073466,0
137.0,50.427,0.0,0,5.123425,0
142.0,26.822,0.1,0,5.24347,0
163.0,20.025,0.8,1,5.270358,1
163.0,21.832,0.8,1,5.290491,0
167.0,37.494,0.9333,1,5.312387,0
167.0,24.359,0.9333,1,5.363447,0
165.0,41.091,0.8667,1,5.387873,0
164.0,44.759,0.8333,1,5.429031,0
138.0,47.75,0.0,0,5.473858,0
138.0,49.644,0.0,0,5.521676,0
137.0,50.047,0.0,0,5.571396,0
138.0,26.003,0.0,0,5.621509,0
141.0,36.226,0.0667,0,5.718709,0
171.0,27.318,1.0,1,5.824212,1
169.0,55.164,1.0,1,5.851655,0
169.0,36.368,1.0,1,5.906904,0
167.0,39.072,0.9333,1,5.943355,0
159.0,43.062,0.6667,1,5.982511,0
140.0,46.73,0.0333,0,6.025657,0
140.0,43.472,0.0333,0,6.072453,0
139.0,50.04,0.0,0,6.115992,0
141.0,25.287,0.0667,0,6.166098,0
169.0,35.498,1.0,1,6.260436,1
169.0,38.34,1.0,1,6.296039,0
168.0,41.423,0.9667,1,6.334446,0
168.0,33.426,0.9667,1,6.388396,0
146.0,47.563,0.2333,0,6.421888,0
141.0,49.992,0.0667,0,6.469516,0
140.0,50.069,0.0333,0,6.519573,0
144.0,50.367,0.1667,0,6.569707,0
143.0,24.078,0.1333,0,6.620152,0
142.0,22.734,0.1,0,6.644294,0
149.0,47.314,0.3333,0,6.737033,0
168.0,34.692,0.9667,1,6.784412,1
170.0,33.397,1.0,1,6.819213,0
168.0,34.835,0.9667,1,6.852674,0
170.0,38.348,1.0,1,6.887573,0
170.0,44.504,1.0,1,6.925988,0
147.0,44.057,0.2667,0,6.970559,0
142.0,48.632,0.1,0,7.014681,0
143.0,50.003,0.1333,0,7.063378,0
145.0,48.459,0.2,0,7.113445,0
144.0,22.862,0.1667,0,7.16197,0
169.0,30.969,1.0,1,7.254221,1
169.0,37.865,1.0,1,7.285296,0
170.0,40.764,1.0,1,7.323227,0
169.0,45.144,1.0,1,7.364056,0
145.0,25.35,0.2,0,7.43139,0
143.0,49.7,0.1333,0,7.456803,0
140.0,49.782,0.0333,0,7.506568,0
144.0,50.162,0.1667,0,7.556418,0
144.0,23.788,0.1667,0,7.606645,0
143.0,22.468,0.1333,0,7.630499,0
152.0,46.821,0.4333,0,7.722094,0
169.0,34.648,1.0,1,7.768982,1
169.0,33.423,1.0,1,7.803737,0
168.0,35.205,0.9667,1,7.837226,0
170.0,39.476,1.0,1,7.872499,0
169.0,43.736,1.0,1,7.912041,0
143.0,46.545,0.1333,0,7.955841,0
143.0,50.303,0.1333,0,8.002453,0
140.0,50.001,0.0333,0,8.05282,0
143.0,26.105,0.1333,0,8.102888,0
140.0,24.055,0.0333,0,8.129058,0
169.0,53.898,1.0,1,8.22205,1
168.0,41.343,0.9662,1,8.276057,0
168.0,45.244,0.9661,1,8.317467,0
148.0,47.902,0.2905,0,8.362778,0
141.0,50.212,0.0541,0,8.410745,0
139.0,39.436,0.0,0,8.471677,0
142.0,50.1,0.1,0,8.51118,0
141.0,24.852,0.0667,0,8.561345,0
139.0,22.981,0.0,0,8.586262,0
161.0,21.176,0.7333,1,8.609308,1
165.0,21.419,0.8667,1,8.630601,0
167.0,49.047,0.9333,1,8.720544,0
166.0,45.303,0.9,1,8.769658,0
166.0,47.545,0.9,1,8.815061,0
168.0,50.083,0.9667,1,8.862672,0
143.0,50.022,0.1333,0,8.91282,0
138.0,50.131,0.0,0,8.962907,0
136.0,50.155,0.0,0,9.013103,0
141.0,49.918,0.0667,0,9.063323,0
139.0,25.312,0.0,0,9.113305,0
167.0,33.587,0.9333,1,9.209999,1
167.0,38.376,0.9333,1,9.243695,0
166.0,41.44,0.9,1,9.282139,0
158.0,45.225,0.6333,1,9.323645,0
139.0,48.025,0.0,0,9.368936,0
138.0,50.771,0.0,0,9.417028,0
137.0,40.611,0.0,0,9.476159,0
139.0,25.892,0.0323,0,9.516834,0
137.0,24.012,0.0,0,9.542792,0
140.0,21.498,0.0645,0,9.566867,0
163.0,21.814,0.8065,1,9.58843,1
165.0,49.679,0.871,1,9.679821,0
164.0,44.838,0.8387,1,9.729567,0
145.0,47.248,0.2131,0,9.77447,0
138.0,50.627,0.0,0,9.821783,0
137.0,49.964,0.0,0,9.872476,0
140.0,49.976,0.0645,0,9.922506,0
139.0,24.686,0.0323,0,9.972546,0
137.0,22.895,0.0,0,9.997305,0
139.0,20.989,0.0323,0,10.020265,0
