t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
7e-06,0,0,105.67,0.0,988.67
0.988768,0,0,104.0,0.0,59.27
1.048125,0,0,55.0,0.0,58.73
1.106886,0,0,99.0,0.0,63.6
1.170559,0,0,102.67,0.0,62.97
1.233599,0,0,116.67,0.0,62.27
1.295939,0,0,117.33,0.0,63.4
1.359409,0,0,124.0,0.0,75.5
1.434993,0,0,113.67,0.0,87.14
1.522209,0,0,101.33,0.2876,99.79
1.622069,0,0,105.33,0.3453,94.66
1.716794,1,1,114.33,0.8373,83.25
1.800186,1,0,123.0,1.0,76.81
1.877121,1,0,124.0,1.0,82.54
1.959779,0,0,102.67,0.1157,98.23
2.058121,0,0,101.0,0.0426,100.4
2.158644,0,0,104.33,0.178,70.7
2.229455,1,1,124.0,1.0,84.7
2.314337,1,0,122.67,0.9432,78.2
2.39266,1,0,124.33,1.0,90.18
2.482959,0,0,102.33,0.0578,103.38
2.586436,0,0,104.33,0.1436,88.95
2.675496,0,0,105.0,0.1715,89.0
2.764683,1,1,123.33,0.9707,78.56
2.843459,1,0,123.67,0.9856,78.2
2.921821,1,0,124.33,1.0,90.87
3.012843,0,0,100.67,0.0,101.43
3.114432,0,0,103.33,0.1052,75.23
3.189833,0,0,106.0,0.2196,86.87
3.276875,1,1,124.67,1.0,82.5
3.359578,1,0,124.0,1.0,79.31
3.439052,0,0,109.0,0.3469,92.03
3.531246,0,0,101.0,0.0,101.19
3.632611,0,0,104.67,0.1596,91.75
3.724528,1,1,123.67,0.9857,81.51
3.80625,1,0,121.67,0.8987,74.48
3.880898,1,0,124.67,1.0,81.4
3.962474,0,0,104.0,0.1299,93.64
4.056316,0,0,101.33,0.0143,100.53
4.157031,0,0,105.33,0.188,69.88
4.227089,1,1,125.0,1.0,84.28
4.311605,1,0,124.67,1.0,78.77
4.390558,1,0,124.67,1.0,85.88
4.476616,0,0,102.33,0.0525,99.1
4.575906,0,0,104.33,0.1367,99.39
4.675483,0,0,105.0,0.1643,89.11
4.764776,1,1,123.67,0.9658,79.03
4.844034,1,0,123.67,0.9672,78.18
4.922396,1,0,123.0,0.9396,90.78
5.013365,0,0,100.0,0.0,100.72
5.114286,0,0,103.67,0.1143,75.7
5.190176,0,0,104.67,0.1573,67.87
5.258236,1,1,123.67,0.9717,61.82
5.320322,1,0,123.33,0.957,82.52
5.403033,1,0,123.67,0.9716,92.64
5.495872,0,0,100.33,0.0,101.22
5.597297,0,0,103.67,0.1144,98.97
5.696473,0,0,103.0,0.0857,68.45
5.76513,1,1,124.0,0.9859,79.38
5.844756,1,0,123.0,0.943,80.48
5.925443,1,0,115.67,0.6288,92.97
6.018631,0,0,100.0,0.0,100.34
6.119174,0,0,104.33,0.1329,97.59
6.216972,1,1,117.33,0.6965,84.89
6.302108,1,0,123.67,0.9714,77.98
6.380327,1,0,123.33,0.9567,84.56
6.465108,0,0,101.67,0.019,98.9
6.56425,0,0,100.0,0.0,98.73
6.663198,0,0,104.0,0.1286,71.05
6.734468,1,1,123.0,0.943,84.37
6.819093,1,0,123.0,0.943,82.2
6.901524,1,0,123.67,0.9717,92.13
6.993882,0,0,100.0,0.0,100.13
7.094233,0,0,103.33,0.1037,100.08
7.194536,0,0,104.67,0.1609,67.95
7.262707,1,1,123.0,0.9432,79.21
7.342192,1,0,123.0,0.9432,80.47
7.422893,1,0,120.67,0.8522,91.43
7.51456,0,0,100.67,0.0,100.85
7.615647,0,0,103.0,0.0994,75.67
7.691549,0,0,105.33,0.1989,86.45
7.77823,1,1,123.33,0.9672,82.12
7.860628,1,0,123.0,0.9531,79.66
7.940528,0,0,107.67,0.3,91.77
8.032541,0,0,100.33,0.0,100.79
8.133567,0,0,103.67,0.1324,95.5
8.229306,1,1,122.33,0.9287,82.77
8.312402,1,0,121.33,0.8949,75.84
8.388491,1,0,123.33,0.9853,83.01
8.47175,0,0,102.0,0.062,97.45
8.569447,0,0,100.67,0.0044,100.23
8.669929,0,0,104.0,0.1486,90.66
8.760832,1,1,122.67,0.9567,80.8
8.841935,1,0,122.67,0.9567,78.42
8.920603,1,0,124.33,1.0,89.71
9.010565,0,0,100.33,0.0,100.38
9.1112,0,0,103.0,0.1144,75.51
9.18696,0,0,105.0,0.2001,67.18
9.254392,1,1,123.67,1.0,62.19
9.316882,1,0,124.0,1.0,81.28
9.39842,1,0,124.67,1.0,90.88
9.489563,0,0,101.0,0.0287,100.88
9.590709,0,0,104.67,0.1859,99.52
9.690487,0,0,106.33,0.2571,88.0
9.778755,1,1,125.33,1.0,79.61
9.858672,1,0,124.0,1.0,79.46
9.938399,1,0,109.33,0.384,91.72
10.030384,0,0,101.67,0.0475,99.83
10.130479,0,0,105.33,0.2052,92.85
10.223603,0,0,108.33,0.3346,62.22
