t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
7e-06,0.000106,2.3,0.0,0,0.007
0.988768,1.722637,2.3,0.0,1,988.761
1.048125,2.580428,2.3,0.0,0,59.357
1.106886,3.429601,2.3,0.0,0,58.761
1.170559,4.349766,2.3,0.0,0,63.673
1.233599,5.260772,2.3,0.0,0,63.04
1.295939,6.161671,2.3,0.0,0,62.34
1.359409,0.795703,2.3,0.0,1,63.469
1.434993,1.887998,2.3,0.0,0,75.584
1.522209,3.148383,2.3,0.0,0,87.216
1.622069,4.591497,2.3,0.0,0,99.86
1.716794,5.967166,2.3,1.691688,0,94.725
1.800186,0.901252,2.3,1.684922,1,83.392
1.877121,2.029476,2.3,1.672769,0,76.935
1.959779,3.243752,2.3,1.656355,0,82.658
2.058121,4.687283,2.3,1.636599,0,98.343
2.158644,6.164302,2.3,1.614247,0,100.522
2.229455,0.923752,2.298602,-0.036566,1,70.811
2.314337,2.164168,2.296092,-0.241487,0,84.883
2.39266,3.304007,2.292702,-0.425998,0,78.323
2.482959,4.610192,2.288622,-0.62998,0,90.299
2.586436,6.099072,2.284006,-0.855137,0,103.477
2.675496,1.090517,2.278979,-1.042593,1,89.06
2.764683,2.359647,2.273476,-1.298069,0,89.187
2.843459,3.472686,2.267615,-1.470713,0,78.776
2.921821,4.572839,2.261489,-1.635231,0,78.362
3.012843,5.845854,2.255177,-1.820712,0,91.022
3.114432,0.977787,2.248741,-2.021579,1,101.589
3.189833,2.01501,2.242232,-2.158353,0,75.4
3.276875,3.210091,2.235858,-2.174499,0,87.042
3.359578,4.337798,2.229618,-2.291523,0,82.703
3.439052,5.414267,2.22351,-2.396719,0,79.474
3.531246,0.379522,2.217532,-2.517914,1,92.194
3.632611,1.749592,2.211682,-2.648332,0,101.365
3.724528,2.985499,2.205961,-1.899855,0,91.917
3.80625,4.077126,2.200366,-1.989108,0,81.722
3.880898,5.068039,2.194895,-2.064751,0,74.648
3.962474,6.151548,2.189545,-2.14838,0,81.576
4.056316,1.117197,2.184312,-2.247244,1,93.842
4.157031,2.456293,2.179195,-2.352386,0,100.715
4.227089,3.370802,2.174194,-2.55613,0,70.058
4.311605,4.479047,2.169306,-2.629164,0,84.516
4.390558,5.507371,2.164528,-2.690453,0,78.953
4.476616,0.345302,2.159857,-2.757344,1,86.058
4.575906,1.641975,2.15529,-2.837492,0,99.29
4.675483,2.938179,2.150825,-2.913662,0,99.577
4.764776,4.09087,2.146456,-3.050009,0,89.293
4.844034,5.104194,2.142181,-3.093075,0,79.257
4.922396,6.101931,2.137998,-3.131371,0,78.362
5.013365,1.007589,2.133906,3.102212,1,90.969
5.114286,2.346239,2.129902,3.019736,0,100.921
5.190176,3.362055,2.125986,2.94914,0,75.89
5.258236,4.282803,2.122232,2.854819,0,68.061
5.320322,5.131084,2.118624,2.784198,0,62.085
5.403033,6.259189,2.115147,2.687026,0,82.711
5.495872,1.241789,2.111789,2.575817,1,92.839
5.597297,2.622964,2.108538,2.45408,0,101.425
5.696473,3.974525,2.105387,2.332937,0,99.176
5.76513,4.921885,2.10237,2.255118,0,68.657
5.844756,6.013641,2.099472,2.155394,0,79.626
5.925443,0.834993,2.096681,2.055538,1,80.687
6.018631,2.102561,2.093986,1.947796,0,93.188
6.119174,3.464678,2.09138,1.836665,0,100.543
6.216972,4.792294,2.088961,2.767265,0,97.798
6.302108,5.954461,2.086702,2.681453,0,85.136
6.380327,0.742983,2.08458,2.598044,1,78.219
6.465108,1.900408,2.082576,2.511073,0,84.781
6.56425,3.244964,2.080674,2.417628,0,99.142
6.663198,4.585635,2.078862,2.325184,0,98.947
