t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
1.4e-05,0.000161,1.8,0.0,0,0.014
1.055909,5.65886,1.8,0.0,1,1055.894
1.117949,0.07733,1.8,0.0,1,62.04
1.208474,1.101153,1.8,0.0,0,90.526
1.305941,2.203471,1.8,0.0,0,97.466
1.396897,3.23216,1.8,0.0,0,90.956
1.4864,4.244412,1.8,0.0,0,89.503
1.576525,5.263702,1.8,0.0,0,90.125
1.66674,0.000832,1.8,0.0,1,90.216
1.756505,1.016046,1.8,0.0,0,89.765
1.846188,2.030334,1.8,0.0,0,89.683
1.936347,3.050014,1.8,0.0,0,90.159
2.026834,4.073401,1.8,0.0,0,90.487
2.116818,5.09109,1.8,0.0,0,89.983
2.206796,6.108721,1.8,0.0,0,89.978
2.29652,0.840283,1.8,0.0,1,89.723
2.386921,1.862697,1.8,0.0,0,90.401
2.476956,2.88097,1.8,0.0,0,90.035
2.580114,4.047657,1.8,0.0,0,103.158
2.657016,4.917404,1.8,0.0,0,76.903
2.746641,5.931038,1.8,0.0,0,89.625
2.836974,0.669496,1.8,0.0,1,90.333
2.927581,1.69424,1.8,0.0,0,90.607
3.017365,2.709662,1.8,0.0,0,89.783
3.107257,3.72632,1.8,0.0,0,89.892
3.197594,4.748007,1.8,0.0,0,90.337
3.28727,5.762219,1.8,0.0,0,89.676
3.378056,0.505805,1.8,0.0,1,90.787
3.46741,1.51637,1.8,0.0,0,89.354
3.557615,2.536565,1.8,0.0,0,90.205
3.647694,3.555335,1.8,0.0,0,90.079
3.738102,4.577826,1.8,0.0,0,90.408
3.827736,5.591558,1.8,0.0,0,89.634
3.917226,0.320488,1.8,0.0,1,89.491
4.007672,1.34341,1.8,0.0,0,90.446
4.09808,2.3659,1.8,0.0,0,90.408
4.188347,3.386795,1.8,0.0,0,90.267
4.277955,4.40023,1.8,0.0,0,89.607
4.367775,5.416069,1.8,0.0,0,89.82
4.457708,0.150006,1.8,0.0,1,89.933
4.548003,1.171218,1.8,0.0,0,90.295
4.638419,2.193804,1.8,0.0,0,90.416
4.728054,3.20755,1.8,0.0,0,89.635
4.818321,4.228444,1.8,0.0,0,90.267
4.908164,5.244548,1.8,0.0,0,89.843
4.997895,6.25938,1.8,0.0,0,89.731
5.087947,0.994661,1.8,0.0,1,90.052
5.178727,2.02135,1.8,0.0,0,90.779
5.268492,3.036578,1.8,0.0,0,89.766
5.358351,4.052855,1.8,0.0,0,89.859
5.448874,5.07664,1.8,0.0,0,90.522
5.538438,6.089586,1.8,0.0,0,89.564
5.628446,0.824372,1.8,0.0,1,90.008
5.718882,1.847178,1.8,0.0,0,90.436
5.808823,2.864385,1.8,0.0,0,89.941
5.898504,3.87866,1.8,0.0,0,89.682
5.989094,4.903202,1.8,0.0,0,90.589
6.079065,5.920752,1.8,0.0,0,89.971
6.168987,0.654566,1.8,0.0,1,89.923
6.259096,1.673665,1.8,0.0,0,90.108
6.349465,2.695722,1.8,0.0,0,90.37
6.439246,3.711114,1.8,0.0,0,89.78
6.529295,4.729547,1.8,0.0,0,90.049
6.619399,5.748604,1.8,0.0,0,90.104
6.709294,0.482099,1.8,0.0,1,89.894
6.799602,1.503462,1.8,0.0,0,90.308
6.889615,2.521482,1.8,0.0,0,90.013
6.979414,3.537091,1.8,0.0,0,89.8
