t_s,event_type
1.055909,follower_flash
1.117949,follower_flash
1.66674,follower_flash
2.29652,follower_flash
2.836974,follower_flash
3.378056,follower_flash
3.917226,follower_flash
4.457708,follower_flash
5.087947,follower_flash
5.628446,follower_flash
6.168987,follower_flash
6.709294,follower_flash
7.249832,follower_flash
7.790235,follower_flash
8.420571,follower_flash
8.958725,follower_flash
9.489327,follower_flash
9.643678,leader_flash
10.009444,leader_flash
10.009444,follower_flash
10.511001,leader_flash
10.580284,follower_flash
11.012262,leader_flash
11.081733,follower_flash
11.512254,leader_flash
11.581126,follower_flash
12.010798,leader_flash
12.080586,follower_flash
12.511358,leader_flash
12.580616,follower_flash
13.012062,leader_flash
13.081195,follower_flash
13.512082,leader_flash
13.512082,follower_flash
14.013456,leader_flash
14.013456,follower_flash
14.51458,leader_flash
14.51458,follower_flash
15.014456,leader_flash
15.014456,follower_flash
15.512825,leader_flash
15.512825,follower_flash
16.013799,leader_flash
16.013799,follower_flash
16.513519,leader_flash
16.513519,follower_flash
17.012075,leader_flash
17.012075,follower_flash
17.512042,leader_flash
17.512042,follower_flash
18.012914,leader_flash
18.012914,follower_flash
18.513421,leader_flash
18.513421,follower_flash
19.01372,leader_flash
19.01372,follower_flash
19.513696,leader_flash
19.513696,follower_flash
20.012581,leader_flash
20.012581,follower_flash
20.505951,follower_flash
20.575164,leader_flash
21.012238,follower_flash
21.494522,follower_flash
21.854933,leader_flash
21.975803,follower_flash
22.467233,follower_flash
22.984858,follower_flash
23.429534,follower_flash
23.936575,follower_flash
24.397101,follower_flash
24.90221,follower_flash
25.403892,follower_flash
25.905306,follower_flash
26.406589,follower_flash
26.529418,leader_flash
26.904672,follower_flash
27.028357,leader_flash
27.404462,follower_flash
27.528557,leader_flash
27.906307,follower_flash
28.029948,leader_flash
28.472286,follower_flash
28.531708,leader_flash
28.972673,follower_flash
29.031524,leader_flash
29.472906,follower_flash
29.5321,leader_flash
29.972571,follower_flash
