t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
1.5e-05,0.000141,1.5,0.0,0,0.015
0.997925,3.12204,1.5,0.0,1,997.91
1.085475,3.947172,1.5,0.0,0,87.549
1.150757,4.562439,1.5,0.0,0,65.282
1.213682,5.1555,1.5,0.0,0,62.926
1.277904,5.760775,1.5,0.0,0,64.222
1.351871,0.174712,1.5,0.0,1,73.967
1.435453,0.962452,1.5,0.0,0,83.582
1.497387,1.546174,1.5,0.0,0,61.935
1.5552,2.09104,1.5,0.0,0,57.812
1.622778,2.719592,1.5,-2.09104,0,67.579
1.683794,3.27963,1.5,-2.082676,0,61.016
1.750992,3.892666,1.5,-2.067654,0,67.198
1.825868,4.573931,1.5,-2.047365,0,74.875
1.909394,5.333517,1.5,-2.022945,0,83.526
1.993047,6.091852,1.5,-1.995318,0,83.654
2.06862,0.499035,1.502972,0.544114,1,75.573
2.136774,1.128664,1.508309,0.88288,0,68.154
2.200126,1.72262,1.515518,1.189284,0,63.352
2.26916,2.380879,1.524194,1.511235,0,69.034
2.349708,3.160492,1.53401,1.874093,0,80.548
2.43486,3.996786,1.544699,2.245176,0,85.152
2.501291,4.664063,1.556043,2.521065,0,66.43
2.609558,5.748361,1.567001,1.939358,0,108.267
2.703918,0.423592,1.577607,2.186181,1,94.36
2.791543,1.32528,1.587888,2.40412,0,87.625
2.873349,2.178335,1.597869,2.596608,0,81.806
2.959435,3.083279,1.607569,2.791736,0,86.086
3.021106,3.750381,1.617006,2.913514,0,61.671
3.110225,4.702161,1.626077,2.745771,0,89.119
3.174953,5.411956,1.634819,2.850428,0,64.728
3.241754,6.148718,1.643263,2.954116,0,66.801
3.317572,0.701107,1.651434,3.072196,1,75.818
3.402519,1.612437,1.659354,-3.079129,0,84.948
3.487147,2.506966,1.667042,-2.929307,0,84.628
3.562301,3.294699,1.674922,-2.302898,0,75.154
3.629708,3.996017,1.682922,-2.12375,0,67.407
3.692113,4.641637,1.690988,-1.952468,0,62.405
3.760493,5.349713,1.699073,-1.762823,0,68.381
3.840343,6.181216,1.707142,-1.543618,0,79.85
3.926427,0.799394,1.715165,-1.310622,1,86.084
4.010065,1.678799,1.72312,-1.086811,0,83.639
4.085691,2.473825,1.730581,-1.5485,0,75.626
4.153606,3.187659,1.737616,-1.410922,0,67.915
4.219166,3.878602,1.744283,-1.279295,0,65.56
4.294414,4.678891,1.750629,-1.134821,0,75.248
4.379144,5.587442,1.756693,-0.979078,0,84.73
4.465888,0.239652,1.762507,-0.824482,1,86.744
4.526585,0.891325,1.768097,-0.712876,0,60.697
4.616637,1.872199,1.773308,-0.786695,0,90.052
4.681965,2.581679,1.778197,-0.693391,0,65.328
4.750409,3.329262,1.782807,-0.599805,0,68.444
4.830789,4.21398,1.787175,-0.496717,0,80.381
4.91633,5.160406,1.791334,-0.391898,0,85.54
5.000715,6.097724,1.795307,-0.292056,0,84.385
5.077211,0.668515,1.799117,0.261263,1,76.497
5.144762,1.426328,1.80278,0.335508,0,67.551
5.209123,2.152326,1.806312,0.402059,0,64.361
5.279222,2.947364,1.809724,0.469704,0,70.099
5.360704,3.875614,1.813026,0.543609,0,81.481
5.446597,4.857935,1.816229,0.617421,0,85.893
5.506673,5.54925,1.819338,0.665194,0,60.076
5.595907,0.293659,1.822359,0.734395,1,89.234
5.659354,1.029289,1.8253,0.778944,0,63.447
5.722529,1.757225,1.828162,-0.978593,0,63.175
5.795254,2.591611,1.830952,-0.924944,0,72.725
5.878051,3.539903,1.833672,-0.860464,0,82.797
5.962869,4.510565,1.836326,-0.792638,0,84.818
6.022974,5.195855,1.838915,-0.742019,0,60.106
6.112236,6.225419,1.841762,1.195954,0,89.261
6.176531,0.689939,1.844802,1.274829,1,64.295
6.242554,1.463559,1.847986,1.349058,0,66.023
6.318611,2.359065,1.851271,1.428945,0,76.058
6.406344,3.395539,1.854624,1.516514,0,87.733
