t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
2e-06,0.0,1.5,0.0,0.0,0.0,0,0,0.002,0.01,0.0,0.0629,188.7,46.3
0.090737,1.7e-05,1.5,0.0,-1.7e-05,-1.7e-05,0,0,90.735,0.011,0.0,0.1258,188.72,47.4
0.16278,0.855169,1.5,0.0,-0.855169,-0.754682,0,0,72.043,0.01,0.0,0.1896,188.72,48.0
0.235088,1.343868,1.5,0.0,-1.343868,-0.974362,0,0,72.307,0.01,0.0,0.2525,188.72,48.0
0.298447,1.778761,1.5,0.0,-1.778761,-0.978453,0,0,63.359,0.011,0.0,0.3163,188.72,48.5
0.358832,2.158927,1.5,0.0,-2.158927,-0.831979,0,0,60.386,0.011,0.0,0.3796,188.72,47.4
0.419209,2.55221,1.5,0.0,-2.55221,-0.555848,0,0,60.377,0.01,0.0,0.442,188.72,46.9
0.478596,3.003787,1.5,0.0,-3.003787,-0.13737,0,0,59.387,0.01,0.0,0.5052,188.72,47.4
0.54345,3.534941,1.5,0.0,2.748245,0.383283,0,0,64.854,0.01,0.0,0.5684,188.72,48.5
0.61514,4.233179,1.5,0.0,2.050006,0.88736,0,0,71.69,0.011,0.0,0.6313,188.72,47.4
0.689796,5.131495,1.5,0.0,1.15169,0.913453,0,0,74.656,0.01,0.0,0.6961,188.72,48.5
0.760482,6.073794,1.5,0.0,0.209392,0.207865,1,0,70.686,0.011,0.0,0.7597,188.72,48.0
0.821788,0.508229,1.5,0.0,-0.508229,-0.486631,0,0,61.306,0.01,0.0,0.824,188.72,48.5
0.881891,0.981605,1.5,0.75528,-0.226325,-0.224397,0,0,60.103,0.011,0.0,0.8875,188.72,47.4
0.942071,1.50086,1.5,1.511522,0.010662,0.010661,0,0,60.18,0.01,0.0,0.9503,188.72,48.5
1.001622,2.070287,1.5,2.259862,0.189575,0.188442,0,0,59.551,0.01,0.0,1.0134,188.72,49.6
1.067603,2.670819,1.5,3.089003,0.418184,0.406101,0,0,65.981,0.01,0.0,1.078,188.72,46.9
1.140648,3.386457,1.5,4.006925,0.620468,0.581416,0,0,73.046,0.01,0.0,1.143,188.72,47.4
1.214872,4.223543,1.5,4.939643,0.7161,0.656447,0,0,74.223,0.01,0.0,1.2062,188.72,49.0
1.281094,5.093615,1.5,5.771821,0.678206,0.627397,0,0,66.223,0.009,0.0,1.2697,188.72,48.5
1.342127,5.863167,1.5,0.0,0.420019,0.407778,1,0,61.033,0.011,0.0,1.333,188.72,49.0
1.402283,0.24231,1.5,0.726388,0.484078,0.465393,0,0,60.156,0.01,0.0,1.3967,188.72,48.0
1.462543,0.907249,1.5,1.454038,0.546789,0.519947,0,0,60.26,0.01,0.0,1.4616,189.22,49.0
1.523174,1.584849,1.5,2.186167,0.601318,0.56573,0,0,60.631,0.01,0.0,1.5251,189.22,48.0
1.592774,2.276335,1.5,3.026595,0.75026,0.681829,0,0,69.6,0.009,0.0,1.5887,189.22,49.0
1.666603,3.09839,1.5,3.918094,0.819704,0.730944,0,0,73.829,0.01,0.0,1.6529,189.22,48.5
1.740064,3.983091,1.5,4.805147,0.822056,0.732547,0,0,73.461,0.009,0.0,1.7165,189.22,48.5
1.803971,4.863793,1.5,5.57684,0.713047,0.654142,0,0,63.907,0.01,0.0,1.7809,189.22,48.5
1.864258,5.612423,1.5,0.0,0.670763,0.621584,1,0,60.286,0.011,0.0,1.8452,189.22,48.0
1.924634,0.028577,1.5,0.727796,0.699219,0.64362,0,0,60.376,0.01,0.0,1.9088,189.22,47.4
1.984489,0.733613,1.5,1.449314,0.715701,0.656147,0,0,59.855,0.01,0.0,1.9718,189.22,48.0
2.049598,1.435192,1.5,2.234165,0.798973,0.71664,0,0,65.109,0.01,0.0,2.0354,189.22,48.0
2.122161,2.212138,1.5,3.108875,0.896737,0.781294,0,0,72.563,0.01,0.0,2.0991,189.22,48.0
2.19698,3.09446,1.5,4.01077,0.916311,0.793361,0,0,74.819,0.01,0.0,2.1633,189.22,48.5
2.266731,4.007362,1.5,4.851576,0.844214,0.747449,0,0,69.751,0.01,0.0,2.2277,189.22,48.5
2.327927,4.847222,1.5,0.0,1.435963,0.990924,0,0,61.197,0.011,0.0,2.2911,189.22,48.5
2.387662,5.636231,1.5,0.721305,1.36826,0.979559,1,0,59.735,0.011,0.0,2.3551,189.22,49.0
2.448743,0.120829,1.5,1.458869,1.33804,0.973034,0,0,61.081,0.01,0.0,2.4188,189.22,48.0
2.508069,0.904524,1.5,2.175245,1.270721,0.955314,0,0,59.326,0.01,0.0,2.4816,189.22,48.5
2.575182,1.662027,1.5,2.985643,1.323616,0.969606,0,0,67.113,0.01,0.0,2.5453,189.22,49.0
2.648602,2.522305,1.5,3.8722,1.349894,0.9757,0,0,73.42,0.01,0.0,2.6098,189.22,48.5
2.721781,3.464997,1.5,4.755841,1.290845,0.961069,0,0,73.178,0.01,0.0,2.673,189.22,48.0
2.785718,4.400841,1.5,5.527901,1.127061,0.903154,0,0,63.938,0.01,0.0,2.7367,189.22,48.0
2.845844,5.205551,1.5,0.0,1.077634,0.88084,0,0,60.126,0.011,0.0,2.8001,189.22,48.5
2.906245,5.957591,1.5,0.731044,1.056638,0.870707,1,0,60.4,0.012,0.0,2.8637,189.22,48.0
2.966883,0.427733,1.5,1.464972,1.03724,0.861004,0,1,60.639,0.01,0.0,2.9277,189.22,47.4
3.027822,1.181972,1.5,2.20254,1.020568,0.852405,0,1,60.939,0.01,0.0,2.9919,189.22,47.4
3.097878,1.938118,1.5,3.050451,1.112333,0.896734,0,1,70.056,0.01,0.0,3.0565,189.22,47.4
3.171941,2.818256,1.5,3.946856,1.128599,0.903814,0,1,74.063,0.01,0.0,3.1204,189.22,48.0
3.244989,3.750565,1.5,4.830985,1.08042,0.882156,0,1,73.048,0.01,0.0,3.184,189.22,48.5
3.308945,4.664571,1.5,5.605055,0.940484,0.807843,0,1,63.955,0.01,0.0,3.2474,189.22,47.4
3.368808,5.448164,1.5,0.0,0.835022,0.741311,0,1,59.864,0.01,0.0,3.3111,189.22,48.0
