t,frame_id,roi_intensity,normalized_signal,detected_flash_state,leader_flash_event,detected_flash_time,detection_confidence,roi_x,roi_y,roi_w,roi_h,camera_processing_time_ms
2.845844,44,172.33,1.0,1,1,2.845844,0.694,,,,,60.09
2.906245,45,173.0,1.0,1,0,,0.7028,,,,,60.28
2.966883,46,170.67,0.9547,1,0,,0.7109,,,,,60.69
3.027822,47,172.0,0.991,1,0,,0.7184,,,,,69.81
3.097878,48,137.0,0.0363,0,0,,0.7247,,,,,73.82
3.171941,49,138.67,0.0818,0,0,,0.7301,,,,,72.8
3.244989,50,139.33,0.0998,0,0,,0.7353,,,,,63.71
3.308945,51,152.0,0.4454,0,0,,0.7365,,,,,59.62
3.368808,52,172.33,1.0,1,1,3.368808,0.7437,,,,,60.04
3.429138,53,172.33,1.0,1,0,,0.751,,,,,59.43
3.488919,54,173.0,1.0,1,0,,0.7543,,,,,66.53
3.555652,55,141.0,0.1423,0,0,,0.7302,,,,,73.96
3.629862,56,136.0,0.0045,0,0,,0.7347,,,,,74.93
3.705038,57,137.33,0.0401,0,0,,0.7379,,,,,69.27
3.774549,58,138.67,0.076,0,0,,0.7408,,,,,60.63
3.835424,59,172.33,1.0,1,1,3.835424,0.7234,,,,,59.84
3.895549,60,171.67,0.9818,1,0,,0.7296,,,,,60.29
3.956178,61,170.67,0.9543,1,0,,0.7357,,,,,60.63
4.017068,62,172.33,1.0,1,0,,0.7414,,,,,69.69
4.087,63,137.0,0.0275,0,0,,0.7418,,,,,75.62
4.162865,64,139.0,0.0826,0,0,,0.7476,,,,,72.8
4.235913,65,139.0,0.0826,0,0,,0.7519,,,,,64.61
4.300769,66,146.33,0.2843,0,0,,0.7556,,,,,59.62
4.360626,67,172.0,0.9909,1,1,4.360626,0.7606,,,,,60.06
4.420978,68,173.0,1.0,1,0,,0.7641,,,,,59.35
4.480695,69,172.67,1.0,1,0,,0.7665,,,,,64.98
4.54588,70,146.33,0.2843,0,0,,0.7564,,,,,72.54
4.618664,71,136.33,0.0091,0,0,,0.7599,,,,,75.53
4.694445,72,137.33,0.0366,0,0,,0.7619,,,,,70.11
4.764801,73,138.33,0.0641,0,0,,0.7643,,,,,61.77
4.826815,74,171.67,0.9818,1,1,4.826815,0.7459,,,,,59.83
4.886931,75,172.67,1.0,1,0,,0.7497,,,,,59.99
4.947282,76,171.33,0.9725,1,0,,0.7547,,,,,59.73
5.007262,77,172.33,1.0,1,0,,0.7711,,,,,66.26
5.073775,78,137.0,0.0275,0,0,,0.7669,,,,,73.71
5.147738,79,138.67,0.0684,0,0,,0.7682,,,,,72.73
5.220706,80,139.33,0.0833,0,0,,0.7688,,,,,63.89
5.284845,81,140.67,0.1206,0,0,,0.7697,,,,,60.47
5.345561,82,171.67,0.9817,1,1,5.345561,0.7849,,,,,59.92
5.405777,83,172.33,1.0,1,0,,0.7842,,,,,59.17
5.465314,84,172.0,0.9908,1,0,,0.7855,,,,,61.04
5.526567,85,172.67,1.0,1,0,,0.7867,,,,,69.59
5.596399,86,137.0,0.0186,0,0,,0.785,,,,,74.76
5.6714,87,138.0,0.041,0,0,,0.7829,,,,,73.27
5.744923,88,138.0,0.0319,0,0,,0.781,,,,,64.44
5.809609,89,151.67,0.4174,0,0,,0.7803,,,,,59.44
5.86929,90,172.0,0.9907,1,1,5.86929,0.7795,,,,,59.63
5.929205,91,171.33,0.9718,1,0,,0.781,,,,,59.77
5.989357,92,172.67,1.0,1,0,,0.7808,,,,,67.12
6.056721,93,141.33,0.1258,0,0,,0.7601,,,,,72.55
6.129527,94,137.33,0.0093,0,0,,0.7602,,,,,74.87
6.20465,95,138.67,0.0473,0,0,,0.7612,,,,,67.67
6.27256,96,140.0,0.0849,0,0,,0.7622,,,,,61.62
6.334416,97,172.67,1.0,1,1,6.334416,0.751,,,,,59.31
6.394017,98,172.0,0.9869,1,0,,0.7508,,,,,59.39
6.453792,99,171.67,0.9776,1,0,,0.7513,,,,,61.6
6.515597,100,172.67,1.0,1,0,,0.7515,,,,,69.86
6.585698,101,136.33,0.0,0,0,,0.7686,,,,,74.8
6.660743,102,137.67,0.0188,0,0,,0.7683,,,,,73.68
6.734669,103,137.67,0.0188,0,0,,0.7675,,,,,64.23
6.799138,104,144.33,0.2055,0,0,,0.7689,,,,,60.26
6.859643,105,172.67,1.0,1,1,6.859643,0.7821,,,,,59.62
6.919555,106,172.0,0.9812,1,0,,0.782,,,,,60.53
6.980487,107,172.33,0.9905,1,0,,0.7813,,,,,64.13
7.044866,108,148.0,0.3084,0,0,,0.7699,,,,,72.29
7.117403,109,136.67,0.0,0,0,,0.7688,,,,,75.15
7.192814,110,138.33,0.0373,0,0,,0.7699,,,,,69.03
7.262117,111,139.67,0.0749,0,0,,0.7708,,,,,62.06
7.324421,112,172.0,0.9812,1,1,7.324421,0.7575,,,,,59.9
7.384609,113,173.0,1.0,1,0,,0.7735,,,,,60.83
7.445843,114,171.33,0.9624,1,0,,0.7734,,,,,59.02
7.505118,115,172.33,0.9905,1,0,,0.7734,,,,,65.88
7.571237,116,136.33,0.0,0,0,,0.7735,,,,,73.39
7.644873,117,137.33,0.0093,0,0,,0.7767,,,,,73.44
7.71857,118,137.33,0.0093,0,0,,0.7752,,,,,65.43
7.784248,119,139.67,0.0749,0,0,,0.7709,,,,,60.47
7.844957,120,172.0,0.9812,1,1,7.844957,0.7711,,,,,59.3
7.904541,121,172.33,0.9905,1,0,,0.7708,,,,,59.83
7.964765,122,171.33,0.9624,1,0,,0.7721,,,,,60.31
8.025328,123,172.33,0.9905,1,0,,0.7528,,,,,69.51
8.095075,124,136.67,0.0,0,0,,0.7765,,,,,74.13
8.16945,125,138.0,0.028,0,0,,0.7758,,,,,73.72
8.243417,126,138.0,0.028,0,0,,0.7756,,,,,64.06
8.307723,127,149.0,0.3364,0,0,,0.7754,,,,,59.39
8.367356,128,172.33,0.9905,1,1,8.367356,0.7812,,,,,59.83
8.427474,129,170.0,0.9251,1,0,,0.7826,,,,,59.82
8.487726,130,171.0,0.9532,1,0,,0.7838,,,,,65.84
8.553813,131,140.67,0.1029,0,0,,0.7615,,,,,72.35
8.626409,132,135.33,0.0,0,0,,0.7599,,,,,74.01
8.700667,133,136.0,0.0,0,0,,0.7607,,,,,67.98
8.768888,134,137.67,0.0188,0,0,,0.7617,,,,,61.4
8.83053,135,172.0,0.9812,1,1,8.83053,0.749,,,,,60.04
8.890855,136,171.33,0.9624,1,0,,0.7497,,,,,59.99
8.951262,137,170.33,0.9344,1,0,,0.749,,,,,59.39
9.010903,138,171.67,0.972,1,0,,0.7494,,,,,69.54
9.080692,139,136.0,0.0,0,0,,0.7644,,,,,74.03
9.154967,140,137.33,0.0129,0,0,,0.7654,,,,,73.68
9.228894,141,137.67,0.0224,0,0,,0.766,,,,,65.06
9.294219,142,140.67,0.1062,0,0,,0.7669,,,,,59.85
9.354331,143,172.33,0.9905,1,1,9.354331,0.7793,,,,,59.98
9.414605,144,170.67,0.9441,1,0,,0.7788,,,,,59.52
9.474549,145,169.33,0.9119,1,0,,0.7796,,,,,61.21
9.53597,146,153.67,0.4738,1,0,,0.7756,,,,,70.26
9.606475,147,134.67,0.0,0,0,,0.7743,,,,,74.47
9.681191,148,136.0,0.0,0,0,,0.7753,,,,,69.57
9.751006,149,137.67,0.028,0,0,,0.7768,,,,,61.23
9.812488,150,155.67,0.5328,0,0,,0.7749,,,,,60.33
9.873064,151,172.67,1.0,1,1,9.873064,0.775,,,,,59.71
9.933068,152,171.33,0.972,1,0,,0.7743,,,,,60.23
9.993743,153,172.0,0.9907,1,0,,0.7718,,,,,63.37
10.05736,154,139.33,0.0746,0,0,,0.7691,,,,,72.24
10.129848,155,136.0,0.0,0,0,,0.7719,,,,,76.75
10.206847,156,136.67,0.0038,0,0,,0.7708,,,,,66.39
10.273479,157,138.0,0.041,0,0,,0.7687,,,,,61.25
10.334969,158,171.67,0.9816,1,1,10.334969,0.7697,,,,,59.95
10.395211,159,171.0,0.9628,1,0,,0.7684,,,,,59.78
10.455431,160,169.33,0.9162,1,0,,0.7677,,,,,60.66
10.516343,161,170.67,0.9536,1,0,,0.7595,,,,,69.58
10.586195,162,135.0,0.0,0,0,,0.7835,,,,,74.24
10.660678,163,136.67,0.0094,0,0,,0.7844,,,,,72.98
10.733912,164,137.0,0.0186,0,0,,0.7856,,,,,65.08
10.799237,165,143.67,0.2039,0,0,,0.7884,,,,,59.19
10.858672,166,172.33,1.0,1,1,10.858672,0.7937,,,,,59.46
10.918421,167,172.0,0.9908,1,0,,0.7928,,,,,60.48
10.97935,168,171.0,0.9631,1,0,,0.7911,,,,,61.82
11.041425,169,151.0,0.4075,1,0,,0.7846,,,,,70.04
11.111716,170,135.67,0.0,0,0,,0.784,,,,,74.79
11.186755,171,137.0,0.0222,0,0,,0.7846,,,,,67.43
11.254421,172,138.33,0.059,0,0,,0.785,,,,,60.77
11.315431,173,158.33,0.6125,0,0,,0.7832,,,,,60.0
11.375695,174,172.67,1.0,1,1,11.375695,0.7829,,,,,59.38
11.435362,175,170.33,0.9446,1,0,,0.7836,,,,,60.36
11.496185,176,171.0,0.9632,1,0,,0.7828,,,,,64.1
11.560538,177,137.67,0.0407,0,0,,0.7938,,,,,72.16
11.632949,178,135.33,0.0,0,0,,0.7941,,,,,75.88
11.709085,179,137.33,0.0366,0,0,,0.795,,,,,66.9
11.776229,180,139.0,0.0826,0,0,,0.7966,,,,,61.06
11.837539,181,173.0,1.0,1,1,11.837539,0.7987,,,,,59.7
11.897538,182,173.0,1.0,1,0,,0.7983,,,,,59.54
11.957559,183,171.67,0.9818,1,0,,0.7976,,,,,61.65
12.019459,184,172.67,1.0,1,0,,0.7963,,,,,69.6
12.089307,185,136.67,0.0184,0,0,,0.7945,,,,,75.58
12.165137,186,138.0,0.0551,0,0,,0.7967,,,,,74.25
12.239635,187,138.0,0.0551,0,0,,0.7965,,,,,64.71
12.304592,188,146.67,0.2937,0,0,,0.7978,,,,,59.89
12.364732,189,173.0,1.0,1,1,12.364732,0.7982,,,,,58.99
12.424019,190,171.33,0.9725,1,0,,0.7996,,,,,60.2
12.484697,191,172.33,1.0,1,0,,0.7994,,,,,65.53
12.550478,192,144.0,0.2202,0,0,,0.7831,,,,,72.52
12.623243,193,136.67,0.0184,0,0,,0.7833,,,,,75.65
12.699141,194,138.0,0.0551,0,0,,0.7836,,,,,69.28
12.768663,195,139.67,0.101,0,0,,0.7845,,,,,61.62
12.830525,196,172.67,1.0,1,1,12.830525,0.7694,,,,,59.32
12.890164,197,171.67,0.9818,1,0,,0.7701,,,,,59.54
12.950198,198,172.67,1.0,1,0,,0.7711,,,,,60.64
13.01109,199,173.33,1.0,1,0,,0.7712,,,,,70.41
13.081743,200,137.33,0.0363,0,0,,0.7929,,,,,74.51
13.156496,201,138.67,0.0728,0,0,,0.7926,,,,,74.5
13.231263,202,138.67,0.0728,0,0,,0.7913,,,,,64.99
13.296498,203,143.0,0.1909,0,0,,0.7915,,,,,60.63
13.357373,204,172.67,1.0,1,1,13.357373,0.8003,,,,,60.01
13.417678,205,172.33,0.9907,1,0,,0.8006,,,,,59.17
13.47734,206,171.67,0.9727,1,0,,0.8018,,,,,62.59
13.540137,207,153.0,0.4636,1,0,,0.7973,,,,,70.78
13.611157,208,137.0,0.0273,0,0,,0.7951,,,,,74.61
13.686016,209,138.83,0.0669,0,0,,0.7959,,,,,68.5
13.754757,210,140.33,0.1017,0,0,,0.7971,,,,,61.13
13.816136,211,159.67,0.6389,0,0,,0.7927,,,,,59.85
13.876223,212,173.0,1.0,1,1,13.876223,0.7925,,,,,59.64
13.936155,213,173.33,1.0,1,0,,0.7928,,,,,60.15
13.996799,214,174.0,1.0,1,0,,0.7927,,,,,65.01
14.062054,215,138.67,0.0556,0,0,,0.7965,,,,,73.09
14.13539,216,136.67,0.0,0,0,,0.7948,,,,,76.4
14.212037,217,138.0,0.0369,0,0,,0.7929,,,,,68.49
14.280773,218,139.0,0.0647,0,0,,0.7914,,,,,60.46
14.341485,219,172.33,0.9906,1,1,14.341485,0.7915,,,,,60.78
14.402558,220,172.0,0.9814,1,0,,0.792,,,,,59.21
14.462282,221,171.67,0.9722,1,0,,0.7932,,,,,60.79
14.523271,222,173.0,1.0,1,0,,0.7934,,,,,70.12
14.593639,223,137.67,0.0277,0,0,,0.7949,,,,,74.25
14.668134,224,139.33,0.0736,0,0,,0.7964,,,,,73.49
14.74188,225,140.0,0.0922,0,0,,0.7971,,,,,64.74
14.806862,226,150.33,0.3781,0,0,,0.7971,,,,,59.74
14.866846,227,172.33,0.9869,1,1,14.866846,0.7995,,,,,59.58
14.926715,228,173.33,1.0,1,0,,0.8,,,,,60.41
14.987638,229,174.0,1.0,1,0,,0.8004,,,,,64.91
15.052791,230,143.0,0.1742,0,0,,0.7828,,,,,74.72
15.127761,231,136.67,0.0,0,0,,0.7798,,,,,75.21
15.203217,232,138.33,0.0457,0,0,,0.7787,,,,,69.2
15.272664,233,139.33,0.0681,0,0,,0.7775,,,,,62.38
15.3353,234,172.67,0.9909,1,1,15.3353,0.7728,,,,,58.93
15.394526,235,172.33,0.9815,1,0,,0.7757,,,,,60.72
15.455759,236,171.67,0.9632,1,0,,0.7717,,,,,60.66
15.516666,237,173.33,1.0,1,0,,0.7768,,,,,69.74
15.586653,238,138.0,0.0278,0,0,,0.7738,,,,,75.2
15.662117,239,139.67,0.0742,0,0,,0.7735,,,,,73.91
15.736281,240,140.0,0.0791,0,0,,0.7748,,,,,65.41
15.801939,241,147.0,0.2745,0,0,,0.7853,,,,,59.27
15.861456,242,172.0,0.9721,1,1,15.861456,0.7854,,,,,59.64
15.921396,243,173.67,1.0,1,0,,0.7862,,,,,60.43
15.982378,244,174.0,1.0,1,0,,0.7852,,,,,64.45
16.047077,245,146.67,0.264,0,0,,0.7723,,,,,73.0
16.12032,246,136.67,0.0,0,0,,0.7729,,,,,76.36
16.19693,247,138.0,0.0187,0,0,,0.7731,,,,,69.94
16.267114,248,139.33,0.0558,0,0,,0.7725,,,,,62.22
16.329581,249,172.67,0.9862,1,1,16.329581,0.7776,,,,,59.02
16.388898,250,172.0,0.9675,1,0,,0.7774,,,,,60.07
16.449501,251,171.67,0.9583,1,0,,0.7771,,,,,60.53
16.510337,252,173.33,1.0,1,0,,0.7769,,,,,69.68
16.580266,253,137.67,0.0094,0,0,,0.782,,,,,74.99
16.655504,254,139.83,0.065,0,0,,0.7817,,,,,73.98
16.729736,255,140.0,0.0653,0,0,,0.7814,,,,,65.23
16.795214,256,143.67,0.1683,0,0,,0.7786,,,,,60.59
16.856049,257,172.33,0.972,1,1,16.856049,0.7783,,,,,60.13
16.916481,258,173.33,1.0,1,0,,0.7799,,,,,59.09
16.976116,259,172.33,0.972,1,0,,0.7807,,,,,62.76
17.039081,260,155.0,0.486,1,0,,0.777,,,,,71.09
17.110413,261,137.0,0.0,0,0,,0.7777,,,,,74.81
17.185475,262,138.33,0.0185,0,0,,0.7785,,,,,69.49
17.25521,263,139.0,0.0373,0,0,,0.7784,,,,,61.56
17.317011,264,161.0,0.6542,1,1,17.317011,0.7797,,,,,59.9
17.37721,265,172.67,0.9815,1,0,,0.7793,,,,,59.55
17.437306,266,172.67,0.9815,1,0,,0.7781,,,,,59.9
17.497464,267,173.67,1.0,1,0,,0.7789,,,,,65.11
17.562819,268,139.0,0.0373,0,0,,0.7866,,,,,73.64
17.636699,269,138.0,0.0046,0,0,,0.7848,,,,,76.0
17.712955,270,139.67,0.0517,0,0,,0.7847,,,,,67.64
17.780838,271,141.33,0.0985,0,0,,0.783,,,,,60.37
17.841453,272,173.0,0.9907,1,1,17.841453,0.7938,,,,,60.05
17.901804,273,172.33,0.9718,1,0,,0.7938,,,,,59.85
17.962232,274,172.67,0.9814,1,0,,0.7929,,,,,61.18
18.023653,275,173.33,1.0,1,0,,0.7759,,,,,70.14
18.094041,276,137.33,0.0,0,0,,0.7774,,,,,75.25
18.169542,277,138.67,0.0235,0,0,,0.776,,,,,73.92
18.243715,278,139.0,0.0328,0,0,,0.7753,,,,,63.84
18.307794,279,151.0,0.3709,0,0,,0.7856,,,,,60.25
18.368292,280,173.0,0.9907,1,1,18.368292,0.7854,,,,,59.54
18.428129,281,172.33,0.9718,1,0,,0.7846,,,,,60.24
18.488932,282,174.0,1.0,1,0,,0.7824,,,,,65.67
18.554852,283,143.0,0.1455,0,0,,0.777,,,,,73.56
18.628664,284,137.67,0.0,0,0,,0.777,,,,,75.72
18.704631,285,139.67,0.0517,0,0,,0.7772,,,,,68.52
18.773403,286,141.0,0.0892,0,0,,0.7765,,,,,61.03
18.834673,287,172.67,0.9814,1,1,18.834673,0.7817,,,,,60.91
18.895878,288,172.67,0.9814,1,0,,0.7819,,,,,59.06
18.955505,289,172.33,0.9718,1,0,,0.7818,,,,,61.28
19.016991,290,173.33,1.0,1,0,,0.7815,,,,,70.27
19.087498,291,137.67,0.0,0,0,,0.7858,,,,,76.16
19.163908,292,139.33,0.0421,0,0,,0.7854,,,,,72.7
19.236857,293,139.0,0.0328,0,0,,0.7853,,,,,66.23
19.303329,294,147.0,0.2582,0,0,,0.7816,,,,,59.57
19.363145,295,172.33,0.9718,1,1,19.363145,0.7819,,,,,59.7
19.423133,296,173.0,0.9907,1,0,,0.7814,,,,,59.68
19.483397,297,173.67,1.0,1,0,,0.7825,,,,,64.52
19.54817,298,146.33,0.2393,0,0,,0.7813,,,,,73.55
19.621972,299,137.67,0.0,0,0,,0.7816,,,,,74.86
19.697084,300,139.0,0.0328,0,0,,0.7814,,,,,69.66
19.766988,301,140.67,0.0799,0,0,,0.781,,,,,61.67
19.828903,302,172.67,0.9814,1,1,19.828903,0.783,,,,,60.04
19.889242,303,172.0,0.9625,1,0,,0.7837,,,,,60.02
19.949843,304,172.33,0.9718,1,0,,0.7831,,,,,59.81
20.009899,305,173.33,1.0,1,0,,0.7828,,,,,67.42
20.077574,306,137.33,0.0,0,0,,0.7867,,,,,74.07
20.151892,307,138.67,0.0235,0,0,,0.7854,,,,,72.03
20.224169,308,139.0,0.0328,0,0,,0.7849,,,,,63.53
20.287946,309,141.0,0.0892,0,0,,0.7799,,,,,60.46
20.348659,310,172.67,0.9814,1,1,20.348659,0.7796,,,,,59.66
20.408606,311,173.0,0.9907,1,0,,0.7801,,,,,60.03
20.469221,312,172.0,0.9625,1,0,,0.7816,,,,,61.25
20.530714,313,173.33,1.0,1,0,,0.7739,,,,,69.5
20.600466,314,137.67,0.0,0,0,,0.7732,,,,,74.87
20.675584,315,139.0,0.0373,0,0,,0.7724,,,,,72.4
20.74823,316,139.0,0.0373,0,0,,0.7723,,,,,63.31
20.811783,317,154.33,0.4672,0,0,,0.7835,,,,,59.32
20.871355,318,172.67,0.9815,1,1,20.871355,0.7838,,,,,60.52
20.932173,319,171.67,0.9534,1,0,,0.7859,,,,,59.3
20.992075,320,172.0,0.9627,1,0,,0.7857,,,,,64.49
21.056767,321,140.0,0.0653,0,0,,0.7625,,,,,73.32
21.130359,322,136.0,0.0,0,0,,0.7605,,,,,75.72
21.206343,323,137.33,0.0,0,0,,0.7596,,,,,67.33
21.27392,324,138.67,0.028,0,0,,0.7631,,,,,61.24
21.335402,325,172.33,0.972,1,1,21.335402,0.7677,,,,,59.94
21.395641,326,172.33,0.972,1,0,,0.7678,,,,,59.65
21.455899,327,171.33,0.9439,1,0,,0.7674,,,,,60.66
21.516807,328,173.0,0.9954,1,0,,0.7672,,,,,69.89
21.586946,329,137.0,0.0,0,0,,0.7681,,,,,74.03
21.661225,330,138.67,0.0282,0,0,,0.7668,,,,,73.67
21.735147,331,138.33,0.0186,0,0,,0.7667,,,,,64.55
21.799938,332,144.33,0.1876,0,0,,0.7748,,,,,60.35
21.860529,333,173.0,0.9954,1,1,21.860529,0.7742,,,,,59.87
21.920689,334,171.0,0.9434,1,0,,0.7749,,,,,59.39
21.980698,335,171.33,0.9527,1,0,,0.7734,,,,,64.11
22.045062,336,146.33,0.2451,0,0,,0.7637,,,,,71.86
22.117171,337,135.67,0.0,0,0,,0.7643,,,,,75.35
22.192766,338,136.67,0.0,0,0,,0.7646,,,,,69.45
22.262453,339,138.33,0.0187,0,0,,0.7646,,,,,61.13
22.323819,340,172.0,0.9717,1,1,22.323819,0.7703,,,,,60.41
22.384522,341,173.33,1.0,1,0,,0.7694,,,,,59.94
22.445081,342,171.67,0.9579,1,0,,0.7691,,,,,58.51
22.50384,343,173.0,1.0,1,0,,0.7685,,,,,66.4
22.570491,344,137.33,0.0,0,0,,0.7727,,,,,73.05
22.643791,345,137.33,0.0,0,0,,0.7715,,,,,73.23
22.717273,346,138.0,0.0188,0,0,,0.7718,,,,,65.25
22.782762,347,139.33,0.0561,0,0,,0.7684,,,,,60.05
22.843057,348,172.33,0.9812,1,1,22.843057,0.769,,,,,59.81
22.903163,349,171.67,0.9627,1,0,,0.7679,,,,,60.3
22.964092,350,170.0,0.9159,1,0,,0.7682,,,,,60.07
23.024408,351,170.67,0.9347,1,0,,0.7694,,,,,68.8
23.093451,352,136.0,0.0,0,0,,0.7724,,,,,73.81
23.167505,353,137.0,0.0,0,0,,0.7726,,,,,73.46
23.241227,354,137.67,0.0095,0,0,,0.7735,,,,,62.6
23.304075,355,147.0,0.2711,0,0,,0.7758,,,,,59.78
23.364103,356,172.67,0.9907,1,1,23.364103,0.783,,,,,59.53
23.423929,357,171.33,0.9532,1,0,,0.783,,,,,60.39
23.484968,358,172.67,0.9907,1,0,,0.7809,,,,,64.36
23.549574,359,145.0,0.215,0,0,,0.7662,,,,,72.44
23.622289,360,136.33,0.0,0,0,,0.7658,,,,,73.95
23.696483,361,137.67,0.0095,0,0,,0.7677,,,,,69.18
23.765909,362,139.0,0.0468,0,0,,0.7685,,,,,61.17
23.827325,363,171.67,0.9627,1,1,23.827325,0.754,,,,,59.54
23.887167,364,172.33,0.9812,1,0,,0.7544,,,,,60.04
23.94784,365,170.0,0.9159,1,0,,0.754,,,,,59.42
24.007512,366,171.67,0.9627,1,0,,0.7535,,,,,66.46
24.074241,367,136.0,0.0,0,0,,0.7691,,,,,72.59
24.14708,368,137.0,0.0,0,0,,0.77,,,,,72.91
24.220241,369,137.67,0.0186,0,0,,0.7703,,,,,64.1
24.28459,370,140.0,0.0833,0,0,,0.772,,,,,59.32
24.344151,371,172.0,0.9722,1,1,24.344151,0.7838,,,,,60.15
24.404599,372,172.33,0.9814,1,0,,0.784,,,,,60.06
24.465303,373,172.0,0.9776,1,0,,0.7826,,,,,60.39
24.525945,374,172.33,0.9905,1,0,,0.7819,,,,,69.79
24.595982,375,137.33,0.0093,0,0,,0.7817,,,,,73.73
24.66996,376,138.33,0.0373,0,0,,0.7833,,,,,72.35
24.742557,377,138.67,0.0468,0,0,,0.7842,,,,,64.26
24.807062,378,149.33,0.3457,0,0,,0.7852,,,,,59.66
24.866963,379,172.33,0.9905,1,1,24.866963,0.7848,,,,,59.86
24.927114,380,170.67,0.9439,1,0,,0.7848,,,,,60.59
24.988373,381,172.33,0.9905,1,0,,0.7848,,,,,64.81
25.053428,382,142.33,0.1494,0,0,,0.7649,,,,,72.49
25.126181,383,137.0,0.0,0,0,,0.765,,,,,76.34
25.202773,384,138.33,0.0373,0,0,,0.7654,,,,,67.22
25.270252,385,140.0,0.0841,0,0,,0.766,,,,,62.03
25.332527,386,172.67,1.0,1,1,25.332527,0.7566,,,,,58.92
25.39174,387,171.67,0.972,1,0,,0.7567,,,,,60.57
25.452975,388,172.0,0.9812,1,0,,0.7564,,,,,60.33
25.513556,389,173.33,1.0,1,0,,0.7561,,,,,69.29
25.583089,390,137.33,0.0093,0,0,,0.7806,,,,,74.52
25.657859,391,138.67,0.0468,0,0,,0.7802,,,,,74.42
25.732524,392,138.67,0.0468,0,0,,0.7793,,,,,65.02
25.797795,393,143.33,0.1775,0,0,,0.7796,,,,,59.85
25.857895,394,172.67,1.0,1,1,25.857895,0.7833,,,,,59.98
25.918193,395,172.33,0.9905,1,0,,0.783,,,,,59.69
25.978578,396,171.67,0.972,1,0,,0.7835,,,,,62.04
26.040862,397,153.0,0.4486,1,0,,0.7779,,,,,69.78
26.110894,398,137.67,0.0188,0,0,,0.7768,,,,,74.83
26.185971,399,139.33,0.0653,0,0,,0.7785,,,,,68.27
26.254481,400,141.0,0.1121,0,0,,0.7796,,,,,61.07
26.315796,401,159.33,0.626,0,0,,0.7781,,,,,60.84
26.376891,402,172.67,1.0,1,1,26.376891,0.7777,,,,,59.54
26.436732,403,173.33,1.0,1,0,,0.7783,,,,,59.53
26.496943,404,174.0,1.0,1,0,,0.7772,,,,,64.11
26.561301,405,139.33,0.0653,0,0,,0.7895,,,,,73.68
26.63523,406,137.33,0.0037,0,0,,0.7879,,,,,75.42
