t_s,agent_id,event_type,model
0.0,2,agent_flash,eapf
0.18,0,agent_flash,eapf
0.26,1,agent_flash,eapf
0.38,2,agent_flash,eapf
0.76,1,agent_flash,eapf
0.8,2,agent_flash,eapf
0.84,0,agent_flash,eapf
1.22,2,agent_flash,eapf
1.28,1,agent_flash,eapf
1.51,0,agent_flash,eapf
1.67,2,agent_flash,eapf
1.86,1,agent_flash,eapf
2.16,2,agent_flash,eapf
2.18,0,agent_flash,eapf
2.31,1,agent_flash,eapf
2.65,2,agent_flash,eapf
2.81,1,agent_flash,eapf
2.84,0,agent_flash,eapf
3.15,2,agent_flash,eapf
3.33,1,agent_flash,eapf
3.51,0,agent_flash,eapf
3.66,2,agent_flash,eapf
3.89,1,agent_flash,eapf
4.05,2,agent_flash,eapf
4.18,0,agent_flash,eapf
4.34,1,agent_flash,eapf
4.45,2,agent_flash,eapf
4.84,0,agent_flash,eapf
4.84,1,agent_flash,eapf
4.88,2,agent_flash,eapf
5.32,2,agent_flash,eapf
5.34,1,agent_flash,eapf
5.51,0,agent_flash,eapf
5.77,2,agent_flash,eapf
5.9,1,agent_flash,eapf
6.18,0,agent_flash,eapf
6.26,2,agent_flash,eapf
6.34,1,agent_flash,eapf
6.73,2,agent_flash,eapf
6.84,0,agent_flash,eapf
6.84,1,agent_flash,eapf
7.22,2,agent_flash,eapf
7.34,1,agent_flash,eapf
7.51,0,agent_flash,eapf
7.72,2,agent_flash,eapf
7.9,1,agent_flash,eapf
8.18,0,agent_flash,eapf
8.24,2,agent_flash,eapf
8.34,1,agent_flash,eapf
8.75,2,agent_flash,eapf
8.84,0,agent_flash,eapf
8.84,1,agent_flash,eapf
9.26,2,agent_flash,eapf
9.34,1,agent_flash,eapf
9.51,0,agent_flash,eapf
9.77,2,agent_flash,eapf
9.89,1,agent_flash,eapf
10.18,0,agent_flash,eapf
10.3,2,agent_flash,eapf
10.33,1,agent_flash,eapf
10.8,2,agent_flash,eapf
10.83,1,agent_flash,eapf
10.84,0,agent_flash,eapf
