t_s,agent_id,event_type,model
0.07,2,agent_flash,kuramoto
0.15,0,agent_flash,kuramoto
0.22,1,agent_flash,kuramoto
0.61,2,agent_flash,kuramoto
0.67,1,agent_flash,kuramoto
0.72,0,agent_flash,kuramoto
1.13,2,agent_flash,kuramoto
1.17,1,agent_flash,kuramoto
1.23,0,agent_flash,kuramoto
1.64,2,agent_flash,kuramoto
1.68,1,agent_flash,kuramoto
1.74,0,agent_flash,kuramoto
2.15,2,agent_flash,kuramoto
2.19,1,agent_flash,kuramoto
2.26,0,agent_flash,kuramoto
2.67,2,agent_flash,kuramoto
2.7,1,agent_flash,kuramoto
2.77,0,agent_flash,kuramoto
3.18,2,agent_flash,kuramoto
3.21,1,agent_flash,kuramoto
3.28,0,agent_flash,kuramoto
3.69,2,agent_flash,kuramoto
3.73,1,agent_flash,kuramoto
3.79,0,agent_flash,kuramoto
4.2,2,agent_flash,kuramoto
4.24,1,agent_flash,kuramoto
4.3,0,agent_flash,kuramoto
4.71,2,agent_flash,kuramoto
4.75,1,agent_flash,kuramoto
4.81,0,agent_flash,kuramoto
5.22,2,agent_flash,kuramoto
5.26,1,agent_flash,kuramoto
5.32,0,agent_flash,kuramoto
5.73,2,agent_flash,kuramoto
5.77,1,agent_flash,kuramoto
5.83,0,agent_flash,kuramoto
6.24,2,agent_flash,kuramoto
6.28,1,agent_flash,kuramoto
6.34,0,agent_flash,kuramoto
6.75,2,agent_flash,kuramoto
6.79,1,agent_flash,kuramoto
6.85,0,agent_flash,kuramoto
7.26,2,agent_flash,kuramoto
7.3,1,agent_flash,kuramoto
7.37,0,agent_flash,kuramoto
7.78,2,agent_flash,kuramoto
7.81,1,agent_flash,kuramoto
7.88,0,agent_flash,kuramoto
8.29,2,agent_flash,kuramoto
8.32,1,agent_flash,kuramoto
8.39,0,agent_flash,kuramoto
8.8,2,agent_flash,kuramoto
8.84,1,agent_flash,kuramoto
8.9,0,agent_flash,kuramoto
9.31,2,agent_flash,kuramoto
9.35,1,agent_flash,kuramoto
9.41,0,agent_flash,kuramoto
9.82,2,agent_flash,kuramoto
9.86,1,agent_flash,kuramoto
9.92,0,agent_flash,kuramoto
