coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.523993,0,0.0,0.8596900484688996,1.533585,0.001,kuramoto,2.59006,3.693137,0.085048,2.3932750484688996
0.524003,0,0.0,0.8596840484688997,1.533591,330.195,kuramoto,2.590049,4.65672,0.415244,2.3932750484688996
0.998451,0,0.0,0.5576410484688996,1.835634,53.981,kuramoto,1.626465,5.279313,0.469224,2.3932750484688996
0.843557,0,0.0,0.6562500484688996,1.737025,66.607,kuramoto,1.003873,6.006262,0.535831,2.3932750484688996
0.273398,1,0.0,1.0192250484688996,1.37405,66.943,kuramoto,0.276924,0.301027,0.602774,2.3932750484688996
-0.296501,0,0.0,1.3820340484688995,1.011241,101.802,kuramoto,-0.301027,0.936409,0.704577,2.3932750484688996
-0.805435,0,0.0,1.7060310484688996,0.687244,50.261,kuramoto,-0.936409,1.153441,0.754838,2.3932750484688996
-0.914164,0,0.0,1.7752500484688996,0.618025,50.42,kuramoto,-1.153441,1.349231,0.805258,2.3932750484688996
-0.975555,0,0.0,1.8143320484688996,0.578943,49.768,kuramoto,-1.349231,1.530268,0.855026,2.3932750484688996
-0.999179,0,0.0,1.8293720484688996,0.563903,56.1,kuramoto,-1.530268,1.729035,0.911126,2.3932750484688996
-0.987506,0,0.0,1.8219410484688996,0.571334,61.753,kuramoto,-1.729035,1.950714,0.972879,2.3932750484688996
-0.928695,0,0.0,1.7845010484688997,0.608774,65.244,kuramoto,-1.950714,2.200277,1.038123,2.3932750484688996
-0.808333,0,0.0,1.3860174913602945,0.685399,58.299,kuramoto,-2.200277,2.451342,1.096422,2.0714164913602944
-0.964335,0,0.0,1.4853314913602944,0.586085,48.755,kuramoto,-1.838673,2.63088,1.145177,2.0714164913602944
-0.998305,0,0.0,1.5069574913602943,0.564459,30.97,kuramoto,-1.629032,2.740718,1.176147,2.0714164913602944
-0.895496,0,0.0,1.4415064913602944,0.62991,50.08,kuramoto,-1.109544,2.938927,1.226227,2.0714164913602944
-0.604862,0,0.0,1.2564834913602945,0.814933,52.375,kuramoto,-0.649593,3.207106,1.278602,2.0714164913602944
-0.179836,0,0.0,0.9859034913602944,1.085513,58.645,kuramoto,-0.18082,3.607091,1.337246,2.0714164913602944
0.209601,0,0.0,0.7379804913602943,1.333436,63.023,kuramoto,0.211167,4.135113,1.400269,2.0714164913602944
0.506372,0,0.0,0.5490504913602943,1.522366,67.468,kuramoto,0.530972,4.780465,1.467737,2.0714164913602944
0.597157,0,0.0,0.4912544913602943,1.580162,60.028,kuramoto,0.639952,5.376448,1.527765,2.0714164913602944
0.55536,0,0.0,0.5178634913602944,1.553553,43.356,kuramoto,0.588796,5.799656,1.571121,2.0714164913602944
0.618901,0,0.0,0.4774124913602944,1.594004,39.928,kuramoto,0.667342,6.199556,1.61105,2.0714164913602944
0.083532,1,0.0,0.8182384913602945,1.253178,36.806,kuramoto,0.083629,0.20618,1.647856,2.0714164913602944
0.918657,0,0.0,0.2865814913602944,1.784835,120.31,kuramoto,1.164666,1.327625,1.768166,2.0714164913602944
0.372742,0,0.0,0.6341214913602944,1.437295,29.729,kuramoto,0.381962,1.596102,1.797895,2.0714164913602944
0.628693,0,0.0,0.4711774913602944,1.600239,49.708,kuramoto,0.679872,2.095895,1.847603,2.0714164913602944
0.737593,0,0.0,0.40185049136029427,1.669566,56.995,kuramoto,0.829499,2.693787,1.904598,2.0714164913602944
0.799355,0,0.0,0.3625314913602944,1.708885,60.962,kuramoto,0.926222,3.348349,1.96556,2.0714164913602944
0.82122,0,0.0,0.34861149136029446,1.722805,60.722,kuramoto,0.963546,4.005649,2.026282,2.0714164913602944
0.760483,0,0.0,0.38727849136029446,1.684138,43.438,kuramoto,2.277537,4.4653,2.06972,2.0714164913602944
0.73337,0,0.0,0.28184000942504506,1.666878,38.76,kuramoto,2.318326,4.87125,2.108481,1.385037990574955
0.536797,0,0.0,0.15669800942504497,1.541736,51.318,kuramoto,2.574956,5.368372,2.159799,1.385037990574955
0.570358,0,0.0,0.17806300942504505,1.563101,35.382,kuramoto,2.534651,5.715866,2.195181,1.385037990574955
0.299009,0,0.0,0.005317009425044983,1.390355,50.405,kuramoto,2.837938,6.156193,2.245585,1.385037990574955
0.005309,1,0.0,0.18165799057495513,1.20338,57.212,kuramoto,3.136283,0.305592,2.302798,1.385037990574955
-0.953,0,0.0,0.7917369905749551,0.593301,131.738,kuramoto,-1.878603,0.678375,2.434535,1.385037990574955
-0.990009,0,0.0,0.815296990574955,0.569741,63.671,kuramoto,-1.42932,0.906304,2.498206,1.385037990574955
-0.712994,0,0.0,0.638943990574955,0.746094,66.88,kuramoto,-0.793758,1.219825,2.565086,1.385037990574955
