t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
5.238941,3.511132,1.866598,2.0875,0,99.66
5.337748,4.71599,1.870293,2.943693,0,98.807
5.425729,5.798908,1.87434,3.048449,0,87.981
5.503858,0.487585,1.878652,3.131347,1,78.13
5.590863,1.54374,1.88316,-3.059032,0,87.005
5.688117,2.70608,1.887806,-2.929369,0,97.254
5.788696,3.897264,1.892544,-2.779662,0,100.579
5.882128,5.016558,1.896676,2.436199,0,93.432
5.96455,6.015299,1.900309,2.470133,0,82.422
6.047281,0.7431,1.903526,2.494112,1,82.731
6.143234,1.919327,1.906398,2.515946,0,95.953
6.243637,3.154994,1.908984,2.532628,0,100.403
6.341634,4.344788,1.911988,-3.010859,0,97.997
6.428008,5.382329,1.915316,-2.89982,0,86.374
6.506297,0.030063,1.918889,-2.787684,1,78.289
6.592972,1.055476,1.922645,-2.654363,0,86.675
6.69069,2.21026,1.926531,-2.499422,0,97.718
6.790891,3.39328,1.930506,-2.337411,0,100.202
6.8833,4.50196,1.933917,2.923475,0,92.409
6.965407,5.501728,1.936864,2.963765,0,82.107
7.044705,0.197179,1.939427,2.987326,1,79.298
7.136324,1.336525,1.941673,3.001863,0,91.619
7.236399,2.587778,1.943656,3.008299,0,100.075
7.335408,3.810984,1.945459,-2.554184,0,99.01
7.424315,4.898844,1.94711,-2.539089,0,88.907
7.5041,5.865758,1.948633,-2.514844,0,79.785
7.592813,0.651482,1.950048,-2.478335,1,88.713
7.693147,1.857288,1.95137,-2.431061,0,100.334
7.793314,3.057074,1.952613,-2.378396,0,100.167
7.886142,4.161162,1.953787,-3.030801,0,92.829
7.967973,5.125983,1.954902,-2.97345,0,81.83
8.048695,6.074061,1.955965,-2.912035,0,80.722
8.140445,0.872327,1.956982,-2.844568,1,91.75
8.24071,2.057214,1.957959,-2.77282,0,100.266
8.338939,3.219119,1.958899,-2.032712,0,98.228
8.42567,4.241542,1.959806,-1.965068,0,86.731
8.503506,5.156322,1.960683,-1.901477,0,77.835
8.589205,6.169789,1.961532,-1.837899,0,85.699
8.686917,1.049957,1.962356,-1.773434,1,97.713
8.787505,2.25061,1.963157,-1.7102,0,100.588
8.881336,3.367415,1.963935,-2.23027,0,93.831
8.965347,4.362944,1.964693,-2.171885,0,84.012
9.047519,5.335931,1.965431,-2.11371,0,82.171
9.143421,0.19574,1.96615,-2.052912,1,95.902
9.243997,1.397204,1.966851,-1.991687,0,100.576
9.34183,2.567907,1.967528,-1.379479,0,97.834
9.428124,3.598733,1.968182,-1.325878,0,86.294
9.506384,4.532655,1.968815,-1.276384,0,78.26
9.593507,5.578385,1.969429,-1.227792,0,87.123
9.6918,0.481166,1.970025,-1.179559,1,98.292
9.791672,1.688592,1.970604,-1.133125,0,99.872
9.884854,2.812605,1.971163,-1.674757,0,93.182
9.968096,3.813245,1.971701,-1.632953,0,83.242
10.047893,4.771196,1.972223,-1.591334,0,79.797
10.140457,5.88755,1.972728,-1.54791,0,92.564
10.240683,0.816102,1.973218,-1.503677,1,100.226
10.339107,2.008707,1.973694,-0.803105,0,98.424
10.42582,3.058849,1.974157,-0.764248,0,86.713
10.503809,4.003161,1.974608,-0.72922,0,77.989
10.590166,5.05333,1.975047,-0.695502,0,86.356
10.688151,6.249642,1.975475,-0.662452,0,97.985
10.788259,1.190801,1.975892,-0.631013,1,100.109
10.882279,2.338742,1.9763,-1.179966,0,94.02
10.965953,3.3577,1.976697,-1.151228,0,83.673
11.048502,4.362424,1.977085,-1.122081,0,82.549
11.1437,5.524228,1.977465,-1.091294,0,95.198
11.243938,0.465603,1.977835,-1.059943,1,100.238
11.342885,1.676717,1.978196,-0.455546,0,98.948
11.429032,2.730929,1.978548,-0.428466,0,86.146
11.507848,3.695906,1.978892,-0.404279,0,78.817
11.59421,4.756311,1.979227,-0.381234,0,86.362
11.692604,5.967773,1.979554,-0.358696,0,98.394
11.792694,0.918425,1.979874,-0.337451,1,100.09
11.884471,2.047625,1.980193,-0.909341,0,91.777
11.966857,3.059109,1.98051,-0.888857,0,82.386
12.046502,4.035903,1.980824,-0.867741,0,79.646
12.138154,5.161756,1.981134,-0.844905,0,91.651
12.239091,0.119871,1.98144,-0.820884,1,100.937
12.337205,1.328805,1.981742,-0.111125,0,98.114
12.424579,2.406342,1.982039,-0.090941,0,87.374
12.505213,3.401889,1.982331,-0.073643,0,80.634
12.593845,4.498706,1.982617,-0.057614,0,88.632
12.694903,5.751723,1.982899,-0.042223,0,101.058
12.794962,0.710352,1.983175,-0.028348,1,100.059
12.887389,1.855403,1.983446,-0.703121,0,92.428
12.969301,2.868122,1.983711,-0.690189,0,81.911
13.049806,3.862366,1.983971,-0.676072,0,80.505
13.142652,5.009768,1.984225,-0.660095,0,92.846
13.242379,6.242536,1.984474,-0.642969,0,99.727
13.340532,1.174942,1.984718,0.047527,1,98.153
13.426583,2.241667,1.984957,0.06168,0,86.051
13.505458,3.2206,1.985191,0.073326,0,78.876
13.590962,4.283613,1.98542,0.083725,0,85.504
13.689362,5.508704,1.985643,0.093535,0,98.4
13.789017,0.467305,1.985862,0.102212,1,99.656
13.88321,1.639529,1.986077,-0.461527,0,94.193
13.966077,2.669339,1.986286,-0.453483,0,82.866
14.045829,3.659473,1.986491,-0.444532,0,79.753
14.137605,4.799082,1.986692,-0.434069,0,91.776
14.237861,6.04415,1.986888,-0.422548,0,100.256
14.336634,0.989927,1.987137,0.253399,1,98.772
14.425386,2.095845,1.987429,0.270276,0,88.753
14.505621,3.097138,1.987752,0.283877,0,80.235
14.594468,4.207463,1.9881,0.296945,0,88.847
14.69556,5.472058,1.988466,0.310192,0,101.092
14.795492,0.440127,1.988845,0.321945,1,99.932
14.887262,1.587377,1.989224,-0.429181,0,91.771
14.969815,2.617865,1.989602,-0.41999,0,82.553
15.050592,3.624966,1.989977,-0.409426,0,80.776
15.143255,4.779834,1.990348,-0.396345,0,92.663
15.243434,6.028128,1.990716,-0.381606,0,100.179
15.341256,0.965959,1.991073,0.264868,1,97.823
15.426756,2.034648,1.991422,0.275804,0,85.5
15.505081,3.015073,1.991761,0.284251,0,78.325
15.591656,4.099997,1.992093,0.291979,0,86.575
15.689605,5.328379,1.992416,0.299479,0,97.949
15.790574,0.312323,1.992732,0.306147,1,100.969
15.883559,1.477839,1.993044,-0.303733,0,92.984
15.96627,2.51345,1.99335,-0.297541,0,82.712
16.046483,3.516791,1.993652,-0.290282,0,80.213
16.138395,4.665974,1.993949,-0.281033,0,91.912
16.238569,5.918174,1.99424,-0.270389,0,100.173
16.338097,0.881336,1.994521,0.372578,1,99.528
16.42534,1.975583,1.994794,0.379811,0,87.243
16.50611,2.990198,1.995058,0.384756,0,80.77
16.594856,4.106031,1.995314,0.388775,0,88.746
16.695488,5.371911,1.995563,0.392374,0,100.632
16.796059,0.35473,1.995806,0.394917,1,100.571
16.887941,1.50953,1.996042,-0.348649,0,91.882
16.969797,2.536823,1.996272,-0.345953,0,81.856
17.05128,3.558055,1.996496,-0.341494,0,81.483
17.14392,4.718171,1.996715,-0.334956,0,92.64
17.244683,5.979429,1.996929,-0.326875,0,100.764
17.341488,0.909777,1.997137,0.309481,1,96.805
17.427863,1.994038,1.997341,0.315555,0,86.375
17.505632,2.971614,1.99754,0.319554,0,77.769
17.592759,4.067713,1.997734,0.322774,0,87.128
17.69117,5.306327,1.997924,0.325527,0,98.41
17.790865,0.278645,1.998109,0.327442,1,99.695
17.883932,1.449152,1.998291,-0.273832,0,93.067
17.966703,2.488989,1.998468,-0.271747,0,82.771
18.046658,3.492374,1.998641,-0.268386,0,79.956
18.138936,4.649649,1.998811,-0.263324,0,92.278
18.239168,5.906191,1.998977,-0.25705,0,100.231
18.338228,0.866918,1.999139,0.381577,1,99.06
18.425571,1.965359,1.999297,0.385806,0,87.344
18.504154,2.955123,1.999452,0.387962,0,78.583
18.59099,4.049681,1.999603,0.38911,0,86.836
18.689003,5.285577,1.999751,0.389615,0,98.013
18.78959,0.271381,1.999896,0.389306,1,100.587
18.883022,1.448464,2.000037,-0.267765,0,93.432
18.966229,2.495448,2.000173,-0.267657,0,83.207
19.048962,3.535214,2.000306,-0.265959,0,82.733
19.145666,4.749587,2.000435,-0.262489,0,96.704
19.2461,6.010096,2.000561,-0.257912,0,100.434
19.343722,0.953601,2.000634,0.268901,1,97.622
19.429581,2.033611,2.000665,0.265587,0,85.859
19.508445,3.026613,2.000662,0.261417,0,78.864
19.595675,4.125471,2.000632,0.255986,0,87.23
19.694272,5.367728,2.000581,0.249381,0,98.597
19.794459,0.347163,2.000512,0.242208,1,100.188
19.885938,1.498222,2.000432,-0.3508,0,91.479
19.9683,2.532978,2.000343,-0.355237,0,82.362
20.047914,3.531804,2.000247,-0.35786,0,79.613
20.140584,4.6936,2.000146,-0.359592,0,92.67
20.240686,5.947869,2.000041,-0.360464,0,100.102
20.339604,0.906076,1.999934,0.331676,1,98.918
20.426475,1.997685,1.999825,0.330206,0,86.871
20.504675,2.981589,1.999716,0.327448,0,78.2
20.591631,4.076485,1.999606,0.323127,0,86.956
20.689864,5.313812,1.999496,0.317449,0,98.233
20.789797,0.289858,1.999387,0.310978,1,99.933
20.883142,1.464333,1.99928,-0.29291,0,93.345
20.966481,2.511501,1.999173,-0.297408,0,83.339
21.046674,3.51783,1.999068,-0.300196,0,80.192
21.138913,4.674407,1.998964,-0.302044,0,92.239
21.238697,5.924877,1.998862,-0.303048,0,99.784
21.337824,0.88583,1.998761,0.355395,1,99.127
21.425262,1.984682,1.998663,0.353704,0,87.438
21.506179,3.002834,1.998566,0.350672,0,80.916
21.594852,4.119333,1.998471,0.346223,0,88.674
21.695752,5.390056,1.998378,0.340515,0,100.899
21.796155,0.371897,1.998286,0.334115,1,100.404
21.887807,1.524612,1.998197,-0.374259,0,91.652
21.970186,2.558954,1.998109,-0.378311,0,82.379
22.050877,3.570517,1.998024,-0.380368,0,80.691
22.143482,4.73038,1.99794,-0.381134,0,92.605
22.244584,5.99587,1.997857,-0.380821,0,101.102
22.342161,0.935788,1.997825,0.292443,1,97.577
22.427928,2.012166,1.997833,0.298744,0,85.767
22.506247,2.996312,1.997873,0.303097,0,78.319
22.593005,4.087441,1.997938,0.306617,0,86.758
22.69096,5.319993,1.998023,0.309663,0,97.955
22.791127,0.297848,1.998124,0.311943,1,100.167
22.884832,1.475945,1.998234,-0.293618,0,93.705
22.966545,2.502038,1.99835,-0.291653,0,81.713
23.046672,3.507097,1.99847,-0.288317,0,80.127
23.139232,4.667405,1.998594,-0.28332,0,92.56
23.239688,5.926208,1.99872,-0.277134,0,100.455
23.338476,0.882951,1.998847,0.361066,1,98.789
23.426094,1.984269,1.998974,0.365313,0,87.618
23.504447,2.970571,1.999102,0.367522,0,78.353
23.591373,4.065658,1.999228,0.368714,0,86.926
23.68876,5.293042,1.999354,0.369201,0,97.386
23.789656,0.282081,1.999478,0.368912,1,100.897
23.882749,1.45428,1.999601,-0.278671,0,93.093
23.966765,2.510863,1.999722,-0.278325,0,84.016
24.049436,3.549306,1.999842,-0.276443,0,82.671
24.146229,4.764217,1.999959,-0.272828,0,96.793
24.246308,6.019689,2.000074,-0.268141,0,100.079
24.343701,0.959761,2.000137,0.259033,1,97.393
24.43062,2.052582,2.000158,0.255684,0,86.919
24.508831,3.036888,2.000145,0.251572,0,78.211
24.596649,4.142618,2.000105,0.246112,0,87.818
24.69458,5.375962,2.000044,0.239503,0,97.931
24.794831,0.355636,1.999967,0.232289,1,100.251
24.886605,1.509876,1.999876,-0.359779,0,91.774
24.968346,2.53634,1.999774,-0.364416,0,81.741
25.0487,3.543978,1.999665,-0.367284,0,80.353
25.140779,4.697813,1.999551,-0.369268,0,92.079
25.241225,5.955828,1.999432,-0.370464,0,100.446
25.339366,0.903706,1.99931,0.323256,1,98.141
25.42625,1.994944,1.999187,0.321553,0,86.884
25.505167,2.987346,1.999062,0.31858,0,78.916
25.591556,4.074586,1.998938,0.314058,0,86.39
25.689907,5.312793,1.998813,0.308108,0,98.351
25.790123,0.291772,1.99869,0.301361,1,100.216
25.883543,1.466619,1.998565,-0.295513,0,93.42
25.966766,2.511816,1.998441,-0.300449,0,83.223
26.047046,3.518752,1.998317,-0.303672,0,80.28
26.138672,4.667075,1.998194,-0.306018,0,91.626
26.239155,5.925727,1.998071,-0.307618,0,100.483
26.338326,0.886636,1.997951,0.353873,1,99.171
26.425357,1.979854,1.997832,0.351712,0,87.031
26.50643,2.999476,1.997714,0.348231,0,81.073
26.595641,4.122172,1.997599,0.343276,0,89.211
26.696572,5.392661,1.997485,0.33701,0,100.931
26.796595,0.369088,1.997374,0.330081,1,100.023
26.888446,1.523736,1.997265,-0.372006,0,91.851
26.970447,2.552813,1.997157,-0.37648,0,82.001
27.051614,3.569851,1.997052,-0.378982,0,81.167
27.144067,4.727225,1.996949,-0.380243,0,92.453
27.245108,5.991313,1.996848,-0.380471,0,101.041
27.34224,0.925027,1.996798,0.296625,1,97.131
27.427878,1.999267,1.99679,0.302609,0,85.639
27.50623,2.98335,1.996815,0.306675,0,78.352
27.593615,4.0818,1.996866,0.309905,0,87.385
27.691427,5.311947,1.996938,0.31259,0,97.813
27.791534,0.288412,1.997026,0.314509,1,100.107
27.884246,1.453479,1.997134,-0.282927,0,92.712
27.967337,2.496407,1.997258,-0.279813,0,83.091
28.047014,3.495413,1.997394,-0.275493,0,79.678
28.139429,4.653439,1.997539,-0.26936,0,92.415
28.239515,5.907127,1.99769,-0.26198,0,100.085
28.33833,0.863809,1.997846,0.381491,1,98.816
28.426016,1.965691,1.998006,0.386679,0,87.685
28.504816,2.957446,1.998167,0.389671,0,78.801
28.591084,4.044097,1.998329,0.391649,0,86.268
28.68899,5.277822,1.998491,0.393068,0,97.906
28.789267,0.258925,1.998653,0.393647,1,100.277
28.883371,1.443755,1.998813,-0.25432,0,94.104
28.96732,2.499505,1.998972,-0.253374,0,83.948
29.04932,3.52957,1.999129,-0.250974,0,82.0
29.145764,4.740134,1.999283,-0.246697,0,96.444
29.246015,5.997825,1.999436,-0.241326,0,100.252
29.343929,0.944521,1.99954,0.282559,1,97.914
29.430707,2.035713,1.999604,0.280215,0,86.777
29.509278,3.024747,1.999637,0.276919,0,78.571
29.595944,4.11623,1.999644,0.272451,0,86.667
29.694776,5.361109,1.99963,0.266901,0,98.832
29.794983,0.340486,1.999601,0.26077,1,100.207
29.886572,1.49267,1.999558,-0.343201,0,91.589
29.968049,2.516107,1.999505,-0.347067,0,81.477
