common_frequency_hz,f_lock_hz,frequency_disagreement_hz,lock_acquired,lock_hold_enabled,lock_hold_state,lock_time_s,mean_pairwise_phase_error_cycles,order_parameter_R,relock_count,t_s,unlock_count
1.885346,,0.014901,0,1,acquisition,,0.031623,0.990383,0,10.756166,0
1.884139,,0.016176,0,1,acquisition,,0.036361,0.987504,0,10.956302,0
1.883071,,0.016947,0,1,acquisition,,0.045617,0.980834,0,11.1596,0
1.881363,,0.019476,0,1,acquisition,,0.03665,0.988295,0,11.389683,0
1.879352,,0.022451,0,1,acquisition,,0.063672,0.964495,0,11.622688,0
1.877569,,0.021601,0,1,acquisition,,0.024521,0.995347,0,11.823149,0
1.873695,,0.018565,0,1,acquisition,,0.017367,0.997733,0,12.023329,0
1.868717,,0.013043,0,1,acquisition,,0.033215,0.990595,0,12.305997,0
1.864253,,0.010277,0,1,acquisition,,0.005544,0.999772,0,12.523783,0
1.859046,,0.00823,0,1,acquisition,,0.098716,0.911522,0,12.757354,0
1.856118,,0.007531,0,1,acquisition,,0.024331,0.99529,0,12.957651,0
1.850331,,0.006447,0,1,acquisition,,0.033142,0.990896,0,13.190812,0
1.845552,,0.005641,0,1,acquisition,,0.021583,0.996344,0,13.434516,0
1.839798,,0.004705,0,1,acquisition,,0.044275,0.982202,0,13.657954,0
1.836333,,0.004195,0,1,acquisition,,0.009866,0.999185,0,13.858466,0
1.8321,,0.005802,0,1,acquisition,,0.008263,0.99937,0,14.091476,0
1.827532,,0.0085,0,1,acquisition,,0.002646,0.999943,0,14.291597,0
1.821681,,0.01356,0,1,acquisition,,0.018085,0.996923,0,14.56545,0
1.815141,,0.018199,0,1,acquisition,,0.020037,0.996249,0,14.791843,0
1.809705,,0.021875,0,1,acquisition,,0.029298,0.991893,0,14.991885,0
1.80423,,0.026228,0,1,acquisition,,0.04012,0.984667,0,15.225666,0
1.798799,,0.027899,0,1,acquisition,,0.037813,0.986412,0,15.458223,0
1.794116,,0.029272,0,1,acquisition,,0.048419,0.977608,0,15.70196,0
1.790403,,0.031321,0,1,acquisition,,0.029679,0.991692,0,15.926163,0
1.787773,,0.034705,0,1,acquisition,,0.024588,0.994332,0,16.159117,0
1.78587,,0.03738,0,1,acquisition,,0.029509,0.99176,0,16.359455,0
1.783603,,0.037962,0,1,acquisition,,0.023903,0.994626,0,16.559715,0
1.780844,,0.038137,0,1,acquisition,,0.060194,0.965168,0,16.759773,0
1.779566,,0.038052,0,1,acquisition,,0.023713,0.994684,0,16.960119,0
1.777599,,0.037241,0,1,acquisition,,0.031377,0.990586,0,17.160221,0
1.775362,,0.037028,0,1,acquisition,,0.037028,0.986795,0,17.451163,0
1.772964,,0.034536,0,1,acquisition,,0.019921,0.996214,0,17.660426,0
1.771522,,0.033234,0,1,acquisition,,0.010874,0.998891,0,17.860634,0
1.770338,,0.032568,0,1,acquisition,,0.124043,0.85455,0,18.10198,0
1.764862,,0.025509,0,1,acquisition,,0.079398,0.938979,0,18.327645,0
1.760502,,0.019633,0,1,acquisition,,0.135797,0.82836,0,18.574275,0
1.756309,,0.012364,0,1,acquisition,,0.107441,0.891895,0,18.794568,0
1.753633,,0.00797,0,1,acquisition,,0.08519,0.931597,0,19.02769,0
1.751759,,0.007666,0,1,acquisition,,0.073636,0.948265,0,19.227905,0
1.747667,,0.007019,0,1,acquisition,,0.056378,0.969176,0,19.428352,0
1.74211,,0.007173,0,1,acquisition,,0.038304,0.985969,0,19.661778,0
1.739258,,0.009422,0,1,acquisition,,0.033988,0.989468,0,19.862004,0
1.738823,,0.015153,0,1,acquisition,,0.035839,0.988679,0,20.062174,0
1.738673,,0.027107,0,1,acquisition,,0.036689,0.988805,0,20.295446,0
1.73822,,0.032863,0,1,acquisition,,0.05415,0.974911,0,20.495725,0
1.734143,,0.033634,0,1,acquisition,,0.059014,0.970565,0,20.700402,0
1.727156,,0.034418,0,1,acquisition,,0.031023,0.992806,0,20.965412,0
1.721828,,0.027625,0,1,acquisition,,0.047066,0.982787,0,21.196166,0
1.714801,,0.023902,0,1,acquisition,,0.033548,0.991684,0,21.3963,0
1.709441,,0.026987,0,1,acquisition,,0.062146,0.970419,0,21.599699,0
1.705899,,0.032365,0,1,acquisition,,0.021535,0.995573,0,21.830098,0
1.704284,,0.048312,0,1,acquisition,,0.047355,0.983469,0,22.06305,0
1.705039,,0.055471,0,1,acquisition,,0.024423,0.995589,0,22.29678,0
1.705778,,0.064766,0,1,acquisition,,0.024623,0.994357,0,22.496993,0
1.70753,,0.072669,0,1,acquisition,,0.040159,0.988092,0,22.730348,0
1.709178,,0.077716,0,1,acquisition,,0.050423,0.980834,0,22.930369,0
1.710264,,0.083152,0,1,acquisition,,0.060425,0.971249,0,23.130727,0
1.711233,,0.087837,0,1,acquisition,,0.069079,0.960861,0,23.331637,0
1.712433,,0.091834,0,1,acquisition,,0.075618,0.951271,0,23.564379,0
1.71247,,0.096427,0,1,acquisition,,0.041893,0.985722,0,23.764545,0
1.712317,,0.101866,0,1,acquisition,,0.045577,0.982294,0,23.964599,0
1.711757,,0.104409,0,1,acquisition,,0.05197,0.976299,0,24.16472,0
1.708314,,0.104091,0,1,acquisition,,0.065503,0.961605,0,24.364814,0
1.703739,,0.102142,0,1,acquisition,,0.084019,0.936081,0,24.597912,0
1.699874,,0.097949,0,1,acquisition,,0.092495,0.922312,0,24.79862,0
1.694475,,0.090011,0,1,acquisition,,0.096401,0.915474,0,24.998655,0
1.689128,,0.081216,0,1,acquisition,,0.096108,0.915857,0,25.198677,0
1.68397,,0.073146,0,1,acquisition,,0.092864,0.920453,0,25.398943,0
1.676882,,0.064617,0,1,acquisition,,0.088293,0.926277,0,25.632043,0
1.671069,,0.057935,0,1,acquisition,,0.083003,0.933282,0,25.832173,0
1.6659,,0.051792,0,1,acquisition,,0.077578,0.941814,0,26.032749,0
1.660393,,0.04621,0,1,acquisition,,0.073253,0.947943,0,26.266031,0
1.656287,,0.042075,0,1,acquisition,,0.069386,0.953054,0,26.466079,0
1.65299,,0.037552,0,1,acquisition,,0.06257,0.961899,0,26.666531,0
1.650301,,0.032997,0,1,acquisition,,0.053808,0.971888,0,26.866661,0
1.646827,,0.026895,0,1,acquisition,,0.112827,0.879193,0,27.099966,0
1.644991,,0.024976,0,1,acquisition,,0.035429,0.988009,0,27.300263,0
1.642042,,0.023241,0,1,acquisition,,0.030856,0.991155,0,27.500287,0
1.637254,,0.02,0,1,acquisition,,0.132984,0.837851,0,27.733475,0
1.634332,,0.017119,0,1,acquisition,,0.056246,0.971386,0,27.934199,0
1.629513,,0.012106,0,1,acquisition,,0.014253,0.998484,0,28.167264,0
1.624229,,0.011985,0,1,acquisition,,0.040108,0.986632,0,28.436052,0
1.620189,,0.011237,0,1,acquisition,,0.037432,0.988676,0,28.667734,0
1.617158,,0.014253,0,1,acquisition,,0.03177,0.992106,0,28.90096,0
1.614665,,0.017257,0,1,acquisition,,0.009377,0.99924,0,29.105373,0
1.612706,,0.019227,0,1,acquisition,,0.035027,0.99028,0,29.334723,0
1.610661,,0.021067,0,1,acquisition,,0.041046,0.986289,0,29.567977,0
1.609066,,0.022127,0,1,acquisition,,0.047182,0.98133,0,29.768495,0
1.60693,,0.021328,0,1,acquisition,,0.011082,0.999088,0,29.968606,0
1.604768,,0.018923,0,1,acquisition,,0.041008,0.984917,0,30.201868,0
1.603085,,0.017375,0,1,acquisition,,0.038783,0.986022,0,30.401902,0
1.600203,,0.011637,0,1,acquisition,,0.031233,0.99093,0,30.602325,0
1.59661,,0.003727,0,1,acquisition,,0.020192,0.996315,0,30.835573,0
1.593586,,0.002226,0,1,acquisition,,0.026136,0.99373,0,31.110463,0
1.590013,,0.006962,0,1,acquisition,,0.012948,0.998559,0,31.336025,0
1.58779,,0.011902,0,1,acquisition,,0.01028,0.999118,0,31.536041,0
1.58691,,0.013505,0,1,acquisition,,0.014418,0.998185,0,31.736583,0
1.586445,,0.014084,0,1,acquisition,,0.016225,0.997665,0,31.936751,0
1.586489,,0.013164,0,1,acquisition,,0.020183,0.996301,0,32.169867,0
1.586442,,0.012732,0,1,acquisition,,0.024496,0.994459,0,32.370365,0
1.585954,,0.013646,0,1,acquisition,,0.028191,0.992575,0,32.603703,0
1.585293,,0.015163,0,1,acquisition,,0.031096,0.990892,0,32.836992,0
1.584324,,0.015782,0,1,acquisition,,0.032802,0.989814,0,33.037433,0
1.581012,,0.018893,0,1,acquisition,,0.022995,0.995044,0,33.27095,0
1.5774,,0.022507,0,1,acquisition,,0.008967,0.999291,0,33.503977,0
1.574896,,0.024034,0,1,acquisition,,0.003675,0.999894,0,33.7043,0
1.571913,,0.026957,0,1,acquisition,,0.033634,0.989298,0,33.904348,0
1.568816,,0.029144,0,1,acquisition,,0.031607,0.990791,0,34.104415,0
1.566324,,0.029711,0,1,acquisition,,0.037317,0.987413,0,34.30989,0
1.562792,,0.029839,0,1,acquisition,,0.024471,0.994927,0,34.538208,0
1.559528,,0.029257,0,1,acquisition,,0.006468,0.999673,0,34.771676,0
1.557242,,0.027654,0,1,acquisition,,0.005398,0.999744,0,34.973613,0
1.553379,,0.020728,0,1,acquisition,,0.010375,0.999202,0,35.205424,0
1.549334,,0.011965,0,1,acquisition,,0.004701,0.99979,0,35.438799,0
1.546094,,0.005164,0,1,acquisition,,0.009806,0.999287,0,35.641146,0
1.542251,,0.002944,0,1,acquisition,,0.007733,0.999555,0,35.872536,0
1.538856,,0.005018,0,1,acquisition,,0.004189,0.999866,0,36.072542,0
1.53421,,0.009177,0,1,acquisition,,0.05736,0.969798,0,36.319532,0
1.529948,,0.008101,0,1,acquisition,,0.00531,0.999781,0,36.539677,0
1.523614,,0.004581,0,1,acquisition,,0.004949,0.99981,0,36.772939,0
1.518161,,0.001874,0,1,acquisition,,0.006311,0.999705,0,37.011494,0
1.513305,,0.002113,0,1,acquisition,,0.00499,0.999814,0,37.240036,0
1.510036,,0.003168,0,1,acquisition,,0.010748,0.999072,0,37.441049,0
1.50748,,0.002628,0,1,acquisition,,0.018511,0.997003,0,37.675961,0
1.503952,,0.01097,0,1,acquisition,,0.011176,0.998961,0,37.907335,0
1.499352,,0.024761,0,1,acquisition,,0.008193,0.999458,0,38.140522,0
1.495712,,0.036178,0,1,acquisition,,0.016365,0.997613,0,38.415115,0
1.493455,,0.043645,0,1,acquisition,,0.001592,0.999981,0,38.640847,0
1.49241,,0.047366,0,1,acquisition,,0.00151,0.999978,0,38.841424,0
1.491432,,0.049819,0,1,acquisition,,0.005839,0.999721,0,39.114598,0
1.488028,,0.054555,0,1,acquisition,,0.010675,0.998983,0,39.341615,0
1.48382,,0.0608,0,1,acquisition,,0.02627,0.993453,0,39.57484,0
1.480107,,0.065316,0,1,acquisition,,0.028034,0.992359,0,39.855145,0
1.477091,,0.069462,0,1,acquisition,,0.049207,0.976922,0,40.075287,0
1.475011,,0.07207,0,1,acquisition,,0.0534,0.973572,0,40.2755,0
1.473111,,0.074035,0,1,acquisition,,0.051444,0.97599,0,40.54864,0
1.470812,,0.070194,0,1,acquisition,,0.055504,0.97128,0,40.775638,0
1.468708,,0.064842,0,1,acquisition,,0.050515,0.975212,0,40.975705,0
1.465621,,0.059285,0,1,acquisition,,0.044194,0.981864,0,41.244617,0
1.461165,,0.057045,0,1,acquisition,,0.042867,0.98333,0,41.476285,0
1.456092,,0.056663,0,1,acquisition,,0.042401,0.984184,0,41.709353,0
1.451822,,0.055562,0,1,acquisition,,0.029709,0.992916,0,41.955114,0
1.448242,,0.054243,0,1,acquisition,,0.040201,0.987122,0,42.176535,0
1.445409,,0.052385,0,1,acquisition,,0.039224,0.988317,0,42.409975,0
1.443,,0.04995,0,1,acquisition,,0.034954,0.990976,0,42.64593,0
1.439994,,0.047484,0,1,acquisition,,0.037753,0.989468,0,42.877039,0
1.436904,,0.045861,0,1,acquisition,,0.041879,0.986967,0,43.110302,0
1.433807,,0.043188,0,1,acquisition,,0.033973,0.991463,0,43.388001,0
1.431288,,0.038922,0,1,acquisition,,0.041885,0.987005,0,43.611121,0
1.429188,,0.034285,0,1,acquisition,,0.038186,0.989235,0,43.84372,0
1.427388,,0.030118,0,1,acquisition,,0.019084,0.996528,0,44.11264,0
1.42507,,0.027733,0,1,acquisition,,0.027766,0.994259,0,44.34452,0
1.423178,,0.027401,0,1,acquisition,,0.01863,0.997237,0,44.578001,0
1.421331,,0.026186,0,1,acquisition,,0.029737,0.993342,0,44.823062,0
1.417542,,0.026232,0,1,acquisition,,0.028007,0.993925,0,45.045215,0
1.41411,,0.028036,0,1,acquisition,,0.006784,0.999552,0,45.278334,0
1.410294,,0.029092,0,1,acquisition,,0.077969,0.944223,0,45.478689,0
1.408359,,0.029592,0,1,acquisition,,0.01979,0.996823,0,45.678899,0
1.405647,,0.028995,0,1,acquisition,,0.020188,0.99674,0,45.91223,0
1.403732,,0.028091,0,1,acquisition,,0.018302,0.997428,0,46.112491,0
1.401933,,0.026421,0,1,acquisition,,0.010994,0.999082,0,46.317602,0
1.398436,,0.023346,0,1,acquisition,,0.012544,0.998819,0,46.546255,0
1.394715,,0.020107,0,1,acquisition,,0.009541,0.999241,0,46.779344,0
1.391012,,0.016286,0,1,acquisition,,0.013186,0.998709,0,47.057199,0
1.387061,,0.012912,0,1,acquisition,,0.006371,0.999647,0,47.279877,0
1.383688,,0.010019,0,1,acquisition,,0.009178,0.999369,0,47.479911,0
1.379832,,0.006116,0,1,acquisition,,0.04832,0.977844,0,47.680123,0
1.37801,,0.00472,0,1,acquisition,,0.017347,0.997244,0,47.88049,0
1.375114,,0.002978,0,1,acquisition,,0.021642,0.995654,0,48.113775,0
1.373012,,0.002594,0,1,acquisition,,0.026017,0.993691,0,48.313963,0
1.371059,,0.003312,0,1,acquisition,,0.032,0.990406,0,48.547397,0
1.369285,,0.003715,0,1,acquisition,,0.028246,0.992587,0,48.747593,0
1.367312,,0.003595,0,1,acquisition,,0.012084,0.998738,0,48.980943,0
1.365503,,0.003791,0,1,acquisition,,0.063812,0.961266,0,49.181027,0
1.36461,,0.004189,0,1,acquisition,,0.034642,0.988748,0,49.381553,0
1.363741,,0.00437,0,1,acquisition,,0.028331,0.992536,0,49.614883,0
1.362793,,0.00496,0,1,acquisition,,0.034851,0.988578,0,49.848122,0
1.362018,,0.00569,0,1,acquisition,,0.043822,0.981782,0,50.051079,0
1.360147,,0.006986,0,1,acquisition,,0.046914,0.97905,0,50.282004,0
1.3581,,0.008309,0,1,acquisition,,0.051142,0.975025,0,50.515265,0
1.356045,,0.00999,0,1,acquisition,,0.059872,0.965665,0,50.785192,0
1.353466,,0.011877,0,1,acquisition,,0.056071,0.969851,0,51.016062,0
1.350532,,0.013206,0,1,acquisition,,0.040848,0.984032,0,51.248983,0
1.347653,,0.014908,0,1,acquisition,,0.028583,0.992229,0,51.452858,0
1.346126,,0.01602,0,1,acquisition,,0.026734,0.993203,0,51.682654,0
1.344349,,0.016792,0,1,acquisition,,0.024075,0.994492,0,51.883019,0
1.3424,,0.017938,0,1,acquisition,,0.003685,0.999889,0,52.116282,0
1.341252,,0.018988,0,1,acquisition,,0.035972,0.987527,0,52.352017,0
1.339419,,0.018065,0,1,acquisition,,0.030435,0.991076,0,52.58371,0
1.337311,,0.015674,0,1,acquisition,,0.021036,0.99576,0,52.816736,0
1.335636,,0.013568,0,1,acquisition,,0.013086,0.99838,0,53.016828,0
1.334438,,0.01253,0,1,acquisition,,0.010746,0.998912,0,53.217467,0
1.332877,,0.010433,0,1,acquisition,,0.003783,0.999874,0,53.450585,0
1.331716,,0.008867,0,1,acquisition,,0.001287,0.999987,0,53.650748,0
1.330583,,0.007665,0,1,acquisition,,0.062601,0.961823,0,53.850848,0
1.329484,,0.006778,0,1,acquisition,,0.002915,0.999928,0,54.0514,0
1.326885,,0.005302,0,1,acquisition,,0.002815,0.999935,0,54.284653,0
1.32446,,0.004468,0,1,acquisition,,0.009737,0.999288,0,54.517986,0
1.322918,,0.004038,0,1,acquisition,,0.057261,0.97032,0,54.733053,0
1.31976,,0.002929,0,1,acquisition,,0.041953,0.984414,0,54.951848,0
1.315917,,0.002036,0,1,acquisition,,0.004055,0.999862,0,55.184833,0
1.31313,,0.000935,0,1,acquisition,,0.009054,0.999384,0,55.385226,0
1.311261,,0.000792,0,1,acquisition,,0.019441,0.996779,0,55.585506,0
1.309115,,0.001212,0,1,acquisition,,0.012181,0.998787,0,55.819002,0
1.30766,,0.001975,0,1,acquisition,,0.007512,0.999562,0,56.019095,0
1.306115,,0.003216,0,1,acquisition,,0.054333,0.972041,0,56.219115,0
1.304952,,0.00368,0,1,acquisition,,0.006247,0.999691,0,56.419723,0
1.302827,,0.004649,0,1,acquisition,,0.013103,0.998474,0,56.623285,0
1.300233,,0.005312,0,1,acquisition,,0.015413,0.997827,0,56.852918,0
1.297651,,0.006787,0,1,acquisition,,0.025613,0.993769,0,57.123098,0
1.294142,,0.008787,0,1,acquisition,,0.02136,0.995606,0,57.35352,0
1.290477,,0.010928,0,1,acquisition,,0.014675,0.997928,0,57.586732,0
1.287466,,0.012136,0,1,acquisition,,0.007145,0.999577,0,57.786769,0
1.284635,,0.014518,0,1,acquisition,,0.007846,0.999522,0,57.987289,0
1.280903,,0.016887,0,1,acquisition,,0.011201,0.999023,0,58.220433,0
1.277993,,0.01884,0,1,acquisition,,0.017137,0.997651,0,58.420607,0
1.274767,,0.02164,0,1,acquisition,,0.036079,0.988903,0,58.620976,0
1.272994,,0.022355,0,1,acquisition,,0.029889,0.992548,0,58.821207,0
1.269908,,0.021753,0,1,acquisition,,0.02609,0.994289,0,59.021239,0
1.266604,,0.020855,0,1,acquisition,,0.020288,0.996497,0,59.254348,0
1.263413,,0.020101,0,1,acquisition,,0.042486,0.982984,0,59.454664,0
1.262143,,0.020189,0,1,acquisition,,0.015517,0.997853,0,59.655028,0
1.260881,,0.021682,0,1,acquisition,,0.020188,0.996314,0,59.855075,0
