agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
V0,,99,1,1.264777,acquisition,0.462272,98,192,virtual,58.620976,all_to_all
V1,,94,1,1.273108,acquisition,0.516393,98,197,virtual,58.620976,all_to_all
P0,,99,1,1.286417,acquisition,0.176355,,0,pi,58.620976,all_to_all
V0,,99,1,1.262817,acquisition,1.489605,99,193,virtual,58.821207,all_to_all
V1,,94,1,1.270992,acquisition,1.54282,99,198,virtual,58.821207,all_to_all
P0,,99,0,1.285172,acquisition,1.771298,,0,pi,58.821207,all_to_all
V0,,99,0,1.260171,acquisition,3.03215,99,193,virtual,59.021239,all_to_all
V1,,94,0,1.26763,acquisition,3.07681,99,198,virtual,59.021239,all_to_all
P0,,99,0,1.281924,acquisition,3.278044,,0,pi,59.021239,all_to_all
V0,,99,0,1.257493,acquisition,4.830219,99,193,virtual,59.254348,all_to_all
V1,,94,0,1.263972,acquisition,4.861559,99,198,virtual,59.254348,all_to_all
P0,,99,0,1.278348,acquisition,5.021428,,0,pi,59.254348,all_to_all
V0,,100,1,1.254897,acquisition,0.598043,99,194,virtual,59.454664,all_to_all
V1,,95,1,1.260345,acquisition,0.615099,99,199,virtual,59.454664,all_to_all
P0,,100,1,1.274998,acquisition,0.214678,,0,pi,59.454664,all_to_all
V0,,100,1,1.25375,acquisition,1.616703,100,195,virtual,59.655028,all_to_all
V1,,95,1,1.258741,acquisition,1.632436,100,200,virtual,59.655028,all_to_all
P0,,100,0,1.273939,acquisition,1.762944,,0,pi,59.655028,all_to_all
V0,,100,0,1.252194,acquisition,3.138532,100,195,virtual,59.855075,all_to_all
V1,,95,0,1.256574,acquisition,3.155898,100,200,virtual,59.855075,all_to_all
P0,,100,0,1.273876,acquisition,3.328803,,0,pi,59.855075,all_to_all
