t_s,agent_id,event_type,model
0.27,1,agent_flash,kuramoto
0.31,0,agent_flash,kuramoto
0.36,2,agent_flash,kuramoto
0.79,2,agent_flash,kuramoto
0.88,1,agent_flash,kuramoto
0.98,0,agent_flash,kuramoto
1.35,2,agent_flash,kuramoto
1.53,1,agent_flash,kuramoto
1.65,0,agent_flash,kuramoto
1.89,2,agent_flash,kuramoto
2.19,1,agent_flash,kuramoto
2.29,2,agent_flash,kuramoto
2.31,0,agent_flash,kuramoto
2.74,2,agent_flash,kuramoto
2.85,1,agent_flash,kuramoto
2.98,0,agent_flash,kuramoto
3.31,2,agent_flash,kuramoto
3.52,1,agent_flash,kuramoto
3.65,0,agent_flash,kuramoto
3.81,2,agent_flash,kuramoto
4.18,2,agent_flash,kuramoto
4.19,1,agent_flash,kuramoto
4.31,0,agent_flash,kuramoto
4.7,2,agent_flash,kuramoto
4.85,1,agent_flash,kuramoto
4.98,0,agent_flash,kuramoto
5.26,2,agent_flash,kuramoto
5.52,1,agent_flash,kuramoto
5.65,0,agent_flash,kuramoto
5.7,2,agent_flash,kuramoto
6.11,2,agent_flash,kuramoto
6.19,1,agent_flash,kuramoto
6.31,0,agent_flash,kuramoto
6.66,2,agent_flash,kuramoto
6.85,1,agent_flash,kuramoto
6.98,0,agent_flash,kuramoto
7.2,2,agent_flash,kuramoto
7.52,1,agent_flash,kuramoto
7.58,2,agent_flash,kuramoto
7.65,0,agent_flash,kuramoto
8.06,2,agent_flash,kuramoto
8.19,1,agent_flash,kuramoto
8.31,0,agent_flash,kuramoto
8.62,2,agent_flash,kuramoto
8.85,1,agent_flash,kuramoto
8.98,0,agent_flash,kuramoto
9.1,2,agent_flash,kuramoto
9.48,2,agent_flash,kuramoto
9.52,1,agent_flash,kuramoto
9.65,0,agent_flash,kuramoto
10.02,2,agent_flash,kuramoto
10.19,1,agent_flash,kuramoto
10.31,0,agent_flash,kuramoto
10.57,2,agent_flash,kuramoto
10.85,1,agent_flash,kuramoto
10.98,0,agent_flash,kuramoto
10.98,2,agent_flash,kuramoto
11.42,2,agent_flash,kuramoto
11.52,1,agent_flash,kuramoto
11.65,0,agent_flash,kuramoto
11.98,2,agent_flash,kuramoto
12.19,1,agent_flash,kuramoto
12.31,0,agent_flash,kuramoto
12.49,2,agent_flash,kuramoto
