t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,4.892341,1.5,0
0.01,0,kuramoto,5.002757,1.5,0
0.02,0,kuramoto,5.113621,1.5,0
0.03,0,kuramoto,5.224923,1.5,0
0.04,0,kuramoto,5.336656,1.5,0
0.05,0,kuramoto,5.448811,1.5,0
0.06,0,kuramoto,5.56138,1.5,0
0.07,0,kuramoto,5.674353,1.5,0
0.08,0,kuramoto,5.787722,1.5,0
0.09,0,kuramoto,5.90148,1.5,0
0.1,0,kuramoto,6.015617,1.5,0
0.11,0,kuramoto,6.130126,1.5,0
0.12,0,kuramoto,6.244998,1.5,0
0.13,0,kuramoto,0.077042,1.5,1
0.14,0,kuramoto,0.192618,1.5,0
0.15,0,kuramoto,0.308535,1.5,0
0.16,0,kuramoto,0.424785,1.5,0
0.17,0,kuramoto,0.541361,1.5,0
0.18,0,kuramoto,0.658256,1.5,0
0.19,0,kuramoto,0.775462,1.5,0
0.2,0,kuramoto,0.892972,1.5,0
0.21,0,kuramoto,1.01078,1.5,0
0.22,0,kuramoto,1.128879,1.5,0
0.23,0,kuramoto,1.247263,1.5,0
0.24,0,kuramoto,1.365925,1.5,0
0.25,0,kuramoto,1.484858,1.5,0
0.26,0,kuramoto,1.604057,1.5,0
0.27,0,kuramoto,1.723515,1.5,0
0.28,0,kuramoto,1.843226,1.5,0
0.29,0,kuramoto,1.963184,1.5,0
0.3,0,kuramoto,2.083384,1.5,0
0.31,0,kuramoto,2.203819,1.5,0
0.32,0,kuramoto,2.324484,1.5,0
0.33,0,kuramoto,2.445373,1.5,0
0.34,0,kuramoto,2.56648,1.5,0
0.35,0,kuramoto,2.687801,1.5,0
0.36,0,kuramoto,2.809329,1.5,0
0.37,0,kuramoto,2.931059,1.5,0
0.38,0,kuramoto,3.052986,1.5,0
0.39,0,kuramoto,3.175104,1.5,0
0.4,0,kuramoto,3.297409,1.5,0
0.41,0,kuramoto,3.419894,1.5,0
0.42,0,kuramoto,3.542556,1.5,0
0.43,0,kuramoto,3.665388,1.5,0
0.44,0,kuramoto,3.788386,1.5,0
0.45,0,kuramoto,3.911545,1.5,0
0.46,0,kuramoto,4.034859,1.5,0
0.47,0,kuramoto,4.158324,1.5,0
0.48,0,kuramoto,4.281936,1.5,0
0.49,0,kuramoto,4.405688,1.5,0
0.5,0,kuramoto,4.529577,1.5,0
0.51,0,kuramoto,4.653597,1.5,0
0.52,0,kuramoto,4.777744,1.5,0
0.53,0,kuramoto,4.902013,1.5,0
0.54,0,kuramoto,5.0264,1.5,0
0.55,0,kuramoto,5.1509,1.5,0
0.56,0,kuramoto,5.275508,1.5,0
0.57,0,kuramoto,5.40022,1.5,0
0.58,0,kuramoto,5.525032,1.5,0
0.59,0,kuramoto,5.649938,1.5,0
0.6,0,kuramoto,5.774936,1.5,0
0.61,0,kuramoto,5.90002,1.5,0
0.62,0,kuramoto,6.025187,1.5,0
0.63,0,kuramoto,6.150431,1.5,0
0.64,0,kuramoto,6.27575,1.5,0
0.65,0,kuramoto,0.117953,1.5,1
0.66,0,kuramoto,0.243407,1.5,0
0.67,0,kuramoto,0.368924,1.5,0
0.68,0,kuramoto,0.494499,1.5,0
0.69,0,kuramoto,0.620128,1.5,0
0.7,0,kuramoto,0.745807,1.5,0
0.71,0,kuramoto,0.871534,1.5,0
0.72,0,kuramoto,0.997304,1.5,0
0.73,0,kuramoto,1.123113,1.5,0
0.74,0,kuramoto,1.24896,1.5,0
0.75,0,kuramoto,1.374839,1.5,0
0.76,0,kuramoto,1.500748,1.5,0
0.77,0,kuramoto,1.626683,1.5,0
0.78,0,kuramoto,1.752642,1.5,0
0.79,0,kuramoto,1.878621,1.5,0
0.8,0,kuramoto,2.004617,1.5,0
0.81,0,kuramoto,2.130628,1.5,0
0.82,0,kuramoto,2.256651,1.5,0
0.83,0,kuramoto,2.382683,1.5,0
0.84,0,kuramoto,2.508721,1.5,0
0.85,0,kuramoto,2.634762,1.5,0
0.86,0,kuramoto,2.760805,1.5,0
0.87,0,kuramoto,2.886847,1.5,0
0.88,0,kuramoto,3.012886,1.5,0
0.89,0,kuramoto,3.138919,1.5,0
0.9,0,kuramoto,3.264944,1.5,0
0.91,0,kuramoto,3.39096,1.5,0
0.92,0,kuramoto,3.516964,1.5,0
0.93,0,kuramoto,3.642954,1.5,0
0.94,0,kuramoto,3.76893,1.5,0
0.95,0,kuramoto,3.894888,1.5,0
0.96,0,kuramoto,4.020828,1.5,0
0.97,0,kuramoto,4.146747,1.5,0
0.98,0,kuramoto,4.272645,1.5,0
0.99,0,kuramoto,4.39852,1.5,0
1.0,0,kuramoto,4.524371,1.5,0
1.01,0,kuramoto,4.650196,1.5,0
1.02,0,kuramoto,4.775995,1.5,0
1.03,0,kuramoto,4.901766,1.5,0
1.04,0,kuramoto,5.027509,1.5,0
1.05,0,kuramoto,5.153222,1.5,0
1.06,0,kuramoto,5.278904,1.5,0
1.07,0,kuramoto,5.404555,1.5,0
1.08,0,kuramoto,5.530175,1.5,0
1.09,0,kuramoto,5.655761,1.5,0
1.1,0,kuramoto,5.781314,1.5,0
1.11,0,kuramoto,5.906834,1.5,0
1.12,0,kuramoto,6.032319,1.5,0
1.13,0,kuramoto,6.157769,1.5,0
1.14,0,kuramoto,6.283185,1.5,0
1.15,0,kuramoto,0.125379,1.5,1
1.16,0,kuramoto,0.250724,1.5,0
1.17,0,kuramoto,0.376032,1.5,0
1.18,0,kuramoto,0.501304,1.5,0
1.19,0,kuramoto,0.62654,1.5,0
1.2,0,kuramoto,0.751739,1.5,0
1.21,0,kuramoto,0.876902,1.5,0
1.22,0,kuramoto,1.002029,1.5,0
1.23,0,kuramoto,1.127119,1.5,0
1.24,0,kuramoto,1.252172,1.5,0
1.25,0,kuramoto,1.377189,1.5,0
1.26,0,kuramoto,1.50217,1.5,0
1.27,0,kuramoto,1.627115,1.5,0
1.28,0,kuramoto,1.752024,1.5,0
1.29,0,kuramoto,1.876897,1.5,0
1.3,0,kuramoto,2.001735,1.5,0
1.31,0,kuramoto,2.126537,1.5,0
1.32,0,kuramoto,2.251305,1.5,0
1.33,0,kuramoto,2.376037,1.5,0
1.34,0,kuramoto,2.500735,1.5,0
1.35,0,kuramoto,2.625399,1.5,0
1.36,0,kuramoto,2.75003,1.5,0
1.37,0,kuramoto,2.874627,1.5,0
1.38,0,kuramoto,2.99919,1.5,0
1.39,0,kuramoto,3.123721,1.5,0
1.4,0,kuramoto,3.24822,1.5,0
1.41,0,kuramoto,3.372687,1.5,0
1.42,0,kuramoto,3.497122,1.5,0
1.43,0,kuramoto,3.621526,1.5,0
1.44,0,kuramoto,3.7459,1.5,0
1.45,0,kuramoto,3.870243,1.5,0
1.46,0,kuramoto,3.994556,1.5,0
1.47,0,kuramoto,4.11884,1.5,0
1.48,0,kuramoto,4.243096,1.5,0
1.49,0,kuramoto,4.367322,1.5,0
1.5,0,kuramoto,4.491521,1.5,0
1.51,0,kuramoto,4.615692,1.5,0
1.52,0,kuramoto,4.739836,1.5,0
1.53,0,kuramoto,4.863953,1.5,0
1.54,0,kuramoto,4.988044,1.5,0
1.55,0,kuramoto,5.11211,1.5,0
1.56,0,kuramoto,5.23615,1.5,0
1.57,0,kuramoto,5.360165,1.5,0
1.58,0,kuramoto,5.484155,1.5,0
1.59,0,kuramoto,5.608122,1.5,0
1.6,0,kuramoto,5.732066,1.5,0
1.61,0,kuramoto,5.855986,1.5,0
1.62,0,kuramoto,5.979884,1.5,0
1.63,0,kuramoto,6.103759,1.5,0
1.64,0,kuramoto,6.227613,1.5,0
1.65,0,kuramoto,0.06826,1.5,1
1.66,0,kuramoto,0.192071,1.5,0
1.67,0,kuramoto,0.315862,1.5,0
1.68,0,kuramoto,0.439633,1.5,0
1.69,0,kuramoto,0.563385,1.5,0
1.7,0,kuramoto,0.687117,1.5,0
1.71,0,kuramoto,0.81083,1.5,0
1.72,0,kuramoto,0.934525,1.5,0
1.73,0,kuramoto,1.058202,1.5,0
1.74,0,kuramoto,1.181862,1.5,0
1.75,0,kuramoto,1.305504,1.5,0
