agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,0.8947,54.0,0,22.18964
V1,pi_detected_virtual_flash,0.9767,51.0,1,22.456171
V0,pi_detected_virtual_flash,0.8684,53.0,0,22.689567
V1,pi_detected_virtual_flash,0.9767,51.0,1,22.95591
V0,pi_detected_virtual_flash,0.8684,53.0,0,23.189135
V1,pi_detected_virtual_flash,0.9767,51.0,1,23.455661
V0,pi_detected_virtual_flash,0.8684,53.0,0,23.688875
V1,pi_detected_virtual_flash,0.9767,51.0,1,23.955405
V0,pi_detected_virtual_flash,0.8684,53.0,0,24.188614
V1,pi_detected_virtual_flash,0.9767,51.0,1,24.455163
V0,pi_detected_virtual_flash,0.8421,52.0,0,24.68837
V1,pi_detected_virtual_flash,0.9767,51.0,1,24.954882
V0,pi_detected_virtual_flash,0.8158,51.0,0,25.188116
V1,pi_detected_virtual_flash,1.0,52.0,1,25.454652
V0,pi_detected_virtual_flash,0.8421,52.0,0,25.687864
V1,pi_detected_virtual_flash,1.0,52.0,1,25.954399
V0,pi_detected_virtual_flash,0.8158,51.0,0,26.187744
V1,pi_detected_virtual_flash,0.9767,51.0,1,26.454154
V0,pi_detected_virtual_flash,0.8158,51.0,0,26.687386
V1,pi_detected_virtual_flash,0.9767,51.0,1,26.953895
V0,pi_detected_virtual_flash,0.8378,51.0,0,27.187108
V1,pi_detected_virtual_flash,1.0,52.0,1,27.453649
V0,pi_detected_virtual_flash,0.8378,51.0,0,27.68688
V1,pi_detected_virtual_flash,1.0,52.0,1,27.953382
V0,pi_detected_virtual_flash,0.8108,50.0,0,28.186624
V1,pi_detected_virtual_flash,1.0,52.0,1,28.453134
V0,pi_detected_virtual_flash,0.7838,49.0,0,28.686372
V1,pi_detected_virtual_flash,0.9767,51.0,1,28.952883
V0,pi_detected_virtual_flash,0.8108,50.0,0,29.186125
V1,pi_detected_virtual_flash,0.9767,51.0,1,29.45263
V0,pi_detected_virtual_flash,0.7838,49.0,0,29.685867
V1,pi_detected_virtual_flash,1.0,52.0,1,29.952393
