t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,3.679917,1.5,0
0.01,0,eapf,3.774165,1.5,0
0.02,0,eapf,3.868413,1.5,0
0.03,0,eapf,3.962661,1.5,0
0.04,0,eapf,4.056908,1.5,0
0.05,0,eapf,4.151156,1.5,0
0.06,0,eapf,4.245404,1.5,0
0.07,0,eapf,4.339652,1.5,0
0.08,0,eapf,4.433899,1.5,0
0.09,0,eapf,4.528147,1.5,0
0.1,0,eapf,4.622395,1.5,0
0.11,0,eapf,4.716643,1.5,0
0.12,0,eapf,4.810891,1.5,0
0.13,0,eapf,4.905138,1.5,0
0.14,0,eapf,4.999386,1.5,0
0.15,0,eapf,5.093634,1.5,0
0.16,0,eapf,5.187882,1.5,0
0.17,0,eapf,5.282129,1.5,0
0.18,0,eapf,5.376377,1.5,0
0.19,0,eapf,5.470625,1.5,0
0.2,0,eapf,5.564873,1.5,0
0.21,0,eapf,5.659121,1.5,0
0.22,0,eapf,5.753368,1.5,0
0.23,0,eapf,5.847616,1.5,0
0.24,0,eapf,5.941864,1.5,0
0.25,0,eapf,6.036112,1.5,0
0.26,0,eapf,6.130359,1.5,0
0.27,0,eapf,6.224607,1.5,0
0.28,0,eapf,0.03567,1.5,1
0.29,0,eapf,0.129918,1.5,0
0.3,0,eapf,0.224165,1.5,0
0.31,0,eapf,0.318413,1.5,0
0.32,0,eapf,0.412661,1.5,0
0.33,0,eapf,0.506909,1.5,0
0.34,0,eapf,0.601156,1.5,0
0.35,0,eapf,0.695404,1.5,0
0.36,0,eapf,0.789652,1.5,0
0.37,0,eapf,0.8839,1.5,0
0.38,0,eapf,0.978148,1.5,0
0.39,0,eapf,1.072395,1.5,0
0.4,0,eapf,1.166643,1.5,0
0.41,0,eapf,1.260891,1.5,0
0.42,0,eapf,1.355139,1.5,0
0.43,0,eapf,1.449386,1.5,0
0.44,0,eapf,1.543634,1.5,0
0.45,0,eapf,1.637882,1.5,0
0.46,0,eapf,1.73213,1.5,0
0.47,0,eapf,1.826378,1.5,0
0.48,0,eapf,1.920625,1.5,0
0.49,0,eapf,2.014873,1.5,0
0.5,0,eapf,2.109121,1.5,0
0.51,0,eapf,2.203369,1.5,0
0.52,0,eapf,2.297616,1.5,0
0.53,0,eapf,2.391864,1.5,0
0.54,0,eapf,2.486112,1.5,0
0.55,0,eapf,2.58036,1.5,0
0.56,0,eapf,2.674608,1.5,0
0.57,0,eapf,2.768855,1.5,0
0.58,0,eapf,2.863103,1.5,0
0.59,0,eapf,2.957351,1.5,0
0.6,0,eapf,3.051599,1.5,0
0.61,0,eapf,3.145846,1.5,0
0.62,0,eapf,3.240094,1.5,0
0.63,0,eapf,3.334342,1.5,0
0.64,0,eapf,3.42859,1.5,0
0.65,0,eapf,3.522838,1.5,0
0.66,0,eapf,3.617085,1.5,0
