coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.158428,0,0.0,0.008040953214964786,1.626073,0.001,kuramoto,2.982494,3.300703,0.176329,1.6180320467850353
0.15844,0,0.0,0.008050953214964629,1.626083,344.975,kuramoto,2.982482,4.322401,0.521304,1.6180320467850353
0.924914,0,0.0,0.6179909532149646,2.236023,36.712,kuramoto,1.960784,4.838186,0.558016,1.6180320467850353
0.992098,0,0.0,0.6714539532149648,2.289486,55.618,kuramoto,1.444999,5.638261,0.613634,1.6180320467850353
0.601138,0,0.0,0.36033795321496465,1.97837,49.914,kuramoto,0.644924,6.258717,0.663548,1.6180320467850353
0.024465,1,0.0,0.09856304678503536,1.519469,50.425,kuramoto,0.024468,0.456947,0.713973,1.6180320467850353
-0.441211,0,0.0,0.4691360467850354,1.148896,137.285,kuramoto,-0.456947,1.17882,0.851259,1.6180320467850353
-0.924156,0,0.0,0.8534520467850353,0.76458,23.965,kuramoto,-1.17882,1.293946,0.875224,1.6180320467850353
-0.961921,0,0.0,0.8835040467850354,0.734528,23.953,kuramoto,-1.293946,1.404493,0.899177,1.6180320467850353
-0.986203,0,0.0,0.9028280467850354,0.715204,23.131,kuramoto,-1.404493,1.50844,0.922308,1.6180320467850353
-0.947362,0,0.0,0.8719190467850353,0.746113,20.972,kuramoto,-1.244894,1.606757,0.94328,1.6180320467850353
-0.87864,0,0.0,0.8172310467850353,0.800801,21.502,kuramoto,-1.073005,1.714948,0.964782,1.6180320467850353
-0.642931,0,0.0,0.6296600467850353,0.988372,38.426,kuramoto,-0.698318,1.953579,1.003209,1.6180320467850353
-0.433428,0,0.0,0.4629430467850353,1.155089,38.886,kuramoto,-0.448294,2.2358,1.042095,1.6180320467850353
-0.202685,0,0.0,0.2793230467850354,1.338709,41.891,kuramoto,-0.204099,2.588158,1.083985,1.6180320467850353
-0.002357,0,0.0,0.11990704678503539,1.498125,44.094,kuramoto,-0.002357,3.003214,1.128079,1.6180320467850353
0.195129,0,0.0,0.42663247821818984,1.655279,48.845,kuramoto,0.196389,3.51122,1.176924,1.22864652178181
0.526522,0,0.0,0.6903464782181898,1.918993,68.924,kuramoto,0.554504,4.342261,1.245848,1.22864652178181
0.122872,0,0.0,0.3691314782181898,1.597778,31.809,kuramoto,0.123183,4.661592,1.277657,1.22864652178181
0.409946,0,0.0,0.5975784782181899,1.826225,49.222,kuramoto,0.422395,5.226392,1.326879,1.22864652178181
0.475161,0,0.0,0.6494744782181898,1.878121,50.735,kuramoto,0.495147,5.825092,1.377613,1.22864652178181
0.505533,1,0.0,0.6736434782181899,1.90229,50.416,kuramoto,0.53,0.144507,1.42803,1.22864652178181
0.994804,0,0.0,1.06299347821819,2.29164,122.661,kuramoto,1.468808,1.584387,1.550691,1.22864652178181
-0.999908,0,0.0,0.5243475217818101,0.704299,22.66,kuramoto,-1.584387,1.684661,1.573351,1.22864652178181
-0.996643,0,0.0,0.5217495217818101,0.706897,20.291,kuramoto,-1.488832,1.774786,1.593642,1.22864652178181
-0.98151,0,0.0,0.5097075217818101,0.718939,20.802,kuramoto,-1.378195,1.868755,1.614445,1.22864652178181
-0.898059,0,0.0,0.4432995217818101,0.785347,36.973,kuramoto,-1.115337,2.051198,1.651418,1.22864652178181
-0.808742,0,0.0,0.37222252178181015,0.856424,36.864,kuramoto,-0.94201,2.249565,1.688282,1.22864652178181
-0.682084,0,0.0,0.27143152178181007,0.957215,40.386,kuramoto,-0.750609,2.492464,1.728668,1.22864652178181
-0.546954,0,0.0,0.16389852178181008,1.064748,42.979,kuramoto,-0.578721,2.779993,1.771647,1.22864652178181
-0.416739,0,0.0,0.06027752178181012,1.168369,45.218,kuramoto,-0.429855,3.11194,1.816865,1.22864652178181
-0.281016,0,0.0,0.04772847821818993,1.276375,49.42,kuramoto,-0.284853,3.508274,1.866285,1.22864652178181
-0.190332,0,0.0,0.1198914782181899,1.348538,50.74,kuramoto,-0.191501,3.938197,1.917024,1.22864652178181
-0.138754,0,0.0,0.1609364782181899,1.389583,49.966,kuramoto,-0.139203,4.374452,1.966991,1.22864652178181
-0.09051,0,0.0,0.19932747821818997,1.427974,50.236,kuramoto,-0.090634,4.825179,2.017226,1.22864652178181
-0.062258,0,0.0,0.22181047821819,1.450457,49.639,kuramoto,-0.062298,5.277563,2.066865,1.22864652178181
-0.283963,0,0.0,0.04538347821818989,1.27403,23.496,kuramoto,-0.287924,5.465647,2.090361,1.22864652178181
-0.24813,0,0.0,0.07389747821818982,1.302544,23.341,kuramoto,-0.250749,5.65667,2.113702,1.22864652178181
-0.241688,0,0.0,0.07902347821819,1.30767,20.482,kuramoto,-0.244105,5.824954,2.134183,1.22864652178181
-0.211999,0,0.0,0.10265047821818984,1.331297,20.596,kuramoto,-0.21362,5.997233,2.154779,1.22864652178181
-0.034286,1,0.0,0.44932393866733067,1.472716,36.432,kuramoto,-0.034293,0.051169,2.191212,1.9220399386673306
0.721297,0,0.0,0.1519500613326692,2.07399,121.966,kuramoto,0.805674,1.354295,2.313178,1.9220399386673306
-0.148139,0,0.0,0.5399249386673306,1.382115,36.138,kuramoto,-0.148686,1.668121,2.349316,1.9220399386673306
-0.095975,0,0.0,0.49841493866733066,1.423625,37.964,kuramoto,-0.096123,2.007705,2.38728,1.9220399386673306
-0.054345,0,0.0,0.4652859386673305,1.456754,39.513,kuramoto,-0.054372,2.369368,2.426792,1.9220399386673306
-0.049957,0,0.0,0.46179393866733065,1.460246,37.93,kuramoto,-0.049977,2.717372,2.464722,1.9220399386673306
-0.055032,0,0.0,0.46583293866733055,1.456207,35.532,kuramoto,-0.05506,3.042481,2.500255,1.9220399386673306
-0.098949,0,0.0,0.5007809386673305,1.421259,34.404,kuramoto,-3.042481,3.349711,2.534659,1.9220399386673306
-0.029882,0,0.0,0.4458189386673306,1.476221,30.538,kuramoto,-3.111706,3.632959,2.565196,1.9220399386673306
0.013346,0,0.0,0.4114199386673305,1.51062,30.796,kuramoto,3.128247,3.925255,2.595992,1.9220399386673306
0.062101,0,0.0,0.3726209386673305,1.549419,31.243,kuramoto,3.079451,4.229414,2.627235,1.9220399386673306
0.094534,0,0.0,0.3468119386673305,1.575228,34.851,kuramoto,3.046917,4.574352,2.662086,1.9220399386673306
0.130949,0,0.0,0.31783393866733056,1.604206,39.555,kuramoto,3.010267,4.973052,2.701641,1.9220399386673306
0.1977,0,0.0,0.26471493866733065,1.657325,42.471,kuramoto,2.942581,5.415318,2.744113,1.9220399386673306
0.283855,0,0.0,0.1961559386673306,1.725884,45.352,kuramoto,2.853781,5.907119,2.789465,1.9220399386673306
0.380575,1,0.0,0.11918793866733068,1.802852,49.936,kuramoto,2.751174,0.189594,2.839401,1.9220399386673306
-0.208791,0,0.0,0.5881909386673305,1.333849,149.659,kuramoto,-2.931254,1.027676,2.989061,1.9220399386673306
0.238972,0,0.0,0.2318719386673307,1.690168,49.582,kuramoto,2.900285,1.554223,3.038643,1.9220399386673306
0.362457,0,0.0,0.1336059386673305,1.788434,50.932,kuramoto,2.77069,2.126544,3.089574,1.9220399386673306
0.523784,0,0.0,0.005225938667330565,1.916814,50.288,kuramoto,2.590306,2.7322,3.139863,1.9220399386673306
0.691696,0,0.0,0.1283940613326695,2.050434,50.438,kuramoto,2.377758,3.38201,3.190301,1.9220399386673306
0.853897,0,0.0,0.64567832920955,2.17951,50.068,kuramoto,2.118164,4.067649,3.240369,1.53383167079045
0.799256,0,0.0,0.60219632920955,2.136028,51.066,kuramoto,2.215537,4.753011,3.291435,1.53383167079045
0.959944,0,0.0,0.7300673292095499,2.263899,39.098,kuramoto,1.854791,5.309164,3.330533,1.53383167079045
0.999344,0,0.0,0.7614213292095502,2.295253,37.142,kuramoto,1.607013,5.844808,3.367675,1.53383167079045
0.982114,1,0.0,0.7477093292095498,2.281541,37.339,kuramoto,1.381376,0.096888,3.405014,1.53383167079045
0.976647,0,0.0,0.7433593292095502,2.277191,113.366,kuramoto,1.787337,1.527689,3.51838,1.53383167079045
0.789953,0,0.0,0.5947923292095498,2.128624,66.75,kuramoto,0.910732,2.420439,3.58513,1.53383167079045
