K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
5.0,0,-0.155881624,-0.944737115,0.033,0.801152319,0,0,0,1.248202091,2.0,0.5,0.619081802,2.782691286,2.52388268,0.258808606,0.258808606,0,0.033401,frequency_step_gt_0.5hz,-1.904800877
5.0,0,-0.162389372,-0.984178011,0.033,0.821816923,0,0,0,1.216816023,1.248202091,0.5,1.033772033,3.034992144,2.782691286,0.252300858,0.252300858,0,0.066841,,-1.748919253
5.0,0,-0.164979578,-0.99987623,0.033,0.83034149,0,0,0,1.204323777,1.216816023,0.5,1.448462263,3.284702797,3.034992144,0.249710652,0.249710652,0,0.100241,,-1.586529881
5.0,0,-0.163165773,-0.98888347,0.033,0.824353691,0,0,0,1.213071538,1.204323777,0.5,1.863152493,3.536227255,3.284702797,0.251524458,0.251524458,0,0.13371,,-1.421550304
5.0,0,-0.157013185,-0.951595062,0.033,0.804670494,0,0,0,1.242744711,1.213071538,0.5,2.277842724,3.7939043,3.536227255,0.257677045,0.257677045,0,0.167096,,-1.258384531
5.0,0,-0.147151712,-0.891828559,0.033,0.77501033,0,0,0,1.290305382,1.242744711,0.5,2.692532954,4.061442818,3.7939043,0.267538518,0.267538518,0,0.200499,,-1.101371346
5.0,0,-0.134617353,-0.815862745,0.033,0.740325579,0,0,0,1.350757056,1.290305382,0.5,3.107223184,4.341515695,4.061442818,0.280072877,0.280072877,0,0.23377,,-0.954219634
5.0,0,-0.120594282,-0.730874439,0.033,0.705025406,0,0,0,1.418388601,1.350757056,0.5,3.521913414,4.635611643,4.341515695,0.294095948,0.294095948,0,0.267101,,-0.819602281
5.0,0,-0.106170677,-0.643458645,0.033,0.672064745,0,0,0,1.487951879,1.418388601,0.5,3.936603645,4.944131196,4.635611643,0.308519554,0.308519554,0,0.30067,,-0.699007998
5.0,0,-0.09218821,-0.558716426,0.033,0.642926563,0,0,0,1.555387595,1.487951879,0.5,4.351293875,5.266633216,4.944131196,0.32250202,0.32250202,0,0.334236,,-0.592837322
5.0,0,-0.079199189,-0.479995086,0.033,0.618034731,0,0,0,1.618032047,1.555387595,0.5,4.765984105,5.602124257,5.266633216,0.335491041,0.335491041,0,0.367601,,-0.500649111
5.0,0,-0.067498849,-0.409083932,0.033,0.597206976,0,0,0,1.674461351,1.618032047,0.5,5.180674335,5.949315639,5.602124257,0.347191382,0.347191382,0,0.400998,,-0.421449922
5.0,0,-0.057190098,-0.346606652,0.033,0.579986121,1,1,1,1.72417919,1.674461351,0.5,5.595364566,0.023630465,5.949315639,0.357500133,0.357500133,0,0.434179,,-0.353951073
5.0,0,-0.04825001,-0.292424304,0.033,0.565836128,1,0,0,1.767296133,1.72417919,0.5,6.010054796,0.390070685,0.023630465,0.36644022,0.36644022,0,0.467542,,-0.296760976
5.0,0,-0.040583555,-0.245960942,0.033,0.554240619,1,0,0,1.804270502,1.767296133,0.5,0.141559719,0.76417736,0.390070685,0.374106675,0.374106675,0,0.500997,,-0.248510966
5.0,0,-0.034061345,-0.206432397,0.033,0.544743511,1,0,0,1.835726318,1.804270502,0.5,0.556249949,1.144806244,0.76417736,0.380628885,0.380628885,0,0.534555,,-0.20792741
5.0,0,-0.028543583,-0.17299141,0.033,0.536959511,1,0,0,1.86233781,1.835726318,0.5,0.97094018,1.530952892,1.144806244,0.386146648,0.386146648,0,0.568133,,-0.173866065
5.0,0,-0.023893901,-0.14481152,0.033,0.530570785,1,0,0,1.884762654,1.86233781,0.5,1.38563041,1.921749222,1.530952892,0.390796329,0.390796329,0,0.601698,,-0.145322482
5.0,0,-0.019986515,-0.121130393,0.033,0.525318377,1,0,0,1.903607496,1.884762654,0.5,1.80032064,2.316452937,1.921749222,0.394703716,0.394703716,0,0.635046,,-0.121428581
5.0,0,-0.016709249,-0.101268175,0.033,0.520992522,1,0,0,1.919413347,1.903607496,0.5,2.21501087,2.714433918,2.316452937,0.397980981,0.397980981,0,0.668475,,-0.101442067
5.0,0,-0.013964191,-0.084631462,0.033,0.517423614,1,0,0,1.932652422,1.919413347,0.5,2.629701101,3.115159958,2.714433918,0.400726039,0.400726039,0,0.701622,,-0.084732818
5.0,0,-0.070447602,-0.426955166,0.033,0.602322601,1,0,0,1.660239874,1.932652422,0.5,0.41469023,3.459402585,3.115159958,0.344242628,0.344242628,1,0.734798,,-2.700469727
5.0,0,-0.080775307,-0.489547315,0.033,0.620951927,1,0,0,1.610430625,1.660239874,0.5,0.829380461,3.793317509,3.459402585,0.333914923,0.333914923,0,0.76832,,-2.630022125
5.0,0,-0.092120942,-0.558308741,0.033,0.642792488,1,0,0,1.555712021,1.610430625,0.5,1.244070691,4.115886797,3.793317509,0.322569288,0.322569288,0,0.801785,,-2.549246818
5.0,0,-0.104322897,-0.632259984,0.033,0.668063592,1,0,0,1.496863491,1.555712021,0.5,1.658760921,4.42625413,4.115886797,0.310367333,0.310367333,0,0.835052,,-2.457125876
5.0,0,-0.117067644,-0.709500871,0.033,0.696671303,1,0,0,1.435397146,1.496863491,0.5,2.073451151,4.723876716,4.42625413,0.297622587,0.297622587,0,0.868716,,-2.352802978
5.0,0,-0.129847479,-0.786954419,0.033,0.727928355,1,0,0,1.373761571,1.435397146,0.5,2.488141382,5.008719467,4.723876716,0.284842751,0.284842751,0,0.902147,,-2.235735335
5.0,0,-0.141936623,-0.860221961,0.033,0.760192019,1,0,0,1.315457114,1.373761571,0.5,2.902831612,5.281473074,5.008719467,0.272753607,0.272753607,0,0.935535,,-2.105887855
5.0,0,-0.152411325,-0.923705,0.033,0.790552008,1,0,0,1.264938916,1.315457114,0.5,3.317521842,5.543751979,5.281473074,0.262278905,0.262278905,0,0.968968,,-1.963951232
5.0,0,-0.160241558,-0.971160955,0.033,0.814879924,1,0,0,1.227174667,1.264938916,0.5,3.732212072,5.798200652,5.543751979,0.254448673,0.254448673,0,1.002564,,-1.811539907
5.0,0,-0.164465641,-0.996761462,0.033,0.82863605,1,0,0,1.206802431,1.227174667,0.5,4.146902303,6.048425241,5.798200652,0.250224589,0.250224589,0,1.036065,,-1.651298349
5.0,0,-0.164418726,-0.996477126,0.033,0.828480715,2,1,1,1.207028699,1.206802431,0.5,4.561592533,0.015511438,6.048425241,0.250271505,0.250271505,0,1.069559,,-1.486832708
5.0,0,-0.159936376,-0.969311368,0.033,0.813903741,2,0,0,1.228646522,1.207028699,0.5,4.976282763,0.270265293,0.015511438,0.254753855,0.254753855,0,1.102981,,-1.322413982
5.0,0,-0.151435301,-0.9177897,0.033,0.787621016,2,0,0,1.269646163,1.228646522,0.5,5.390972994,0.533520223,0.270265293,0.26325493,0.26325493,0,1.136556,,-1.162477607
5.0,0,-0.139818648,-0.847385746,0.033,0.754334491,2,0,0,1.325671849,1.269646163,0.5,5.805663224,0.808391805,0.533520223,0.274871582,0.274871582,0,1.17013,,-1.011042306
5.0,0,-0.126244373,-0.765117412,0.033,0.718835476,2,0,0,1.391138909,1.325671849,0.5,6.220353454,1.096837662,0.808391805,0.288445857,0.288445857,0,1.203755,,-0.871223658
5.0,0,-0.111862836,-0.677956583,0.033,0.684697353,2,0,0,1.460499293,1.391138909,0.5,0.351858377,1.399665056,1.096837662,0.302827394,0.302827394,0,1.236977,,-0.744979285
5.0,0,-0.097623911,-0.591660069,0.033,0.653948726,2,0,0,1.529171877,1.460499293,0.5,0.766548607,1.716731375,1.399665056,0.317066319,0.317066319,0,1.270541,,-0.633116449
5.0,0,-0.084193674,-0.510264692,0.033,0.627374511,2,0,0,1.59394426,1.529171877,0.5,1.181238838,2.047227931,1.716731375,0.330496556,0.330496556,0,1.303767,,-0.535492537
5.0,0,-0.07196223,-0.436134724,0.033,0.604984462,2,0,0,1.652935014,1.59394426,0.5,1.595929068,2.389955932,2.047227931,0.342728001,0.342728001,0,1.337188,,-0.451298863
5.0,0,-0.061100217,-0.370304343,0.033,0.586399805,2,0,0,1.705321167,1.652935014,0.5,2.010619298,2.743545946,2.389955932,0.353590014,0.353590014,0,1.370738,,-0.379336634
5.0,0,-0.051627183,-0.312892017,0.033,0.571099473,2,0,0,1.751008444,1.705321167,0.5,2.425309529,3.106608993,2.743545946,0.363063047,0.363063047,0,1.40412,,-0.318236417
5.0,0,-0.052742234,-0.319649905,0.033,0.572858857,2,0,0,1.745630688,1.751008444,0.714056545,0.290376325,3.468556989,3.106608993,0.361947996,0.361947996,1,1.437415,,-2.816232668
5.0,0,-0.041426999,-0.25107272,0.033,0.555493008,2,0,0,1.800202678,1.745630688,0.714056545,0.580752649,3.841820221,3.468556989,0.373263232,0.373263232,0,1.470945,,-2.88780434
5.0,0,-0.028061664,-0.170070693,0.033,0.536290211,2,0,0,1.864662042,1.800202678,0.714056545,0.871128974,4.228448786,3.841820221,0.386628566,0.386628566,0,1.504386,,-2.970691247
5.0,0,-0.012305676,-0.074579855,0.033,0.51529094,2,0,0,1.940651237,1.864662042,0.714056545,1.161505299,4.630833341,4.228448786,0.402384554,0.402384554,0,1.537625,,-3.066943488
5.0,0,0.006162812,0.037350374,0.033,0.49267819,2,0,0,2.029722483,1.940651237,0.714056545,1.451881623,5.051686383,4.630833341,0.420853042,0.420853042,0,1.571166,,3.10423359
5.0,0,0.027563074,0.167048933,0.033,0.468837911,2,0,0,2.132933317,2.029722483,0.714056545,1.742257948,5.493939687,5.051686383,0.442253304,0.442253304,0,1.604325,,2.973756872
5.0,0,0.051858492,0.31429389,0.033,0.444423284,2,0,0,2.250107131,2.132933317,0.714056545,2.032634273,5.960488409,5.493939687,0.466548722,0.466548722,0,1.637478,,2.821879893
5.0,0,0.078508712,0.475810377,0.033,0.420408678,3,1,1,2.378637867,2.250107131,0.714056545,2.323010597,0.170502044,5.960488409,0.493198942,0.493198942,0,1.670577,,2.645707495
5.0,0,0.106132752,0.643228802,0.033,0.398110533,3,0,0,2.511865217,2.378637867,0.714056545,2.613386922,0.691325027,0.170502044,0.520822983,0.520822983,0,1.704014,phase_jump_gt_0.5rad,2.442884878
5.0,0,0.132183834,0.801114146,0.033,0.379146002,3,0,0,2.637506382,2.511865217,0.714056545,2.903763247,1.238199091,0.691325027,0.546874064,0.546874064,0,1.737257,phase_jump_gt_0.5rad,2.21243822
5.0,0,0.152912807,0.926744285,0.033,0.365299517,3,0,0,2.73747967,2.637506382,0.714056545,3.194139571,1.805802129,1.238199091,0.567603037,0.567603037,0,1.770377,phase_jump_gt_0.5rad,1.95594048
5.0,0,0.164040123,0.994182562,0.033,0.35827586,3,0,0,2.791145346,2.73747967,0.714056545,3.484515896,2.384532482,1.805802129,0.578730353,0.578730353,0,1.803593,phase_jump_gt_0.5rad,1.678713767
5.0,0,0.162321297,0.983765437,0.033,0.359343107,3,0,0,2.782855661,2.791145346,0.714056545,3.774892221,2.961544009,2.384532482,0.577011527,0.577011527,0,1.837143,phase_jump_gt_0.5rad,1.390359739
5.0,0,0.147326951,0.89289061,0.033,0.368930207,3,0,0,2.710539771,2.782855661,0.714056545,4.065268545,3.52356119,2.961544009,0.562017181,0.562017181,0,1.87059,phase_jump_gt_0.5rad,1.103724536
5.0,0,0.121990439,0.739335993,0.033,0.386347277,3,0,0,2.58834489,2.710539771,0.714056545,4.35564487,4.060241859,3.52356119,0.536680669,0.536680669,0,1.903973,phase_jump_gt_0.5rad,0.83208368
5.0,0,0.091220078,0.552848956,0.033,0.409845603,3,0,0,2.439943221,2.58834489,0.714056545,4.646021195,4.566152167,4.060241859,0.505910308,0.505910308,0,1.937453,phase_jump_gt_0.5rad,0.585779335
5.0,0,0.059704288,0.36184417,0.033,0.437073168,3,0,0,2.287946441,2.439943221,0.714056545,4.936397519,5.040546685,4.566152167,0.474394518,0.474394518,0,1.970684,,0.370245352
5.0,0,0.030550181,0.185152613,0.033,0.465692488,3,0,0,2.147339768,2.287946441,0.714056545,5.226773844,5.485787097,5.040546685,0.445240411,0.445240411,0,2.004078,,0.186227158
5.0,0,0.005174058,0.03135793,0.033,0.493838416,3,0,0,2.024953848,2.147339768,0.714056545,5.517150169,5.905651386,5.485787097,0.419864289,0.419864289,0,2.037374,,0.031363072
5.0,0,-0.016164638,-0.097967502,0.033,0.520280552,4,1,1,1.922039939,2.024953848,0.714056545,5.807526493,0.020991671,5.905651386,0.398525592,0.398525592,0,2.070692,,-0.098124892
5.0,0,-0.033794388,-0.204814475,0.033,0.544361719,4,0,0,1.83701382,1.922039939,0.714056545,6.097902818,0.401887513,0.020991671,0.380895842,0.380895842,0,2.103981,,-0.20627416
5.0,0,-0.04825517,-0.292455576,0.033,0.565844095,4,0,0,1.767271247,1.83701382,0.714056545,0.105093835,0.768322573,0.401887513,0.36643506,0.36643506,0,2.137482,,-0.296793677
