t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,5.004916,1.5,0
0.01,0,eapf,5.099164,1.5,0
0.02,0,eapf,5.193412,1.5,0
0.03,0,eapf,5.28766,1.5,0
0.04,0,eapf,5.381908,1.5,0
0.05,0,eapf,5.476155,1.5,0
0.06,0,eapf,5.570403,1.5,0
0.07,0,eapf,5.664651,1.5,0
0.08,0,eapf,5.758899,1.5,0
0.09,0,eapf,5.853146,1.5,0
0.1,0,eapf,5.947394,1.5,0
0.11,0,eapf,6.041642,1.5,0
0.12,0,eapf,6.13589,1.5,0
0.13,0,eapf,6.230138,1.5,0
0.14,0,eapf,0.0412,1.5,1
0.15,0,eapf,0.135448,1.5,0
0.16,0,eapf,0.229696,1.5,0
0.17,0,eapf,0.323943,1.5,0
0.18,0,eapf,0.418191,1.5,0
0.19,0,eapf,0.512439,1.5,0
0.2,0,eapf,0.606687,1.5,0
0.21,0,eapf,0.700935,1.5,0
0.22,0,eapf,0.795182,1.5,0
0.23,0,eapf,0.88943,1.5,0
0.24,0,eapf,0.983678,1.5,0
0.25,0,eapf,1.077926,1.5,0
0.26,0,eapf,1.172173,1.5,0
0.27,0,eapf,1.266421,1.5,0
0.28,0,eapf,1.360669,1.5,0
0.29,0,eapf,1.454917,1.5,0
0.3,0,eapf,1.549165,1.5,0
0.31,0,eapf,1.643412,1.5,0
0.32,0,eapf,1.73766,1.5,0
0.33,0,eapf,1.831908,1.5,0
0.34,0,eapf,1.926156,1.5,0
0.35,0,eapf,2.020403,1.5,0
0.36,0,eapf,2.114651,1.5,0
0.37,0,eapf,2.208899,1.5,0
0.38,0,eapf,2.303147,1.5,0
0.39,0,eapf,2.397395,1.5,0
0.4,0,eapf,2.491642,1.5,0
0.41,0,eapf,2.58589,1.5,0
0.42,0,eapf,2.680138,1.5,0
0.43,0,eapf,2.774386,1.5,0
0.44,0,eapf,2.868633,1.5,0
0.45,0,eapf,2.962881,1.5,0
0.46,0,eapf,3.057129,1.5,0
0.47,0,eapf,3.151377,1.5,0
0.48,0,eapf,3.245625,1.5,0
0.49,0,eapf,3.339872,1.5,0
0.5,0,eapf,3.43412,1.5,0
0.51,0,eapf,3.528368,1.5,0
0.52,0,eapf,3.622616,1.5,0
0.53,0,eapf,3.716863,1.5,0
0.54,0,eapf,3.811111,1.5,0
0.55,0,eapf,3.905359,1.5,0
0.56,0,eapf,3.999607,1.5,0
0.57,0,eapf,4.093855,1.5,0
0.58,0,eapf,4.188102,1.5,0
0.59,0,eapf,4.28235,1.5,0
0.6,0,eapf,4.376598,1.5,0
0.61,0,eapf,4.470846,1.5,0
0.62,0,eapf,4.565093,1.5,0
0.63,0,eapf,4.659341,1.5,0
0.64,0,eapf,4.753589,1.5,0
0.65,0,eapf,4.847837,1.5,0
0.66,0,eapf,4.942085,1.5,0
0.67,0,eapf,5.036332,1.5,0
0.68,0,eapf,5.13058,1.5,0
0.69,0,eapf,5.224828,1.5,0
0.7,0,eapf,5.319076,1.5,0
0.71,0,eapf,5.413324,1.5,0
0.72,0,eapf,5.507571,1.5,0
0.73,0,eapf,5.601819,1.5,0
0.74,0,eapf,5.696067,1.5,0
0.75,0,eapf,5.790315,1.5,0
0.76,0,eapf,5.884562,1.5,0
0.77,0,eapf,5.97881,1.5,0
0.78,0,eapf,6.073058,1.5,0
0.79,0,eapf,6.167306,1.5,0
0.8,0,eapf,6.261554,1.5,0
