agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9895,100.0,1,0.667263
V1,pi_detected_virtual_flash,0.9896,100.0,1,0.967109
V0,pi_detected_virtual_flash,1.0,74.0,0,1.100362
V1,pi_detected_virtual_flash,1.0,101.0,1,1.466839
V1,pi_detected_virtual_flash,1.0,101.0,1,1.966604
V0,pi_detected_virtual_flash,1.0,74.0,0,2.099847
V1,pi_detected_virtual_flash,1.0,101.0,1,2.466512
V1,pi_detected_virtual_flash,0.9896,100.0,1,2.966247
V0,pi_detected_virtual_flash,1.0,74.0,0,3.099529
V1,pi_detected_virtual_flash,1.0,101.0,1,3.466007
V1,pi_detected_virtual_flash,1.0,101.0,1,3.965753
V0,pi_detected_virtual_flash,1.0,74.0,0,4.099023
V1,pi_detected_virtual_flash,1.0,101.0,1,4.465505
V1,pi_detected_virtual_flash,0.9896,100.0,1,4.965234
V0,pi_detected_virtual_flash,1.0,74.0,0,5.09852
V1,pi_detected_virtual_flash,1.0,101.0,1,5.464989
V1,pi_detected_virtual_flash,1.0,101.0,1,5.964748
V0,pi_detected_virtual_flash,1.0,74.0,0,6.098016
V1,pi_detected_virtual_flash,1.0,101.0,1,6.464479
V1,pi_detected_virtual_flash,1.0,101.0,1,6.964243
V0,pi_detected_virtual_flash,1.0,74.0,0,7.097516
V1,pi_detected_virtual_flash,1.0,102.0,1,7.463981
V1,pi_detected_virtual_flash,1.0,101.0,1,7.963737
V0,pi_detected_virtual_flash,0.9844,73.0,0,8.096986
V1,pi_detected_virtual_flash,1.0,101.0,1,8.463473
V1,pi_detected_virtual_flash,1.0,102.0,1,8.963222
V0,pi_detected_virtual_flash,0.9844,73.0,0,9.09648
V1,pi_detected_virtual_flash,1.0,101.0,1,9.462966
V1,pi_detected_virtual_flash,1.0,101.0,1,9.962724
V0,pi_detected_virtual_flash,1.0,74.0,0,10.09597
V1,pi_detected_virtual_flash,1.0,101.0,1,10.462462
V1,pi_detected_virtual_flash,1.0,101.0,1,10.962205
V0,pi_detected_virtual_flash,1.0,74.0,0,11.095469
V1,pi_detected_virtual_flash,1.0,101.0,1,11.461954
V1,pi_detected_virtual_flash,1.0,101.0,1,11.961702
V0,pi_detected_virtual_flash,1.0,74.0,0,12.094972
V1,pi_detected_virtual_flash,1.0,101.0,1,12.461455
V1,pi_detected_virtual_flash,1.0,101.0,1,12.961185
V0,pi_detected_virtual_flash,1.0,74.0,0,13.094461
V1,pi_detected_virtual_flash,0.9896,100.0,1,13.460924
V1,pi_detected_virtual_flash,0.9896,100.0,1,13.960698
V0,pi_detected_virtual_flash,1.0,74.0,0,14.093937
V1,pi_detected_virtual_flash,0.9896,100.0,1,14.460428
V1,pi_detected_virtual_flash,0.9896,100.0,1,14.96017
V0,pi_detected_virtual_flash,1.0,74.0,0,15.19319
V1,pi_detected_virtual_flash,0.9792,99.0,1,15.45971
V1,pi_detected_virtual_flash,0.9792,99.0,1,15.959486
V0,pi_detected_virtual_flash,0.9844,73.0,0,16.092727
V1,pi_detected_virtual_flash,0.9792,99.0,1,16.459219
V1,pi_detected_virtual_flash,0.9792,99.0,1,16.958957
V0,pi_detected_virtual_flash,1.0,74.0,0,17.092218
