t_s,agent_id,event_type,model
0.06,1,agent_flash,kuramoto
0.08,0,agent_flash,kuramoto
0.17,2,agent_flash,kuramoto
0.6,2,agent_flash,kuramoto
0.61,1,agent_flash,kuramoto
0.67,0,agent_flash,kuramoto
1.09,2,agent_flash,kuramoto
1.13,1,agent_flash,kuramoto
1.19,0,agent_flash,kuramoto
1.6,2,agent_flash,kuramoto
1.64,1,agent_flash,kuramoto
1.7,0,agent_flash,kuramoto
2.11,2,agent_flash,kuramoto
2.15,1,agent_flash,kuramoto
2.21,0,agent_flash,kuramoto
2.62,2,agent_flash,kuramoto
2.66,1,agent_flash,kuramoto
2.72,0,agent_flash,kuramoto
3.13,2,agent_flash,kuramoto
3.17,1,agent_flash,kuramoto
3.23,0,agent_flash,kuramoto
3.64,2,agent_flash,kuramoto
3.68,1,agent_flash,kuramoto
3.75,0,agent_flash,kuramoto
4.16,2,agent_flash,kuramoto
4.19,1,agent_flash,kuramoto
4.26,0,agent_flash,kuramoto
4.67,2,agent_flash,kuramoto
4.7,1,agent_flash,kuramoto
4.77,0,agent_flash,kuramoto
5.18,2,agent_flash,kuramoto
5.22,1,agent_flash,kuramoto
5.28,0,agent_flash,kuramoto
5.69,2,agent_flash,kuramoto
5.73,1,agent_flash,kuramoto
5.79,0,agent_flash,kuramoto
6.2,2,agent_flash,kuramoto
6.24,1,agent_flash,kuramoto
6.3,0,agent_flash,kuramoto
6.71,2,agent_flash,kuramoto
6.75,1,agent_flash,kuramoto
6.81,0,agent_flash,kuramoto
7.22,2,agent_flash,kuramoto
7.26,1,agent_flash,kuramoto
7.32,0,agent_flash,kuramoto
7.73,2,agent_flash,kuramoto
7.77,1,agent_flash,kuramoto
7.83,0,agent_flash,kuramoto
8.24,2,agent_flash,kuramoto
8.28,1,agent_flash,kuramoto
8.34,0,agent_flash,kuramoto
8.76,2,agent_flash,kuramoto
8.79,1,agent_flash,kuramoto
8.86,0,agent_flash,kuramoto
9.27,2,agent_flash,kuramoto
9.3,1,agent_flash,kuramoto
9.37,0,agent_flash,kuramoto
9.78,2,agent_flash,kuramoto
9.81,1,agent_flash,kuramoto
9.88,0,agent_flash,kuramoto
10.29,2,agent_flash,kuramoto
10.33,1,agent_flash,kuramoto
10.39,0,agent_flash,kuramoto
10.8,2,agent_flash,kuramoto
10.84,1,agent_flash,kuramoto
10.9,0,agent_flash,kuramoto
11.31,2,agent_flash,kuramoto
11.35,1,agent_flash,kuramoto
11.41,0,agent_flash,kuramoto
11.82,2,agent_flash,kuramoto
11.86,1,agent_flash,kuramoto
11.92,0,agent_flash,kuramoto
12.33,2,agent_flash,kuramoto
12.37,1,agent_flash,kuramoto
12.43,0,agent_flash,kuramoto
12.84,2,agent_flash,kuramoto
12.88,1,agent_flash,kuramoto
12.94,0,agent_flash,kuramoto
13.35,2,agent_flash,kuramoto
13.39,1,agent_flash,kuramoto
13.45,0,agent_flash,kuramoto
13.87,2,agent_flash,kuramoto
13.9,1,agent_flash,kuramoto
13.97,0,agent_flash,kuramoto
14.38,2,agent_flash,kuramoto
14.41,1,agent_flash,kuramoto
14.48,0,agent_flash,kuramoto
14.89,2,agent_flash,kuramoto
14.93,1,agent_flash,kuramoto
14.99,0,agent_flash,kuramoto
15.4,2,agent_flash,kuramoto
15.44,1,agent_flash,kuramoto
15.5,0,agent_flash,kuramoto
15.91,2,agent_flash,kuramoto
15.95,1,agent_flash,kuramoto
16.01,0,agent_flash,kuramoto
16.42,2,agent_flash,kuramoto
16.46,1,agent_flash,kuramoto
16.52,0,agent_flash,kuramoto
16.93,2,agent_flash,kuramoto
16.97,1,agent_flash,kuramoto
17.03,0,agent_flash,kuramoto
17.44,2,agent_flash,kuramoto
17.48,1,agent_flash,kuramoto
17.54,0,agent_flash,kuramoto
17.95,2,agent_flash,kuramoto
17.99,1,agent_flash,kuramoto
18.05,0,agent_flash,kuramoto
18.46,2,agent_flash,kuramoto
18.5,1,agent_flash,kuramoto
18.56,0,agent_flash,kuramoto
18.98,2,agent_flash,kuramoto
19.01,1,agent_flash,kuramoto
19.08,0,agent_flash,kuramoto
19.49,2,agent_flash,kuramoto
19.52,1,agent_flash,kuramoto
19.59,0,agent_flash,kuramoto
20.0,2,agent_flash,kuramoto
20.04,1,agent_flash,kuramoto
20.1,0,agent_flash,kuramoto
20.51,2,agent_flash,kuramoto
20.55,1,agent_flash,kuramoto
20.61,0,agent_flash,kuramoto
21.02,2,agent_flash,kuramoto
21.06,1,agent_flash,kuramoto
21.12,0,agent_flash,kuramoto
21.53,2,agent_flash,kuramoto
21.57,1,agent_flash,kuramoto
21.63,0,agent_flash,kuramoto
22.04,2,agent_flash,kuramoto
22.08,1,agent_flash,kuramoto
22.14,0,agent_flash,kuramoto
22.55,2,agent_flash,kuramoto
22.59,1,agent_flash,kuramoto
22.65,0,agent_flash,kuramoto
23.06,2,agent_flash,kuramoto
23.1,1,agent_flash,kuramoto
23.16,0,agent_flash,kuramoto
23.57,2,agent_flash,kuramoto
23.61,1,agent_flash,kuramoto
23.67,0,agent_flash,kuramoto
24.09,2,agent_flash,kuramoto
24.12,1,agent_flash,kuramoto
24.19,0,agent_flash,kuramoto
24.6,2,agent_flash,kuramoto
24.63,1,agent_flash,kuramoto
24.7,0,agent_flash,kuramoto
25.11,2,agent_flash,kuramoto
25.15,1,agent_flash,kuramoto
25.21,0,agent_flash,kuramoto
25.62,2,agent_flash,kuramoto
25.66,1,agent_flash,kuramoto
25.72,0,agent_flash,kuramoto
26.13,2,agent_flash,kuramoto
26.17,1,agent_flash,kuramoto
26.23,0,agent_flash,kuramoto
26.64,2,agent_flash,kuramoto
26.68,1,agent_flash,kuramoto
26.74,0,agent_flash,kuramoto
27.15,2,agent_flash,kuramoto
27.19,1,agent_flash,kuramoto
27.25,0,agent_flash,kuramoto
27.66,2,agent_flash,kuramoto
27.7,1,agent_flash,kuramoto
27.76,0,agent_flash,kuramoto
28.17,2,agent_flash,kuramoto
28.21,1,agent_flash,kuramoto
28.27,0,agent_flash,kuramoto
28.68,2,agent_flash,kuramoto
28.72,1,agent_flash,kuramoto
28.78,0,agent_flash,kuramoto
29.2,2,agent_flash,kuramoto
29.23,1,agent_flash,kuramoto
29.3,0,agent_flash,kuramoto
29.71,2,agent_flash,kuramoto
29.74,1,agent_flash,kuramoto
29.81,0,agent_flash,kuramoto
30.22,2,agent_flash,kuramoto
30.26,1,agent_flash,kuramoto
30.32,0,agent_flash,kuramoto
30.73,2,agent_flash,kuramoto
30.77,1,agent_flash,kuramoto
30.83,0,agent_flash,kuramoto
31.24,2,agent_flash,kuramoto
31.28,1,agent_flash,kuramoto
31.34,0,agent_flash,kuramoto
31.75,2,agent_flash,kuramoto
31.79,1,agent_flash,kuramoto
31.85,0,agent_flash,kuramoto
32.26,2,agent_flash,kuramoto
32.3,1,agent_flash,kuramoto
32.36,0,agent_flash,kuramoto
32.77,2,agent_flash,kuramoto
32.81,1,agent_flash,kuramoto
