event,model,source,t_s
pi_flash,kuramoto,pi_oscillator,0.767768
virtual_flash,kuramoto,camera,0.922339
pi_flash,kuramoto,pi_oscillator,1.298626
virtual_flash,kuramoto,camera,1.478808
pi_flash,kuramoto,pi_oscillator,1.838412
virtual_flash,kuramoto,camera,2.355934
pi_flash,kuramoto,pi_oscillator,2.391366
virtual_flash,kuramoto,camera,2.795595
pi_flash,kuramoto,pi_oscillator,2.835092
pi_flash,kuramoto,pi_oscillator,3.249539
virtual_flash,kuramoto,camera,3.359454
virtual_flash,kuramoto,camera,3.757298
pi_flash,kuramoto,pi_oscillator,3.757298
virtual_flash,kuramoto,camera,4.17896
pi_flash,kuramoto,pi_oscillator,4.211012
pi_flash,kuramoto,pi_oscillator,4.603542
virtual_flash,kuramoto,camera,4.75016
pi_flash,kuramoto,pi_oscillator,5.137587
virtual_flash,kuramoto,camera,5.505624
pi_flash,kuramoto,pi_oscillator,5.611687
pi_flash,kuramoto,pi_oscillator,5.980622
virtual_flash,kuramoto,camera,6.141684
pi_flash,kuramoto,pi_oscillator,6.503959
virtual_flash,kuramoto,camera,6.607716
pi_flash,kuramoto,pi_oscillator,7.030885
virtual_flash,kuramoto,camera,7.445046
pi_flash,kuramoto,pi_oscillator,7.510541
pi_flash,kuramoto,pi_oscillator,7.949661
pi_flash,kuramoto,pi_oscillator,8.450639
pi_flash,kuramoto,pi_oscillator,9.001116
pi_flash,kuramoto,pi_oscillator,9.601766
pi_flash,kuramoto,pi_oscillator,10.152517
pi_flash,kuramoto,pi_oscillator,10.703358
pi_flash,kuramoto,pi_oscillator,11.3042
pi_flash,kuramoto,pi_oscillator,11.854577
pi_flash,kuramoto,pi_oscillator,12.404896
pi_flash,kuramoto,pi_oscillator,13.005716
pi_flash,kuramoto,pi_oscillator,13.556465
pi_flash,kuramoto,pi_oscillator,14.107558
pi_flash,kuramoto,pi_oscillator,14.707991
pi_flash,kuramoto,pi_oscillator,15.259076
pi_flash,kuramoto,pi_oscillator,15.808978
pi_flash,kuramoto,pi_oscillator,16.409598
pi_flash,kuramoto,pi_oscillator,16.96123
pi_flash,kuramoto,pi_oscillator,17.511233
pi_flash,kuramoto,pi_oscillator,18.112196
pi_flash,kuramoto,pi_oscillator,18.662778
pi_flash,kuramoto,pi_oscillator,19.213667
pi_flash,kuramoto,pi_oscillator,19.814483
pi_flash,kuramoto,pi_oscillator,20.365011
pi_flash,kuramoto,pi_oscillator,20.915385
pi_flash,kuramoto,pi_oscillator,21.516228
pi_flash,kuramoto,pi_oscillator,22.062879
pi_flash,kuramoto,pi_oscillator,22.613351
pi_flash,kuramoto,pi_oscillator,23.21452
pi_flash,kuramoto,pi_oscillator,23.765282
pi_flash,kuramoto,pi_oscillator,24.365471
pi_flash,kuramoto,pi_oscillator,24.91598
pi_flash,kuramoto,pi_oscillator,25.466746
pi_flash,kuramoto,pi_oscillator,26.017583
pi_flash,kuramoto,pi_oscillator,26.618422
pi_flash,kuramoto,pi_oscillator,27.173108
pi_flash,kuramoto,pi_oscillator,27.724107
pi_flash,kuramoto,pi_oscillator,28.32479
pi_flash,kuramoto,pi_oscillator,28.875954
pi_flash,kuramoto,pi_oscillator,29.426353
