coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
,0,0.0,0.8,1.2,0.004,eapf_consensus,0.0,3.693153,0.21053,2.0
,1,0.0,0.8,1.2,1021.773,eapf_consensus,0.0,5.113953,1.232302,2.0
,0,0.0,0.8,1.2,98.985,eapf_consensus,0.0,5.860282,1.331287,2.0
,0,0.0,0.8,1.2,24.026,eapf_consensus,0.0,6.041437,1.355314,2.0
,1,0.0,0.8,1.2,39.066,eapf_consensus,0.0,0.0528,1.394379,2.0
,0,0.0,0.8,1.2,109.472,eapf_consensus,0.0,0.878196,1.503851,2.0
,0,0.0,0.8,1.2,60.826,eapf_consensus,0.0,1.336813,1.564677,2.0
,0,0.0,0.8,1.2,49.634,eapf_consensus,0.0,1.711047,1.614311,2.0
,0,0.0,0.8,1.2,46.073,eapf_consensus,0.0,2.058431,1.660385,2.0
,0,0.0,0.8,1.2,23.191,eapf_consensus,0.0,2.233285,1.683575,2.0
,0,0.0,0.8,1.2,21.26,eapf_consensus,-2.233285,2.384651,1.704836,2.0
,0,0.0,0.8,1.2,19.034,eapf_consensus,-2.224352,2.51212,1.72387,2.0
,0,0.0,0.8,1.2,19.532,eapf_consensus,-2.208308,2.637718,1.743401,2.0
,0,0.0,0.8,1.2,35.07,eapf_consensus,-2.18664,2.87606,1.778472,2.0
,0,0.0,0.8,1.2,35.526,eapf_consensus,-2.160558,3.114413,1.813998,2.0
,0,0.0,0.8,1.2,38.688,eapf_consensus,-2.131051,3.373986,1.852686,2.0
,0,0.0,0.8,1.2,40.656,eapf_consensus,-2.098921,3.646421,1.893341,2.0
,0,0.0,0.8,1.2,43.928,eapf_consensus,-2.064821,3.942094,1.93727,2.0
,0,0.0,0.8,1.2,47.215,eapf_consensus,-2.029282,4.261541,1.984485,2.0
,0,0.0,0.8,1.2,50.016,eapf_consensus,-1.992734,4.601446,2.034502,2.0
,0,0.0,0.8,1.2,49.889,eapf_consensus,-1.955524,4.94001,2.084391,2.0
,0,0.0,0.8,1.2,50.298,eapf_consensus,-1.917935,5.281506,2.134689,2.0
,0,0.0,0.8,1.2,48.045,eapf_consensus,-1.880191,5.606042,2.182734,2.0
,0,0.0,0.8,1.2,23.796,eapf_consensus,-1.842475,5.747914,2.206529,2.0
,0,0.0,0.8,1.2,22.223,eapf_consensus,-1.804933,5.878218,2.228752,2.0
,0,0.636584,0.8141336181436243,1.202546,20.572,eapf_consensus,0.487253,6.005476,2.249325,2.016679618143624
,1,0.634038,0.8095596181436242,1.20712,40.94,eapf_consensus,0.678204,0.012059,2.290265,2.016679618143624
,0,0.629464,0.8033836181436242,1.213296,121.105,eapf_consensus,1.176748,0.919635,2.41137,2.016679618143624
