t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
5.534029,1.956259,1.8,2.229514,0.273255,0.269868,0,1,60.654,0.031,0.0,5.6153,189.28,48.0
5.60111,2.699528,1.8,3.059684,0.360156,0.35242,0,1,67.081,0.01,0.0,5.6783,189.28,47.4
5.671924,3.540938,1.8,3.936055,0.395117,0.384916,0,1,70.814,0.01,0.0,5.7433,189.28,48.0
5.739965,4.437228,1.8,4.77811,0.340882,0.334319,0,1,68.041,0.009,0.0,5.8075,189.28,46.9
5.800469,5.286374,1.8,5.526881,0.240507,0.238195,0,1,60.504,0.01,0.0,5.8712,189.28,48.0
5.860965,6.021093,1.8,0.0,0.262092,0.259102,1,1,60.496,0.011,0.0,5.9347,189.28,48.0
5.921013,0.476964,1.8,0.743371,0.266407,0.263267,0,1,60.048,0.01,0.0,5.998,189.28,49.0
5.980713,1.211421,1.8,1.48243,0.271008,0.267703,0,1,59.7,0.01,0.0,6.0629,189.28,48.5
6.043464,1.942546,1.8,2.259261,0.316714,0.311446,0,1,62.751,0.01,0.0,6.1267,189.28,49.0
6.112359,2.720645,1.8,3.112151,0.391506,0.381581,0,1,68.895,0.01,0.0,6.1912,189.28,47.4
6.182488,3.591838,1.8,3.980321,0.388483,0.378785,0,1,70.129,0.01,0.0,6.2554,189.28,48.5
6.248312,4.477954,1.8,4.795197,0.317243,0.311949,0,1,65.824,0.01,0.0,6.319,189.28,47.4
6.30806,5.294275,1.8,5.534855,0.240581,0.238267,0,1,59.748,0.009,0.0,6.3829,189.28,48.0
6.367677,6.019837,1.8,0.0,0.263348,0.260315,1,1,59.617,0.01,0.0,6.4471,189.28,48.5
6.429044,0.465223,1.8,0.759696,0.294473,0.290235,0,1,61.367,0.01,0.0,6.5107,189.28,47.4
6.488241,1.221603,1.8,1.492536,0.270933,0.26763,0,1,59.197,0.01,0.0,6.5752,189.28,49.0
6.551013,1.94656,1.8,2.269619,0.323059,0.317469,0,1,62.771,0.01,0.0,6.6381,189.28,47.4
6.620336,2.726235,1.8,3.127814,0.401579,0.390873,0,1,69.323,0.01,0.0,6.7028,189.28,48.5
6.690711,3.605102,1.8,3.999031,0.39393,0.38382,0,1,70.375,0.01,0.0,6.7667,189.28,46.9
6.756917,4.495567,1.8,4.818634,0.323068,0.317477,0,1,66.206,0.01,0.0,6.8302,189.28,48.0
6.816702,5.317905,1.8,0.0,0.965281,0.822209,0,1,59.785,0.01,0.0,6.8936,189.28,47.4
6.876797,6.166105,1.8,0.744378,0.861458,0.758793,1,1,60.095,0.011,0.0,6.9577,189.28,47.4
6.937434,0.722171,1.8,1.495479,0.773308,0.698507,0,1,60.637,0.01,0.0,7.0226,189.28,48.0
6.997748,1.556209,1.8,2.242568,0.686359,0.633725,0,1,60.313,0.01,0.0,7.0864,189.28,48.5
7.059781,2.372117,1.8,3.010956,0.63884,0.596264,0,1,62.033,0.01,0.0,7.1499,189.28,47.4
7.129226,3.203151,1.8,3.871152,0.668001,0.619418,0,1,69.445,0.01,0.0,7.2142,189.28,48.5
7.200611,4.139107,1.8,4.75539,0.616283,0.578006,0,1,71.386,0.01,0.0,7.2775,189.28,47.4
7.265128,5.090876,1.8,5.55454,0.463664,0.447228,0,1,64.516,0.01,0.0,7.3426,189.28,48.5
7.325645,5.921526,1.8,0.0,0.361659,0.353826,1,1,60.517,0.01,0.0,7.4066,189.28,47.4
7.386402,0.397713,1.8,0.752157,0.354444,0.347069,0,1,60.758,0.01,0.0,7.4699,189.28,49.0
7.445557,1.158673,1.8,1.484466,0.325793,0.32006,0,1,59.155,0.01,0.0,7.5335,189.28,49.0
7.506032,1.893961,1.8,2.233129,0.339168,0.332703,0,1,60.476,0.009,0.0,7.5971,189.28,48.0
7.568497,2.648344,1.8,3.00641,0.358066,0.350463,0,1,62.464,0.009,0.0,7.6606,189.28,46.9
7.638083,3.431417,1.8,3.867863,0.436446,0.422721,0,1,69.587,0.01,0.0,7.7259,189.28,47.4
7.709618,4.321377,1.8,4.753433,0.432056,0.418738,0,1,71.535,0.01,0.0,7.7899,189.28,48.5
7.772934,5.235255,1.8,5.537257,0.302002,0.297432,0,1,63.316,0.01,0.0,7.8536,189.28,46.3
7.832924,6.017252,1.8,0.0,0.265933,0.26281,1,1,59.99,0.011,0.0,7.9169,189.28,47.4
7.892952,0.46772,1.8,0.743442,0.275722,0.272242,0,1,60.029,0.01,0.0,7.9808,189.28,46.9
7.952538,1.203826,1.8,1.481398,0.277572,0.274021,0,1,59.586,0.01,0.0,8.0448,189.28,49.0
8.013676,1.93487,1.8,2.238582,0.303711,0.299064,0,1,61.138,0.01,0.0,8.1092,189.28,48.0
8.079951,2.690321,1.8,3.059377,0.369057,0.360736,0,1,66.274,0.01,0.0,8.1728,189.28,47.4
8.150327,3.523544,1.8,3.93097,0.407426,0.396248,0,1,70.376,0.012,0.0,8.2369,189.28,48.5
8.220853,4.41708,1.8,4.804425,0.387345,0.377732,0,1,70.526,0.009,0.0,8.3013,189.28,49.0
8.283525,5.307954,1.8,5.580609,0.272654,0.269289,0,1,62.672,0.01,0.0,8.3644,189.28,47.4
8.343128,6.07583,1.8,0.0,0.207355,0.205872,1,1,59.603,0.011,0.0,8.4276,189.28,49.0
8.403635,0.509685,1.8,0.748146,0.238461,0.236208,0,1,60.507,0.01,0.0,8.4923,189.28,47.4
8.464248,1.244026,1.8,1.497601,0.253575,0.250867,0,1,60.613,0.009,0.0,8.5555,189.28,47.4
8.523681,1.982762,1.8,2.232463,0.249701,0.247115,0,1,59.433,0.01,0.0,8.6204,189.28,47.4
8.590859,2.706332,1.8,3.063095,0.356763,0.349243,0,1,67.178,0.01,0.0,8.6836,189.28,47.4
8.66121,3.548214,1.8,3.93296,0.384746,0.375324,0,1,70.351,0.01,0.0,8.7479,189.28,48.0
8.730597,4.436282,1.8,4.790905,0.354624,0.347237,0,1,69.387,0.01,0.0,8.8112,189.28,49.0
8.79153,5.30536,1.8,5.544318,0.238958,0.236691,0,1,60.933,0.01,0.0,8.8755,189.28,47.4
8.851928,6.044973,1.8,0.0,0.238212,0.235966,1,1,60.398,0.011,0.0,8.9403,189.28,47.4
8.912705,0.494759,1.8,0.751576,0.256817,0.254003,0,1,60.776,0.01,0.0,9.0039,189.28,48.0
8.972157,1.236154,1.8,1.486782,0.250628,0.248013,0,1,59.453,0.009,0.0,9.0672,189.28,48.5
9.032105,1.960155,1.8,2.228111,0.267956,0.264761,0,1,59.948,0.009,0.0,9.1309,189.28,48.5
9.098926,2.693698,1.8,3.054438,0.36074,0.352966,0,1,66.821,0.01,0.0,9.1943,189.28,48.5
9.169218,3.531976,1.8,3.923687,0.391711,0.38177,0,1,70.292,0.01,0.0,9.2589,189.28,48.5
9.235666,4.420884,1.8,4.745395,0.324512,0.318846,0,1,66.448,0.01,0.0,9.322,189.28,48.5
9.296726,5.246541,1.8,5.500486,0.253945,0.251224,0,1,61.061,0.01,0.0,9.3855,189.28,48.0
9.357372,5.990809,1.8,0.0,0.292376,0.288228,1,1,60.646,0.011,0.0,9.4491,189.28,47.4
9.417716,0.454694,1.8,0.74631,0.291616,0.2875,0,1,60.344,0.01,0.0,9.5126,189.28,48.0
9.477321,1.197895,1.8,1.483468,0.285573,0.281707,0,1,59.604,0.01,0.0,9.5766,189.28,48.0
9.53746,1.930773,1.8,2.227238,0.296465,0.292142,0,1,60.139,0.01,0.0,9.6405,189.28,48.5
9.60433,2.672422,1.8,3.054256,0.381834,0.372623,0,1,66.87,0.01,0.0,9.7056,189.28,48.0
9.674423,3.515917,1.8,3.92113,0.405213,0.394215,0,1,70.093,0.01,0.0,9.7692,189.28,47.4
9.740455,4.405358,1.8,4.737785,0.332426,0.326337,0,1,66.032,0.01,0.0,9.8323,189.28,47.4
9.800748,5.227587,1.8,5.483453,0.255866,0.253083,0,1,60.292,0.01,0.0,9.896,189.28,48.5
9.860588,5.962885,1.8,0.0,0.3203,0.314851,1,1,59.84,0.011,0.0,9.9591,189.28,49.0
9.921221,0.42242,1.8,0.751143,0.328723,0.322835,0,1,60.633,0.01,0.0,10.0228,189.28,48.0
9.981015,1.176672,1.8,1.4919,0.315227,0.310032,0,1,59.795,0.01,0.0,10.0865,189.28,48.5
10.043244,1.917816,1.8,2.262812,0.344995,0.338192,0,1,62.229,0.009,0.0,10.1502,189.28,46.9
10.111247,2.695265,1.8,3.105256,0.40999,0.398601,0,1,68.003,0.01,0.0,10.2151,189.28,47.4
10.181211,3.55923,1.8,3.971997,0.412768,0.401146,0,1,69.964,0.009,0.0,10.2792,189.28,47.4
10.245906,4.448736,1.8,4.773466,0.32473,0.319053,0,1,64.695,0.01,0.0,10.3436,189.28,47.4
10.306438,5.252667,1.8,5.523359,0.270692,0.267399,0,1,60.532,0.01,0.0,10.4072,189.28,49.0
10.365383,5.993919,1.8,0.0,0.289266,0.285249,1,1,58.944,0.011,0.0,10.4701,189.28,48.5
10.425554,0.436228,1.8,0.745843,0.309615,0.304692,0,1,60.171,0.01,0.0,10.534,189.28,48.0
10.48566,1.180919,1.8,1.490871,0.309952,0.305013,0,1,60.106,0.009,0.0,10.598,189.28,47.4
10.548585,1.924864,1.8,2.270844,0.34598,0.339119,0,1,62.925,0.009,0.0,10.661,189.28,48.0
10.617937,2.711215,1.8,3.130488,0.419273,0.407097,0,1,69.352,0.01,0.0,10.7257,189.28,47.4
10.688913,3.594388,1.8,4.010258,0.415869,0.403985,0,1,70.976,0.01,0.0,10.7909,189.28,48.0
10.755343,4.497466,1.8,4.833671,0.336205,0.329907,0,1,66.43,0.01,0.0,10.8563,189.28,47.4
10.815553,5.32547,1.8,5.579988,0.254518,0.251779,0,1,60.21,0.01,0.0,10.9208,189.28,48.0
10.875597,6.059484,1.8,0.0,0.223701,0.22184,1,1,60.044,0.011,0.0,10.9852,189.28,49.0
10.936058,0.502006,1.8,0.749291,0.247285,0.244773,0,1,60.461,0.01,0.0,11.0499,189.28,47.4
10.996158,1.237601,1.8,1.49411,0.25651,0.253706,0,1,60.1,0.01,0.0,11.1144,189.28,47.4
11.057894,1.970684,1.8,2.259197,0.288513,0.284527,0,1,61.735,0.01,0.0,11.1811,189.28,48.0
11.126946,2.730375,1.8,3.114968,0.384593,0.375182,0,1,69.053,0.01,0.0,11.2455,189.28,48.0
11.196492,3.602021,1.8,3.976842,0.374821,0.366106,0,1,69.545,0.01,0.0,11.3096,189.28,48.5
11.261043,4.477674,1.8,4.776819,0.299145,0.294704,0,1,64.551,0.01,0.0,11.3743,189.28,48.0
11.321762,5.274308,1.8,0.0,1.008877,0.846234,0,1,60.719,0.01,0.0,11.4379,189.28,48.0
11.38108,6.140865,1.8,0.736054,0.878375,0.769702,1,1,59.319,0.011,0.0,11.503,189.28,47.4
11.441982,0.688358,1.8,1.491751,0.803393,0.719716,0,1,60.902,0.01,0.0,11.5683,189.28,48.0
11.502232,1.530549,1.8,2.239363,0.708814,0.650934,0,1,60.25,0.01,0.0,11.6331,189.28,47.4
11.564778,2.349227,1.8,3.015461,0.666234,0.618029,0,1,62.546,0.01,0.0,11.6968,189.28,47.4
11.633164,3.191894,1.8,3.864037,0.672142,0.622664,0,1,68.387,0.01,0.0,11.7611,189.28,48.5
11.703255,4.114366,1.8,4.733758,0.619392,0.58054,0,1,70.091,0.01,0.0,11.8263,189.28,48.0
11.767549,5.049491,1.8,5.531544,0.482053,0.463599,0,1,64.293,0.01,0.0,11.8904,189.28,47.4
11.827631,5.880956,1.8,0.0,0.40223,0.391471,1,1,60.083,0.011,0.0,11.955,189.28,48.0
11.887964,0.359614,1.8,0.748325,0.38871,0.378995,0,1,60.333,0.01,0.0,12.0198,189.28,49.0
11.948408,1.121993,1.8,1.498032,0.376039,0.367239,0,1,60.444,0.01,0.0,12.0845,189.28,48.5
12.008729,1.883293,1.8,2.246204,0.362912,0.354998,0,1,60.32,0.01,0.0,12.1502,189.28,48.0
12.071204,2.640449,1.8,3.021103,0.380654,0.371528,0,1,62.475,0.01,0.0,12.2144,189.28,48.5
12.139767,3.428267,1.8,3.8715,0.443233,0.428862,0,1,68.562,0.01,0.0,12.279,189.28,47.4
12.209123,4.306602,1.8,4.731752,0.42515,0.412458,0,1,69.357,0.01,0.0,12.3445,189.28,49.0
12.272313,5.191132,1.8,5.515511,0.324379,0.31872,0,1,63.19,0.009,0.0,12.4085,189.28,48.0
12.331752,5.976279,1.8,0.0,0.306906,0.302111,1,1,59.439,0.011,0.0,12.4734,189.28,48.5
12.392372,0.428183,1.8,0.753248,0.325065,0.31937,0,1,60.62,0.01,0.0,12.5376,189.28,47.4
12.452019,1.181537,1.8,1.494412,0.312875,0.307796,0,1,59.647,0.009,0.0,12.6016,189.28,47.4
12.51243,1.920387,1.8,2.245071,0.324684,0.319009,0,1,60.411,0.01,0.0,12.6675,189.28,48.5
12.579274,2.671076,1.8,3.075656,0.40458,0.393633,0,1,66.844,0.01,0.0,12.7319,189.28,47.4
12.647313,3.51915,1.8,3.921092,0.401942,0.391207,0,1,68.039,0.01,0.0,12.7967,189.28,47.4
12.714898,4.381812,1.8,4.760898,0.379086,0.370071,0,1,67.586,0.01,0.0,12.8613,189.28,46.9
12.77667,5.233728,1.8,5.528457,0.294729,0.290481,0,1,61.771,0.01,0.0,12.9261,189.28,48.5
12.837075,5.995149,1.8,0.0,0.288036,0.28407,1,1,60.405,0.011,0.0,12.9904,189.28,48.0
12.896949,0.455185,1.8,0.744381,0.289195,0.285181,0,1,59.874,0.01,0.0,13.0548,189.28,48.5
12.95672,1.192103,1.8,1.487492,0.295389,0.291112,0,1,59.772,0.01,0.0,13.1201,189.28,47.4
13.017001,1.929005,1.8,2.236932,0.307927,0.303084,0,1,60.281,0.009,0.0,13.1841,189.28,48.0
13.082022,2.674708,1.8,3.045303,0.370595,0.36217,0,1,65.021,0.01,0.0,13.2501,189.28,48.5
13.152919,3.492495,1.8,3.926737,0.434242,0.420723,0,1,70.898,0.011,0.0,13.3147,189.28,47.4
13.221114,4.398726,1.8,4.774578,0.375852,0.367065,0,1,68.195,0.01,0.0,13.3795,189.28,47.4
13.283185,5.257611,1.8,5.546264,0.288654,0.284662,0,1,62.07,0.01,0.0,13.4449,189.28,48.5
13.343198,6.021448,1.8,0.0,0.261738,0.258759,1,1,60.014,0.01,0.0,13.5099,189.28,48.5
13.403583,0.471356,1.8,0.750732,0.279376,0.275755,0,1,60.385,0.01,0.0,13.5745,189.28,47.4
13.463224,1.212569,1.8,1.49222,0.279651,0.27602,0,1,59.641,0.01,0.0,13.6389,189.28,48.0
13.523507,1.944711,1.8,2.241688,0.296977,0.292631,0,1,60.283,0.01,0.0,13.703,189.28,48.0
13.588303,2.688237,1.8,3.04726,0.359023,0.35136,0,1,64.796,0.009,0.0,13.7683,189.28,48.5
13.658369,3.500741,1.8,3.918356,0.417615,0.405582,0,1,70.066,0.01,0.0,13.833,189.28,48.0
13.727126,4.39263,1.8,4.773187,0.380557,0.371438,0,1,68.758,0.01,0.0,13.8982,189.28,49.0
13.788762,5.259648,1.8,5.539473,0.279825,0.276188,0,1,61.636,0.01,0.0,13.9625,189.28,48.0
13.848649,6.016311,1.8,0.0,0.266874,0.263718,1,1,59.887,0.01,0.0,14.0269,189.28,48.5
13.909066,0.465706,1.8,0.751141,0.285436,0.281575,0,1,60.417,0.01,0.0,14.0925,189.28,47.4
13.969144,1.208554,1.8,1.498057,0.289503,0.285476,0,1,60.078,0.01,0.0,14.1571,189.28,46.9
14.029596,1.948043,1.8,2.249624,0.301581,0.297031,0,1,60.452,0.01,0.0,14.2216,189.28,48.5
14.094913,2.694582,1.8,3.061686,0.367104,0.358914,0,1,65.318,0.01,0.0,14.2878,189.28,49.0
14.166141,3.515359,1.8,3.947231,0.431872,0.418571,0,1,71.228,0.01,0.0,14.3529,189.28,47.4
14.234417,4.425279,1.8,4.796071,0.370792,0.362354,0,1,68.276,0.01,0.0,14.4182,189.28,46.9
14.295514,5.284051,1.8,5.55566,0.271609,0.268282,0,1,61.097,0.01,0.0,14.4829,189.28,47.4
14.355821,6.032411,1.8,0.0,0.250774,0.248154,1,1,60.306,0.01,0.0,14.5475,189.28,48.5
14.416168,0.483654,1.8,0.750262,0.266608,0.263461,0,1,60.347,0.01,0.0,14.6114,189.28,48.0
14.475078,1.221811,1.8,1.482662,0.260851,0.257903,0,1,58.91,0.01,0.0,14.6765,189.28,48.0
14.536165,1.941248,1.8,2.242126,0.300878,0.296359,0,1,61.087,0.01,0.0,14.7418,189.28,48.0
14.60228,2.695492,1.8,3.064092,0.3686,0.36031,0,1,66.115,0.01,0.0,14.8076,189.28,49.0
14.673092,3.526608,1.8,3.944458,0.41785,0.405797,0,1,70.812,0.01,0.0,14.8721,189.28,47.4
14.740113,4.428046,1.8,4.777692,0.349646,0.342565,0,1,67.021,0.01,0.0,14.9372,189.28,46.9
14.801727,5.266393,1.8,5.543703,0.27731,0.27377,0,1,61.614,0.01,0.0,15.0017,189.28,48.0
14.861445,6.022268,1.8,0.0,0.260918,0.257967,1,1,59.718,0.01,0.0,15.0675,189.28,47.4
14.921684,0.468398,1.8,0.748697,0.2803,0.276644,0,1,60.239,0.01,0.0,15.132,189.28,48.5
14.981324,1.208015,1.8,1.489946,0.281931,0.278211,0,1,59.64,0.01,0.0,15.1962,189.28,47.4
