t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
5.945818,3.446464,1.8,3.886492,0.440028,0.425964,0,1,67.436,0.01,0.0,6.1294,189.28,48.0
6.015045,4.30969,1.8,4.75606,0.446371,0.431695,0,1,69.227,0.009,0.0,6.1941,189.28,47.4
6.078169,5.197222,1.8,5.548969,0.351747,0.344538,0,1,63.124,0.01,0.0,6.2576,189.28,48.5
6.138077,5.987255,1.8,0.0,0.29593,0.29163,1,1,59.908,0.011,0.0,6.3219,189.28,46.9
6.198674,0.442766,1.8,0.761171,0.318405,0.313053,0,1,60.597,0.01,0.0,6.3853,189.28,47.4
6.258166,1.194498,1.8,1.508462,0.313964,0.308831,0,1,59.492,0.01,0.0,6.449,189.28,48.0
6.31873,1.931644,1.8,2.26921,0.337566,0.331192,0,1,60.563,0.01,0.0,6.5134,189.28,48.5
6.380112,2.686804,1.8,3.040246,0.353443,0.34613,0,1,61.382,0.01,0.0,6.5778,189.28,46.9
6.447329,3.455386,1.8,3.884563,0.429177,0.416123,0,1,67.216,0.01,0.0,6.6414,189.28,47.4
6.515606,4.313481,1.8,4.742202,0.428722,0.415708,0,1,68.277,0.01,0.0,6.7058,189.28,47.4
6.578689,5.185017,1.8,5.534601,0.349584,0.342507,0,1,63.083,0.01,0.0,6.7701,189.28,48.0
6.639542,5.974094,1.8,0.0,0.309091,0.304193,1,1,60.854,0.011,0.0,6.8347,189.28,47.4
6.699404,0.443937,1.8,0.751932,0.307995,0.303149,0,1,59.862,0.01,0.0,6.8981,189.28,48.5
6.758916,1.18447,1.8,1.499476,0.315007,0.309823,0,1,59.512,0.009,0.0,6.9618,189.28,46.9
6.819593,1.922072,1.8,2.261648,0.339576,0.333087,0,1,60.677,0.009,0.0,7.0252,189.28,48.5
6.880735,2.679048,1.8,3.029664,0.350616,0.343476,0,1,61.142,0.009,0.0,7.0902,189.28,47.4
6.947926,3.44405,1.8,3.873663,0.429613,0.416519,0,1,67.191,0.01,0.0,7.1555,189.28,46.9
7.016784,4.301917,1.8,4.738601,0.436684,0.422937,0,1,68.858,0.01,0.0,7.219,189.28,48.0
7.078767,5.182612,1.8,5.517175,0.334563,0.328357,0,1,61.983,0.01,0.0,7.2833,189.28,48.0
7.139619,5.954852,1.8,0.0,0.328334,0.322466,1,1,60.852,0.011,0.0,7.3469,189.28,46.9
7.199296,0.428569,1.8,0.749745,0.321176,0.315682,0,1,59.677,0.009,0.0,7.4104,189.28,48.0
7.259059,1.169433,1.8,1.500575,0.331143,0.325124,0,1,59.763,0.009,0.0,7.4756,189.28,46.9
7.3197,1.913344,1.8,2.26244,0.349096,0.342048,0,1,60.641,0.009,0.0,7.5389,189.28,46.9
7.380647,2.671779,1.8,3.028138,0.356359,0.348864,0,1,60.946,0.01,0.0,7.6026,189.28,48.0
7.447191,3.435485,1.8,3.864159,0.428675,0.415666,0,1,66.544,0.011,0.0,7.6665,189.28,46.9
7.516213,4.284889,1.8,4.731316,0.446427,0.431745,0,1,69.022,0.009,0.0,7.7305,189.28,47.4
7.579264,5.169812,1.8,5.523457,0.353645,0.346319,0,1,63.051,0.01,0.0,7.7946,189.28,46.3
7.638771,5.95933,1.8,0.0,0.323856,0.318224,1,1,59.507,0.01,0.0,7.8583,189.28,48.5
7.698988,0.415426,1.8,0.756608,0.341182,0.334601,0,1,60.218,0.01,0.0,7.922,189.28,48.0
7.759374,1.166992,1.8,1.515323,0.348331,0.341329,0,1,60.385,0.009,0.0,7.9853,189.28,48.0
7.819318,1.922073,1.8,2.268504,0.346431,0.339543,0,1,59.945,0.01,0.0,8.0487,189.28,48.0
7.880885,2.671272,1.8,3.042056,0.370784,0.362346,0,1,61.566,0.01,0.0,8.114,189.28,48.5
7.948079,3.445647,1.8,3.886329,0.440682,0.426556,0,1,67.195,0.01,0.0,8.1783,189.28,48.5
8.016635,4.305921,1.8,4.747704,0.441782,0.427551,0,1,68.556,0.01,0.0,8.2433,189.28,48.0
8.079332,5.183859,1.8,5.535463,0.351605,0.344405,0,1,62.697,0.01,0.0,8.3075,189.28,47.4
8.139695,5.96852,1.8,0.0,0.314665,0.309498,1,1,60.363,0.011,0.0,8.3707,189.28,48.5
8.199073,0.433411,1.8,0.745995,0.312584,0.307519,0,1,59.378,0.01,0.0,8.4357,189.28,48.0
8.259677,1.168872,1.8,1.507392,0.33852,0.332092,0,1,60.604,0.01,0.0,8.4986,189.28,48.5
8.318975,1.92473,1.8,2.252368,0.327637,0.321807,0,1,59.297,0.01,0.0,8.5619,189.28,46.9
8.380716,2.662152,1.8,3.028057,0.365905,0.357795,0,1,61.742,0.01,0.0,8.627,189.28,47.4
8.448062,3.437753,1.8,3.874151,0.436398,0.422677,0,1,67.346,0.01,0.0,8.6914,189.28,45.8
8.517538,4.299043,1.8,4.747003,0.44796,0.433128,0,1,69.476,0.01,0.0,8.7566,189.28,48.0
8.580534,5.190115,1.8,5.538462,0.348347,0.341345,0,1,62.997,0.01,0.0,8.8208,189.28,47.4
8.640549,5.977856,1.8,0.0,0.30533,0.300608,1,1,60.015,0.011,0.0,8.884,189.28,48.0
8.699972,0.436562,1.8,0.745972,0.30941,0.304497,0,1,59.423,0.01,0.0,8.9481,189.28,46.9
8.760701,1.171944,1.8,1.508354,0.33641,0.330101,0,1,60.73,0.009,0.0,9.0119,189.28,48.5
8.820031,1.928944,1.8,2.253163,0.324219,0.318568,0,1,59.33,0.01,0.0,9.0759,189.28,46.3
8.881607,2.666101,1.8,3.026174,0.360072,0.352342,0,1,61.576,0.01,0.0,9.1403,189.28,48.0
8.949265,3.438449,1.8,3.875522,0.437073,0.423289,0,1,67.657,0.01,0.0,9.2042,189.28,46.9
9.017615,4.30387,1.8,4.733576,0.429706,0.416604,0,1,68.351,0.009,0.0,9.2682,189.28,48.0
9.080586,5.176561,1.8,5.52409,0.347529,0.340576,0,1,62.971,0.01,0.0,9.3322,189.28,46.9
9.140893,5.963804,1.8,0.0,0.319382,0.31398,1,1,60.308,0.01,0.0,9.3965,189.28,48.0
9.200109,0.428954,1.8,0.743232,0.314278,0.30913,0,1,59.215,0.01,0.0,9.4608,189.28,46.9
9.261331,1.162732,1.8,1.51165,0.348918,0.341881,0,1,61.222,0.01,0.0,9.523,189.28,48.0
9.320748,1.928395,1.8,2.257418,0.329023,0.323119,0,1,59.417,0.01,0.0,9.5864,189.28,48.0
9.382348,2.667586,1.8,3.030579,0.362993,0.355074,0,1,61.6,0.01,0.0,9.6508,189.28,49.0
9.44935,3.440819,1.8,3.871545,0.430726,0.41753,0,1,67.002,0.01,0.0,9.7161,189.28,47.4
9.517951,4.296509,1.8,4.732575,0.436066,0.422377,0,1,68.601,0.009,0.0,9.7796,189.28,48.5
9.578333,5.173778,1.8,5.490452,0.316674,0.311407,0,1,60.382,0.01,0.0,9.8436,189.28,47.4
9.63973,5.922498,1.8,0.0,0.360688,0.352918,1,1,61.396,0.011,0.0,9.9067,189.28,46.9
9.699325,0.409527,1.8,0.748586,0.339059,0.3326,0,1,59.596,0.01,0.0,9.9706,189.28,46.9
9.759886,1.152914,1.8,1.509296,0.356382,0.348886,0,1,60.561,0.01,0.0,10.0343,189.28,48.0
9.819135,1.911792,1.8,2.253524,0.341732,0.335119,0,1,59.249,0.01,0.0,10.0972,189.28,48.0
9.88068,2.651373,1.8,3.026599,0.375226,0.366483,0,1,61.545,0.01,0.0,10.1613,189.28,48.0
9.948117,3.426377,1.8,3.873679,0.447302,0.432535,0,1,67.437,0.01,0.0,10.2257,189.28,48.5
10.016748,4.291161,1.8,4.735754,0.444593,0.430091,0,1,68.631,0.01,0.0,10.2893,189.28,47.4
10.078703,5.170667,1.8,5.513984,0.343317,0.336613,0,1,61.956,0.01,0.0,10.3538,189.28,47.4
10.139057,5.944361,1.8,0.0,0.338824,0.332379,1,1,60.354,0.011,0.0,10.4165,189.28,46.9
10.198441,0.41397,1.8,0.745932,0.331962,0.325899,0,1,59.384,0.01,0.0,10.48,189.28,48.5
10.258852,1.153328,1.8,1.504756,0.351428,0.344239,0,1,60.411,0.01,0.0,10.544,189.28,46.9
10.319234,1.909343,1.8,2.263214,0.353871,0.346531,0,1,60.382,0.01,0.0,10.6076,189.28,46.9
10.380549,2.665476,1.8,3.033396,0.36792,0.359675,0,1,61.315,0.01,0.0,10.672,189.28,47.4
10.446335,3.436119,1.8,3.859748,0.423629,0.411071,0,1,65.787,0.01,0.0,10.7359,189.28,46.9
10.514718,4.2748,1.8,4.718711,0.443911,0.429475,0,1,68.383,0.01,0.0,10.8003,189.28,46.9
10.577257,5.150983,1.8,5.504267,0.353284,0.345981,0,1,62.539,0.01,0.0,10.8641,189.28,47.4
10.636889,5.934012,1.8,0.0,0.349173,0.342121,1,1,59.631,0.011,0.0,10.9286,189.28,48.5
10.6974,0.396645,1.8,0.760086,0.363441,0.355493,0,1,60.511,0.011,0.0,10.9932,189.28,48.0
10.757038,1.156301,1.8,1.509212,0.352911,0.345631,0,1,59.639,0.01,0.0,11.0567,189.28,46.9
10.817175,1.902943,1.8,2.264593,0.36165,0.353818,0,1,60.137,0.01,0.0,11.1193,189.28,48.0
10.877525,2.657543,1.8,3.022657,0.365114,0.357056,0,1,60.35,0.01,0.0,11.1839,189.28,46.3
10.945511,3.415508,1.8,3.876625,0.461117,0.444949,0,1,67.985,0.01,0.0,11.2479,189.28,47.4
11.013405,4.290278,1.8,4.729455,0.439177,0.425195,0,1,67.895,0.01,0.0,11.313,189.28,48.0
11.075878,5.159187,1.8,5.514183,0.354995,0.347586,0,1,62.473,0.01,0.0,11.3765,189.28,47.4
11.136289,5.941741,1.8,0.0,0.341444,0.334848,1,1,60.411,0.01,0.0,11.4396,189.28,47.4
11.196355,0.412587,1.8,0.755208,0.342621,0.335956,0,1,60.066,0.01,0.0,11.5036,189.28,48.0
11.256833,1.162547,1.8,1.515587,0.353039,0.345751,0,1,60.477,0.01,0.0,11.5673,189.28,46.9
11.316905,1.919716,1.8,2.270873,0.351157,0.343984,0,1,60.072,0.01,0.0,11.6315,189.28,48.5
11.377878,2.671442,1.8,3.037484,0.366042,0.357923,0,1,60.973,0.01,0.0,11.6966,189.28,48.5
11.444513,3.437414,1.8,3.875287,0.437873,0.424014,0,1,66.635,0.01,0.0,11.7606,189.28,47.4
11.512617,4.289933,1.8,4.731556,0.441623,0.427407,0,1,68.104,0.01,0.0,11.8241,189.28,47.4
11.574841,5.162051,1.8,5.513893,0.351842,0.344628,0,1,62.224,0.01,0.0,11.8878,189.28,48.0
11.635153,5.94084,1.8,0.0,0.342345,0.335697,1,1,60.312,0.011,0.0,11.952,189.28,47.4
11.695424,0.410632,1.8,0.758341,0.347709,0.340744,0,1,60.27,0.01,0.0,12.0155,189.28,46.3
11.755288,1.164149,1.8,1.511584,0.347434,0.340487,0,1,59.865,0.01,0.0,12.0796,189.28,48.0
11.81553,1.912547,1.8,2.269561,0.357015,0.349479,0,1,60.241,0.011,0.0,12.143,189.28,48.5
11.876527,2.667544,1.8,3.037059,0.369515,0.361163,0,1,60.998,0.009,0.0,12.2071,189.28,47.4
11.942752,3.434519,1.8,3.870322,0.435803,0.422139,0,1,66.225,0.01,0.0,12.2716,189.28,48.5
12.009595,4.281347,1.8,4.711365,0.430017,0.416887,0,1,66.843,0.009,0.0,12.3343,189.28,47.4
12.070874,5.134854,1.8,5.482398,0.347544,0.34059,0,1,61.279,0.01,0.0,12.3977,189.28,48.0
12.131704,5.900948,1.8,6.247781,0.346833,0.339921,1,1,60.83,0.01,0.0,12.4614,189.28,46.9
12.191873,0.378103,1.8,0.0,-0.378103,-0.369158,0,1,60.169,0.01,0.0,12.525,189.28,48.0
12.252016,0.98086,1.8,0.75674,-0.224121,-0.222249,0,1,60.143,0.01,0.0,12.5896,189.28,48.5
12.312598,1.614276,1.8,1.519002,-0.095275,-0.09513,0,1,60.582,0.01,0.0,12.6531,189.28,46.9
12.373145,2.279268,1.8,2.280838,0.00157,0.00157,0,1,60.548,0.009,0.0,12.7167,189.28,48.5
12.438504,2.964381,1.8,3.103199,0.138817,0.138372,0,1,65.358,0.01,0.0,12.7808,189.28,48.0
12.50651,3.735217,1.8,3.95888,0.223662,0.221802,0,1,68.006,0.01,0.0,12.8448,189.28,47.4
12.568786,4.557144,1.8,4.742465,0.185321,0.184262,0,1,62.276,0.01,0.0,12.9088,189.28,48.5
12.628785,5.301637,1.8,5.497391,0.195754,0.194506,0,1,59.999,0.01,0.0,12.9719,189.28,47.4
12.68899,6.021052,1.8,0.0,0.262133,0.259142,1,1,60.205,0.011,0.0,13.0352,189.28,48.0
12.749622,0.473376,1.8,0.762891,0.289515,0.285487,0,1,60.632,0.01,0.0,13.0986,189.28,46.9
12.809496,1.219688,1.8,1.516255,0.296567,0.292238,0,1,59.875,0.01,0.0,13.162,189.28,48.0
12.870471,1.958094,1.8,2.283463,0.325368,0.319658,0,1,60.975,0.01,0.0,13.227,189.28,46.9
12.935476,2.715922,1.8,3.10138,0.385457,0.375983,0,1,65.005,0.01,0.0,13.2913,189.28,48.5
13.003988,3.536653,1.8,3.963429,0.426775,0.413937,0,1,68.512,0.01,0.0,13.3543,189.28,47.4
13.065989,4.41077,1.8,4.743545,0.332775,0.326667,0,1,62.001,0.01,0.0,13.4181,189.28,48.0
13.126989,5.182869,1.8,5.511072,0.328203,0.322343,0,1,61.0,0.01,0.0,13.4814,189.28,48.0
13.186641,5.941585,1.8,0.0,0.3416,0.334995,1,1,59.652,0.011,0.0,13.5455,189.28,47.4
13.246973,0.402989,1.8,0.759526,0.356537,0.349031,0,1,60.332,0.01,0.0,13.6097,189.28,48.0
13.306905,1.159028,1.8,1.514021,0.354993,0.347584,0,1,59.932,0.01,0.0,13.6727,189.28,47.4
13.367464,1.909756,1.8,2.276406,0.36665,0.35849,0,1,60.559,0.01,0.0,13.7364,189.28,46.9
13.433661,2.670647,1.8,3.109769,0.439123,0.425145,0,1,66.197,0.01,0.0,13.8003,189.28,46.9
13.501774,3.517818,1.8,3.967248,0.44943,0.434452,0,1,68.113,0.01,0.0,13.865,189.28,47.4
13.565349,4.391725,1.8,4.767607,0.375882,0.367093,0,1,63.575,0.01,0.0,13.9286,189.28,46.9
13.625387,5.192429,1.8,5.523431,0.331002,0.324991,0,1,60.038,0.009,0.0,13.9928,189.28,48.5
13.685659,5.939731,1.8,0.0,0.343454,0.336742,1,1,60.272,0.011,0.0,14.0556,189.28,48.5
13.745246,0.409246,1.8,0.750369,0.341123,0.334545,0,1,59.586,0.01,0.0,14.1188,189.28,48.5
13.805199,1.152918,1.8,1.505359,0.352441,0.34519,0,1,59.953,0.01,0.0,14.1825,189.28,48.0
13.866492,1.903404,1.8,2.277231,0.373827,0.365181,0,1,61.294,0.01,0.0,14.2458,189.28,48.5
13.932637,2.674959,1.8,3.110199,0.43524,0.421628,0,1,66.145,0.01,0.0,14.3098,189.28,48.5
14.001061,3.520653,1.8,3.971863,0.45121,0.436055,0,1,68.424,0.01,0.0,14.3745,189.28,47.4
14.064857,4.398936,1.8,4.775248,0.376311,0.367492,0,1,63.796,0.011,0.0,14.4385,189.28,48.0
14.1251,5.202507,1.8,5.53389,0.331383,0.325351,0,1,60.243,0.009,0.0,14.5027,189.28,46.9
14.184834,5.952441,1.8,0.0,0.330745,0.324747,1,1,59.734,0.011,0.0,14.5666,189.28,48.0
14.245595,0.412722,1.8,0.765162,0.35244,0.345189,0,1,60.761,0.011,0.0,14.6301,189.28,49.0
14.304917,1.173319,1.8,1.512209,0.33889,0.33244,0,1,59.322,0.01,0.0,14.6934,189.28,46.9
14.366198,1.913261,1.8,2.283932,0.370672,0.362241,0,1,61.282,0.01,0.0,14.7579,189.28,48.0
14.431965,2.684037,1.8,3.112127,0.42809,0.415134,0,1,65.766,0.01,0.0,14.8224,189.28,47.4
14.49942,3.52339,1.8,3.96159,0.4382,0.42431,0,1,67.455,0.01,0.0,14.8857,189.28,46.9
14.560613,4.386465,1.8,4.732205,0.34574,0.338893,0,1,61.194,0.01,0.0,14.949,189.28,47.4
14.620884,5.151133,1.8,5.491199,0.340066,0.333549,0,1,60.271,0.01,0.0,15.0129,189.28,48.5
14.681468,5.903142,1.8,0.0,0.380043,0.37096,1,1,60.584,0.011,0.0,15.0765,189.28,47.4
14.741511,0.383802,1.8,0.756124,0.372323,0.36378,0,1,60.043,0.01,0.0,15.1412,189.28,48.0
14.801065,1.139321,1.8,1.506091,0.36677,0.358602,0,1,59.554,0.009,0.0,15.2047,189.28,47.4
