t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
17.518693,1,1,106.67,0.7526,64.06
17.583196,1,0,106.33,0.73,61.86
17.645453,1,0,110.0,0.9758,69.52
17.715357,0,0,97.0,0.1113,79.87
17.795618,0,0,95.33,0.0,83.57
17.879563,0,0,96.67,0.0893,60.5
17.940444,0,0,92.67,0.0,89.26
18.030088,1,1,107.0,0.778,63.24
18.093762,1,0,108.0,0.8447,64.37
18.158526,1,0,111.0,1.0,73.04
18.231982,0,0,93.0,0.0,82.72
18.315092,0,0,95.0,0.0,84.02
18.399495,0,0,95.67,0.0248,58.59
18.458468,0,0,96.0,0.0468,88.84
18.547706,1,1,106.67,0.7565,60.59
18.608737,1,0,109.67,0.9561,66.56
18.675702,1,0,109.33,0.9335,78.51
18.754609,0,0,94.33,0.0,84.32
18.839328,0,0,96.0,0.0652,81.72
18.921441,0,0,94.67,0.0,73.68
18.995515,1,1,108.0,0.8483,67.25
19.063217,1,0,107.33,0.8047,62.01
19.125637,1,0,110.33,1.0,68.4
19.194439,1,0,110.33,1.0,78.94
19.273782,0,0,94.67,0.0,83.44
19.357629,0,0,96.67,0.1277,81.45
19.43948,0,0,95.33,0.0257,74.34
19.514222,1,1,106.67,0.7623,63.96
19.578647,1,0,107.67,0.8272,63.94
19.642996,1,0,111.33,1.0,72.69
19.716123,0,0,95.33,0.0257,82.03
19.798565,0,0,95.67,0.0478,83.53
19.882506,0,0,96.33,0.0907,60.07
19.942981,0,0,92.67,0.0,89.39
20.032783,1,1,107.0,0.7874,62.57
20.095846,1,0,108.67,0.894,65.21
20.161483,1,0,111.67,1.0,73.21
20.235115,0,0,95.33,0.0421,82.33
20.317865,0,0,95.33,0.0421,83.68
20.401963,0,0,96.33,0.106,59.24
20.461626,0,0,97.0,0.1342,87.63
20.549679,1,1,106.33,0.7402,61.27
20.611421,1,0,110.33,1.0,67.7
20.679546,1,0,111.0,1.0,78.76
20.75874,0,0,95.67,0.0478,83.45
20.842632,0,0,97.67,0.1777,82.62
20.925683,0,0,95.67,0.0478,73.66
20.999783,1,1,108.67,0.8922,66.71
21.066993,1,0,107.0,0.7837,62.92
21.130351,1,0,110.0,0.9786,67.83
21.198617,1,0,105.67,0.698,79.15
21.278204,0,0,95.67,0.0498,83.58
21.362253,0,0,96.0,0.0712,62.94
21.42566,0,0,94.0,0.0,57.62
21.483724,0,0,98.0,0.2009,67.41
21.551618,1,1,106.33,0.7407,61.75
21.613849,1,0,110.0,0.9786,68.67
21.682963,1,0,110.33,1.0,78.83
21.762239,0,0,95.33,0.0278,84.24
21.84692,0,0,97.0,0.136,81.99
21.929358,0,0,95.33,0.0278,73.23
22.003035,1,1,106.67,0.7623,65.51
22.069055,1,0,106.67,0.7623,61.55
22.131063,1,0,110.0,0.9786,67.66
22.199176,1,0,105.33,0.6752,78.79
22.278419,0,0,95.67,0.0478,84.17
22.363075,0,0,96.0,0.0692,62.95
22.426549,0,0,94.0,0.0,57.63
22.484633,0,0,98.33,0.2337,68.1
22.553188,1,1,106.67,0.7663,61.13
22.614928,1,0,109.67,0.9579,79.15
22.694641,1,0,110.33,1.0,77.41
22.772609,0,0,94.33,0.0,76.93
22.849997,0,0,96.33,0.1099,75.16
22.925614,0,0,95.0,0.0253,73.45
22.999528,1,1,107.0,0.7874,65.58
23.065616,1,0,106.33,0.7446,61.53
23.127617,1,0,110.0,0.9789,67.82
23.195927,1,0,110.67,1.0,78.31
23.274704,0,0,95.0,0.0043,84.17
23.359338,0,0,97.33,0.1556,81.17
23.440969,0,0,95.67,0.0478,73.24
23.514676,1,1,107.33,0.8051,65.21
23.580443,1,0,108.0,0.8487,62.91
23.643843,1,0,112.67,1.0,73.09
23.717414,0,0,97.0,0.1342,82.0
23.799919,0,0,96.33,0.0868,83.92
23.884306,0,0,97.0,0.1305,59.49
23.944294,0,0,93.33,0.0,88.58
24.033345,1,1,107.33,0.8043,63.78
24.097653,1,0,108.67,0.8917,65.63
24.163762,1,0,112.0,1.0,73.08
24.237317,0,0,96.0,0.0652,81.79
24.319585,0,0,96.0,0.0489,84.32
24.404392,0,0,94.0,0.0,59.53
24.464395,0,0,98.0,0.1957,87.98
24.552845,1,1,106.67,0.7613,60.94
24.614316,1,0,110.0,0.9785,68.15
24.682947,1,0,110.67,1.0,78.68
24.762104,0,0,95.67,0.0437,84.34
24.84693,0,0,98.0,0.1957,81.45
24.928864,0,0,95.67,0.0437,73.75
25.003098,1,1,108.67,0.8898,66.03
25.069699,1,0,107.33,0.8009,61.64
25.131852,1,0,110.67,1.0,68.64
25.200981,1,0,105.33,0.6681,79.57
25.281041,0,0,96.0,0.0489,83.59
25.365123,0,0,97.0,0.1152,61.67
25.427375,0,0,94.0,0.0,57.55
25.485416,0,0,98.67,0.2394,66.91
25.552816,1,1,106.33,0.7391,61.36
25.614722,1,0,109.67,0.9569,65.47
25.680684,1,0,111.67,1.0,73.73
25.754911,0,0,94.67,0.0,83.02
25.838432,0,0,96.67,0.1109,81.77
25.920707,0,0,95.0,0.0021,74.43
25.995639,1,1,108.33,0.8698,66.29
26.062473,1,0,107.0,0.7832,62.44
26.125425,1,0,110.0,0.9785,67.45
26.193383,1,0,110.67,1.0,79.35
26.273233,0,0,94.67,0.0,82.86
26.356594,0,0,97.0,0.1485,82.1
26.439198,0,0,95.33,0.0256,72.51
26.512242,1,1,107.0,0.7803,65.15
26.577944,1,0,107.33,0.8016,62.94
26.641398,1,0,112.0,1.0,71.86
26.713767,0,0,96.33,0.0887,82.0
26.796303,0,0,95.67,0.0468,83.86
26.880674,0,0,96.0,0.0677,60.67
26.941861,0,0,92.67,0.0,87.82
27.030193,1,1,107.0,0.7706,63.9
27.094655,1,0,107.67,0.8125,64.2
27.159374,1,0,111.0,1.0,72.93
27.232825,0,0,93.0,0.0,81.89
27.315237,0,0,95.0,0.0248,83.81
27.399565,0,0,95.67,0.0665,58.89
27.458973,0,0,96.0,0.0831,87.5
27.547012,1,1,106.67,0.75,60.93
27.608515,1,0,109.67,0.9375,66.78
27.675844,1,0,111.0,1.0,78.19
27.754561,0,0,95.33,0.0412,83.55
27.838637,0,0,97.67,0.1739,82.32
27.92148,0,0,95.33,0.0252,73.29
27.995301,1,1,108.33,0.8513,67.45
28.063353,1,0,107.0,0.7668,62.0
28.125894,1,0,110.0,0.9574,67.24
28.193672,1,0,110.67,1.0,78.53
28.272734,0,0,94.67,0.0,84.18
28.35745,0,0,97.0,0.1456,81.1
28.439089,0,0,95.0,0.0206,72.94
28.512566,1,1,106.67,0.75,65.68
28.578861,1,0,107.0,0.7706,61.74
28.641148,1,0,111.67,1.0,71.98
28.713674,0,0,96.33,0.1037,81.55
28.79577,0,0,95.67,0.0625,83.94
28.880271,0,0,96.33,0.1037,60.2
28.941005,0,0,93.0,0.0,88.83
29.030382,1,1,106.67,0.75,63.29
29.094271,1,0,108.0,0.8331,63.45
29.158269,1,0,112.33,1.0,72.99
29.231824,0,0,93.67,0.0,81.58
29.313956,0,0,95.67,0.0625,83.9
29.398415,0,0,96.33,0.1037,59.08
29.458039,0,0,95.67,0.0625,86.88
29.545509,1,1,106.33,0.7287,62.08
29.608219,1,0,109.33,0.9162,66.21
29.67499,1,0,110.33,0.9787,77.69
29.753237,0,0,94.33,0.0,83.32
29.837115,0,0,96.67,0.125,82.0
29.919676,0,0,95.0,0.0206,73.99
29.99422,1,1,108.0,0.8331,66.79
